"115","薛仪","1997-05-20","221722199705202466","山东省济南市槐荫区","370104","吉林省白城市大安市","221722","死亡","许姬舒","231125197501102970","山东省济南市槐荫区","370104","黑龙江省黑河市孙吴县","221722","","","","","","","未婚","0","0"
"116","萧敬震","1999-10-25","411511199910253598","北京市延庆县","110624","河南省信阳市平桥区","411511","存活","戚咏卿","711806197905059910","北京市延庆县","110624","新疆维吾尔族自治区石河子市","411511","","","","","","","未婚","1","1"
"117","邵博","1993-09-04","370105199309048673","西藏自治区拉萨市墨竹工卡县","541414","山东省济南市天桥区","370105","存活","傅琦","501124197207062114","西藏自治区拉萨市墨竹工卡县","541414","重庆市南川市","370105","","","","","","","丧偶","1","1"
"118","岑才发","1995-09-12","510718199509124755","宁夏回族自治区吴忠市灵武市","641427","四川省绵阳市游仙区","510718","存活","卫澜","420705198604108581","宁夏回族自治区吴忠市灵武市","641427","湖北省鄂州市鄂城区","510718","","","","","","","未婚","0","0"
"119","冯彬","1997-06-27","521509199706277131","贵州省遵义市仁怀市","520812","贵州省遵义市仁怀市","521509","死亡","席秋","531713198401261880","贵州省遵义市仁怀市","520812","云南省玉溪市元江哈尼族彝族傣族自治县","521509","","","","","","","未婚","0","0"
"120","马菁梦","2001-04-02","711425200104027684","安徽省宿州市泗县","341701","新疆维吾尔族自治区石河子市","711425","存活","萧婉娴","620814198312049858","安徽省宿州市泗县","341701","甘肃省天水市张家川回族自治县","711425","","","","","","","未婚","1","1"
"121","赵清","1997-08-24","211114199708244192","陕西省渭南市临渭区","610507","辽宁省盘锦市兴隆台区","211114","存活","金蕊薇","121601197911163222","陕西省渭南市临渭区","610507","天津市蓟县","211114","","","","","","","未婚","1","1"
"122","史聪澜","1999-10-10","360203199910101320","湖南省邵阳市北塔区","430511","江西省景德镇市珠山区","360203","存活","和雁蓓","441719198901209102","湖南省邵阳市北塔区","430511","广东省阳江市江城区","360203","","","","","","","丧偶","1","1"
"123","穆兰凤","1997-04-10","610320199704106446","云南省玉溪市元江哈尼族彝族傣族自治县","530503","陕西省宝鸡市金台区","610320","存活","伏雁蓓","120313199002119415","云南省玉溪市元江哈尼族彝族傣族自治县","530503","天津市蓟县","610320","","","","","","","未婚","1","1"
"124","傅琛","1995-10-28","651307199510288252","江西省鹰潭市月湖区","360619","新疆维吾尔族自治区克拉玛依市乌尔禾区","651307","存活","康倩","530316197212153791","江西省鹰潭市月湖区","360619","云南省曲靖市麒麟区","651307","","","","","","","离婚","0","0"
"125","袁琴","1995-08-09","341808199508099687","湖南省邵阳市双清区","430502","安徽省宿州市泗县","341808","存活","于婉娴","320122197812113625","湖南省邵阳市双清区","430502","江苏省南京市江浦县","341808","","","","","","","离婚","0","0"
"126","郑梁栋","1994-10-20","230701199410201493","山西省晋城市怀仁县","141314","黑龙江省伊春市市辖区","230701","存活","凤柔","340112198210065093","山西省晋城市怀仁县","141314","安徽省合肥市郊区","230701","","","","","","","离婚","1","1"
"127","姚婵","1993-07-22","320414199307225548","新疆维吾尔族自治区石河子市","710803","江苏省常州市郊区","320414","存活","花伊亚","360213197201055957","新疆维吾尔族自治区石河子市","710803","江西省景德镇市珠山区","320414","","","","","","","未婚","0","0"
"128","周娟","1994-03-08","610618199403085868","内蒙古自治区赤峰市敖汉旗","151701","陕西省延安市宝塔区","610618","存活","孙锦黛","221414198901014030","内蒙古自治区赤峰市敖汉旗","151701","吉林省白城市大安市","610618","","","","","","","丧偶","0","0"
"129","禹芬芳","1992-04-16","451615199204164902","重庆市县","500220","广西壮族自治区玉林市北流市","451615","存活","汤翠雅","510301197501162700","重庆市县","500220","四川省自贡市市辖区","451615","","","","","","","未婚","0","0"
"130","余彪博","2001-06-10","421203200106108133","陕西省汉中市佛坪县","611522","湖北省咸宁市咸安区","421203","存活","顾舒","541008198402275576","陕西省汉中市佛坪县","611522","西藏自治区拉萨市墨竹工卡县","421203","","","","","","","未婚","1","1"
"131","姚翔旭","1998-10-08","651802199810088659","陕西省汉中市佛坪县","611302","新疆维吾尔族自治区克拉玛依市乌尔禾区","651802","存活","苏彩","111504198309182414","陕西省汉中市佛坪县","611302","北京市延庆县","651802","","","","","","","未婚","1","1"
"132","潘眉","1999-06-03","451201199906038065","广西壮族自治区北海市铁山港区","450512","广西壮族自治区玉林市北流市","451201","存活","卞苑","630710197406233025","广西壮族自治区北海市铁山港区","450512","青海省西宁市大通回族土族自治县","451201","","","","","","","未婚","0","0"
"133","杨义兴","1995-06-01","111408199506018911","广西壮族自治区防城港市防城区","450619","北京市延庆县","111408","存活","鲁红","621011198908208929","广西壮族自治区防城港市防城区","450619","甘肃省天水市张家川回族自治县","111408","","","","","","","离婚","0","0"
"134","郎娜","1994-05-08","431015199405083987","内蒙古自治区赤峰市敖汉旗","150826","湖南省郴州市苏仙区","431015","存活","周兰凤","630707198905282552","内蒙古自治区赤峰市敖汉旗","150826","青海省西宁市大通回族土族自治县","431015","","","","","","","离婚","1","1"
"135","殷华","1993-10-10","351722199310105669","新疆维吾尔族自治区乌鲁木齐市南山矿区","650107","福建省龙岩市漳平市","351722","存活","潘妹","371525199011213294","新疆维吾尔族自治区乌鲁木齐市南山矿区","650107","山东省聊城市冠县","351722","","","","","","","未婚","1","1"
"136","孙寒","1995-09-03","141125199509035361","内蒙古自治区包头市达尔罕茂明安联合旗","150228","山西省晋城市怀仁县","141125","存活","蓝琦","540717197706166380","内蒙古自治区包头市达尔罕茂明安联合旗","150228","西藏自治区拉萨市墨竹工卡县","141125","","","","","","","未婚","1","1"
"137","何芸","1995-10-15","811413199510158108","福建省泉州市惠安县","350521","新疆维吾尔族自治区石河子市","811413","存活","沈纯毓","210416198111235990","福建省泉州市惠安县","350521","辽宁省抚顺市顺城区","811413","","","","","","","未婚","1","1"
"138","舒林有","1993-06-09","541624199306096236","山东省淄博市沂源县","370324","西藏自治区拉萨市墨竹工卡县","541624","存活","毕秀娟","611108198512225536","山东省淄博市沂源县","370324","陕西省汉中市佛坪县","541624","","","","","","","未婚","1","1"
"139","褚茂进","1996-05-08","120416199605082833","江西省新余市渝水区","360515","天津市蓟县","120416","存活","方青倩","460821197605272419","江西省新余市渝水区","360515","海南省三亚市市辖区","120416","","","","","","","未婚","0","0"
"140","邵桂","2000-06-15","420807200006159725","新疆维吾尔族自治区石河子市","810710","湖北省荆门市东宝区","420807","存活","彭艺","540211197911307360","新疆维吾尔族自治区石河子市","810710","西藏自治区拉萨市墨竹工卡县","420807","","","","","","","离婚","1","1"
"141","祁艺","1998-05-26","440509199805264861","河北省邯郸市复兴区","130404","广东省汕头市升平区","440509","存活","章婉娴","360906198301299368","河北省邯郸市复兴区","130404","江西省赣州市南康市","440509","","","","","","","未婚","1","1"
"142","水磊民","1993-01-17","110623199301179152","西藏自治区拉萨市墨竹工卡县","541621","北京市延庆县","110623","存活","湛婉娴","440208198611078398","西藏自治区拉萨市墨竹工卡县","541621","广东省韶关市浈江区","110623","","","","","","","丧偶","0","0"
"143","康信子","2000-10-16","611619200010167314","河北省衡水市深州市","131524","陕西省汉中市佛坪县","611619","存活","康羽希","710722198302058392","河北省衡水市深州市","131524","新疆维吾尔族自治区石河子市","611619","","","","","","","丧偶","1","1"
"144","冯馨","1999-09-28","350701199909287162","内蒙古自治区赤峰市敖汉旗","150609","福建省南平市市辖区","350701","存活","狄叶","620510198403125121","内蒙古自治区赤峰市敖汉旗","150609","甘肃省天水市北道区","350701","","","","","","","未婚","0","0"
"145","和峰","1993-06-29","320313199306291134","北京市延庆县","111607","江苏省徐州市泉山区","320313","存活","花云莲","121219199107158605","北京市延庆县","111607","天津市蓟县","320313","","","","","","","离婚","1","1"
"146","禹璧璐","1992-09-18","230611199209183446","山西省晋城市怀仁县","140814","黑龙江省大庆市大同区","230611","存活","熊纯毓","810615198807249940","山西省晋城市怀仁县","140814","新疆维吾尔族自治区石河子市","230611","","","","","","","未婚","1","1"
"147","马英华","1998-03-22","110222199803223325","吉林省白城市大安市","221026","北京市昌平县","110222","存活","禹仪","351615197101225135","吉林省白城市大安市","221026","福建省龙岩市漳平市","110222","","","","","","","未婚","0","0"
"148","宋宁","1994-12-16","330204199412165055","上海市崇明县","310419","浙江省宁波市江东区","330204","存活","魏怡婵","131611198004273716","上海市崇明县","310419","河北省衡水市深州市","330204","","","","","","","离婚","0","0"
"149","范力","2000-03-07","411020200003075798","湖南省长沙市开福区","430107","河南省许昌市魏都区","411020","存活","阮姬舒","650209198906065883","湖南省长沙市开福区","430107","新疆维吾尔族自治区克拉玛依市乌尔禾区","411020","","","","","","","丧偶","1","1"
"150","殷毅","1992-04-10","461617199204109598","陕西省汉中市佛坪县","611302","海南省三亚市市辖区","461617","存活","孟婉娴","411511198105294347","陕西省汉中市佛坪县","611302","河南省信阳市平桥区","461617","","","","","","","未婚","1","1"
"151","范顺","1992-06-27","371328199206271714","江西省赣州市南康市","360819","山东省临沂市蒙阴县","371328","死亡","周宁欣","501412198405218049","江西省赣州市南康市","360819","重庆市南川市","371328","","","","","","","丧偶","0","0"
"152","傅晨辰","1994-12-25","520909199412256378","上海市崇明县","311122","贵州省遵义市仁怀市","520909","存活","杜悦昭","110414199003258828","上海市崇明县","311122","北京市延庆县","520909","","","","","","","未婚","1","1"
"153","乐悦昭","1994-11-16","331723199411168140","新疆维吾尔族自治区石河子市","711119","浙江省台州市临海市","331723","存活","安妍","510401198605236170","新疆维吾尔族自治区石河子市","711119","四川省攀枝花市市辖区","331723","","","","","","","未婚","1","1"
"154","和东文","1997-03-02","311108199703025897","四川省乐山市峨眉山市","511217","上海市崇明县","311108","存活","方融","121217197906193201","四川省乐山市峨眉山市","511217","天津市蓟县","311108","","","","","","","未婚","0","0"
"155","周黛","1999-04-12","621113199904128421","海南省三亚市市辖区","460903","甘肃省天水市张家川回族自治县","621113","存活","葛丹","360523197102278537","海南省三亚市市辖区","460903","江西省新余市分宜县","621113","","","","","","","离婚","1","1"
"156","邬璧璐","1993-11-29","450827199311293021","贵州省遵义市仁怀市","520725","广西壮族自治区贵港市平南县","450827","存活","方宁欣","450421197806126895","贵州省遵义市仁怀市","520725","广西壮族自治区梧州市苍梧县","450827","","","","","","","离婚","1","1"
"157","谢旭","2001-03-30","430915200103308016","海南省三亚市市辖区","461117","湖南省益阳市赫山区","430915","存活","湛梅","320121198906169477","海南省三亚市市辖区","461117","江苏省南京市江宁县","430915","","","","","","","未婚","1","1"
"158","毛馨","1997-04-15","311115199704151589","河北省秦皇岛市北戴河区","130314","上海市崇明县","311115","存活","马冰爽","710304197303303586","河北省秦皇岛市北戴河区","130314","新疆维吾尔族自治区石河子市","311115","","","","","","","未婚","0","0"
"159","任滢馥","2001-01-06","421101200101062621","陕西省汉中市佛坪县","611212","湖北省黄冈市市辖区","421101","存活","邵眉","620312197512178891","陕西省汉中市佛坪县","611212","甘肃省嘉峪关市金川区","421101","","","","","","","未婚","1","1"
"160","顾莺","1997-10-15","431819199710154484","青海省西宁市大通回族土族自治县","631502","湖南省怀化市洪江市","431819","存活","史环","360910198808172521","青海省西宁市大通回族土族自治县","631502","江西省赣州市南康市","431819","","","","","","","未婚","0","0"
"161","姚学祥","1995-04-12","330101199504122098","宁夏回族自治区吴忠市灵武市","641520","浙江省杭州市市辖区","330101","存活","窦育","221807197901078749","宁夏回族自治区吴忠市灵武市","641520","吉林省白城市大安市","330101","","","","","","","未婚","1","1"
"162","华彪博","1992-06-06","530708199206069279","新疆维吾尔族自治区石河子市","711017","云南省玉溪市元江哈尼族彝族傣族自治县","530708","存活","殷凡","460824198807235033","新疆维吾尔族自治区石河子市","711017","海南省三亚市市辖区","530708","","","","","","","未婚","1","1"
"163","酆有","1994-04-06","520628199404067677","新疆维吾尔族自治区克拉玛依市乌尔禾区","651615","贵州省遵义市仁怀市","520628","存活","安燕彩","231019199107292896","新疆维吾尔族自治区克拉玛依市乌尔禾区","651615","黑龙江省牡丹江市西安区","520628","","","","","","","未婚","0","0"
"164","臧馨","1997-08-04","530822199708044989","内蒙古自治区乌海市乌达区","150310","云南省玉溪市元江哈尼族彝族傣族自治县","530822","存活","卜珠","221602197609013220","内蒙古自治区乌海市乌达区","150310","吉林省白城市大安市","530822","","","","","","","未婚","0","0"
"165","水巧","1991-12-27","110712199112271846","新疆维吾尔族自治区石河子市","711828","北京市延庆县","110712","存活","潘琰","811124197708124437","新疆维吾尔族自治区石河子市","711828","新疆维吾尔族自治区石河子市","110712","","","","","","","未婚","0","0"
"166","阮玉","1998-10-10","141802199810102007","广东省肇庆市鼎湖区","441221","山西省晋城市怀仁县","141802","存活","宋芝玉","640409197712218424","广东省肇庆市鼎湖区","441221","宁夏回族自治区吴忠市灵武市","141802","","","","","","","未婚","0","0"
"167","郎瑶","1993-04-14","441703199304143143","山西省晋城市怀仁县","141518","广东省阳江市江城区","441703","存活","范怡婵","610327197003017423","山西省晋城市怀仁县","141518","陕西省宝鸡市陇县","441703","","","","","","","离婚","1","1"
"168","陶飘育","1996-03-12","350303199603129600","新疆维吾尔族自治区石河子市","810109","福建省莆田市涵江区","350303","存活","柏霄","120401198606176259","新疆维吾尔族自治区石河子市","810109","天津市蓟县","350303","","","","","","","未婚","1","1"
"169","禹莎","1995-03-22","321715199503228649","上海市崇明县","310805","江苏省宿迁市泗洪县","321715","存活","项育","210304198712112583","上海市崇明县","310805","辽宁省鞍山市立山区","321715","","","","","","","未婚","1","1"
"170","萧辉力","1993-10-19","330615199310191518","山东省莱芜市钢城区","371211","浙江省绍兴市越城区","330615","存活","孔宁欣","531408197605014984","山东省莱芜市钢城区","371211","云南省玉溪市元江哈尼族彝族傣族自治县","330615","","","","","","","未婚","1","1"
"171","柳晓","1995-11-30","460208199511305565","江西省九江市浔阳区","360418","海南省三亚市市辖区","460208","存活","戚宁欣","541227197003042208","江西省九江市浔阳区","360418","西藏自治区拉萨市墨竹工卡县","460208","","","","","","","离婚","1","1"
"172","昌筠柔","1992-10-17","311409199210176565","河南省信阳市息县","411702","上海市崇明县","311409","存活","沈艳","311504197803309118","河南省信阳市息县","411702","上海市崇明县","311409","","","","","","","离婚","1","1"
"173","郑富顺","1993-05-27","151710199305277010","湖南省怀化市洪江市","431716","内蒙古自治区赤峰市敖汉旗","151710","存活","蒋可","710725198711024886","湖南省怀化市洪江市","431716","新疆维吾尔族自治区石河子市","151710","","","","","","","离婚","1","1"
"174","傅昭","1997-09-29","420503199709296525","四川省广安市华蓥市","511712","湖北省宜昌市伍家岗区","420503","存活","史秋","811026198810243753","四川省广安市华蓥市","511712","新疆维吾尔族自治区石河子市","420503","","","","","","","离婚","0","0"
"175","严素","1993-01-29","310902199301296625","贵州省遵义市仁怀市","520926","上海市崇明县","310902","存活","孟妹","451724198408187948","贵州省遵义市仁怀市","520926","广西壮族自治区玉林市北流市","310902","","","","","","","丧偶","1","1"
"176","元超","1994-06-03","141707199406039235","海南省三亚市市辖区","461319","山西省晋城市怀仁县","141707","存活","黄珊莎","710209197111138304","海南省三亚市市辖区","461319","新疆维吾尔族自治区石河子市","141707","","","","","","","离婚","0","0"
"177","吕蓓","1996-06-10","431122199606105066","天津市蓟县","121523","湖南省永州市东安县","431122","存活","陈娣叶","330207198109159927","天津市蓟县","121523","浙江省宁波市北仑区","431122","","","","","","","未婚","1","1"
"178","花秀娟","1993-08-20","351006199308205767","湖南省怀化市洪江市","431324","福建省龙岩市漳平市","351006","存活","郝萍红","131008197302033759","湖南省怀化市洪江市","431324","河北省廊坊市安次区","351006","","","","","","","离婚","1","1"
"179","伏祥","1993-06-11","430410199306117631","西藏自治区拉萨市墨竹工卡县","540817","湖南省衡阳市城北区","430410","存活","和洁梅","330519197707061908","西藏自治区拉萨市墨竹工卡县","540817","浙江省湖州市市辖区","430410","","","","","","","未婚","0","0"
"180","熊娴","1996-01-12","710313199601128083","新疆维吾尔族自治区克拉玛依市乌尔禾区","651707","新疆维吾尔族自治区石河子市","710313","存活","伏玉","331526198105299722","新疆维吾尔族自治区克拉玛依市乌尔禾区","651707","浙江省台州市临海市","710313","","","","","","","未婚","0","0"
"181","姜奇","1999-08-08","710219199908089816","新疆维吾尔族自治区克拉玛依市乌尔禾区","650804","新疆维吾尔族自治区石河子市","710219","存活","李婵","611319198905288429","新疆维吾尔族自治区克拉玛依市乌尔禾区","650804","陕西省汉中市佛坪县","710219","","","","","","","离婚","0","0"
"182","俞楠榕","1995-09-15","231117199509157930","内蒙古自治区呼和浩特市郊区","150112","黑龙江省黑河市爱辉区","231117","存活","王莎","360115197604279691","内蒙古自治区呼和浩特市郊区","150112","江西省南昌市郊区","231117","","","","","","","未婚","0","0"
"183","窦健世","1999-12-06","420208199912062137","海南省三亚市市辖区","461220","湖北省黄石市铁山区","420208","死亡","费舒","311316198412198129","海南省三亚市市辖区","461220","上海市崇明县","420208","","","","","","","未婚","0","0"
"184","时薇","1996-09-02","650225199609023640","湖南省衡阳市衡南县","430422","新疆维吾尔族自治区克拉玛依市乌尔禾区","650225","存活","贺雁蓓","611420197610045418","湖南省衡阳市衡南县","430422","陕西省汉中市佛坪县","650225","","","","","","","未婚","1","1"
"185","尹芳","1997-02-28","530514199702284643","河北省衡水市深州市","131414","云南省玉溪市元江哈尼族彝族傣族自治县","530514","存活","蒋悦昭","441409198301291728","河北省衡水市深州市","131414","广东省梅州市梅江区","530514","","","","","","","未婚","1","1"
"186","史学祥","1995-01-01","371722199501012512","陕西省汉中市佛坪县","611421","山东省聊城市临清市","371722","存活","齐贞","140613197803069517","陕西省汉中市佛坪县","611421","山西省晋城市平鲁区","371722","","","","","","","未婚","1","1"
"187","卫柔","1996-08-27","540727199608275726","上海市崇明县","310913","西藏自治区拉萨市墨竹工卡县","540727","存活","萧英华","371219199012018010","上海市崇明县","310913","山东省莱芜市钢城区","540727","","","","","","","未婚","0","0"
"188","范素","1993-11-10","650107199311108761","天津市蓟县","120821","新疆维吾尔族自治区乌鲁木齐市南山矿区","650107","存活","庞凝晓","621218197204077208","天津市蓟县","120821","甘肃省天水市张家川回族自治县","650107","","","","","","","未婚","0","0"
"189","臧璧璐","1994-08-15","330203199408156905","西藏自治区拉萨市墨竹工卡县","541105","浙江省宁波市海曙区","330203","存活","章娴","151823198206135998","西藏自治区拉萨市墨竹工卡县","541105","内蒙古自治区赤峰市敖汉旗","330203","","","","","","","未婚","1","1"
"190","吴彬","1993-12-10","130927199312105614","河北省石家庄市井陉县","130122","河北省沧州市南皮县","130927","存活","赵凤","310401198311048374","河北省石家庄市井陉县","130122","上海市崇明县","130927","","","","","","","未婚","1","1"
"191","庞思","2001-02-28","331307200102281147","四川省广元市元坝区","510811","浙江省台州市临海市","331307","存活","金菲寒","430109197109211799","四川省广元市元坝区","510811","湖南省长沙市开福区","331307","","","","","","","未婚","0","0"
"192","皮莺","1993-07-17","340801199307175248","吉林省吉林市丰满区","220217","安徽省安庆市市辖区","340801","存活","顾羽希","621318197108143818","吉林省吉林市丰满区","220217","甘肃省天水市张家川回族自治县","340801","","","","","","","未婚","0","0"
"193","方全","2000-07-09","340207200007099596","河北省秦皇岛市北戴河区","130307","安徽省芜湖市鸠江区","340207","存活","沈薇","461210198706186848","河北省秦皇岛市北戴河区","130307","海南省三亚市市辖区","340207","","","","","","","未婚","1","1"
"194","姚茗","1995-08-24","370324199508244505","贵州省遵义市仁怀市","521302","山东省淄博市沂源县","370324","存活","孟飘育","520418197807249220","贵州省遵义市仁怀市","521302","贵州省遵义市仁怀市","370324","","","","","","","离婚","1","1"
"195","韦超","1996-01-08","710810199601084696","重庆市南川市","501024","新疆维吾尔族自治区石河子市","710810","存活","贝妹","360314197404286481","重庆市南川市","501024","江西省萍乡市湘东区","710810","","","","","","","离婚","1","1"
"196","施玉","1997-07-02","370909199707022749","湖北省咸宁市通山县","421722","山东省泰安市泰山区","370909","存活","水娜","320420197306131556","湖北省咸宁市通山县","421722","江苏省常州市郊区","370909","","","","","","","未婚","1","1"
"197","鲍婉娴","1991-09-18","351608199109181004","山西省晋城市怀仁县","141017","福建省龙岩市漳平市","351608","存活","窦姣","540206198602112151","山西省晋城市怀仁县","141017","西藏自治区拉萨市墨竹工卡县","351608","","","","","","","离婚","1","1"
"198","吴筠柔","1999-02-04","411015199902045685","海南省三亚市市辖区","460423","河南省许昌市魏都区","411015","死亡","黄卿","531626197802271559","海南省三亚市市辖区","460423","云南省玉溪市元江哈尼族彝族傣族自治县","411015","","","","","","","未婚","0","0"
"199","葛福","2000-10-16","640304200010169211","北京市延庆县","110611","宁夏回族自治区吴忠市利通区","640304","死亡","伏洁梅","640202198111216596","北京市延庆县","110611","宁夏回族自治区石嘴山市大武口区","640304","","","","","","","离婚","0","0"
