"谢达安","520918199906175358","北马庄翠福园小区34号楼旁边","15801801611","广州进安咨询管理有限责任公司","无","扶助中","壹仟圆/年","1985","中国银行","个人户名:谢达安","6171955563253379551","两年"
"史杰涛","521011198104096890","首体南路甲20号","15508227810","济南裕茂计装饰工程有限责任公司","一个","待扶助","贰仟圆/年","未开始","国家开发银行","个人户名:史杰涛","6710469563253380843","四年"
"成乐","521109197105223103","金台路北里-2号楼","15905881639","大连飞润福咨询管理有限责任公司","无","待扶助","贰仟圆/年","未开始","中国银行","个人户名:成乐","6900160563253377996","四年"
"俞莎","521113197612026664","青年路西里3号院10号楼1层F1-15","13806452705","济南康贵建筑装饰工程有限公司","一个","扶助中","壹仟圆/年","1992","中信银行","个人户名:俞莎","6561544563253380070","两年"
"岑广志","521120198907119353","车公庄西路18号","15603373986","厦门永吉耀土石方工程有限公司","无","扶助中","壹仟圆/年","1987","国家开发银行","个人户名:岑广志","6941031563253377864","五年"
"秦楠榕","521121199210168309","上地西路41号院1号楼乐府KTV地下一层A001-A051","15504879085","厦门丰鼎吉物业管理有限公司","一个","扶助中","贰仟圆/年","1994","中国建设银行","个人户名:秦楠榕","6671619563253383592","五年"
"杜承乐","521305197305101780","三渡河村","15307260383","沈阳美成房地产开发有限公司","两个女孩","待扶助","贰仟圆/年","未开始","中国工商银行","个人户名:杜承乐","6127978563253377857","一年"
"杜民","521822198503111907","东亚五环国际地商4号","15307060820","成都永吉耀计装饰工程有限责任公司","无","扶助中","贰仟圆/年","2004","招商银行","个人户名:杜民","6995834563253381010","一年"
"元琳素","530206197503072311","梨园镇九棵树14号","15606772631","天津东裕土石方工程有限公司","一个","待扶助","贰仟圆/年","未开始","招商银行","个人户名:元琳素","6323389563253379430","两年"
"黄彪博","530216198303248969","金宝街东段路北小雅胡同62号","13503554834","济南兴本科技有限公司","两个女孩","待扶助","壹仟圆/年","未开始","中国农业银行","个人户名:黄彪博","6905053563253379322","一年"
"褚霄","530510199412257251","亮马桥东方东路官舍南区二层F206","15300260307","北京春和贸易有限公司","无","待扶助","贰仟圆/年","未开始","招商银行","个人户名:褚霄","6418889563253384771","一年"
"魏叶","530521198404063172","干二路70号","13206477725","沈阳全信土石方工程有限公司","两个女孩","待扶助","壹仟圆/年","未开始","中国人民银行","个人户名:魏叶","6402633563253378008","两年"
"倪淑","530606198205229415","黄村镇双河南路6号","15505917411","北京顺合伟建筑装饰工程有限公司","无","扶助中","壹仟圆/年","1980","中国光大银行","个人户名:倪淑","6112022563253380479","五年"
"钱坚和","530816198804064055","安四路黄花城村黄花城水长城旁","13307794496","成都美辉房地产开发有限公司","一个","待扶助","贰仟圆/年","未开始","中国民生银行","个人户名:钱坚和","6373459563253383465","两年"
"于婵","531119199105163039","严正街16-2号国广公寓","13200258627","大连弘富股份有限公司","无","待扶助","贰仟圆/年","未开始","中国光大银行","个人户名:于婵","6506363563253382319","三年"
"吕博","531510197301176408","花乡奥莱村07301号","13707563761","成都合弘房产经纪有限公司","一个","扶助中","贰仟圆/年","2014","国家开发银行","个人户名:吕博","6201689563253383874","五年"
"伏强军","540310199801087726","顺源街牛王庙2号","13701786242","重庆洪庆建筑装饰工程有限公司","两个女孩","待扶助","壹仟圆/年","未开始","招商银行","个人户名:伏强军","6817257563253384380","一年"
"和茜秋","541003197211022272","紫竹院路车道沟10号院","13303540340","厦门光福巨房产经纪有限公司","一个","待扶助","壹仟圆/年","未开始","中信银行","个人户名:和茜秋","6841735563253384788","两年"
"雷蓓","610205198002223784","梨园镇砖厂南里40号楼华远好天地商业区2楼","15603675401","北京干裕计装饰工程有限责任公司","一个","扶助中","贰仟圆/年","2005","国家开发银行","个人户名:雷蓓","6733533563253381779","两年"
"伍豪","610814198809195319","台湖镇外郎营村103号","15306930082","广州全盛台科技有限公司","两个女孩","待扶助","壹仟圆/年","未开始","国家开发银行","个人户名:伍豪","6565572563253381926","两年"
"谢聪澜","611008198207271447","红庙北里85号楼","15703371397","厦门凯弘国际工程技术有限公司","两个女孩","待扶助","贰仟圆/年","未开始","中国银行","个人户名:谢聪澜","6993540563253382034","四年"
"王平保","611009197403062009","东直门南大街1号北京来福士5层","15101006335","上海亨本同房地产开发有限公司","无","扶助中","贰仟圆/年","2006","中国建设银行","个人户名:王平保","6539850563253379837","四年"
"薛萍红","611504199708248434","国美第一城2号院6号楼","13307057074","上海洪源科技有限公司","一个","待扶助","贰仟圆/年","未开始","中国工商银行","个人户名:薛萍红","6775570563253382715","三年"
"华茗","611720199104185235","东四环南路9号 燕莎奥特莱斯购物中心C座-3024号","13305510471","南京公华贸易有限公司","两个女孩","扶助中","贰仟圆/年","1982","中国光大银行","个人户名:华茗","6178568563253383086","三年"
"殷清","620109198101186990","方庄南路方庄桥南侧","15107571648","济南安生贸易有限公司","两个女孩","扶助中","壹仟圆/年","1984","国家开发银行","个人户名:殷清","6396372563253380862","四年"
"邹友裕","620203197805218857","赵公口桥南光彩路慧时欣园10号楼如家酒店一层","13507418837","上海丰鼎吉房产经纪有限公司","一个","待扶助","壹仟圆/年","未开始","中国建设银行","个人户名:邹友裕","6514752563253383740","一年"
"彭霞香","620522199111231945","百子湾路16号百子园4号楼底商","15702243822","重庆康宏环境建设股份有限公司","两个女孩","扶助中","贰仟圆/年","2006","中国农业发展银行","个人户名:彭霞香","6235436563253377334","五年"
"柏昌成","621020197403135677","工人体育场南路1号富国海底世界","15900871051","上海隆新正物业管理有限公司","一个","扶助中","贰仟圆/年","1989","招商银行","个人户名:柏昌成","6285040563253376941","四年"
"郝政谦","621119198508163019","永定门内大街1号天桥乐汇百货商场B1层","15702998450","成都亨本同集团股份有限公司","一个","扶助中","壹仟圆/年","2010","中国农业发展银行","个人户名:郝政谦","6204336563253381499","三年"
"潘福","621404198708319597","广顺南大街望京园609号楼2层218-2室","13507294981","沈阳同贵源房产经纪有限公司","两个女孩","扶助中","贰仟圆/年","2001","中国建设银行","个人户名:潘福","6374087563253380212","四年"
"时莺","621417198007207675","朝阳门外日坛北路日坛公园东北角","15907223542","天津干通亨科技有限公司","一个","待扶助","壹仟圆/年","未开始","中国农业银行","个人户名:时莺","6369101563253382178","四年"
"常中","630806199610216458","信息路15号金融科贸大厦510","13103237062","杭州安生计装饰工程有限责任公司","无","待扶助","壹仟圆/年","未开始","中国民生银行","个人户名:常中","6489092563253383470","两年"
"邬壮","630921197701065630","右安门内西街5号楼金碗勺东北菜院内","13803357307","杭州同贵源股份有限公司","无","扶助中","壹仟圆/年","1989","中国光大银行","个人户名:邬壮","6145149563253385047","一年"
"皮绍功","631625199202043404","王府井大街218-3号新天地宾馆一层","15102044017","广州元春本土石方工程有限公司","无","扶助中","贰仟圆/年","1999","中国光大银行","个人户名:皮绍功","6613828563253381389","四年"
"毕炎德","631820197111159606","宋庄镇小堡文化广场旁徐宋路东","15005110559","成都长正升建筑装饰工程有限公司","无","待扶助","贰仟圆/年","未开始","中国农业发展银行","个人户名:毕炎德","6214337563253382289","三年"
"时敬震","640315198604247649","九棵树西路142号旗舰凯旋小区底商","15102102714","杭州通浩股份有限公司","两个女孩","待扶助","壹仟圆/年","未开始","中信银行","个人户名:时敬震","6170428563253383620","五年"
"吴生龙","640628199707122665","复兴门外大街15号长安商场5层","13904792191","杭州升盈房产经纪有限公司","两个女孩","扶助中","贰仟圆/年","1984","华夏银行","个人户名:吴生龙","6580503563253382968","一年"
"黄星","641005199404215886","南四环西路186号汉威国际广场一区1号楼M层西侧","15304738877","大连成同建筑产业集团有限公司","一个","扶助中","贰仟圆/年","1981","中国光大银行","个人户名:黄星","6730083563253382553","两年"
"葛婕馨","641320197308307770","香江北路康营24期","15106505736","杭州祥耀物业管理有限公司","无","待扶助","贰仟圆/年","未开始","中国建设银行","个人户名:葛婕馨","6549895563253378512","四年"
"袁霭","641516198407253054","慧华苑小区门面房","15000953492","南京汇盛聚科技有限公司","两个女孩","待扶助","壹仟圆/年","未开始","中国建设银行","个人户名:袁霭","6522479563253377986","五年"
"曹桂","641701197907192915","广外大街手帕口西街广华轩4号楼","15103514211","南京美飞计装饰工程有限责任公司","一个","待扶助","贰仟圆/年","未开始","中国人民银行","个人户名:曹桂","6667175563253379297","三年"
"柏健世","641715199106159417","花乡奥莱村07301号","13305679045","广州永吉耀集团股份有限公司","一个","扶助中","贰仟圆/年","1996","国家开发银行","个人户名:柏健世","6856875563253379562","四年"
"狄江超","641722199007223007","平房乡黄渠村甲106号","15507501828","大连丰成富集团股份有限公司","一个","扶助中","贰仟圆/年","2003","中国人民银行","个人户名:狄江超","6826370563253378633","四年"
"吴琬茗","650323198106106068","中绦胡同甲2号","15807755467","重庆元宝汇贸易有限公司","一个","扶助中","贰仟圆/年","1997","中国建设银行","个人户名:吴琬茗","6565640563253383862","五年"
"伍新","650608197008154732","燕平路石油大学西门","13007966955","重庆洪源环境建设股份有限公司","两个女孩","待扶助","壹仟圆/年","未开始","华夏银行","个人户名:伍新","6131218563253383105","三年"
"曹博","650705197707146736","东亿国际传媒产业园8号西区演播大厅A座二楼","13205456167","上海美飞建筑产业集团有限公司","一个","扶助中","壹仟圆/年","1989","中信银行","个人户名:曹博","6861271563253382053","两年"
"王珊莎","650713198304074529","北新华街15附近","15704640435","天津广洪宝环境建设股份有限公司","无","待扶助","贰仟圆/年","未开始","中信银行","个人户名:王珊莎","6419387563253382838","四年"
"卜毓","650901199605132194","西便门西里3号楼","13007713010","沈阳永吉耀国际工程技术有限公司","无","待扶助","贰仟圆/年","未开始","中国银行","个人户名:卜毓","6744941563253377739","五年"
"俞行时","651117197112015335","亚运村安慧里一区四号楼1楼","13406696265","济南康贵科技有限公司","两个女孩","扶助中","贰仟圆/年","2014","中信银行","个人户名:俞行时","6779718563253385051","三年"
"任超","651608199903208783","王府井小吃街西口","13203475246","成都洪源集团股份有限公司","两个女孩","待扶助","壹仟圆/年","未开始","华夏银行","个人户名:任超","6480543563253383235","五年"
"明承乐","651614197609233043","东皇城根南街76号","13808303435","济南丰成富房地产开发有限公司","两个女孩","待扶助","壹仟圆/年","未开始","中国建设银行","个人户名:明承乐","6733730563253380335","五年"
"何兴","651711197709085079","月坛西街1号","13307504114","广州光信土石方工程有限公司","无","待扶助","壹仟圆/年","未开始","中国建设银行","个人户名:何兴","6564509563253382305","四年"
"阮菲寒","710212197312055385","东土城路14号建达大厦2楼","13106427958","重庆安生土石方工程有限公司","一个","扶助中","贰仟圆/年","1992","中信银行","个人户名:阮菲寒","6721502563253378645","一年"
"周士以","710321199409158935","地安门西大街49号","13402661611","沈阳弘富建筑装饰工程有限公司","一个","扶助中","贰仟圆/年","2002","中国农业发展银行","个人户名:周士以","6145699563253379036","一年"
"元兴","710603199206059514","西直门内大街冠英园西区6号楼1门","15906188428","北京佳泰贵科技有限公司","一个","扶助中","贰仟圆/年","2005","中国工商银行","个人户名:元兴","6705187563253383079","两年"
"韩友裕","711020198806284351","东四三条5号","15807781923","南京盛永建筑装饰工程有限公司","一个","待扶助","贰仟圆/年","未开始","中信银行","个人户名:韩友裕","6350019563253380694","四年"
"雷元全","711113198504139715","南长街38号","13903626223","广州春和房地产开发有限公司","两个女孩","待扶助","贰仟圆/年","未开始","中国民生银行","个人户名:雷元全","6512548563253376820","五年"
"邹群豪","810124198512189575","阜石路165号","15705948210","重庆昌晶美建筑产业集团有限公司","两个女孩","扶助中","壹仟圆/年","1987","中国建设银行","个人户名:邹群豪","6158106563253384416","五年"
"喻邦","810701197103198791","悦秀路物美大卖场二层","13702488083","深圳瑞万百建筑装饰工程有限公司","一个","待扶助","壹仟圆/年","未开始","中国建设银行","个人户名:喻邦","6189989563253384652","五年"
"汤茂进","810906199304211873","宣武门外大街甲1号环球财讯中心A座B1楼","13000027846","广州公华建筑产业集团有限公司","两个女孩","待扶助","贰仟圆/年","未开始","中国光大银行","个人户名:汤茂进","6419146563253376832","一年"
