"文海人才市场","2019-04-29","傅博","530122199606191820","13905018388","望京soho塔1B1楼底商","博士研究生","教育与体育大类","廊坊东方大学城北京传媒学院","办事员和有关人员","福建省","I012268732817"
"靖之美人才市场","2019-04-21","毛辰","530203199505241129","15705978669","十里堡地铁站D西南口西150米","博士研究生","交通运输大类","湛江财贸学院","办事员和有关人员","云南省","A078881785583"
"乾鼎人才市场","2019-06-06","元启","530509199709258302","15306181474","南半壁店东二街阿彪超市斜对面","专科","旅游大类","湛江教育学院","办事员和有关人员","上海市","J049433471036"
"楷信人才市场","2019-04-18","孔博","530602199604083450","15005760654","雅成一里19号楼世丰国际大厦2层","本科","轻工纺织大类","洛阳市旅游中等专业学校","单位负责人","山西省","N045930139144"
"圣瑞思人才市场","2019-03-23","安学祥","530805199505316086","15005041439","恒安大厦负一层","本科","医药卫生大类","洛阳市中医药学校","商业和服务业人员","西藏自治区","H007970005458"
"悦捷人才市场","2019-03-25","张柔","531028199409235360","13807406391","九棵树西路142号旗舰凯旋小区底商","专科","土木建筑大类","洛阳人民警察学校","商业和服务业人员","西藏自治区","L058469138556"
"诚宾人才市场","2019-04-29","韦荣","531317199803248382","13508784708","牛街输入胡同路北大槐树下","专科","公安与司法大类","洛阳人民警察学校","商业和服务业人员","内蒙古自治区","R025729937853"
"华业汇邦人才市场","2019-04-19","齐达安","531423199506215968","13204261868","信息路15号金融科贸大厦510","博士研究生","旅游大类","北华航天工业学院","专业技术人员","贵州省","H007115587324"
"海胜人才市场","2019-06-19","蒋邦","531610199708253155","13801295037","青年湖西里4号附近","硕士研究生","电子信息大类","洛阳经济学校","单位负责人","天津市","G074066180506"
"天网人才市场","2019-06-16","戚星","531711199606172485","15008573905","惠新东街19号","本科","装备制造大类","廊坊东方大学城北京经济技术职业学院","单位负责人","山西省","S060714429367"
"恒业人才市场","2019-05-16","于学祥","540421199805089020","13402264559","西红门嘉悦广场3号楼810室","专科","能源动力与材料大类","广东海洋大学寸金学院","商业和服务业人员","吉林省","D041098162637"
"邦凯人才市场","2019-05-26","倪榕","540705199709247498","13400145536","北七家镇蓬莱苑1号楼","专科","新闻传播大类","	廊坊大学城北大方正软件学院","专业技术人员","福建省","G033821355848"
"科骏人才市场","2019-06-18","冯翰","540801199704304579","13604201277","百子湾南二路百子园后现代城D区16号楼底商","专科","旅游大类","湛江教育学院","单位负责人","上海市","C071872625107"
"艾特咨人才市场","2019-06-22","伍琰","541204199410143541","15903995762","长虹东路旭辉天地2号楼底商","博士研究生","农林牧渔大类","廊坊师范","商业和服务业人员","山西省","P031595711743"
"艾特咨人才市场","2019-03-21","俞荣","541206199611074006","15506805285","太师屯镇光明村一号","专科","能源动力与材料大类","廊坊市财贸学校","商业和服务业人员","西藏自治区","J064067418394"
"尊和人才市场","2019-06-07","赵中","541508199804104011","13803891257","月坛西街1号","本科","新闻传播大类","廊坊广播电视大学","商业和服务业人员","内蒙古自治区","N035355301936"
"百企利人才市场","2019-05-14","顾良海","541526199509225950","15605686682","大角生活广场《瑞成广场》南门一层","专科","食品药品与粮食大类","	廊坊大学城北大方正软件学院","专业技术人员","香港特别行政区","D012157165217"
"联万人才市场","2019-05-12","余超","541615199706217433","15603231436","团河路盛家华苑3号楼3层","硕士研究生","资源环境与安全大类","洛阳师范学院","商业和服务业人员","福建省","A021136087214"
"畅融人才市场","2019-03-27","昌振壮","541725199409274461","15005986361","车公庄大街9号院五栋大楼A栋1单元1楼","本科","能源动力与材料大类","广东海洋大学寸金学院","办事员和有关人员","北京市","I028292160513"
"安弘人才市场","2019-05-30","伏冰爽","610311199411083919","13805853199","昌平西关北路北侧西关商贸楼7号","专科","交通运输大类","廊坊东方大学城廊坊职业技术学院","专业技术人员","山西省","M076892766149"
"振业人才市场","2019-05-27","苗启","610413199712104782","13002101911","清河营东路2号院2号楼乐想汇","本科","水利大类","湛江教育学院","单位负责人","安徽省","C062869010350"
"昊略人才市场","2019-06-02","元贞","610509199612259884","15008110620","方庄芳古园一区24号楼底商","本科","新闻传播大类","廊坊市工业学校","单位负责人","广西壮族自治区","M043746673529"
"企飞人才市场","2019-06-02","杨力","610709199804018087","15805070821","王府井东街8号王府井希尔顿酒店5楼","硕士研究生","电子信息大类","洛阳理工学院","商业和服务业人员","海南省","E012732901741"
"常春藤人才市场","2019-04-15","毛坚和","611405199503146188","13601273007","十里堡地铁站D西南口西150米","博士研究生","生物与化工大类","广东海洋大学","办事员和有关人员","吉林省","R093222248938"
"爱诺人才市场","2019-05-01","时建家","611728199504161854","13302005711","小营路5号","博士研究生","装备制造大类","洛阳师范学院","专业技术人员","台湾省","M067636999725"
"建顺人才市场","2019-04-22","冯慧巧","620116199604218662","15204923199","七圣路光熙门北里20号","博士研究生","公安与司法大类","广东海洋大学寸金学院","办事员和有关人员","青海省","L043674376084"
"贝克人才市场","2019-04-15","邬光天","620517199705215521","15700895318","物流01号","硕士研究生","装备制造大类","北华航天工业学院","专业技术人员","安徽省","G091818822217"
"楷信人才市场","2019-05-08","严菁梦","620713199602251142","15203251944","惠新东街6号","本科","电子信息大类","湛江师范学院","商业和服务业人员","北京市","M055305794198"
"鸿诺人才市场","2019-05-11","郝友裕","621010199411063593","15106165096","迎风北路迎风六里2区南门对面","博士研究生","农林牧渔大类","广东医学院","商业和服务业人员","重庆市","P043509204848"
"华天谋人才市场","2019-03-01","蒋悦昭","621426199706038844","15602920362","中关村南大街28号","本科","食品药品与粮食大类","廊坊东方大学城北京传媒学院","商业和服务业人员","吉林省","D008186467361"
"德骊嘉人才市场","2019-04-02","梁明永","621508199602217567","15701033624","旧宫镇树桥村酒厂路","专科","水利大类","廊坊市东方大学城民航管理干部学院","办事员和有关人员","江西省","G045112490243"
"文海人才市场","2019-05-30","谈仪","621801199609232910","15908371267","大井桥南202号","本科","旅游大类","	廊坊大学城北大方正软件学院","商业和服务业人员","北京市","N078744370450"
"正睿人才市场","2019-05-28","周震","630426199807017370","13804577614","北总布胡同21-1号","专科","水利大类","廊坊市高级技工学校","单位负责人","吉林省","R057258604653"
"靖之美人才市场","2019-05-15","奚天","631212199612129832","13501128643","望京soho塔1B1楼底商","本科","轻工纺织大类","廊坊市高级技工学校","办事员和有关人员","新疆维吾尔自治区","G017527904308"
"鸿诺人才市场","2019-03-11","朱浩亮","640301199602087110","15604701777","双清路85号","本科","文化艺术大类","廊坊东方大学城北京联合大学","办事员和有关人员","陕西省","A080798230249"
"君悦诚人才市场","2019-04-14","柳友裕","640820199602159173","15804690729","昌平西关北路北侧西关商贸楼7号","本科","教育与体育大类","廊坊东方大学城河北体育学院","商业和服务业人员","辽宁省","G039053340505"
"汉墨人才市场","2019-03-14","常世","641006199612166791","15206390680","大成路吴家村路甲1号","博士研究生","食品药品与粮食大类","湛江师范学院","办事员和有关人员","湖北省","D065795250612"
"悦捷人才市场","2019-05-03","倪贵福","641210199701242074","13400328386","交道口南大街秦老胡同20号","硕士研究生","公共管理与服务大类","洛阳市旅游中等专业学校","办事员和有关人员","新疆维吾尔自治区","D045081054603"
"华道人才市场","2019-05-15","鲁致树","650219199807173076","13103020565","天通东苑一区50号楼","博士研究生","文化艺术大类","洛阳市卫生学校","办事员和有关人员","黑龙江省","B017316596052"
"宽信人才市场","2019-06-09","罗娟","651119199804078068","15902710443","月坛西街甲2号","硕士研究生","装备制造大类","湛江财贸学院","商业和服务业人员","台湾省","M045385070935"
"汇友时人才市场","2019-03-27","许荔","651204199805083114","15706632092","赵公口桥南光彩路慧时欣园10号楼如家酒店一层","专科","装备制造大类","洛阳市财会学校","办事员和有关人员","香港特别行政区","H004975384165"
"蓝腾人才市场","2019-04-11","卜淑","651801199510206603","15104602225","金城坊街1号2层-6室","本科","装备制造大类","洛阳理工学院","办事员和有关人员","香港特别行政区","K036614340794"
"贝克人才市场","2019-06-30","谢枫芸","651804199411261789","13302621720","新源西里中街18号临1号","专科","文化艺术大类","第一拖拉机制造厂拖拉机学院","专业技术人员","广东省","A075112465712"
"悦捷人才市场","2019-03-12","邵思","710214199507098000","13904872329","牛街输入胡同路北大槐树下","专科","电子信息大类","广东医学院","办事员和有关人员","山西省","H074132547220"
"康亿人才市场","2019-05-24","王群豪","710820199410198967","13406552637","东安门大街53号","博士研究生","能源动力与材料大类","廊坊东方大学城北京传媒学院","办事员和有关人员","江西省","K039476287897"
"鸿诺人才市场","2019-03-28","姜可","711107199611068068","13604603602","丰科路6号院万达广场5层5003号","硕士研究生","资源环境与安全大类","洛阳经济学校","单位负责人","辽宁省","C061804443915"
"世伟人才市场","2019-03-23","郑洁梅","711307199602062776","13607985308","望京旺角购物广场负一层","博士研究生","文化艺术大类","廊坊东方大学城北京经济技术职业学院","单位负责人","江苏省","C029077523350"
"聚星人才市场","2019-06-07","范琴","711815199501304308","15904722416","楼梓庄路87号附近","博士研究生","教育与体育大类","洛阳铁路信息工程学校","商业和服务业人员","西藏自治区","G013534921350"
"安德人才市场","2019-06-24","章欢霄","711824199505134589","15302215887","亦庄经济技术开发区荣华南路9号院2号楼","博士研究生","生物与化工大类","廊坊市工业学校","办事员和有关人员","甘肃省","D075887346873"
"爱诺人才市场","2019-04-18","梁枫芸","811024199601284039","13301663204","后沙峪镇（速8酒店西）裕民大街32号","博士研究生","旅游大类","	廊坊大学城北大方正软件学院","办事员和有关人员","吉林省","G088136005083"
"儒迪人才市场","2019-04-17","吴达安","811312199702253569","13501662659","宏泰东街浦项中心友利银行对面","专科","公共管理与服务大类","廊坊东方职业技术学院","单位负责人","天津市","Q089712862202"
"嘉辉人才市场","2019-06-04","平露瑶","811403199712162506","13006828274","花家地小区30号楼","硕士研究生","新闻传播大类","廊坊东方大学城北京中医药大学中专部","商业和服务业人员","澳门特别行政区","C060935252198"
