"袁秀娟","公民身份证","451416197512158235","15501251513","金盏乡金盏嘉园B区3号楼020-6号","港U·HTTMD","O035824279789","东方红","5SY-13","C069629236006","K055477020604","F036018117747","橙色","2018-11-11","2018-12-31","酒泉市肃州区长城车管所","2019-05-10"
"邵莺","公民身份证","451710198405116166","13306906056","北三环中路36号,双福家园边(金凤呈祥)","沪N·S0H4Q","A051491047586","神牛","6MS-70","Q084725527253","P064753702941","M069435965712","黑色","2018-03-03","2018-12-02","呼和浩特市浑河车管所","2019-06-03"
"华媛艳","公民身份证","451828199004025880","15708478384","永旺珠江摩尔大厦8号楼底商","皖V·L3E8Y","B091642280680","潍拖","8VP-60","A003278193145","G051686580980","Q003345658226","紫色","2018-05-28","2018-07-13","酒泉市肃州区长城车管所","2018-10-15"
"邹欢霄","公民身份证","460209199005082489","15900946587","新街口东街西口新百商场北侧","台Q·4SWCD","E088899473395","鲁中","9MU-27","F044057191695","L045773675354","K026010399095","紫色","2018-02-16","2018-10-14","张家口市宣化区庞家堡车管所","2018-10-26"
"钱启","公民身份证","460712197401173690","15503456837","大望路东郎创意产业园","沪D·MWCKY","J030773348221","沭河","8CC-01","I065731186601","O010791597559","R037496332309","棕色","2018-07-22","2018-11-25","酒泉市肃州区长城车管所","2019-04-16"
"赵亨奇","公民身份证","460901199803265227","13407380926","皇石国际公寓首层","冀E·JEZTH","S057940303668","世英","4AD-47","O012627931144","R052885725643","G027694800182","绿色","2018-10-31","2018-12-24","铁力市东升车管所","2019-01-04"
"阮寒","公民身份证","461301199511185315","15206064900","东四三条5号","粤X·GU0E2","Q015273713769","常发","9KR-36","L036326423422","O098749815065","G061886605519","黑色","2018-12-18","2019-01-11","葫芦岛市连山区虹螺山车管所","2019-03-18"
"凤世","公民身份证","500212197408206534","13307353763","005乡道与平沿路交叉口旁","渝Y·VDVP3","A009252460512","神牛","3YA-26","P038808241515","G039151116031","F027737321196","橙色","2018-04-27","2018-08-25","北京市房山区周口店车管所","2018-09-06"
"殷有","公民身份证","500225197402271370","15503245165","嘉园路安太嘉园医院对面","豫G·3L92L","B054571109066","江苏清拖","1QJ-88","P064182044904","D056937384078","I072558487162","蓝色","2018-09-17","2018-11-25","承德市双滦区金厂沟车管所","2019-02-24"
"李磊民","公民身份证","500508198202274583","15705424972","建国门外永安里10号","澳P·VETUN","Q044917119646","英福莱","3WR-25","O005101661833","L032853300109","P083789319235","黑色","2018-02-28","2018-07-24","龙泉市山坑车管所","2019-01-08"
"郝博","公民身份证","500927197101304401","13403456195","交大东路31号院6号楼西侧胡同里","鲁X·VMO26","E041212444619","英福莱","5ZP-88","D023379860522","B001832590249","M090504348641","紫色","2018-02-19","2018-10-31","海林市新海车管所","2018-12-13"
"傅翔旭","公民身份证","501311197105077871","13501548047","八宝庄小区11号楼","浙D·2TIMR","I002763863831","东方红","1OL-02","Q073680993610","E041055505037","F072126082370","红色","2018-06-05","2018-12-26","姜堰市周山河车管所","2019-05-25"
"窦富顺","公民身份证","501317199601248473","13605440613","地安门西大街119号","京J·9WUQC","D016415705631","沭河","5DV-75","N051427037800","J016509539805","F001887370431","青色","2018-12-17","2019-01-04","酒泉市肃州区长城车管所","2019-06-28"
"舒若鸣","公民身份证","501406198012098624","13401002162","物流单","宁C·KTAT0","P075000404212","江苏清拖","9XB-39","E097171334698","D043111298109","E052907666403","灰色","2018-12-02","2018-12-09","海林市新海车管所","2019-01-10"
"熊秀娟","公民身份证","501614197208148578","13204948923","外环路附近","渝W·TP9ZR","F059667300513","泰山 ","4NW-44","C072712701386","A058649025830","K016731966473","黄色","2018-03-21","2018-04-08","七台河市东风车管所","2018-05-31"
"康昭","公民身份证","501628197804288828","15903564627","新顺南大街8号BHGMall4层","黑V·UZZGI","H037077860092","海山","3IZ-02","L047224728621","I097480015089","L025628839250","黑色","2018-08-15","2018-10-09","北京市房山区周口店车管所","2019-05-20"
"钱康星","公民身份证","510609198910033550","15805958308","四合路1号","新X·8QM71","D031657276083","常发","8SQ-67","N068333033312","S060404731806","R024935362158","青色","2018-04-15","2018-06-04","黄山市黄山区芦山车管所","2018-10-04"
"喻元全","公民身份证","511121199306289881","15704760547","宋翟路","豫M·MTZQC","C001304936621","沭河","8PQ-51","K012485264441","P053281715494","K047291709904","黄色","2018-10-12","2018-11-10","南通市如东车管所","2019-02-08"
"元茂进","公民身份证","511309197803211189","13504557821","酒仙桥路甲4号3号楼二层商业F203","闽J·QBBEU","K043072883441","海山","8IV-84","J069985513568","E094582318897","O064254569172","灰色","2018-03-17","2018-10-12","承德市双滦区金厂沟车管所","2019-02-28"
"时环","公民身份证","511508197806249699","15903140151","十渡镇九渡村","鲁I·0CX3M","J014772812603","福田雷沃","5EQ-37","K059214802769","L084209982933","L076568845572","橙色","2018-03-12","2018-03-20","酒泉市肃州区长城车管所","2018-04-26"
"吕宁欣","公民身份证","511813198502198799","15600657181","北马庄翠福园小区34号楼旁边","渝F·DV1J3","K033027163022","世英","6VW-16","B067338576730","S073367225410","D000909478042","白色","2018-04-21","2018-12-18","铁力市东升车管所","2019-02-04"
"薛娴","公民身份证","520203199106153281","15806080275","地安门外大街127号","甘C·MIX70","F070022569260","沭河","1FF-95","A063815372748","K017362879741","N075796652791","绿色","2018-12-05","2018-12-29","南通市如东车管所","2019-04-11"
"许星","公民身份证","520303199809163018","13206526244","安泰大街6号院3号楼113室","桂X·JY5XV","N086565095668","潍拖","6EP-16","P034794497581","H072439628084","R016791801357","绿色","2018-08-06","2018-10-02","承德市双滦区金厂沟车管所","2018-12-29"
"冯政谦","公民身份证","520602199605229433","15603555655","苹果园大街与苹果园路交叉口西北50米","桂U·KB6I2","A095028113996","鲁中","7AK-13","K071153016258","C015233447313","R025477590584","白色","2018-12-19","2019-01-01","湖州市鹿山车管所","2019-01-09"
"施娜","公民身份证","520705199609305241","13605743402","德胜门西大街甲56号","鄂O·RU51J","B081137865989","福田雷沃","0WK-14","L009701826465","F093323556310","P011448275194","棕色","2018-07-04","2018-11-14","南通市如东车管所","2019-02-05"
"陈辉力","公民身份证","520711199708258251","15007898388","七圣中街12号院爱琴海购物中心五层","新X·FS3AV","P030091489907","东风","0NS-60","B021808486230","F081409783344","J091939294491","白色","2018-11-07","2019-01-09","呼和浩特市浑河车管所","2019-03-29"
"杜爽","公民身份证","521115199509052254","13103925056","北三环中路丙6号","苏U·T1R9G","P022614445912","海山","3PN-17","M023996401069","M051875591782","O091605228563","灰色","2018-10-11","2018-11-10","北京市房山区周口店车管所","2019-05-22"
"李力","公民身份证","521209198804115967","13607721911","东四环中路37号","云C·YSPWW","N012713977436","沭河","6VV-87","O012590599590","K039017032112","F073429035929","红色","2018-10-09","2019-01-15","葫芦岛市连山区虹螺山车管所","2019-06-09"
"陶俊峰","公民身份证","521809198312294501","15508295231","湖北小区32号楼","沪Y·EIP2Y","B018314526226","东方红","0MB-49","M097502671641","R008004823067","G072899061101","蓝色","2018-01-04","2018-01-14","湖州市鹿山车管所","2018-02-09"
"舒以","公民身份证","531005199709122557","13001377963","牛街输入胡同路北大槐树下","鄂X·I2U7I","L057904545901","海山","9JW-95","G085950989140","K029341603328","Q097559609782","绿色","2018-06-07","2018-08-10","赤峰市松山区安庆沟车管所","2018-12-26"
"孔维启","公民身份证","531022199402281074","15301124337","万丰路68号银座和谐广场5楼","川O·XCEWK","I085186903090","潍拖","7LT-43","S054035666825","H017766901110","B089869455249","橙色","2018-11-02","2019-01-19","湖州市鹿山车管所","2019-04-09"
"秦倩","公民身份证","531026197812135741","15207094511","北太平庄路25号17栋豪威大厦B座首层","藏W·J8QT9","H084439380792","时风","6GD-52","L093636169234","D041276952355","G012923894156","灰色","2018-03-09","2018-09-23","张家口市宣化区庞家堡车管所","2018-10-28"
"冯林有","公民身份证","531416197911161549","13806113763","长阳镇长阳路中粮万科长阳半岛广场4层","澳S·Z8XOD","P004459990246","黄海金马","2MS-05","S094698192328","D092155285776","K094133163884","灰色","2018-10-17","2018-12-31","龙泉市山坑车管所","2019-01-09"
"彭平保","公民身份证","531619199904075233","15803967981","华润万家二楼","台O·QI28Z","S088145266719","世英","3YT-20","H046445801571","S068577990023","Q004213548226","黄色","2018-12-04","2019-01-27","双鸭山市四宝车管所","2019-03-21"
"水玲","公民身份证","531801198705118905","13700780222","广外大街手帕口西街广华轩4号楼","宁S·Z8IVH","G079733127457","黄海金马","3BN-13","E036814509328","P042050583786","R000248104128","紫色","2018-06-30","2018-12-07","湖州市鹿山车管所","2019-01-07"
"殷梦","公民身份证","540311198012145470","15005164149","海淀街道海淀路23号","津B·WEI08","S034135558298","江苏清拖","7XL-78","M043840484497","J021788641691","O087382775424","红色","2018-01-15","2019-01-17","南通市如东车管所","2019-02-12"
"孙致树","公民身份证","540619198905247318","13803096596","王府井大街138号北京apm5层","云S·UHEPF","R041806044171","泰山 ","1VF-57","L060553992405","S043606518130","N063218021194","紫色","2018-10-10","2019-01-25","张家口市宣化区庞家堡车管所","2019-06-30"
"郝涛","公民身份证","540709198307276243","13502303940","回龙观镇龙域南街12号院1号楼105室","贵V·OYS73","K072261792115","世英","2WN-65","F016855049238","I084407582186","D030948728222","白色","2018-03-28","2018-07-16","承德市双滦区金厂沟车管所","2018-12-04"
"祁岩中","公民身份证","540820198708273549","13601937793","西四南大街65号","辽F·O59Y2","R042246518222","福田雷沃","6YB-17","A009314536595","C098048849893","B081947819197","紫色","2018-10-04","2018-11-05","北安市缸窑车管所","2019-04-24"
"严文","公民身份证","541408199810265893","15803285400","青春路北口供电局对面","鲁X·299MO","L015364063640","潍拖","8BB-50","C094695732016","S090211568787","H046306892094","黑色","2018-06-13","2018-09-07","北安市缸窑车管所","2019-05-19"
"贝振壮","公民身份证","541411198003059332","15906965300","后海鸦儿胡同19号","冀E·00VFF","J003342299442","鲁中","7QZ-36","Q088612336414","G035081467586","F001595602169","橙色","2018-03-26","2018-11-15","葫芦岛市连山区虹螺山车管所","2019-05-25"
"酆峰","公民身份证","541719198703011744","13708147146","集美家居地下一层","渝W·W6DNA","Q065217510758","福田雷沃","0RC-47","G094357851158","D077668344212","I004770645044","黄色","2018-12-16","2019-01-25","双鸭山市四宝车管所","2019-05-02"
"方启","公民身份证","541805199502201402","13606751538","渤海镇田仙峪村","京L·X0Z8V","E037689737032","江苏清拖","4QY-15","Q012599429127","H035231396208","S025285974954","青色","2018-05-08","2018-05-19","海林市新海车管所","2019-02-15"
"李德","公民身份证","610425198109011758","15302547560","复兴路69号五棵松华熙LIVE商区东区B1层","藏K·5A55M","N064711562902","神牛","7YT-95","P028241450932","P029994148036","O046266224259","蓝色","2018-07-24","2018-12-01","湖州市鹿山车管所","2019-01-06"
"康纯毓","公民身份证","611012198904145235","15901916281","亦庄经济技术开发区天宝南街上海沙龙商业街","甘K·UPNRC","R094918175767","东方红","3OI-35","D031836816608","P072285827793","Q077403261630","白色","2018-12-15","2018-12-15","张家口市宣化区庞家堡车管所","2019-04-22"
"萧腾","公民身份证","611020197103048330","13602641963","来广营乡立水桥明天中心（B-06商业）-1层B06商场078号院","赣C·EFS42","S094996801957","海山","6ZL-32","J065879128529","Q060368193115","F060165359970","橙色","2018-02-05","2019-01-04","龙泉市山坑车管所","2019-06-09"
"梁艺","公民身份证","611405198109137759","13505026410","酒仙桥路大山子13号三楼","豫W·ISVM6","A042623019646","常发","2HH-70","N094118869723","Q094715409036","D033894737236","白色","2018-03-18","2018-05-27","葫芦岛市连山区虹螺山车管所","2019-06-30"
"喻风航","公民身份证","611417197111187204","15107863862","南湖南路15号院5号楼1-3层","贵K·80DBQ","S061806727049","英福莱","8CG-28","G011315482488","C011836585888","C004446479570","蓝色","2018-08-04","2018-10-04","姜堰市周山河车管所","2019-02-04"
"狄彩","公民身份证","611520199505149906","13003488367","广顺北大街16号望京华彩商业中心4层","湘G·MAFRM","C000555680951","沭河","6ZV-87","Q041336391716","N000262602188","B042876794467","紫色","2018-09-05","2019-01-16","海林市新海车管所","2019-02-25"
"雷莲","公民身份证","611622198706247300","13301430375","草市街与徐尹路交口东北角徐辛庄电子工业技术学校西侧","桂Y·4FP58","B054385176006","江苏清拖","0JP-70","B060566837892","L028798184832","E078601336613","紫色","2018-08-31","2018-09-20","张家口市宣化区庞家堡车管所","2019-01-03"
"贝哲","公民身份证","620204197501319275","13301696186","南半壁店东二街阿彪超市斜对面","鄂Y·ITCL2","P066061630868","潍拖","5MU-27","I062941711936","B066774783935","L054849264989","棕色","2018-09-25","2018-11-10","南通市如东车管所","2019-06-01"
"邵洁梅","公民身份证","620321197702249798","13305268665","梨园镇小稿村村委会东500米","陕E·ZRROO","L044846207784","世英","9HN-89","K043458324508","Q064168694826","L024211783917","棕色","2018-10-26","2018-11-18","赤峰市松山区安庆沟车管所","2019-06-28"
"邹楠榕","公民身份证","620510199312258446","13001242965","徐宋东四街小堡环岛向东100米","黑F·0RTVW","D033520695654","海山","9SM-79","Q004573644739","C074669059457","O051982560865","绿色","2018-08-27","2018-12-14","葫芦岛市连山区虹螺山车管所","2019-05-06"
"杨兴","公民身份证","621120197711302762","15902180858","光华路15号伯豪瑞廷3层","鄂M·ECTNW","E051184395461","神牛","9WX-10","Q062884891006","L059776605271","D029920591029","蓝色","2018-03-17","2018-04-15","舟山市普陀山车管所","2019-03-19"
"蒋晓","公民身份证","621212199302061938","13600711144","志新路二里庄35号楼","渝K·7KW9P","H013499346261","黄海金马","3BF-36","B079832955083","P099206588316","S051334287959","橙色","2018-02-07","2018-03-04","北京市房山区周口店车管所","2019-01-19"
"毛成","公民身份证","621506198409056167","15801464617","金宝街88号金宝汇购物中心5楼","藏T·WG2G1","E092169545458","黄海金马","4OE-01","I024353523284","J070881689028","J014951524220","绿色","2018-11-01","2018-11-18","葫芦岛市连山区虹螺山车管所","2019-01-18"
"汪林有","公民身份证","621521199708095355","13402177957","朝阳北路101号大悦城6楼","皖W·56ENW","I016018931046","江苏清拖","1TW-28","N038303929951","Q097414693325","O028749678791","绿色","2018-08-26","2018-10-19","黄山市黄山区芦山车管所","2019-01-05"
"昌泽","公民身份证","630209197701134595","15907993865","小营东路甲5号","渝K·OT73Q","I037784976893","东方红","6DO-56","S066301955997","A047570966430","R091733049569","黄色","2018-12-06","2018-12-28","七台河市东风车管所","2019-02-05"
"熊彬","公民身份证","630711198102243727","15106948775","五棵松金沟河路19号，玉泉路与永定路中间","黑O·Y4WXN","B081545027546","泰山 ","3PU-00","P071548071199","P013226972637","S058472511482","白色","2018-07-12","2018-12-18","黄山市黄山区芦山车管所","2019-04-19"
"葛锦黛","公民身份证","630804198001302059","15507061897","林翠路倚林佳园小区内会所餐厅","苏B·C1IW5","A092616826336","泰山 ","8FI-02","A098456095919","O010275075292","A084134710438","蓝色","2018-05-26","2019-01-31","承德市双滦区金厂沟车管所","2019-03-09"
"郑新","公民身份证","630918198101249030","13600491965","永安东里1号楼底商，近双子座东塔南侧","川D·SIGUE","H025466994860","黄海金马","8UL-33","I026048150362","H076373647580","L068900615313","黄色","2018-11-12","2018-12-03","张家口市宣化区庞家堡车管所","2019-03-14"
"鲁安","公民身份证","631407199412253161","15907838383","高碑店路99号CBD国际高尔夫球会别墅27栋","澳D·F1F9A","D086080039188","东方红","6QF-12","E055997561080","C075605585296","F012568169707","灰色","2018-09-07","2018-12-12","赤峰市松山区安庆沟车管所","2019-03-19"
"伍琛","公民身份证","640802197806298598","15005637852","双榆树北路61号","云H·YUE71","E091074697909","海山","8BX-78","H096509171247","S084856459449","S017110700410","橙色","2018-04-14","2018-10-25","呼和浩特市浑河车管所","2019-06-08"
"史军","公民身份证","641109199305114732","15208691117","溪翁庄镇石马峪","津Y·QLIC0","S077645935394","鲁中","4TC-42","G079001917572","L056969096321","D084409541220","灰色","2018-07-08","2018-08-16","湖州市鹿山车管所","2018-08-25"
"沈河哲","公民身份证","641305199107125858","15107888903","圆明园东门","台K·G24VP","I037618974816","沭河","9UD-37","E080413546266","K030577320729","M034318797960","灰色","2018-06-24","2018-07-18","张家口市宣化区庞家堡车管所","2018-11-09"
"黄琛","公民身份证","641401197309113066","13803197807","小营路5号","川U·Y4HRN","D060534977549","时风","8VP-11","J031909992027","S032736751457","C034842714532","蓝色","2018-09-14","2018-11-01","黄山市黄山区芦山车管所","2019-02-23"
"罗振壮","公民身份证","641621197005288907","13006880601","CBD东三环中7号财富中心4号楼E203","港A·SK68L","H065167029909","英福莱","0LX-46","L075576737827","G019255603332","J047771933787","橙色","2018-12-31","2019-01-06","呼和浩特市浑河车管所","2019-01-27"
"柏娣叶","公民身份证","641801199312203749","15808748947","武圣路松榆西里6号楼","蒙Z·9MRHJ","D015603562376","神牛","2OK-38","S022135691002","K090933405168","L078470968615","红色","2018-05-04","2018-12-10","葫芦岛市连山区虹螺山车管所","2019-06-26"
"纪有","公民身份证","651024198703037549","13603643896","怀北镇椴树岭村黄土梁10号云蒙山附近","京U·N4149","R068712144026","常发","1DH-36","R000325788535","Q039009788174","I047596255249","绿色","2018-11-06","2019-01-08","南通市如东车管所","2019-01-14"
"张婕馨","公民身份证","651114197901277124","15904740933","月坛北街和三里河东路路口西北角","沪N·KNORT","M065156082331","英福莱","4VC-40","Q080070084639","L055507230946","S016164447977","红色","2018-07-29","2019-01-25","呼和浩特市浑河车管所","2019-03-31"
"邵群豪","公民身份证","651117199905085775","15301502283","悦秀路物美大卖场二层","新X·FEGNM","O083764888093","泰山 ","6UC-77","D013282869590","P043415201962","M035578154287","黄色","2018-09-27","2018-11-22","北安市缸窑车管所","2019-01-11"
"于哲","公民身份证","651324197906017425","13304252936","诚实胡同49号","甘J·LVDFL","G084631589487","鲁中","7LJ-76","D063501216526","C046931725613","H096756610152","绿色","2018-05-30","2019-01-22","双鸭山市四宝车管所","2019-05-15"
"安荷丹","公民身份证","651617197109188812","13303911199","北苑家园清友园东侧4号楼","宁X·U24QV","L095990866326","英福莱","4HQ-09","R015568560363","Q091387984693","I012419222826","蓝色","2018-02-02","2018-05-10","酒泉市肃州区长城车管所","2019-03-27"
"成鸣","公民身份证","651723199702014031","13806725129","王府井大街301号新燕莎金街购物广场7层MF705-706","晋N·AWQI0","L053537901558","潍拖","2DL-13","P026302949430","J046529650979","H078814966172","紫色","2018-08-20","2019-01-10","张家口市宣化区庞家堡车管所","2019-01-30"
"奚娅琦","公民身份证","710207198310096309","15702428111","团河路69号商业楼一层","赣X·TQFDD","S051879200175","东方红","2KA-65","H095810300882","M066593274948","J094038346607","红色","2018-08-28","2018-09-19","北京市房山区周口店车管所","2018-11-14"
"戚震","公民身份证","710210197902052950","15101982078","鲁谷建材市场","桂Q·9QE9N","K053397448819","神牛","7IB-69","A071612536676","K043359639457","N075103358739","紫色","2018-01-25","2018-06-10","葫芦岛市连山区虹螺山车管所","2019-05-25"
"苗俊峰","公民身份证","710425198902252109","13306997017","西翠路11号","粤R·01UQ4","H074080294998","泰山 ","5KR-15","L086058663235","O094907421701","I081972402525","蓝色","2018-04-11","2018-07-17","北安市缸窑车管所","2019-06-13"
"阮进","公民身份证","710501198405204905","13908140609","南新园16楼","宁U·PW28E","D086929502520","时风","4TD-13","P006832062632","N028577936160","I043675763057","黑色","2018-08-09","2018-11-14","海林市新海车管所","2019-04-03"
"范昌成","公民身份证","710723199303025376","13000620252","芳园西路6号颐锦广场","沪L·S4QY5","O047326678604","神牛","2GV-31","O041798674233","C001484653913","R047805744666","橙色","2018-06-13","2018-08-12","海林市新海车管所","2018-11-17"
"蒋保","公民身份证","711306197209274886","15005696138","七圣中街12号院爱琴海购物公园4层","蒙V·MF8BM","G049562868192","江苏清拖","9FR-22","H029823158212","C024194695737","S074814289910","棕色","2018-12-15","2018-12-28","龙泉市山坑车管所","2019-05-22"
"舒风航","公民身份证","810215198512212975","15007600165","太阳宫中路12号凯德MALL4层","京Y·CPEY7","G090166428734","黄海金马","1LC-17","C037235014325","H084191455790","C075368011136","紫色","2018-09-19","2018-09-26","姜堰市周山河车管所","2019-01-10"
"时梁栋","公民身份证","810216198412274742","15904302436","天通苑国泰东三区2号楼","黑E·DODLX","I038931162342","潍拖","1UY-54","R028184209140","J009303930602","G056498358356","白色","2018-11-14","2019-01-29","张家口市宣化区庞家堡车管所","2019-01-29"
"禹芬芳","公民身份证","810222197309025328","15301733378","武圣路松榆西里6号楼","鲁T·58P8K","P021422452577","黄海金马","8WM-77","A094228599557","R041990569479","O020033295915","蓝色","2018-12-05","2018-12-12","南康市大山脑车管所","2019-06-06"
"俞梁栋","公民身份证","810320198702014852","15600013449","徐宋路385号","陕Y·IAMU3","M020768921386","鲁中","0JB-86","N084022010648","J083206450180","P071522767894","灰色","2018-09-17","2018-12-28","双鸭山市四宝车管所","2019-02-13"
"皮利清","公民身份证","811622199003127809","15005317736","红螺路20号","川P·A9NLR","E044768956177","东风","7IG-04","G081460404942","A088260505800","M091888482916","蓝色","2018-07-03","2018-08-12","南康市大山脑车管所","2019-05-23"
"马进","公民身份证","811710198601252357","13306164199","高楼村5号","沪H·PI80Q","J068157989011","福田雷沃","1MT-11","C036768839620","N063527260801","E064090595666","蓝色","2018-07-08","2018-10-27","龙泉市山坑车管所","2019-05-02"
"苗岩中","公民身份证","811812198001291814","15702961289","京加路雁西湖北金隅水泥厂对面","沪I·NHVXL","E024421295863","神牛","3IW-51","H026117038483","B030219394702","C060793580248","黄色","2018-08-18","2018-10-29","七台河市东风车管所","2019-06-12"
