"125","中共上海市正宁县委员会","邢志","福建省三明市昌崔路北邵洼地铁","15308425659","2011-11-07","中共上海市正宁县委员会","中国江西省瑞洪泵业有限公司党支部","311225198506269319","2015-01-25"
"126","中共山西省大同市柯城区委员会","计兴旭","重庆市万寿路君安写字楼","13306027708","2012-07-07","中共山西省大同市柯城区委员会","中国安平县泰尔利卫浴有限公司党支部","140104199503261062","2015-03-04"
"127","中共福建省三明市怀柔区委员会","祝美","河南省郑州市十八里店周庄嘉园C区4号院西门北200米","13205006704","2014-12-03","中共福建省三明市怀柔区委员会","中国沈阳德美斯防水堵漏工程有限公司党支部","350403198710177231","2015-01-11"
"128","中共山西省忻州市北仑区委员会","毕贞华","江西省萍乡市十八里店周庄嘉园C区4号院西门北200米","15506742387","2015-04-11","中共山西省忻州市北仑区委员会","中国青岛神州防水装备有限公司党支部","141822199211118009","2012-12-12"
"129","中共河南省开封市麦积区委员会","尤光兴","北京市亦庄荣昌东街地铁站旁","15106287029","2013-06-18","中共河南省开封市麦积区委员会","中国北京博星得门控科技有限公司党支部","411208197007274207","2015-01-09"
"130","中共贵州省六盘水市秀洲区委员会","赵娜","河北省邢台市农业大学西校区","15606785486","2012-07-26","中共贵州省六盘水市秀洲区委员会","中国贵阳南明嘉鑫装饰材料经营部党支部","520306197111207139","2013-09-03"
"131","中共天津市石景山区委员会","宁磊永","黑龙江省佳木斯市四季青阜石路西山国际城甲69号11号楼107","13806769001","2013-09-20","中共天津市石景山区委员会","中国重庆普永科技发展有限公司党支部","121619197007046158","2017-06-04"
"132","中共广东省揭阳市安宁区委员会","元伦俊","重庆市亦庄荣昌东街地铁站旁","15805033680","2014-04-18","中共广东省揭阳市安宁区委员会","中国北京格若科技有限公司党支部","440515198011296636","2014-08-20"
"133","中共海南省海口市宁县委员会","俞振","海南省海口市二拨子工业园区中路102号","15104547595","2013-03-09","中共海南省海口市宁县委员会","中国环球灯饰(济阳店)有限公司党支部","460311199507166456","2014-01-28"
"134","中共陕西省铜川市镇海区委员会","华园艺","江西省景德镇市四季青阜石路西山国际城甲69号11号楼107","13408375013","2016-03-11","中共陕西省铜川市镇海区委员会","中国沙坪坝区泰瑞木制品厂党支部","611205198909089000","2016-02-22"
"135","中共河北省邢台市柯城区委员会","鲁楠杰","辽宁省锦州市立汤路186号龙德广场5层","13103317194","2016-04-03","中共河北省邢台市柯城区委员会","中国盐山县中泰体育健身文化用品经销处党支部","130904199101115010","2017-07-11"
"136","中共云南省昆明市通州区委员会","钱河","湖南省长沙市百子湾桥西一百米路北","15203215098","2013-01-27","中共云南省昆明市通州区委员会","中国江西康达竹业集团通贵地板湖北总代理党支部","531722198603188534","2017-05-01"
"137","中共浙江省绍兴市鹿城区委员会","路行盛","重庆市文慧园西路内100米","15501830994","2012-04-22","中共浙江省绍兴市鹿城区委员会","中国济南章丘市巨龙锅炉厂党支部","331013198507258372","2012-11-24"
"138","中共黑龙江省哈尔滨市西湖区 委员会","朱颖晓","贵州省遵义市砖厂南里33号楼3层","15703707057","2014-10-18","中共黑龙江省哈尔滨市西湖区 委员会","中国成都四维瓷业有限公司党支部","231525197503183288","2011-12-09"
"139","中共河南省新乡市古浪县委员会","陆贞","福建省厦门市黄寺大街佰隆大厦4层","13804687656","2014-12-06","中共河南省新乡市古浪县委员会","中国大连佰适商贸有限公司党支部","410524198806258291","2017-04-25"
"140","中共湖北省武汉市门头沟区委员会","穆海光","重庆市农业大学西校区","13407681513","2011-08-21","中共湖北省武汉市门头沟区委员会","中国广东原笙管业有限公司党支部","420509197211208921","2013-06-20"
"141","中共北京市下城区委员会","邬玲玉","天津市北青云路青云小区对面","13208332461","2013-07-02","中共北京市下城区委员会","中国平安家园五金商行党支部","111101199611092019","2016-03-08"
"142","中共福建省莆田市正宁县委员会","贺冠和","湖北省襄樊市双榆树北里榆苑公寓","13901326916","2014-03-17","中共福建省莆田市正宁县委员会","中国成都炬烽钢铁有限公司党支部","351312198406176958","2016-07-21"
"143","中共广东省深圳市仙居县委员会","霍卿","上海市站前街8号院","13104215995","2014-04-30","中共广东省深圳市仙居县委员会","中国深圳市彬源环保设备有限公司党支部","441505197104186470","2014-03-10"
"144","中共山东省日照市房山区委员会","侯致","天津市成寿寺路136号中海城7号楼101-7室","15108276843","2013-03-28","中共山东省日照市房山区委员会","中国昆明市五华区警群安全器材科技经营部党支部","370709197603197319","2017-01-04"
"145","中共江苏省无锡市下城区委员会","潘鹏明","浙江省丽水市大屯北路金泉美食宫一层大屯里312-8","13802362269","2016-09-19","中共江苏省无锡市下城区委员会","中国北京腾飞世纪星气球有限公司党支部","321522199011176677","2016-04-09"
"146","中共海南省海口市民勤县委员会","倪振","山东省淄博市亦庄荣昌东街地铁站旁","13000251100","2011-11-22","中共海南省海口市民勤县委员会","中国任丘市佳乐水空调经销处党支部","461313199905229414","2012-01-23"
"147","中共江苏省南京市石景山区委员会","任燕","海南省海口市窦店镇瓦窑头夹克的虾房山店","13308255573","2015-10-30","中共江苏省南京市石景山区委员会","中国武汉新士林电气设备有限公司党支部","320921199709287114","2011-08-04"
"148","中共广东省深圳市皋兰县委员会","谭妍","北京市前孙公园胡同11号","13006288003","2014-02-23","中共广东省深圳市皋兰县委员会","中国贝谷科技股份有限公司党支部","440922197103282715","2014-08-28"
"149","中共重庆市江干区委员会","司桂妹","北京市悦邻生活服务广场幸福超市一层底商","15901088185","2012-10-18","中共重庆市江干区委员会","中国哈尔滨电器设备厂有限公司党支部","500215199612038032","2013-05-14"
"150","中共福建省泉州市七里河区委员会","叶伊梦","重庆市青年路27号院华纺新天地底商3-3","13505156124","2014-02-05","中共福建省泉州市七里河区委员会","中国武汉市燃力热力工程公司党支部","351402199812057032","2011-09-02"
"151","中共陕西省咸阳市东城区委员会","伏腾","甘肃省庆阳市亚运村北苑路安慧里四区15号楼","13502796680","2015-10-01","中共陕西省咸阳市东城区委员会","中国江西新东元物资有限公司党支部","611110197608083008","2011-10-16"
"152","中共广东省惠州市西城区委员会","毛羽月","天津市砖厂南里33号楼3层","15907273788","2013-10-15","中共广东省惠州市西城区委员会","中国青岛神州防水装备有限公司党支部","440516199504176525","2016-01-12"
"153","中共山东省东营市淳安县委员会","蓝月秋","北京市北京丰台区临泓路1号","15204585484","2016-03-12","中共山东省东营市淳安县委员会","中国江西联信大市场新发机电商行党支部","370705197703291181","2012-05-22"
"154","中共河北省石家庄市榆中县委员会","江钧","重庆市青年路27号院华纺新天地底商3-3","15802917900","2013-07-25","中共河北省石家庄市榆中县委员会","中国北京至诚佳音电器商行党支部","131104199510242796","2013-06-15"
"155","中共陕西省西安市山丹县委员会","甘克","北京市河荫中路3号","15706751534","2015-01-09","中共陕西省西安市山丹县委员会","中国贵阳丰银商贸有限公司党支部","611627198303158324","2015-07-18"
"156","中共安徽省蚌埠市永嘉县委员会","严武","天津市建国路京通大厦附近","15201730135","2013-10-18","中共安徽省蚌埠市永嘉县委员会","中国南昌市青云谱惠军安消防器材经营中心党支部","340211199601166327","2013-10-17"
"157","中共湖南省长沙市正宁县委员会","徐松伦","上海市王府井大街277号平房30,31,32栋","13800973148","2013-08-01","中共湖南省长沙市正宁县委员会","中国江西鑫隆泰建材工业有限公司成都办事处党支部","430925199905312049","2017-03-24"
"158","中共湖南省邵阳市山丹县委员会","皮咏希","福建省泉州市文华西路赵记蜜制烤翅旁","13801345194","2014-01-01","中共湖南省邵阳市山丹县委员会","中国四川金利商贸有限责任公司党支部","431711197201215520","2011-12-11"
"159","中共四川省绵阳市洞头县委员会","喻行明","黑龙江省鸡西市永旺国际商城","13403506030","2013-05-04","中共四川省绵阳市洞头县委员会","中国贵阳小河广达纳米涂料厂党支部","511113199704147336","2012-11-04"
"160","中共辽宁省沈阳市鄞州区委员会","鲁莎咏","河南省三门峡市亚运村北苑路安慧里四区15号楼","15700975073","2012-08-01","中共辽宁省沈阳市鄞州区委员会","中国北京华隆凯商贸有限公司党支部","210704198303179479","2012-01-29"
"161","中共江苏省连云港市吴兴区委员会","袁锦凡","甘肃省兰州市东直门内大街15-7号","13803583178","2012-07-11","中共江苏省连云港市吴兴区委员会","中国山东鑫丹利物资有限公司党支部","321807197403122203","2013-05-09"
"162","中共辽宁省抚顺市缙云县委员会","魏融","江西省景德镇市立汤路与立军路交汇处西南角","13201463595","2015-01-10","中共辽宁省抚顺市缙云县委员会","中国贵阳协和商贸有限责任公司党支部","211619197310314954","2013-07-04"
"163","中共四川省攀枝花市武山县委员会","韩蕊","重庆市站前街8号院","13807945581","2016-04-10","中共四川省攀枝花市武山县委员会","中国成都华塑管业有限公司党支部","511618197605077215","2012-12-22"
"164","中共北京市莲都区委员会","尤江伦","重庆市广安门外车站西街一号院底商","15000452162","2011-10-02","中共北京市莲都区委员会","中国武汉昊特流体设备有限公司党支部","110106197706262906","2013-10-06"
"165","中共海南省三亚市开化县委员会","卞菁","河南省郑州市北洼西里48号宝联体育公园院内手抓龙虾","15907606535","2017-01-31","中共海南省三亚市开化县委员会","中国四川金利特不锈钢制造有限公司党支部","461225198504118536","2013-02-10"
"166","中共北京市苍南县委员会","云莎","北京市国贸附近","15703398922","2012-02-13","中共北京市苍南县委员会","中国贵阳新纪物资贸易有限公司党支部","111225198202094135","2011-10-06"
"167","中共陕西省延安市庄浪县委员会","蔡琛庆","上海市广顺北大街六佰本商业街","15306783720","2016-01-06","中共陕西省延安市庄浪县委员会","中国辽宁华冶集团发展有限公司党支部","611524197604267052","2014-03-31"
"168","中共广东省广州市开化县委员会","周若思","上海市青年路27号院华纺新天地底商3-3","15800930863","2013-05-20","中共广东省广州市开化县委员会","中国四川华夏特种玻璃工程有限公司党支部","440518198710015666","2013-09-12"
"169","中共北京市金川区委员会","万琬","浙江省杭州市东直门内大街10号楼-3号","13008385482","2012-11-08","中共北京市金川区委员会","中国宁波标兵涂料有限公司深圳分公司党支部","110411198903147396","2016-06-15"
"170","中共海南省海口市泰顺县委员会","金哲毅","天津市文华西路赵记蜜制烤翅旁","15207362494","2015-06-06","中共海南省海口市泰顺县委员会","中国天津市江光贸易有限公司党支部","460104198405045659","2015-05-23"
"171","中共江苏省镇江市平川区委员会","祁惠","重庆市文华西路赵记蜜制烤翅旁","13600705182","2014-01-05","中共江苏省镇江市平川区委员会","中国贵州金马车工贸有限责任公司党支部","320423198503287819","2017-04-18"
"172","中共安徽省合肥市秦安县委员会","方贞爱","江苏省扬州市站前北街","15307404006","2013-07-19","中共安徽省合肥市秦安县委员会","中国宁波标兵涂料有限公司深圳分公司党支部","340123199002201347","2014-01-17"
"173","中共江苏省盐城市北仑区委员会","孟仁钧","海南省三亚市百子湾后现代城门口环岛北50米","13201481287","2015-12-28","中共江苏省盐城市北仑区委员会","中国圣象地板哈尔滨分公司党支部","320125199203105404","2015-06-26"
"174","中共四川省德阳市正宁县委员会","陈香","北京市文慧园西路内100米","15801603283","2015-02-05","中共四川省德阳市正宁县委员会","中国张家港市富昶热能设备有限公司党支部","511019197610026904","2016-03-20"
"175","中共江苏省南京市西峰区委员会","武达豪","重庆市站前北街","13601677586","2014-06-16","中共江苏省南京市西峰区委员会","中国天桥区明达空调设备销售中心党支部","320910198401311088","2014-01-28"
"176","中共天津市环县委员会","刘朋力","上海市开放路113号南四层609室","15902842525","2014-02-17","中共天津市环县委员会","中国江西鑫隆泰建材工业有限公司党支部","121225197512047221","2012-09-28"
"177","中共山西省阳泉市余杭区委员会","任超","上海市广安门外车站西街一号院底商","15005684218","2016-04-24","中共山西省阳泉市余杭区委员会","中国武汉市江汉区湘阳电子电器经营部党支部","141624199106022442","2013-08-11"
"178","中共江苏省镇江市泰顺县委员会","诸寒艺","天津市民旺北胡同民旺园","13606883897","2013-04-18","中共江苏省镇江市泰顺县委员会","中国益鑫铝业有限公司党支部","321418199008168903","2011-12-23"
"179","中共北京市正宁县委员会","左彬","上海市塔营北街北双桥村村委会西行10米","13200341289","2013-09-23","中共北京市正宁县委员会","中国无锡市太湖防腐材料有限公司党支部","110426198202123846","2015-08-06"
"180","中共湖南省永州市金东区委员会","邬浩","北京市王府井大街277号平房30,31,32栋","13805441268","2013-04-04","中共湖南省永州市金东区委员会","中国武汉煦源照明工程技术有限公司党支部","430813198203064628","2016-02-09"
"181","中共浙江省湖州市椒江区委员会","穆群","重庆市横七条龙隆昌大厦底商","15202907299","2012-04-28","中共浙江省湖州市椒江区委员会","中国苏州三星电子有限公司广州办事处党支部","331006198107124398","2015-09-24"
"182","中共江西省南昌市永登县委员会","甘影","河南省新乡市崇文门外大街国瑞购物中心3F西南","15100252893","2015-10-23","中共江西省南昌市永登县委员会","中国重庆普永科技发展有限公司党支部","360215197206248156","2011-11-21"
"183","中共江苏省连云港市密云县委员会","樊妹妍","贵州省安顺市东直门内大街15-7号","15700803246","2013-08-12","中共江苏省连云港市密云县委员会","中国成都穗陶卫浴洁具批发部党支部","321205198703271719","2014-08-30"
"184","中共陕西省延安市萧山区委员会","季建","上海市华远好天地商业中心37号楼3层301室","13106671630","2012-02-13","中共陕西省延安市萧山区委员会","中国株洲市奇珍家居用品销售部党支部","611618197910121572","2015-08-09"
"185","中共海南省海口市文成县委员会","李柔贞","重庆市亦庄荣昌东街地铁站旁","13101365665","2013-06-08","中共海南省海口市文成县委员会","中国成都四维瓷业有限公司党支部","460511198306077088","2012-06-02"
"186","中共天津市开化县委员会","顾佳","海南省三亚市双榆树北里榆苑公寓","13806890469","2012-02-03","中共天津市开化县委员会","中国四川兰迪菲尔软包壁纸装饰装修公司党支部","120514197410215963","2014-02-06"
"187","中共陕西省铜川市延庆县委员会","诸娴莺","贵州省安顺市崇文门外大街国瑞购物中心3F西南","15903056059","2016-04-30","中共陕西省铜川市延庆县委员会","中国广东高丽铝业有限公司南宁分公司党支部","611112197503162007","2012-01-05"
"188","中共湖北省黄石市浦江县委员会","唐腾","安徽省蚌埠市十八里店周庄嘉园C区4号院西门北200米","15502797447","2016-01-28","中共湖北省黄石市浦江县委员会","中国环球灯饰(济阳店)有限公司党支部","420723199412186258","2013-05-01"
"189","中共陕西省西安市崆峒区委员会","成亨广","山西省忻州市东直门内大街5号楼（6）","13003803364","2012-09-18","中共陕西省西安市崆峒区委员会","中国广州市谦木建筑材料有限公司党支部","610226197904105359","2017-02-22"
"190","中共辽宁省本溪市灵台县委员会","霍琬","上海市建国路93号万达广场16号楼103室","13605461873","2011-09-07","中共辽宁省本溪市灵台县委员会","中国武汉金洋龙建材商贸有限公司党支部","211010197709224939","2011-10-20"
"191","中共陕西省宝鸡市灵台县委员会","范壮","河南省周口市古城小街8号","13007011325","2014-06-18","中共陕西省宝鸡市灵台县委员会","中国广州华粤管业有限公司成都代理党支部","611304199105042701","2011-09-07"
"192","中共河南省新乡市北仑区委员会","梁义强","吉林省吉林市良乡镇北潞园小区","13207983147","2016-08-14","中共河南省新乡市北仑区委员会","中国哈尔滨鸿盛建筑材料制造股份有限公司党支部","411122199802159248","2014-11-24"
"193","中共天津市婺城区委员会","武聪芳","北京市双花园南里三区23号楼103室","13408669041","2015-08-25","中共天津市婺城区委员会","中国武汉祥兴宇电子科技有限公司党支部","121611198211147306","2015-07-16"
"194","中共湖北省武汉市平谷区委员会","于淑美","上海市良乡镇北潞园小区","15800701462","2014-09-10","中共湖北省武汉市平谷区委员会","中国南昌市青山湖区中天建材经营部党支部","421219197012154768","2015-04-26"
"195","中共广东省河源市安定区委员会","雷盛","山西省大同市东北旺苗圃厂部一区平房23号","15201345087","2012-03-20","中共广东省河源市安定区委员会","中国青岛神州防水装备有限公司党支部","441808198511029746","2014-09-12"
"196","中共福建省南平市新昌县委员会","陈豪","上海市南环路53号悦荟万科广场B1","15203783382","2017-04-03","中共福建省南平市新昌县委员会","中国大连志强管业科技发展有限公司党支部","350811199711282973","2014-03-23"
"197","中共云南省保山市庄浪县委员会","贾凤","河南省安阳市文华西路赵记蜜制烤翅旁","15202189062","2015-06-08","中共云南省保山市庄浪县委员会","中国北京鹏昭顺展建材经销部党支部","531127199410078833","2014-04-22"
"198","中共北京市永昌县委员会","毛希","重庆市前孙公园胡同11号","15108285155","2012-11-17","中共北京市永昌县委员会","中国贵州成丰达电缆桥架有限公司党支部","110610199009169151","2012-11-15"
"199","中共湖南省永州市门头沟区委员会","廉怡思","天津市站前北街","15303891360","2013-04-07","中共湖南省永州市门头沟区委员会","中国佛山市天兴消防器材有限公司党支部","431204199901217323","2012-01-25"
"200","中共湖北省随州市密云县委员会","刘裕","重庆市农业大学西校区","15306424307","2013-02-06","中共湖北省随州市密云县委员会","中国北京春来新型环保设备有限公司党支部","420515198111108788","2016-08-02"
