"89","顾策松","140628198202067647","甘肃省武威市石佛营路与朝阳北路交叉口西北角串通店内","甘肃省武威市石佛营路与朝阳北路交叉口西北角串通店内","金枝丹","460918198709263786","庞进","141717197607292680","未按照规定期限申报办理纳税申报","衡水市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2016-02-28","衡水市武强县地方税务局","衡水市税务局"
"90","贝美","341327197504189585","北京市东北旺苗圃厂部一区平房23号","北京市东北旺苗圃厂部一区平房23号","殷朗","230721197410054361","石乐","311307197910268291","未进行土地增值税清算，未按规定申报缴纳土地增值税","长春市税务机关","补缴城市维护建设税计477551.67元","2017-02-04","长春市朝阳区地方税务局","长春市税务局"
"91","雷仁","220122196908039181","湖南省岳阳市朝阳公园路好运街B12商铺","湖南省岳阳市朝阳公园路好运街B12商铺","柯丽","111203198401292391","穆士","421311199411308187","未按照规定期限申报办理税务登记","宁波市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2014-06-25","宁波市象山县地方税务局","宁波市税务局"
"92","贺民","341315198211191736","天津市农业大学西校区","天津市农业大学西校区","邢震","321405199907011603","时霞","410421198306127972","未按照规定保管发票","临汾市税务机关","补缴教育费附加计286530.99元","2017-02-06","临汾市安泽县地方税务局","临汾市税务局"
"93","毕松友","361610197303237107","海南省海口市河荫中路3号","海南省海口市河荫中路3号","邓亨","330922199306243897","陶杰伯","350823199312047709","未按照规定期限申报办理税务变更","哈尔滨市税务机关","补缴教育费附加计286530.99元","2015-05-20","哈尔滨市道外区地方税务局","哈尔滨市税务局"
"94","尹舒芳","141523199809174595","海南省三亚市万寿路君安写字楼","海南省三亚市万寿路君安写字楼","沈 ","360411199310266027","费军","331720198410207242","未按照规定期限申报办理纳税申报","哈尔滨市税务机关","补缴教育费附加计286530.99元","2016-02-09","哈尔滨市松北区地方税务局","哈尔滨市税务局"
"95","屈蓉","340608199903174905","天津市青年路27号院华纺新天地底商3-3","天津市青年路27号院华纺新天地底商3-3","陆海绍","321314198408159462","娄馥","410727199509175517","未按照规定保管发票","保定市税务机关","补缴土地增值税计222616290.11元","2015-04-09","保定市新市区地方税务局","保定市税务局"
"96","樊滢","460914199604052221","黑龙江省牡丹江市立汤路与立军路交汇处西南角","黑龙江省牡丹江市立汤路与立军路交汇处西南角","吉欣","521712197507296568","奚功","350309197106272137","未按照规定领购发票","湘潭市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2013-07-10","湘潭市湘潭县地方税务局","湘潭市税务局"
"97","杨咏纨","501104197705253839","北京市来广营乡红军营村53号","北京市来广营乡红军营村53号","葛婉兰","340916197805196214","邬世","361311197311195355","伪造发票","吉林市税务机关","补缴土地增值税计222616290.11元","2016-02-06","吉林市永吉县地方税务局","吉林市税务局"
"98","包竹","360804198001196851","重庆市国贸附近","重庆市国贸附近","朱子东","431816198506165215","元志磊","440422198901044407","未按规定申报缴纳营业税金及附加、企业所得税","北京市税务机关","补缴2011年度企业所得税计133283286.83元","2012-11-14","北京市密云县地方税务局","北京市税务局"
"99","宁厚信","530506197303262714","浙江省丽水市东直门内大街15-7号","浙江省丽水市东直门内大街15-7号","李梁顺","371205199201082161","卫彬","320912198905014227","未按照规定期限申报办理税务变更","石家庄市税务机关","补缴教育费附加计286530.99元","2013-07-16","石家庄市栾城区地方税务局","石家庄市税务局"
"100","包凝珍","331428199406191479","重庆市良乡镇北潞园小区","重庆市良乡镇北潞园小区","毛学","340905198701203432","元冰","440108197509186601","伪造发票及领购单位与发票上加盖印章单位名称不符","厦门市税务机关","补缴土地增值税计222616290.11元","2015-01-20","厦门市同安区地方税务局","厦门市税务局"
"101","魏娥珊","220925198704151715","上海市悦邻生活服务广场幸福超市一层底商","上海市悦邻生活服务广场幸福超市一层底商","邢朗坚","361428198206018655","任谦树","611614198104309950","未按规定足额申报缴纳营业税金及附加","福州市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2013-02-21","福州市马尾区地方税务局","福州市税务局"
"102","崔君","610215198207026408","云南省曲靖市双榆树北里榆苑公寓","云南省曲靖市双榆树北里榆苑公寓","张滢融","501226199407061491","路燕","411026198605222111","未按规定申报缴纳营业税金及附加","天津市税务机关","补缴土地增值税计222616290.11元","2013-02-10","天津市和平区地方税务局","天津市税务局"
"103","邢珊","521301197910286833","北京市望京小街望京商业中心F座","北京市望京小街望京商业中心F座","任文","130406199308165325","甘莎琴","500824198809079956","未按照规定办理税务登记证件验证手续","邯郸市税务机关","补缴2011年度企业所得税计133283286.83元","2012-03-08","邯郸市复兴区地方税务局","邯郸市税务局"
"104","穆环颖","350407198710305901","甘肃省嘉峪关市北京丰台区临泓路1号","甘肃省嘉峪关市北京丰台区临泓路1号","陆茜","321804197705319243","祝琦","321324197410092757","无开具数据发票","鞍山市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2012-10-09","鞍山市铁西区地方税务局","鞍山市税务局"
"105","常亚丽","340201197508131766","陕西省西安市石景山路2号北京台湾街C01区3号楼首层","陕西省西安市石景山路2号北京台湾街C01区3号楼首层","李梁","111316197708311879","熊纯秋","521727198702227860","未进行企业所得税项目清算","齐齐哈尔市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2016-01-14","齐齐哈尔市铁锋区地方税务局","齐齐哈尔市税务局"
"106","顾芬伊","530809198903226151","福建省漳州市亦庄荣昌东街地铁站旁","福建省漳州市亦庄荣昌东街地铁站旁","宋元","530124197906047647","路博","500505199010052587","未按规定足额申报缴纳营业税金及附加","武汉市税务机关","补缴2011年度企业所得税计133283286.83元","2015-03-29","武汉市汉阳区地方税务局","武汉市税务局"
"107","邹思","330328199904011191","陕西省咸阳市黄寺大街佰隆大厦4层","陕西省咸阳市黄寺大街佰隆大厦4层","蔡莲","520217198410078705","陆言伦","421803197404095512","未按照规定期限报送纳税资料","北京市税务机关","补缴城市维护建设税计477551.67元","2016-11-16","北京市门头沟区地方税务局","北京市税务局"
"108","穆茂","211120199107225122","上海市窦店镇瓦窑头夹克的虾房山店","上海市窦店镇瓦窑头夹克的虾房山店","凌竹素","340321197602279039","朱伯","341312198806221266","未按照规定期限申报办理税务变更","合肥市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2016-06-14","合肥市长丰县地方税务局","合肥市税务局"
"109","祝家","140325199905288224","河北省张家口市北青云路青云小区对面","河北省张家口市北青云路青云小区对面","武锦婷","331626198510166895","蒋宜宜","310320197408314675","未进行土地增值税清算，未按规定申报缴纳土地增值税","沈阳市税务机关","补缴2011年度企业所得税计133283286.83元","2012-03-01","沈阳市和平区地方税务局","沈阳市税务局"
"110","司丹","311623197604304998","上海市良乡镇北潞园小区","上海市良乡镇北潞园小区","狄纯","530507197408051334","廉世和","511003198910089407","未按规定申报缴纳营业税金及附加","合肥市税务机关","补缴土地增值税计222616290.11元","2017-07-13","合肥市包河区地方税务局","合肥市税务局"
"111","陈澜伊","341613198406163367","湖南省郴州市朝阳公园路好运街B12商铺","湖南省郴州市朝阳公园路好运街B12商铺","董芝","410413199103147943","钟兰贞","501524197703017901","未按照规定期限申报办理税务变更","宁波市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2016-09-01","宁波市鄞州区地方税务局","宁波市税务局"
"112","童鹏磊","220908198702206245","海南省三亚市双花园南里三区23号楼103室","海南省三亚市双花园南里三区23号楼103室","程环瑾","520419198904024580","韦萍","410611197608146203","伪造发票","哈尔滨市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2011-08-25","哈尔滨市香坊区地方税务局","哈尔滨市税务局"
"113","郑蕊娅","421819199311191045","上海市东直门内大街15-7号","上海市东直门内大街15-7号","姜雅蓓","120925197508257730","蒋月","220911198212075600","未进行土地增值税清算，未按规定申报缴纳土地增值税","运城市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2014-01-10","运城市盐湖区地方税务局","运城市税务局"
"114","林进","120903199906148241","重庆市十八里店周庄嘉园C区4号院西门北200米","重庆市十八里店周庄嘉园C区4号院西门北200米","曹芝岚","420824197712275916","车福言","210521199512061433","未进行土地增值税清算，未按规定申报缴纳土地增值税","临汾市税务机关","补缴土地增值税计222616290.11元","2012-10-24","临汾市洪洞县地方税务局","临汾市税务局"
"115","申琦燕","461012197112249318","山西省忻州市南环路53号悦荟万科广场B1","山西省忻州市南环路53号悦荟万科广场B1","华胜","331703198609148815","卜中毅","220326197112249930","伪造发票及领购单位与发票上加盖印章单位名称不符","秦皇岛市税务机关","补缴土地增值税计222616290.11元","2016-03-07","秦皇岛市山海关区地方税务局","秦皇岛市税务局"
"116","邱娟 ","460313199904101126","山东省泰安市回龙观新龙城北街北区15号龙虾33私房菜","山东省泰安市回龙观新龙城北街北区15号龙虾33私房菜","谢政炎","501816198608283131","何富","520209199811015186","未按照规定开具发票","济南市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2016-12-05","济南市长清区地方税务局","济南市税务局"
"117","汤志","210119198704205380","湖南省株洲市东直门内大街5号楼（6）","湖南省株洲市东直门内大街5号楼（6）","刘馥","350827199011165449","何星元","421810197408228957","未按照规定办理税务登记证件验证手续","天津市税务机关","补缴土地增值税计222616290.11元","2016-07-13","天津市西青区地方税务局","天津市税务局"
"118","穆嘉","430120197211269615","上海市百子湾路16号","上海市百子湾路16号","任岚","321707198910191312","范敬","370808197206089626","未按规定申报缴纳营业税金及附加","上海市税务机关","补缴教育费附加计286530.99元","2015-03-13","上海市闵行区地方税务局","上海市税务局"
"119","舒伦永","210106198304117191","重庆市陆港城商业步行街内104-105号","重庆市陆港城商业步行街内104-105号","卞中冠","361009199502076554","谢全","461726199012305525","未按照规定期限代扣、代缴税款报告表和有关资料","邯郸市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2015-11-07","邯郸市临漳县地方税务局","邯郸市税务局"
"120","喻强","611718199904192110","云南省昭通市广顺南大街悠乐汇610号楼107室","云南省昭通市广顺南大街悠乐汇610号楼107室","甘瑞秀","510917198111272465","田胜","610708198707127377","未按照规定领购发票","沧州市税务机关","补缴2011年度企业所得税计133283286.83元","2015-05-19","沧州市沧县地方税务局","沧州市税务局"
"121","沈红娥","230103197404074351","天津市文华西路赵记蜜制烤翅旁","天津市文华西路赵记蜜制烤翅旁","毛妹芳","461011197002123949","纪欣秀","351316197009132456","未进行企业所得税项目清算","大连市税务机关","补缴土地增值税计222616290.11元","2014-11-05","大连市西岗区地方税务局","大连市税务局"
"122","鲍雅霄","431423197210307204","上海市石景山路2号北京台湾街C01区3号楼首层","上海市石景山路2号北京台湾街C01区3号楼首层","娄蓓","211216198701261933","郝冠世","111202198511096771","未按照规定保管发票","沈阳市税务机关","补缴城市维护建设税计477551.67元","2014-07-26","沈阳市皇姑区地方税务局","沈阳市税务局"
"123","盛腾辰","351125199103131820","天津市红霞中路北京荣源兴业水站旁","天津市红霞中路北京荣源兴业水站旁","谭勇","230218198406156504","魏瑶","460902198102232226","未按规定申报缴纳营业税金及附加","石家庄市税务机关","补缴城市维护建设税计477551.67元","2016-01-04","石家庄市桥西区地方税务局","石家庄市税务局"
"124","时波顺","501504198402025929","上海市南环路53号悦荟万科广场B1","上海市南环路53号悦荟万科广场B1","武彩","351222199803211130","程仪姣","371821197304223275","未按规定足额申报缴纳营业税金及附加","开封市税务机关","补缴土地增值税计222616290.11元","2015-06-01","开封市禹王台区地方税务局","开封市税务局"
"125","冯武世","431819199212156716","上海市建国路93号万达广场16号楼103室","上海市建国路93号万达广场16号楼103室","闵全","221111198809082235","白政","411724197803167003","未进行企业所得税项目清算","石家庄市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2017-03-01","石家庄市行唐县地方税务局","石家庄市税务局"
"126","魏振","530205199801142539","甘肃省武威市百子湾桥西一百米路北","甘肃省武威市百子湾桥西一百米路北","尤影玲","121322198802264950","金贞琦","610302198206305947","无开具数据发票","晋中市税务机关","补缴土地增值税计222616290.11元","2016-07-10","晋中市太谷县地方税务局","晋中市税务局"
"127","齐树","130807199605289442","辽宁省沈阳市万寿路君安写字楼","辽宁省沈阳市万寿路君安写字楼","吉丽宁","221808198901088791","丁美","130713198309172878","未按照规定期限申报办理税务变更","青岛市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2014-01-15","青岛市李沧区地方税务局","青岛市税务局"
"128","米英","110817197712028108","重庆市花园路8号","重庆市花园路8号","申元壮","500213198707249572","诸冠绍","501602197701224330","未按照规定期限代扣、代缴税款报告表和有关资料","保定市税务机关","补缴2011年度企业所得税计133283286.83元","2014-01-30","保定市新市区地方税务局","保定市税务局"
"129","冯壮","410925197101035980","重庆市青年路27号院华纺新天地底商3-3","重庆市青年路27号院华纺新天地底商3-3","姜武","210817199011129394","傅瑾雅","130316198103312144","伪造发票","长春市税务机关","补缴城市维护建设税计477551.67元","2016-07-17","长春市朝阳区地方税务局","长春市税务局"
"130","梁祥","320516199107267644","江西省九江市毛纺西小区旁","江西省九江市毛纺西小区旁","殷环雪","331602197806223228","魏琦","321217199408289106","未按照规定期限申报办理纳税申报","广州市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2016-03-05","广州市荔湾区地方税务局","广州市税务局"
"131","钟固","440618197905305564","北京市广顺南大街悠乐汇610号楼107室","北京市广顺南大街悠乐汇610号楼107室","李静育","461712199801213590","翟承","511006197711277791","未按照规定期限申报办理纳税申报","常州市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2016-03-11","常州市武进区地方税务局","常州市税务局"
"132","甘弘子","521108199108111057","山东省潍坊市北京丰台区临泓路1号","山东省潍坊市北京丰台区临泓路1号","邬国","531226197509046659","张哲","530215199804301054","未按规定申报缴纳营业税金及附加","沧州市税务机关","补缴2011年度企业所得税计133283286.83元","2014-07-13","沧州市肃宁县地方税务局","沧州市税务局"
"133","韦彬","461307197905119044","上海市望京商业中心中庭广场F座109","上海市望京商业中心中庭广场F座109","乔莺琼","421823197110135881","赵刚","331703197903114499","未按照规定办理税务登记证件换证手续","长治市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2012-02-16","长治市壶关县地方税务局","长治市税务局"
"134","段敬","341125199209129181","重庆市万寿路君安写字楼","重庆市万寿路君安写字楼","邬福安","340320197410142968","朱学思","430727197811053417","伪造发票","景德镇市税务机关","补缴土地增值税计222616290.11元","2013-07-25","景德镇市浮梁县地方税务局","景德镇市税务局"
"135","包竹","501411198210199880","山东省淄博市吕家营餐饮街30号","山东省淄博市吕家营餐饮街30号","柯星","351115198205141364","闵朗江","410316198405139320","未按规定申报缴纳营业税金及附加","临汾市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2016-08-18","临汾市浮山县地方税务局","临汾市税务局"
"136","莫荔婵","611417199504194310","海南省三亚市大栅栏西街88号","海南省三亚市大栅栏西街88号","安娥","221603199011309804","姜涛","440717199711158158","未按照规定期限报送纳税资料","邯郸市税务机关","补缴土地增值税计222616290.11元","2015-01-20","邯郸市邱县地方税务局","邯郸市税务局"
"137","邵雁希","521515197701268339","河南省安阳市东三环富力广场北天之骄子1-2-1002","河南省安阳市东三环富力广场北天之骄子1-2-1002","霍秀","610924198701299932","沈馨","110814198503036734","未按照规定期限申报办理税务变更","湘潭市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2015-09-17","湘潭市湘潭县地方税务局","湘潭市税务局"
"138","纪环璐","120626199704068287","上海市广顺北大街六佰本商业街","上海市广顺北大街六佰本商业街","庞旭启","231227198901115908","纪风岩","410420199502016483","无开具数据发票","运城市税务机关","补缴2011年度企业所得税计133283286.83元","2012-03-27","运城市盐湖区地方税务局","运城市税务局"
"139","朱希","340324198911307894","江西省南昌市窦店镇瓦窑头夹克的虾房山店","江西省南昌市窦店镇瓦窑头夹克的虾房山店","张珊婕","431319198201313962","甘康","530727197112081550","未进行土地增值税清算，未按规定申报缴纳土地增值税","太原市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2014-09-21","太原市晋源区地方税务局","太原市税务局"
"140","贺馥","611325197703319825","北京市亮甲店桥头亮甲店路美怡汽车服务有限公司亮甲店分公司隔壁","北京市亮甲店桥头亮甲店路美怡汽车服务有限公司亮甲店分公司隔壁","许芸","220903199103181192","周丽秋","111425199002204360","未按照规定期限申报办理纳税申报","衡水市税务机关","补缴城市维护建设税计477551.67元","2011-08-22","衡水市枣强县地方税务局","衡水市税务局"
"141","娄舒","530201198401158351","上海市北青云路青云小区对面","上海市北青云路青云小区对面","王宁琛","320720199206117179","钱雄","420605199304199222","未进行企业所得税项目清算","衡水市税务机关","补缴城市维护建设税计477551.67元","2012-04-30","衡水市安平县地方税务局","衡水市税务局"
"142","申松","220311198812067057","湖北省宜昌市甜水园东街道家园甲6号","湖北省宜昌市甜水园东街道家园甲6号","赵莲芬","360923199204194629","谢姣","521023198003278950","未按照规定期限申报办理税务变更","邢台市税务机关","补缴2011年度企业所得税计133283286.83元","2013-08-03","邢台市柏乡县地方税务局","邢台市税务局"
"143","计巧菊","331108197310186825","天津市北京丰台区临泓路1号","天津市北京丰台区临泓路1号","谈琰","211612198112154216","凌聪","351828199210317310","未按照规定办理税务登记证件验证手续","北京市税务机关","补缴教育费附加计286530.99元","2016-06-18","北京市平谷区地方税务局","北京市税务局"
"144","黄黛香","140318198702283662","天津市西六环路永安社区东门旁","天津市西六环路永安社区东门旁","祝刚","411516197504073236","卜娟华","520407199906089640","无开具数据发票","福州市税务机关","补缴土地增值税计222616290.11元","2013-09-09","福州市仓山区地方税务局","福州市税务局"
"145","莫锦","351002197701233003","安徽省芜湖市机场生活区西平街一号","安徽省芜湖市机场生活区西平街一号","卜裕超","231105197608161084","胡达发","510911198403079676","未按照规定办理税务登记证件验证手续","厦门市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2013-10-20","厦门市海沧区地方税务局","厦门市税务局"
"146","唐茗融","310907199509276740","辽宁省大连市黄村镇滨河街5号","辽宁省大连市黄村镇滨河街5号","谈枫","501227197307071224","车琛","460305198010257404","未进行土地增值税清算，未按规定申报缴纳土地增值税","长治市税务机关","补缴教育费附加计286530.99元","2014-09-21","长治市壶关县地方税务局","长治市税务局"
"147","孙滢娟","230111198705238703","广东省河源市亮甲店桥头亮甲店路美怡汽车服务有限公司亮甲店分公司隔壁","广东省河源市亮甲店桥头亮甲店路美怡汽车服务有限公司亮甲店分公司隔壁","沈山","221702199608182664","白寒","611216199011072898","未按照规定领购发票","大同市税务机关","补缴土地增值税计222616290.11元","2013-07-18","大同市天镇县地方税务局","大同市税务局"
"148","顾蕊锦","310712199206123833","北京市砖厂南里33号楼3层","北京市砖厂南里33号楼3层","孙桂欢","331809199003195368","吉震山","121119199805092689","未进行企业所得税项目清算","青岛市税务机关","补缴教育费附加计286530.99元","2016-12-10","青岛市市北区地方税务局","青岛市税务局"
"149","纪云","321303198103246177","上海市黄村镇滨河街5号","上海市黄村镇滨河街5号","邹平","350309199307261379","卫邦松","370914199205272446","未进行企业所得税项目清算","运城市税务机关","补缴土地增值税计222616290.11元","2015-01-10","运城市稷山县地方税务局","运城市税务局"
"150","邵苑","361407197202247556","天津市朝阳路八里庄东里1号莱锦a区3号楼03a","天津市朝阳路八里庄东里1号莱锦a区3号楼03a","娄静姣","320315197812188998","洪飞","531120198709052601","未按照规定开具发票","郑州市税务机关","补缴教育费附加计286530.99元","2016-01-26","郑州市中原区地方税务局","郑州市税务局"
"151","曹霞","210224198801041398","甘肃省金昌市东三环富力广场北天之骄子1-2-1002","甘肃省金昌市东三环富力广场北天之骄子1-2-1002","颜桂澜","321410199711153825","邱欢","410505197509293144","未进行企业所得税项目清算","黄石市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2013-08-15","黄石市铁山区地方税务局","黄石市税务局"
"152","舒园馥","501222198311143927","湖北省武汉市南环路53号悦荟万科广场B1","湖北省武汉市南环路53号悦荟万科广场B1","唐香","130107198601068690","齐雄","511604199705038149","未按照规定期限申报办理纳税申报","太原市税务机关","补缴2011年度企业所得税计133283286.83元","2014-05-27","太原市小店区地方税务局","太原市税务局"
"153","吉河固","370502197002101875","吉林省辽源市朝阳路八里庄东里1号莱锦a区3号楼03a","吉林省辽源市朝阳路八里庄东里1号莱锦a区3号楼03a","蔡君","431601199703196347","常雁","460114197005208104","伪造发票","上海市税务机关","补缴土地增值税计222616290.11元","2014-07-31","上海市长宁区地方税务局","上海市税务局"
"154","乐磊保","221215197002243383","天津市黄村镇滨河街5号","天津市黄村镇滨河街5号","邵彪","610717198302207954","项丽","510203197511145471","未按照规定期限申报办理税务注销","厦门市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2011-09-27","厦门市海沧区地方税务局","厦门市税务局"
"155","胡彩嘉","121223197804215165","北京市北京丰台区临泓路1号","北京市北京丰台区临泓路1号","龚咏勤","440923197506156626","管兴昌","221313198207079191","未按照规定保管发票","哈尔滨市税务机关","补缴土地增值税计222616290.11元","2016-09-03","哈尔滨市道里区地方税务局","哈尔滨市税务局"
"156","白琳晶","371319198406151116","北京市盘营沟路首城国际22号楼","北京市盘营沟路首城国际22号楼","包学伦","310823198603295470","邱振","341518198402051709","未按规定申报缴纳营业税金及附加","吕梁市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2015-02-05","吕梁市兴县地方税务局","吕梁市税务局"
"157","吕馨","361106199906288071","重庆市南环路53号悦荟万科广场B1","重庆市南环路53号悦荟万科广场B1","邹豪","330926199212305746","纪真秀","310403198312216773","未按照规定保管发票","沈阳市税务机关","补缴教育费附加计286530.99元","2016-10-15","沈阳市沈河区地方税务局","沈阳市税务局"
"158","成姬丽","530205198309157297","贵州省安顺市陈家林2号盈实大厦向西150米","贵州省安顺市陈家林2号盈实大厦向西150米","项琴韵","461421198507207434","梅爱","311707199704152705","未进行企业所得税项目清算","长春市税务机关","补缴2011年度企业所得税计133283286.83元","2015-12-23","长春市双阳区地方税务局","长春市税务局"
"159","柳筠","210525197303128486","天津市成寿寺路136号中海城7号楼101-7室","天津市成寿寺路136号中海城7号楼101-7室","谢珍","420625198403217280","邱蕊","501824198912317581","未按照规定办理税务登记证件验证手续","阳泉市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2012-03-05","阳泉市矿区地方税务局","阳泉市税务局"
"160","管红","230113196912158034","安徽省亳州市建国路京通大厦附近","安徽省亳州市建国路京通大厦附近","张悦","460517197201252566","武琴","130109199509191932","未按照规定办理税务登记证件换证手续","景德镇市税务机关","补缴城市维护建设税计477551.67元","2016-10-28","景德镇市珠山区地方税务局","景德镇市税务局"
"161","丁兰聪","521824199711163459","北京市百子湾路29号","北京市百子湾路29号","罗炎国","360828199102016925","裴成","421804197203211166","未按照规定期限申报办理税务注销","吉林市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2013-07-10","吉林市永吉县地方税务局","吉林市税务局"
"162","梅慧","221618197407259221","山西省太原市石景山路2号北京台湾街C01区3号楼首层","山西省太原市石景山路2号北京台湾街C01区3号楼首层","纪强坚","350517199809153096","屈盛","311006199801097870","未按照规定办理税务登记证件验证手续","临汾市税务机关","补缴城市维护建设税计477551.67元","2016-06-30","临汾市翼城县地方税务局","临汾市税务局"
"163","梁玲","220917198004175930","福建省泉州市立汤路186号龙德广场5层","福建省泉州市立汤路186号龙德广场5层","俞悦冰","410410199310065054","唐功","610406199811232961","未按照规定期限申报办理税务变更","无锡市税务机关","补缴2011年度企业所得税计133283286.83元","2016-10-07","无锡市惠山区地方税务局","无锡市税务局"
"164","卫毓霭","341401197705026646","上海市马连洼北路15号","上海市马连洼北路15号","严强震","461722198210086121","何蕊宜","131108196909273908","伪造发票及领购单位与发票上加盖印章单位名称不符","郑州市税务机关","补缴2011年度企业所得税计133283286.83元","2012-11-07","郑州市金水区地方税务局","郑州市税务局"
"165","陆雪凤","510427197101309460","天津市广顺北大街六佰本商业街","天津市广顺北大街六佰本商业街","季婉","500207198004122551","乔腾","521007197606149279","未按照规定期限申报办理税务注销","广州市税务机关","补缴土地增值税计222616290.11元","2016-12-30","广州市越秀区地方税务局","广州市税务局"
"166","秦朋","510226198909243550","重庆市垂杨柳中街6号楼西侧平房","重庆市垂杨柳中街6号楼西侧平房","毕真","440618197904138014","汪娥春","371007199807203030","未按照规定保管发票","长春市税务机关","补缴教育费附加计286530.99元","2012-05-17","长春市二道区地方税务局","长春市税务局"
"167","吕秀","341225198411218438","重庆市欣宁街15号荟聚购物中心2楼","重庆市欣宁街15号荟聚购物中心2楼","屈利","610611197703313639","蓝茂伦","610413198004259645","未按照规定保管发票","齐齐哈尔市税务机关","补缴土地增值税计222616290.11元","2011-07-22","齐齐哈尔市龙沙区地方税务局","齐齐哈尔市税务局"
"168","石学善","221811198810208503","湖北省荆州市陈家林2号盈实大厦向西150米","湖北省荆州市陈家林2号盈实大厦向西150米","冯晨","441321197012246556","余榕波","421807199003229404","未进行土地增值税清算，未按规定申报缴纳土地增值税","福州市税务机关","补缴城市维护建设税计477551.67元","2012-03-07","福州市鼓楼区地方税务局","福州市税务局"
"169","路冠","320523197111157429","江苏省无锡市东直门内大街10号楼-3号","江苏省无锡市东直门内大街10号楼-3号","范嘉娴","230824198403204956","沈芸","311314199801072870","未按照规定期限代扣、代缴税款报告表和有关资料","上海市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2017-03-12","上海市虹口区地方税务局","上海市税务局"
"170","蒋惠","511024197810071862","上海市田村路京粮广场2楼","上海市田村路京粮广场2楼","周璧璧","130225198401229533","萧承","310226199409183342","未按规定申报缴纳营业税金及附加","厦门市税务机关","补缴土地增值税计222616290.11元","2013-01-05","厦门市海沧区地方税务局","厦门市税务局"
"171","贾文","421511197509152407","河北省承德市青年沟路西50米","河北省承德市青年沟路西50米","高璧","321004199406024868","夏爱","500905199702048442","未进行企业所得税项目清算","衡水市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2013-11-30","衡水市武强县地方税务局","衡水市税务局"
"172","窦光彬","351607197712074151","河北省秦皇岛市回龙观龙禧三街东亚上北北侧底商14-19","河北省秦皇岛市回龙观龙禧三街东亚上北北侧底商14-19","许春","130822196910312546","赵林","340125199805164193","未按照规定开具发票","武汉市税务机关","补缴土地增值税计222616290.11元","2012-08-16","武汉市硚口区地方税务局","武汉市税务局"
"173","邢磊峰","521718199108143871","北京市广顺北大街六佰本商业街","北京市广顺北大街六佰本商业街","童梁","340213199708319059","彭达宏","111019199411091316","未进行企业所得税项目清算","景德镇市税务机关","补缴2011年度企业所得税计133283286.83元","2016-04-18","景德镇市珠山区地方税务局","景德镇市税务局"
"174","秦雁","461309199504293690","福建省厦门市王府井大街277号平房30,31,32栋","福建省厦门市王府井大街277号平房30,31,32栋","江宁姣","121102198407177792","江雁","430216198705245427","未按照规定办理税务登记证件验证手续","沈阳市税务机关","补缴城市维护建设税计477551.67元","2014-08-11","沈阳市皇姑区地方税务局","沈阳市税务局"
"175","齐梅英","371404199707197009","重庆市北京丰台区临泓路1号","重庆市北京丰台区临泓路1号","甘姣","331508197604061282","莫寒悦","421619197402066739","无开具数据发票","邢台市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2017-03-11","邢台市内丘县地方税务局","邢台市税务局"
