"131","闽卫公罚 [2012] 121023号","福建省","执行完成","陈圩乡","石门2组","尹伦","231218197009058332","康丹","621221197502237964","2011-07-23","2012-02-16","不违法","2012-05-26","2012-07-25","2012-08-24"
"132","皖卫公罚 [2011] 111215号","安徽省","执行完成","社渚镇","史庄19组","祝辰","321312197701106175","华柔","410825197704047905","2011-03-24","2011-04-09","违法","2011-07-18","2011-09-16","2011-10-16"
"133","沪卫公罚 [2018] 180513号","上海市","执行完成","社渚镇","秦老庄3组","秦福","210406197312015937","乐怡婵","421222198206076961","2016-09-10","2017-09-05","违法","2017-12-14","2018-02-12","2018-03-14"
"134","贵卫公罚 [2013] 130327号","贵州省","执行完成","白马镇","吴营16组","酆伦","430327198005017873","屈羽希","151427197801056846","2012-06-21","2012-07-20","违法","2012-10-28","2012-12-27","2013-01-26"
"135","湘卫公罚 [2005] 050527号","湖南省","执行完成","吴桥镇","罗坪14组","罗士以","421115197403303472","谢怡婵","411225197506073164","2003-12-20","2004-09-19","违法","2004-12-28","2005-02-26","2005-03-28"
"136","渝卫公罚 [2006] 060421号","重庆市","已受理","双凤镇","吴营19组","席友裕","421007197807069610","贺欣","641227198003238902","2005-02-19","2005-08-14","违法","2005-11-22","2006-01-21","2006-02-20"
"137","甘卫公罚 [2015] 150129号","甘肃省","执行完成","东港镇","玉皇阁2组","穆元全","511401197103293456","袁婕馨","630323198207032827","2013-08-27","2014-05-24","违法","2014-09-01","2014-10-31","2014-11-30"
"138","辽卫公罚 [2011] 110227号","辽宁省","执行中","双凤镇","菜园11组","舒文","311406197301241693","葛柔","141226198102109106","2010-02-12","2010-06-22","违法","2010-09-30","2010-11-29","2010-12-29"
"139","冀卫公罚 [2007] 070407号","河北省","执行完成","桠溪镇","黑虎庙10组","朱盛","451211197505292835","方欢霄","230218198109036320","2005-12-22","2006-07-31","不违法","2006-11-08","2007-01-07","2007-02-06"
"140","粤卫公罚 [2013] 130717号","广东省","执行完成","白马镇","罗坪17组","贝飞彬","321805198007258632","喻舒","421723197411125249","2012-08-13","2012-11-09","违法","2013-02-17","2013-04-18","2013-05-18"
"141","晋卫公罚 [2007] 070415号","山西省","已受理","西亭镇","寺上16组","狄裕","110301197010121014","余璧璐","541221198206035306","2006-07-26","2006-08-08","不违法","2006-11-16","2007-01-15","2007-02-14"
"142","吉卫公罚 [2005] 050122号","吉林省","执行完成","双凤镇","罗坪5组","苏东文","331512197704201634","尤纯毓","420722197912189207","2003-10-25","2004-05-17","违法","2004-08-25","2004-10-24","2004-11-23"
"143","蒙卫公罚 [2011] 111214号","内蒙古","执行完成","湖父镇","石门8组","郑海","650307197009053495","时珍贞","350824198205147348","2010-04-14","2011-04-08","不违法","2011-07-17","2011-09-15","2011-10-15"
"144","青卫公罚 [2016] 160723号","青海省","已受理","社渚镇","竹园1组","殷乐","620605197605085079","彭璐","140726198108044041","2014-12-13","2015-11-16","违法","2016-02-24","2016-04-24","2016-05-24"
"145","贵卫公罚 [2002] 020505号","贵州省","执行完成","弶港镇","裴庄9组","史勇毅","430501197707282475","酆莉桂","510425197612024989","2001-08-15","2001-08-28","不违法","2001-12-06","2002-02-04","2002-03-06"
"146","云卫公罚 [2008] 081121号","云南省","执行完成","东港镇","早行21组","梁政谦","440504197205217372","湛馨","330723197810095943","2007-06-05","2008-03-16","违法","2008-06-24","2008-08-23","2008-09-22"
"147","闽卫公罚 [2016] 160730号","福建省","执行完成","东港镇","菜园16组","冯树","120319197404151897","舒芳","231626197408289821","2015-08-27","2015-11-23","不违法","2016-03-02","2016-05-01","2016-05-31"
"148","青卫公罚 [2005] 051025号","青海省","执行完成","季桥镇","秦老庄19组","成以","460112197711061098","何思","220827197707133127","2004-10-24","2005-02-17","违法","2005-05-28","2005-07-27","2005-08-26"
"149","浙卫公罚 [2004] 040913号","浙江省","执行完成","社渚镇","寺上16组","乐腾","650124197308213972","傅寒","520125198106189380","2003-02-11","2004-01-07","违法","2004-04-16","2004-06-15","2004-07-15"
"150","湘卫公罚 [2018] 181217号","湖南省","执行完成","吴桥镇","吴营12组","冯亨奇","620404197611129550","王莉桂","711626198006235746","2017-05-14","2018-04-11","不违法","2018-07-20","2018-09-18","2018-10-18"
"151","蒙卫公罚 [2006] 060624号","内蒙古","已受理","王营镇","竹园12组","臧武新","151006197508182335","郑翠雅","540922197803175608","2004-12-24","2005-10-17","违法","2006-01-25","2006-03-26","2006-04-25"
"152","新卫公罚 [2016] 160331号","新疆维吾尔","执行完成","郑陆镇","菜园5组","蒋健世","640825197505196514","沈颖","500806197708043245","2014-09-02","2015-07-25","违法","2015-11-02","2016-01-01","2016-01-31"
"153","吉卫公罚 [2015] 150209号","吉林省","执行完成","东港镇","竹园21组","奚鸣","131128197812275871","马枝思","511319198012174462","2014-03-07","2014-06-04","违法","2014-09-12","2014-11-11","2014-12-11"
"154","浙卫公罚 [2011] 110925号","浙江省","执行中","孟兴庄镇","竹园沟8组","邬永","111404197706306056","时凝晓","211125197504065668","2011-01-17","2011-01-18","不违法","2011-04-28","2011-06-27","2011-07-27"
"155","皖卫公罚 [2017] 170706号","安徽省","执行中","双凤镇","小草峪25组","鲁家","541107197909203535","赵卿","120427197703052586","2016-01-24","2016-10-29","违法","2017-02-06","2017-04-07","2017-05-07"
"156","吉卫公罚 [2010] 101219号","吉林省","执行完成","弶港镇","旬垛13组","穆绍功","711304197612115871","钱瑾颖","151722197702186107","2009-12-25","2010-04-13","违法","2010-07-22","2010-09-20","2010-10-20"
"157","鄂卫公罚 [2006] 061111号","湖北省","执行完成","双凤镇","竹园沟8组","卞群豪","121002198001265612","凤淑","431810197612208562","2006-02-24","2006-03-06","违法","2006-06-14","2006-08-13","2006-09-12"
"158","黑卫公罚 [2013] 130214号","黑龙江省","执行完成","西亭镇","余沟3组","倪伦","610202197609048911","章菲寒","531715197905103860","2011-10-25","2012-06-09","违法","2012-09-17","2012-11-16","2012-12-16"
"159","桂卫公罚 [2018] 180217号","广西壮族","执行完成","宝堰镇","秦老庄18组","殷学祥","420122198006056337","黄韵融","611523197706279702","2016-11-01","2017-06-12","违法","2017-09-20","2017-11-19","2017-12-19"
"160","陕卫公罚 [2014] 140828号","陕西省","已受理","西亭镇","早行23组","黄龙","421328197602078056","计莎","541219198201278622","2013-10-30","2013-12-21","不违法","2014-03-31","2014-05-30","2014-06-29"
"161","京卫公罚 [2014] 140522号","北京市","执行完成","荻垛镇","寨沟11组","计策腾","110209198004065194","韩荣","371507198109082123","2012-10-30","2013-09-14","违法","2013-12-23","2014-02-21","2014-03-23"
"162","云卫公罚 [2015] 150216号","云南省","执行完成","孟兴庄镇","竹园6组","何友裕","411809197811147513","雷玲","141523197505099081","2013-09-13","2014-06-11","违法","2014-09-19","2014-11-18","2014-12-18"
"163","豫卫公罚 [2016] 160812号","河南省","执行中","西亭镇","黑虎庙24组","唐宁","120524197209256477","赵贞","810219197911065506","2015-04-09","2015-12-06","违法","2016-03-15","2016-05-14","2016-06-13"
"164","辽卫公罚 [2007] 071003号","辽宁省","执行完成","东港镇","黑龙9组","湛心邦","220428197103141610","卜宜可","530527197610175961","2006-03-26","2007-01-26","不违法","2007-05-06","2007-07-05","2007-08-04"
"165","苏卫公罚 [2012] 120808号","江苏省","执行完成","弶港镇","邢沟14组","马武新","501102197108205718","蓝瑞凡","220717198205277825","2011-08-31","2011-12-02","不违法","2012-03-11","2012-05-10","2012-06-09"
"166","桂卫公罚 [2013] 130408号","广西壮族","执行完成","鹿楼镇","周营20组","和钧冠","420904197401311517","茅姣","330612197501262303","2012-04-16","2012-08-01","违法","2012-11-09","2013-01-08","2013-02-07"
"167","云卫公罚 [2016] 161215号","云南省","执行中","王营镇","史庄4组","项河哲","451022197710066411","韦瑞凡","230921197409077949","2015-06-14","2016-04-09","不违法","2016-07-18","2016-09-16","2016-10-16"
"168","桂卫公罚 [2004] 041004号","广西壮族","执行完成","城头乡","旬垛9组","狄敬震","651015197602273914","杨瑾颖","511312198102246827","2003-04-05","2004-01-28","违法","2004-05-07","2004-07-06","2004-08-05"
"169","冀卫公罚 [2017] 171121号","河北省","执行完成","西亭镇","吴营2组","齐康星","420203197605129138","平毓","370827198001183827","2017-01-20","2017-03-16","违法","2017-06-24","2017-08-23","2017-09-22"
"170","桂卫公罚 [2007] 070215号","广西壮族","执行完成","吴桥镇","北马庄23组","明翰","220116197205298451","谈纨仪","501806198111135408","2006-01-05","2006-06-10","违法","2006-09-18","2006-11-17","2006-12-17"
"171","苏卫公罚 [2005] 050726号","江苏省","已受理","西亭镇","秦老庄15组","谢永","510608198002276554","元卿","141815197908314467","2004-08-19","2004-11-18","违法","2005-02-26","2005-04-27","2005-05-27"
"172","沪卫公罚 [2004] 040404号","上海市","已受理","孟兴庄镇","圣井8组","元清","511203197010216013","鲁可","330418197604207109","2003-05-05","2003-07-29","不违法","2003-11-06","2004-01-05","2004-02-04"
"173","陕卫公罚 [2014] 140604号","陕西省","执行完成","社渚镇","玉皇阁16组","卞亮","651401197709153077","穆锦黛","351605198101296841","2013-03-25","2013-09-27","违法","2014-01-05","2014-03-06","2014-04-05"
"174","津卫公罚 [2008] 080515号","天津市","执行完成","双凤镇","寨沟21组","吕琛","130828197810205150","秦艺","531111197903099323","2007-07-23","2007-09-08","不违法","2007-12-17","2008-02-15","2008-03-16"
"175","陕卫公罚 [2012] 120629号","陕西省","执行完成","郑陆镇","史庄22组","谈时","151704197504159475","邬凝晓","140915198012103287","2011-01-01","2011-10-23","违法","2012-01-31","2012-03-31","2012-04-30"
"176","青卫公罚 [2004] 040727号","青海省","执行完成","陈圩乡","圣井25组","时顺","421816197109117439","冯娥玲","121012197708223441","2003-11-14","2003-11-20","违法","2004-02-28","2004-04-28","2004-05-28"
"177","豫卫公罚 [2015] 151127号","河南省","执行中","曹庙乡","旬垛16组","昌炎德","370206197205043293","苏梅","810301197802288344","2014-08-11","2015-03-22","违法","2015-06-30","2015-08-29","2015-09-28"
"178","沪卫公罚 [2003] 031222号","上海市","已受理","荻垛镇","裴庄16组","常和","640410197507178198","沈颖","111807197909103660","2002-08-09","2003-04-16","不违法","2003-07-25","2003-09-23","2003-10-23"
"179","浙卫公罚 [2003] 030905号","浙江省","执行完成","双凤镇","余沟7组","岑勇毅","210925197902206690","吴艳","621410197710292663","2002-09-01","2002-12-29","违法","2003-04-08","2003-06-07","2003-07-07"
"180","津卫公罚 [2014] 140914号","天津市","执行完成","西亭镇","周营8组","姚刚","310506197606131492","方颖","440315197502033960","2013-04-09","2014-01-07","违法","2014-04-17","2014-06-16","2014-07-16"
"181","吉卫公罚 [2010] 100706号","吉林省","执行完成","季桥镇","桐梓17组","酆致树","641121197508076458","唐璐","610202198012138781","2008-12-15","2009-10-29","违法","2010-02-06","2010-04-07","2010-05-07"
"182","渝卫公罚 [2012] 120817号","重庆市","已受理","湖父镇","吴营12组","邬琛","451525197310284834","狄姬舒","141428197709284467","2011-08-23","2011-12-11","不违法","2012-03-20","2012-05-19","2012-06-18"
"183","青卫公罚 [2015] 150516号","青海省","执行完成","双凤镇","余沟5组","施轮翰","110302197810316274","鲁佳嘉","110305197411094223","2013-11-13","2014-09-08","违法","2014-12-17","2015-02-15","2015-03-17"
"184","晋卫公罚 [2008] 080421号","山西省","执行完成","社渚镇","寺上24组","梁进","120713197711115934","金宜可","411003197812154004","2007-07-14","2007-08-15","违法","2007-11-23","2008-01-22","2008-02-21"
"185","鲁卫公罚 [2005] 050710号","山东省","执行完成","白马镇","白龙8组","毛德","530322197911013296","郑园艺","431302197709291541","2004-05-08","2004-11-02","不违法","2005-02-10","2005-04-11","2005-05-11"
"186","渝卫公罚 [2012] 120730号","重庆市","已受理","季桥镇","寺上16组","贺树","211403197012025512","伏宜可","611518198103206364","2010-12-10","2011-11-23","不违法","2012-03-02","2012-05-01","2012-05-31"
"187","苏卫公罚 [2016] 161006号","江苏省","已受理","宝堰镇","桐梓13组","蒋朗伯","141426197805076474","闵卿","461205198004046041","2016-01-22","2016-01-30","违法","2016-05-09","2016-07-08","2016-08-07"
"188","津卫公罚 [2005] 050421号","天津市","执行完成","城头乡","罗坪14组","戴星","530612197212072595","章婉娴","341324197512122703","2003-12-30","2004-08-14","违法","2004-11-22","2005-01-21","2005-02-20"
"189","晋卫公罚 [2011] 110429号","山西省","执行完成","荻垛镇","史庄5组","彭林有","641028197810275839","伏飘育","340717197610263188","2010-04-13","2010-08-22","违法","2010-11-30","2011-01-29","2011-02-28"
"190","鄂卫公罚 [2008] 080616号","湖北省","已受理","西亭镇","白龙7组","黄贵福","340903197512057778","苏菲寒","811522197805098269","2007-07-29","2007-10-10","不违法","2008-01-18","2008-03-18","2008-04-17"
"191","陕卫公罚 [2003] 030213号","陕西省","执行完成","东港镇","白龙1组","褚以","410320197212183434","卫纨仪","531213197503176486","2001-12-10","2002-06-08","违法","2002-09-16","2002-11-15","2002-12-15"
"192","青卫公罚 [2013] 130730号","青海省","执行完成","鹿楼镇","邢沟17组","魏振壮","431006197808314273","郝寒","461418197609233380","2012-04-30","2012-11-22","违法","2013-03-02","2013-05-01","2013-05-31"
"193","云卫公罚 [2018] 180223号","云南省","执行中","白马镇","北沟6组","阮若鸣","211012198005177018","邵月莺","421306197705048646","2016-09-13","2017-06-18","违法","2017-09-26","2017-11-25","2017-12-25"
"194","新卫公罚 [2010] 100516号","新疆维吾尔","执行中","曹庙乡","寨沟5组","钱伦","641014197106206359","姚娜","520619197508273041","2009-06-15","2009-09-08","不违法","2009-12-17","2010-02-15","2010-03-17"
"195","赣卫公罚 [2003] 030429号","江西省","执行完成","桠溪镇","小草峪13组","谢谦","121318197205162351","卞惠珠","150904197705219482","2002-08-12","2002-08-22","不违法","2002-11-30","2003-01-29","2003-02-28"
"196","渝卫公罚 [2016] 161231号","重庆市","执行完成","荻垛镇","程岗14组","姚生龙","620120197908271458","和美娜","521817197807278120","2015-05-29","2016-04-25","违法","2016-08-03","2016-10-02","2016-11-01"
"197","新卫公罚 [2014] 140718号","新疆维吾尔","执行完成","弶港镇","史庄14组","伍健世","641121197910055717","湛芬芳","331119197507056865","2013-02-12","2013-11-10","违法","2014-02-18","2014-04-19","2014-05-19"
"198","鲁卫公罚 [2011] 111125号","山东省","执行完成","孟兴庄镇","苏庄17组","闵进","140306197605297713","廉莉桂","140420197805143723","2010-03-23","2011-03-20","不违法","2011-06-28","2011-08-27","2011-09-26"
"199","湘卫公罚 [2011] 111231号","湖南省","已受理","王营镇","菜园2组","云生龙","810513197402158619","安姣","711624198110169140","2010-05-01","2011-04-25","违法","2011-08-03","2011-10-02","2011-11-01"
