"9135163","司青槐","330522199407230976","良好","浙江省湖州市","花朴春","330401198712033024","良好","浙江省嘉兴市","2014-05-09","无","2015-01-12","男","无"
"9144033","庄含玉","330817198105044992","良好","浙江省衢州市","邱路遥","330212199110051968","良好","浙江省宁波市","2017-12-13","无","2018-08-10","男","无"
"9179389","曹白易","330613197409128000","良好","浙江省绍兴市","贡保华","330922198106059008","良好","浙江省舟山市","2018-03-23","无","2018-12-12","男","无"
"9199420","有乐瑶","331017197809022976","良好","浙江省台州市","钭秦丰","330323199310156032","良好","浙江省温州市","2015-09-02","无","2016-05-19","男","无"
"9207203","敖之柔","330620198601195008","良好","浙江省绍兴市","夏岱宗","330302199105161984","良好","浙江省温州市","2018-03-05","无","2018-10-26","男","无"
"9284616","顾安蕾","330408199609196992","良好","浙江省嘉兴市","沃斌彬","330320199410118976","良好","浙江省温州市","2017-01-12","无","2017-11-04","男","无"
"9316040","幸从蓉","330310199206204992","良好","浙江省温州市","贺寅祥","330715197510100992","良好","浙江省金华市","2015-05-13","无","2016-01-13","男","无"
"9320169","向如萱","330203197606131008","良好","浙江省宁波市","咎吕蒝","330102198709048000","良好","浙江省杭州市","2017-08-02","无","2018-04-02","男","无"
"9346795","龚访旋","330401198305233984","良好","浙江省嘉兴市","吴诚朴","330926199506088000","良好","浙江省舟山市","2016-05-03","无","2017-01-08","男","无"
"9402348","干元风","330904199402153984","良好","浙江省舟山市","孙家林","330403199101076992","良好","浙江省嘉兴市","2016-10-26","无","2017-06-22","男","无"
"9421418","况元香","330124199211123968","良好","浙江省杭州市","甘桧炎","330317199507174016","良好","浙江省温州市","2016-03-30","无","2016-12-11","男","无"
"9543212","项寻真","331026198802076032","良好","浙江省台州市","关保暨","330207198511294976","良好","浙江省宁波市","2018-01-31","无","2018-10-11","男","无"
"9569492","裘梦琪","330227198509084992","良好","浙江省宁波市","赵范涛","330509197808233984","良好","浙江省湖州市","2015-06-05","无","2016-03-15","男","无"
"9598702","禄翠萱","330609199704222976","良好","浙江省绍兴市","路柏谷","330503199307145984","良好","浙江省湖州市","2016-01-20","无","2016-10-27","男","无"
"9665068","柴寒云","330923198806054016","良好","浙江省舟山市","茅寅正","330120199010083008","良好","浙江省杭州市","2016-10-08","无","2017-07-17","男","无"
"9728236","狄乐菱","330514198109044992","良好","浙江省湖州市","訾宪松","330228198602155008","良好","浙江省宁波市","2018-06-26","无","2019-04-02","男","无"
"9865394","慎涵菡","330922198602232000","良好","浙江省舟山市","骆家叡","330402198903238016","良好","浙江省嘉兴市","2015-12-21","无","2016-08-09","男","无"
"9899214","伊晓亦","330920198608030976","良好","浙江省舟山市","薛实甫","330904197611262016","良好","浙江省舟山市","2016-07-05","无","2017-03-10","男","无"
