"杭州市富阳区纤维板制造有限公司","枫丹丽舍1号","99°34′E","20°16′N","于震","13605121770","纤维板制造","B类","小型项目","纤维板","6686","2168","万件","电力","4642","万千瓦时","0.498%"
"衢州市龙游县印刷有限公司","民族园路1-1号","98°43′E","26°53′N","宋寒","13108441547","印刷","A类","大型项目","书","2050","5477","吨","煤炭","5108","吨","0.663%"
"杭州市上城区印刷有限公司","潘家园东路华威西里55号","85°10′E","40°20′N","昌天","13308360929","印刷","C类","小型项目","书","1897","3500","吨","天然气","6134","万立方米","0.311%"
"杭州市建德市植物油加工有限公司","安翔北路安翔里甲21号","128°4′E","38°55′N","水心邦","13601887171","植物油加工","A类","中型项目","植物油","6544","1204","吨","天然气","6750","万立方米","0.920%"
"温州市苍南县水泥制造有限公司","史家营莲花庵村","91°8′E","48°26′N","张馥","13807368214","水泥制造","C类","大型项目","水泥","6245","5919","吨","电力","1875","万千瓦时","0.724%"
"潮州市德清县烟草有限公司","天竺镇府前二街1号","106°11′E","11°34′N","闵群豪","13206136585","烟草","C类","中型项目","烟草","3921","2878","吨","电力","5215","万千瓦时","0.683%"
"温州市鹿城区天然气开采业有限公司","经济技术开发区天华北街11号院3号楼三层，四层","128°5′E","24°2′N","顾辰","15206470686","天然气开采业","B类","小型项目","天然气","3697","6103","万立方米","天然气","1668","万立方米","0.928%"
"嘉兴市南湖区毛纺织有限公司","凤凰路凤凰购物中心B1楼","83°53′E","6°48′N","魏民","13102871034","毛纺织","C类","中型项目","羊毛","3202","6080","吨","天然气","3461","万立方米","0.766%"
"温州市泰顺县陶瓷制品有限公司","东三环农展馆北路甲8号","114°54′E","10°20′N","穆秀娟","13307810359","陶瓷制品","B类","小型项目","陶瓷","5400","4696","万件","煤炭","4579","吨","0.381%"
"衢州市开化县烟草有限公司","八角北路杨庄小区","82°5′E","8°17′N","严仪","13302537449","烟草","C类","中型项目","烟草","5890","1208","吨","天然气","2926","万立方米","0.088%"
"金华市磐安县印刷有限公司","月坛南街30号万方西单商场3楼","129°41′E","4°15′N","朱杰涛","13008814662","印刷","C类","大型项目","书","5721","6065","吨","电力","1654","万千瓦时","0.613%"
"台州市椒江区制药有限公司","南湖南路15号院5号楼1-3层","92°56′E","23°54′N","汪涛","13707377992","制药","C类","中型项目","药物","4334","1750","吨","天然气","3097","万立方米","0.173%"
"绍兴市上虞区电子元件及组件制造有限公司","北京站3号","96°35′E","6°32′N","黄宁欣","15301994419","电子元件及组件制造","B类","大型项目","电子元件","1244","6786","吨","天然气","1819","万立方米","0.305%"
"宁波市镇海区皮革有限公司","西三旗桥东1500米路南","84°11′E","33°42′N","华羽希","15703896483","皮革","A类","大型项目","皮革","5617","1690","吨","天然气","1123","万立方米","0.239%"
"金华市婺城区火力发电有限公司","台湖镇铺西路益万方农贸市场旁","128°1′E","20°45′N","郎豪","15905085781","火力发电","C类","小型项目","电力","4639","4534","万千瓦时","电力","6458","万千瓦时","0.360%"
"宁波市江北区印刷有限公司","东柏街10号院5号楼105号1层","109°56′E","25°7′N","杜星","15704920068","印刷","C类","小型项目","书","4535","1516","吨","电力","1288","万千瓦时","0.734%"
"宁波市镇海区火力发电有限公司","海淀西街萨利宅院15-3号","130°42′E","7°19′N","杜若鸣","15200672114","火力发电","C类","中型项目","电力","2310","3862","万千瓦时","煤炭","5167","吨","0.932%"
"衢州市衢江区烟草有限公司","莲花池东路51号","98°18′E","11°5′N","孙启","13503814365","烟草","C类","中型项目","烟草","6959","2501","吨","天然气","5454","万立方米","0.426%"
"潮州市德清县电子元件及组件制造有限公司","台湖镇定海园三里10号楼","78°17′E","38°25′N","任胜","15604617923","电子元件及组件制造","A类","中型项目","电子元件","6373","4372","吨","煤炭","4586","吨","0.647%"
"温州市龙湾区纤维板制造有限公司","新源西里中街","85°3′E","19°27′N","贝坚和","15807948728","纤维板制造","C类","小型项目","纤维板","6054","4040","万件","天然气","1695","万立方米","0.370%"
"衢州市柯城区制药有限公司","北四环西路出口","111°6′E","34°50′N","茅贵福","15704525258","制药","A类","小型项目","药物","3648","5876","吨","电力","1139","万千瓦时","0.485%"
"潮州市安吉县纤维板制造有限公司","雍和宫青龙胡同育树三条8号","102°25′E","18°48′N","杨庆","15300454386","纤维板制造","A类","大型项目","纤维板","3209","3548","万件","煤炭","1171","吨","0.376%"
"嘉兴市南湖区皮革有限公司","平房天主堂南门向西一百米","115°17′E","50°0′N","史松善","15601031146","皮革","A类","大型项目","皮革","1806","3523","吨","煤炭","1082","吨","0.035%"
"潮州市吴兴区制药有限公司","良乡西潞北大街28号","105°23′E","19°25′N","孔裕","15301803060","制药","B类","中型项目","药物","3381","4450","吨","天然气","2943","万立方米","0.808%"
"杭州市滨江区印刷有限公司","东直门内大街144号","83°3′E","44°59′N","贺谦","13904235540","印刷","C类","大型项目","书","3765","3081","吨","天然气","1755","万立方米","0.115%"
"杭州市滨江区电子元件及组件制造有限公司","百子湾西里403号楼负一层","104°7′E","21°58′N","鲁利清","13404862269","电子元件及组件制造","A类","大型项目","电子元件","4249","3951","吨","煤炭","3760","吨","0.821%"
"温州市永嘉县植物油加工有限公司","通朝大街233号","78°19′E","19°16′N","葛叶","15600165471","植物油加工","B类","中型项目","植物油","2040","5730","吨","电力","1435","万千瓦时","0.960%"
"台州市天台县火力发电有限公司","华威西里50号楼","113°56′E","30°13′N","章旭","13403671464","火力发电","A类","小型项目","电力","2291","2531","万千瓦时","天然气","4963","万立方米","0.376%"
"杭州市滨江区火力发电有限公司","北京站3号","95°27′E","18°0′N","齐思","15201884254","火力发电","C类","小型项目","电力","5328","1180","万千瓦时","电力","4743","万千瓦时","0.469%"
"台州市三门县陶瓷制品有限公司","安泰大街9号院11号楼108号","84°51′E","34°13′N","何德","15500632468","陶瓷制品","C类","小型项目","陶瓷","3238","5031","万件","天然气","2224","万立方米","0.639%"
"金华市浦江县陶瓷制品有限公司","后沙峪镇（速8酒店西）裕民大街32号","128°42′E","3°35′N","戚鸣","15300285783","陶瓷制品","B类","小型项目","陶瓷","2119","3995","万件","天然气","1296","万立方米","0.214%"
"温州市泰顺县啤酒制造有限公司","天竺镇府前二街1号","115°16′E","11°56′N","李刚","13103822796","啤酒制造","C类","中型项目","啤酒","5628","6386","吨","电力","5518","万千瓦时","0.607%"
"绍兴市越城区纤维板制造有限公司","东坝稻香村附近","79°25′E","44°51′N","俞政谦","15004458213","纤维板制造","A类","小型项目","纤维板","2404","1569","万件","电力","5859","万千瓦时","0.208%"
"宁波市奉化区纤维板制造有限公司","纪家庙路与丰台东路交叉口","78°38′E","38°43′N","鲁伟刚","13901071796","纤维板制造","A类","大型项目","纤维板","4396","6966","万件","电力","3341","万千瓦时","0.056%"
"温州市平阳县啤酒制造有限公司","北太平庄路25号17栋豪威大厦B座首层","133°38′E","28°11′N","邵心邦","15700160809","啤酒制造","B类","小型项目","啤酒","3889","5168","吨","天然气","5048","万立方米","0.623%"
"杭州市萧山区火力发电有限公司","王四营桥南西门面20号","113°30′E","11°44′N","伍若鸣","15106845423","火力发电","B类","大型项目","电力","6139","4156","万千瓦时","电力","3242","万千瓦时","0.166%"
"潮州市安吉县皮革有限公司","良乡长虹东路大学城购物中心3层","104°14′E","3°25′N","韩进","13703035523","皮革","B类","中型项目","皮革","6476","3536","吨","煤炭","4656","吨","0.965%"
"温州市永嘉县啤酒制造有限公司","育知东路回龙观龙腾苑六区10号楼","127°17′E","25°52′N","伏良海","13604468643","啤酒制造","A类","大型项目","啤酒","4225","3799","吨","煤炭","5794","吨","0.417%"
"金华市婺城区纤维板制造有限公司","宜居南路2号楼四元桥家乐福3楼","129°26′E","29°40′N","严福","15003776914","纤维板制造","A类","小型项目","纤维板","4880","2455","万件","煤炭","6157","吨","0.406%"
"杭州市临安区烟草有限公司","怡馨家园1号楼二门905室","122°48′E","31°20′N","殷融","13508410433","烟草","B类","中型项目","烟草","1544","4077","吨","天然气","5352","万立方米","0.594%"
"绍兴市新昌县烟草有限公司","东三环农展馆北路甲8号","89°8′E","46°14′N","邵全","13704257637","烟草","B类","小型项目","烟草","2711","4353","吨","电力","2896","万千瓦时","0.245%"
"衢州市开化县烟草有限公司","良乡长虹东路大学城购物中心3层","79°23′E","52°5′N","安庆","15902532217","烟草","B类","中型项目","烟草","5406","4247","吨","煤炭","3888","吨","0.024%"
"温州市泰顺县天然气开采业有限公司","地安门西大街49号","133°38′E","13°49′N","成爱妹","15608443060","天然气开采业","C类","小型项目","天然气","5938","1097","万立方米","煤炭","1207","吨","0.740%"
"宁波市镇海区植物油加工有限公司","黄村镇金星西路兴创大厦3层","104°25′E","25°28′N","安先","13701147254","植物油加工","C类","中型项目","植物油","2776","6441","吨","电力","2644","万千瓦时","0.362%"
"宁波市宁海县火力发电有限公司","中国北京市北京市朝阳区朝阳公园南路8号","126°55′E","44°45′N","郝璐","15502797569","火力发电","A类","中型项目","电力","1726","2096","万千瓦时","煤炭","6095","吨","0.761%"
"金华市磐安县纤维板制造有限公司","安贞西里四区甲1号北侧1楼","124°14′E","20°52′N","卫博","15102320175","纤维板制造","C类","中型项目","纤维板","2559","6987","万件","天然气","3194","万立方米","0.543%"
"杭州市滨江区烟草有限公司","通朝大街233号","88°52′E","12°57′N","陶旭","13107393499","烟草","A类","大型项目","烟草","1783","1468","吨","天然气","5048","万立方米","0.003%"
"杭州市余杭区陶瓷制品有限公司","苏州街15号","87°16′E","12°50′N","屈玲","15904711529","陶瓷制品","B类","小型项目","陶瓷","2165","6311","万件","天然气","2390","万立方米","0.746%"
"金华市婺城区毛纺织有限公司","香山买卖街东口","114°25′E","40°29′N","陶荣","15306274386","毛纺织","A类","小型项目","羊毛","3785","5711","吨","电力","2946","万千瓦时","0.719%"
"衢州市龙游县毛纺织有限公司","后海北沿51号","94°50′E","31°8′N","尹坚和","15203702583","毛纺织","B类","中型项目","羊毛","4671","2668","吨","煤炭","2746","吨","0.464%"
"衢州市柯城区陶瓷制品有限公司","良乡长虹小区南门内100米","102°18′E","9°59′N","马强军","13702387921","陶瓷制品","B类","大型项目","陶瓷","2584","1961","万件","天然气","2082","万立方米","0.213%"
"台州市仙居县纤维板制造有限公司","大屯路甲2号院南沙滩小区37号楼1607室","108°41′E","47°22′N","罗莎","15900693698","纤维板制造","C类","大型项目","纤维板","4600","5558","万件","天然气","2455","万立方米","0.021%"
"绍兴市上虞区啤酒制造有限公司","东直门外大街42号三层","126°7′E","46°56′N","米世","15601187562","啤酒制造","A类","大型项目","啤酒","3604","2378","吨","煤炭","1486","吨","0.540%"
"温州市瓯海区天然气开采业有限公司","鼓楼东大街238号","120°40′E","43°21′N","和莎","13207957858","天然气开采业","C类","中型项目","天然气","1297","1951","万立方米","天然气","3425","万立方米","0.150%"
"潮州市长兴县皮革有限公司","潞城镇大东各庄村","131°37′E","19°48′N","廉善","13904116533","皮革","A类","小型项目","皮革","3841","1232","吨","天然气","5351","万立方米","0.163%"
"杭州市拱墅区火力发电有限公司","雍和宫青龙胡同育树三条8号","108°12′E","32°39′N","喻振壮","13507175241","火力发电","A类","大型项目","电力","4725","3755","万千瓦时","煤炭","3866","吨","0.465%"
"嘉兴市秀洲区烟草有限公司","丰管路西国贸商城3楼","97°3′E","3°10′N","戴信子","15006687514","烟草","A类","大型项目","烟草","3961","2338","吨","天然气","5360","万立方米","0.522%"
"杭州市拱墅区啤酒制造有限公司","科学院南路双榆树东里15号","112°19′E","52°8′N","殷珠","13308645147","啤酒制造","B类","大型项目","啤酒","6078","4023","吨","天然气","4941","万立方米","0.930%"
"温州市瓯海区啤酒制造有限公司","朝阳门外大街38号保罗大厦1层","113°10′E","22°27′N","汪雪荣","15607198199","啤酒制造","C类","小型项目","啤酒","2663","6620","吨","电力","5828","万千瓦时","0.742%"
"宁波市宁海县毛纺织有限公司","朝阳公园路朝阳公园西门南侧20号","82°56′E","28°6′N","花悦昭","15104761026","毛纺织","C类","小型项目","羊毛","6652","4610","吨","天然气","5146","万立方米","0.681%"
"宁波市江北区啤酒制造有限公司","垡头翠城馨园224号楼","109°43′E","43°24′N","严敬震","13207317887","啤酒制造","C类","大型项目","啤酒","4319","5972","吨","天然气","2257","万立方米","0.952%"
"潮州市安吉县纤维板制造有限公司","丰台南路阳光大厦2层","128°17′E","3°45′N","赵昭","13104792279","纤维板制造","C类","小型项目","纤维板","2548","1674","万件","电力","2140","万千瓦时","0.774%"
