"450981199706232543","祁放目","1997/6/23","女","壮族","河北石家庄市","河北石家庄市桥东区中山东路街道
","初中","15746344251","河北石家庄市","河北石家庄市平山县上观音堂乡
","待审核","维权型","其它"
"460201197407052940","平情缺","1974/7/5","女","汉族","河北石家庄市","河北石家庄市灵寿县陈庄镇
","大学","18054461130","天津天津市","天津天津市河西区大营门街道
","未通过","参政型","劳动和社会保障"
"500221198302281301","马财宝","1983/2/28","男","汉族","北京北京市","北京北京市顺义区马坡
","高中","18368494885","河北石家庄市","河北石家庄市晋州市东卓宿镇
","受理中","从众型","其它"
"500239198804223009","褚比","1988/4/22","女","维吾尔族","天津天津市","天津天津市滨海新区茶淀镇
","小学","17279352166","北京北京市","北京北京市通州区玉桥街道
","未通过","维权型","拆迁补偿与住房保障"
"510108199208252723","魏座念","1992/8/25","女","汉族","天津天津市","天津天津市宁河县芦台镇
","高中","15988703413","天津天津市","天津天津市滨海新区海洋高新技术产业园区
","未通过","参政型","拆迁补偿与住房保障"
"510112197611061391","昌开夏","1976/11/6","男","汉族","河北石家庄市","河北石家庄市灵寿县岔头镇
","小学","14545398485","北京北京市","北京北京市东城区安定门街道
","未通过","混闹型","拆迁补偿与住房保障"
"510122199103061899","姜电房","1991/3/6","女","汉族","河北石家庄市","河北石家庄市长安区长丰街道
","无","17614589666","天津天津市","天津天津市武清区泗村店镇
","待审核","参政型","生活待遇"
"510124199904062499","花药太","1999/4/6","男","汉族","天津天津市","天津天津市河北区鸿顺里街道
","小学","14984020708","河北石家庄市","河北石家庄市赵县南柏舍镇
","受理完成","维权型","安全、生产与环境保护"
"510723195405162741","平名跟","1954/5/16","男","汉族","天津天津市","天津天津市滨海新区港西街道
","硕士","13744090941","河北石家庄市","河北石家庄市赞皇县嶂石岩乡
","未通过","参政型","行政执法与行业服务"
"51092319990212194X","赵毛节","1999/2/12","女","苗族","河北石家庄市","河北石家庄市桥西区红旗街道
","无","17094395931","河北石家庄市","河北石家庄市鹿泉市铜冶镇
","未通过","咨询型","城市建设与管理"
"511501197703211792","任临骨","1977/3/21","男","汉族","河北石家庄市","河北石家庄市新华区宁安街道
","高中","13369444121","北京北京市","北京北京市延庆县大庄科乡
","受理中","参政型","劳动和社会保障"
"511502198205151871","计戏败","1982/5/15","女","汉族","天津天津市","天津天津市和平区体育馆街道
","初中","18913830206","天津天津市","天津天津市西青区大寺镇
","受理完成","从众型","生活待遇"
"51152619761215200X","廉头险","1976/12/15","女","汉族","河北石家庄市","河北石家庄市正定县新城铺镇
","初中","17712149516","河北石家庄市","河北石家庄市桥东区胜利北街道
","未通过","维权型","安全、生产与环境保护"
"511528198303181779","计结孩","1983/3/18","男","汉族","河北石家庄市","河北石家庄市深泽县赵八镇
","初中","15321898715","河北石家庄市","河北石家庄市长安区河东街道
","受理中","咨询型","行政执法与行业服务"
"513128199805262477","水沉手","1998/5/26","女","汉族","北京北京市","北京北京市东城区安定门街道
","初中","17749461153","北京北京市","北京北京市东城区交道口街道
","未通过","维权型","安全、生产与环境保护"
"513228197507051993","舒题雨","1975/7/5","女","汉族","天津天津市","天津天津市河西区东海街道
","初中","17597733839","天津天津市","天津天津市滨海新区新北街道
","待审核","维权型","安全、生产与环境保护"
"513230198305061428","朱目况","1983/5/6","男","汉族","河北石家庄市","河北石家庄市元氏县宋曹镇
","高中","14970222762","北京北京市","北京北京市顺义区仁和
","未通过","维权型","安全、生产与环境保护"
"513326195908282315","米亲七","1959/8/28","女","汉族","天津天津市","天津天津市河北区新开河街道
","小学","15798487162","北京北京市","北京北京市延庆县张山营镇
","受理完成","参政型","劳动和社会保障"
"520221199504142201","安工误","1995/4/14","女","汉族","天津天津市","天津天津市静海县大邱庄镇
","初中","13882504197","河北石家庄市","河北石家庄市赵县新寨店镇
","受理中","咨询型","涉法涉诉"
"520323198303251640","明队门","1983/3/25","女","藏族","天津天津市","天津天津市滨海新区中心渔港经济区
","高中","15157067341","北京北京市","北京北京市西城区展览路街道
","受理中","参政型","劳动和社会保障"
"520329195403221080","康令呢","1954/3/22","男","汉族","河北石家庄市","河北石家庄市桥东区东华街道
","初中","14542025252","北京北京市","北京北京市平谷区山东庄镇
","受理中","诬陷型","拆迁补偿与住房保障"
"522528199507212159","米景参","1995/7/21","男","彝族","天津天津市","天津天津市静海县天津静海经济开发区
","博士","15763327388","北京北京市","北京北京市朝阳区左家庄街道
","受理中","咨询型","山林土地权属纠纷"
"532130199208162106","范展推","1992/8/16","女","回族","北京北京市","北京北京市丰台区南苑街道
","初中","18363540079","河北石家庄市","河北石家庄市辛集市田家庄乡
","受理中","咨询型","行政执法与行业服务"
"532323198911291543","熊被余","1989/11/29","女","汉族","北京北京市","北京北京市西城区什刹海街道
","高中","17244192303","天津天津市","天津天津市滨海新区新河街道
","待审核","参政型","山林土地权属纠纷"
"53272219730430151X","姜若段","1973/4/30","女","土家族","河北石家庄市","河北石家庄市井陉县秀林镇
","大学","14794431993","北京北京市","北京北京市石景山区古城街道
","待审核","从众型","涉法涉诉"
"532723198411171985","魏有藸","1984/11/17","男","壮族","天津天津市","天津天津市和平区小白楼街道
","无","14985524270","河北石家庄市","河北石家庄市深泽县赵八镇
","受理完成","混闹型","拆迁补偿与住房保障"
"532725199002021131","明品程","1990/2/2","女","汉族","北京北京市","北京北京市门头沟区斋堂镇
","高中","14571365506","天津天津市","天津天津市滨海新区胜利街道
","未通过","维权型","其它"
"532901196909041786","薛斯意","1969/9/4","女","汉族","天津天津市","天津天津市北辰区集贤里街道
","小学","14786200289","天津天津市","天津天津市河东区常州道街道
","受理完成","咨询型","其它"
"533422195106252055","唐共群","1951/6/25","男","汉族","天津天津市","天津天津市静海县良王庄乡
","初中","17225519061","河北石家庄市","河北石家庄市藁城市石家庄经济技术开发区
","受理完成","参政型","行政执法与行业服务"
"542134200102122010","魏秘够","2001/2/12","女","汉族","河北石家庄市","河北石家庄市桥东区彭后街道
","初中","13380832186","河北石家庄市","河北石家庄市井陉县于家乡
","待审核","维权型","安全、生产与环境保护"
"542229195407122709","时狗座","1954/7/12","女","汉族","北京北京市","北京北京市丰台区太平桥街道
","博士","17374640334","天津天津市","天津天津市滨海新区新北街道
","受理中","参政型","拆迁补偿与住房保障"
"542229196804121907","尹为具","1968/4/12","女","汉族","河北石家庄市","河北石家庄市长安区建北街道
","初中","17256537310","河北石家庄市","河北石家庄市新华区联盟街道
","待审核","参政型","安全、生产与环境保护"
"542325195805282716","柳价周","1958/5/28","女","回族","天津天津市","天津天津市西青区西青高校区
","高中","13532058209","河北石家庄市","河北石家庄市赞皇县赞皇镇
","受理完成","维权型","山林土地权属纠纷"
"54242319850317138X","罗鸟温","1985/3/17","男","汉族","天津天津市","天津天津市南开区华苑街道
","小学","15319078847","河北石家庄市","河北石家庄市井陉县南峪镇
","未通过","混闹型","涉法涉诉"
"610104195811061649","杨理光","1958/11/6","男","回族","河北石家庄市","河北石家庄市长安区西兆通镇
","小学","15846001545","天津天津市","天津天津市南开区广开街道
","未通过","维权型","山林土地权属纠纷"
"61033119580929294X","明餐特","1958/9/29","女","汉族","天津天津市","天津天津市宁河县宁河镇
","无","17546992395","北京北京市","北京北京市门头沟区军庄镇
","待审核","混闹型","拆迁补偿与住房保障"
"610428197306202160","窦育纪","1973/6/20","男","汉族","天津天津市","天津天津市宝坻区牛道口镇
","高中","13676219341","河北石家庄市","河北石家庄市平山县南甸镇
","受理完成","从众型","城市建设与管理"
"61070119891115193X","康未乡","1989/11/15","女","汉族","北京北京市","北京北京市通州区于家务回族乡
","高中","15611050163","北京北京市","北京北京市朝阳区呼家楼街道
","待审核","从众型","拆迁补偿与住房保障"
"610728197910253008","廉实前","1979/10/25","男","汉族","北京北京市","北京北京市东城区东直门街道
","硕士","13843192984","北京北京市","北京北京市通州区永顺
","未通过","混闹型","其它"
"610729196004212492","鲁育实","1960/4/21","女","汉族","河北石家庄市","河北石家庄市赵县赵州镇
","大学","13988155634","河北石家庄市","河北石家庄市长安区南村镇
","未通过","混闹型","其它"
"612430199411292578","华日喜","1994/11/29","男","土家族","北京北京市","北京北京市石景山区八宝山街道
","初中","15184995200","天津天津市","天津天津市河东区大王庄街道
","待审核","维权型","城市建设与管理"
"612730199603172796","臧莱影","1996/3/17","男","汉族","北京北京市","北京北京市通州区台湖镇
","初中","13063567997","河北石家庄市","河北石家庄市桥东区胜利北街道
","受理完成","从众型","安全、生产与环境保护"
"620422197512082095","安委从","1975/12/8","女","汉族","河北石家庄市","河北石家庄市桥西区留营街道
","小学","18162057493","河北石家庄市","河北石家庄市晋州市总十庄镇
","受理中","诬陷型","生活待遇"
"620522197804272152","董除社","1978/4/27","男","汉族","北京北京市","北京北京市昌平区南邵镇
","无","14918211652","天津天津市","天津天津市宁河县苗庄镇
","未通过","从众型","涉法涉诉"
"622101196309122513","邬管责","1963/9/12","男","汉族","河北石家庄市","河北石家庄市赞皇县赞皇镇
","高中","17239592294","天津天津市","天津天津市宝坻区钰华街道
","受理中","参政型","山林土地权属纠纷"
"622424195211132955","戚编","1952/11/13","男","壮族","天津天津市","天津天津市东丽区保税区空港国际物流经济区
","小学","15822997656","河北石家庄市","河北石家庄市井陉矿区横涧乡
","待审核","从众型","劳动和社会保障"
"622624200110302796","柏鞋","2001/10/30","女","维吾尔族","河北石家庄市","河北石家庄市新乐市东王镇
","无","14566672011","河北石家庄市","河北石家庄市栾城县西营乡
","受理中","诬陷型","其它"
"623001196301071139","苏卫国","1963/1/7","男","汉族","北京北京市","北京北京市朝阳区孙河
","小学","18616267084","河北石家庄市","河北石家庄市无极县高头回族乡
","受理完成","参政型","其它"
"640111197912041135","潘野鲁","1979/12/4","女","汉族","北京北京市","北京北京市房山区西潞街道
","无","18218070063","河北石家庄市","河北石家庄市深泽县桥头乡
","未通过","从众型","城市建设与管理"
"640204197603082488","卞看冰","1976/3/8","女","汉族","河北石家庄市","河北石家庄市深泽县深泽镇
","初中","13241820644","北京北京市","北京北京市西城区陶然亭街道
","待审核","维权型","其它"
"640204198802192925","吴期每","1988/2/19","男","壮族","天津天津市","天津天津市蓟县孙各庄乡
","小学","17148660446","河北石家庄市","河北石家庄市高邑县高邑镇
","待审核","参政型","劳动和社会保障"
"642221200001301332","谢双牙","2000/1/30","男","汉族","天津天津市","天津天津市和平区体育馆街道
","初中","14957981714","河北石家庄市","河北石家庄市桥西区长兴街道
","受理完成","混闹型","其它"
"642225199505281988","陈谁进","1995/5/28","男","汉族","北京北京市","北京北京市西城区大栅栏街道
","硕士","17627179961","河北石家庄市","河北石家庄市元氏县苏村乡
","待审核","咨询型","拆迁补偿与住房保障"
"642226196311281385","于波爱","1963/11/28","男","汉族","河北石家庄市","河北石家庄市元氏县北正乡
","小学","15349730230","北京北京市","北京北京市房山区良乡
","待审核","混闹型","劳动和社会保障"
"650107195501291306","葛拍格","1955/1/29","男","汉族","天津天津市","天津天津市西青区精武镇
","初中","17537585027","河北石家庄市","河北石家庄市辛集市中里厢乡
","受理中","参政型","拆迁补偿与住房保障"
"652923196302201726","酆警单","1963/2/20","男","汉族","天津天津市","天津天津市东丽区服务滨海新区建设管理委员会
","无","14922347675","北京北京市","北京北京市房山区佛子庄乡
","待审核","从众型","劳动和社会保障"
"65312219690502140X","元和属","1969/5/2","男","壮族","河北石家庄市","河北石家庄市平山县杨家桥乡
","初中","18958574547","北京北京市","北京北京市通州区新华街道
","未通过","诬陷型","劳动和社会保障"
"654122196102041256","许喜","1961/2/4","女","汉族","天津天津市","天津天津市西青区新技术产业园区
","初中","17774243285","天津天津市","天津天津市东丽区服务滨海新区建设管理委员会
","未通过","咨询型","涉法涉诉"
"654126196709152281","米兴关","1967/9/15","男","汉族","天津天津市","天津天津市河北区新开河街道
","硕士","14549562458","河北石家庄市","河北石家庄市新乐市彭家庄回族乡
","待审核","从众型","拆迁补偿与住房保障"
"654322198806251710","杨听被","1988/6/25","男","维吾尔族","天津天津市","天津天津市静海县中旺镇
","小学","18018080683","北京北京市","北京北京市大兴区天宫院街道
","受理完成","维权型","拆迁补偿与住房保障"
"654323196008161128","郎律未","1960/8/16","女","汉族","北京北京市","北京北京市大兴区安定镇
","初中","17134323975","天津天津市","天津天津市河西区东海街道
","待审核","参政型","劳动和社会保障"
