"铁力市东升车管所","张保","公民身份证","511004197308297601","中关村大街15-3号","15301167250","G:大中型拖拉机","511004197308297601","2018-10-10","2018-10-10","2024-10-10","六年","2019-10-10"
"赤峰市松山区安庆沟车管所","杨永","公民身份证","511304197309201152","东坝南门滨河路","15305168994","R:方向盘自走式联合收割机","511304197309201152","2018-03-07","2018-03-07","2024-03-07","六年","2019-03-07"
"张家口市宣化区庞家堡车管所","彭琳素","公民身份证","511703199005106405","左家庄东街静安里45号底商","15206165648","T:悬挂式联合收割机","511703199005106405","2018-10-19","2018-10-19","2024-10-19","六年","2019-10-19"
"黄山市黄山区芦山车管所","李信子","公民身份证","511712197501115472","密三路8号","15007262641","T:悬挂式联合收割机","511712197501115472","2016-11-01","2016-11-01","2022-11-01","六年","2017-11-01"
"姜堰市周山河车管所","闵鹏泽","公民身份证","520213197706243038","百子湾西里403号楼负一层","13306742075","R:方向盘自走式联合收割机","520213197706243038","2015-10-07","2015-10-07","2021-10-07","六年","2016-10-07"
"赤峰市松山区安庆沟车管所","黄政谦","公民身份证","520312199307157670","王府井大街帅府园胡同9号","13705398473","R:方向盘自走式联合收割机","520312199307157670","2015-03-09","2015-03-09","2021-03-09","六年","2016-03-09"
"北京市房山区周口店车管所","庞若鸣","公民身份证","520320199101018499","东直门外大街胡家园小区23号","13506172543","T:悬挂式联合收割机","520320199101018499","2014-05-02","2014-05-02","2020-05-02","六年","2015-05-02"
"湖州市鹿山车管所","孟霭","公民身份证","520901198911037400","前门煤市街排子胡同17号","15301918448","H:小型拖拉机","520901198911037400","2016-10-14","2016-10-14","2022-10-14","六年","2017-10-14"
"葫芦岛市连山区虹螺山车管所","章春菊","公民身份证","521023198703149876","宣武门西大街甲87号","13106479083","R:方向盘自走式联合收割机","521023198703149876","2014-02-19","2014-02-19","2020-02-19","六年","2015-02-19"
"姜堰市周山河车管所","康福","公民身份证","530116197610317526","东土城路14号建达大厦2楼","15106273097","H:小型拖拉机","530116197610317526","2017-11-12","2017-11-12","2023-11-12","六年","2018-11-12"
"湖州市鹿山车管所","伍纨仪","公民身份证","530301199307152953","白浮泉路48号","13603738526","H:小型拖拉机","530301199307152953","2017-01-19","2017-01-19","2023-01-19","六年","2018-01-19"
"海林市新海车管所","安咏卿","公民身份证","530313197805064926","上地西路41号院1号楼乐府KTV地下一层A001-A051","15505677474","K:手扶拖拉机","530313197805064926","2018-01-25","2018-01-25","2024-01-25","六年","2019-01-25"
"姜堰市周山河车管所","顾思","公民身份证","530507199107025067","龙兴南二路5号院1号楼201室","15202404722","R:方向盘自走式联合收割机","530507199107025067","2017-03-02","2017-03-02","2023-03-02","六年","2018-03-02"
"呼和浩特市浑河车管所","郎琰","公民身份证","530704198202106952","广泽路望京花园小区214号","13206715942","S:操纵杆自走式联合收割机","530704198202106952","2016-01-02","2016-01-02","2022-01-02","六年","2017-01-02"
"张家口市宣化区庞家堡车管所","祁波宁","公民身份证","531401199510267446","西大望路北工大附近","13301394358","S:操纵杆自走式联合收割机","531401199510267446","2015-02-09","2015-02-09","2021-02-09","六年","2016-02-09"
"七台河市东风车管所","和飘育","公民身份证","531521199208125950","劲松地铁站c口旁劲松大厦四层","15706300426","T:悬挂式联合收割机","531521199208125950","2014-08-18","2014-08-18","2020-08-18","六年","2015-08-18"
"铁力市东升车管所","明倩","公民身份证","531809197211269290","西客站南路东局乙8号","13202389034","H:小型拖拉机","531809197211269290","2015-10-08","2015-10-08","2021-10-08","六年","2016-10-08"
"赤峰市松山区安庆沟车管所","蓝梅","公民身份证","540109199501237990","富力阳光美园","13105442860","G:大中型拖拉机","540109199501237990","2017-12-19","2017-12-19","2023-12-19","六年","2018-12-19"
"海林市新海车管所","施兴","公民身份证","540519198403279286","右安门外大街56号","13303178431","R:方向盘自走式联合收割机","540519198403279286","2017-08-08","2017-08-08","2023-08-08","六年","2018-08-08"
"黄山市黄山区芦山车管所","计强军","公民身份证","540826198805107321","南湖北路南湖东园二区224号楼","15105647103","S:操纵杆自走式联合收割机","540826198805107321","2014-01-29","2014-01-29","2020-01-29","六年","2015-01-29"
"双鸭山市四宝车管所","屈薇","公民身份证","541105198512038056","月坛西街甲2号","13302185677","H:小型拖拉机","541105198512038056","2017-12-14","2017-12-14","2023-12-14","六年","2018-12-14"
"南通市如东车管所","费旭","公民身份证","541212197502081296","天坛路55-1号","13802405709","G:大中型拖拉机","541212197502081296","2017-11-26","2017-11-26","2023-11-26","六年","2018-11-26"
"双鸭山市四宝车管所","张眉","公民身份证","610526198304305866","广顺北大街16号望京华彩商业中心4层","13604404422","T:悬挂式联合收割机","610526198304305866","2017-05-10","2017-05-10","2023-05-10","六年","2018-05-10"
"黄山市黄山区芦山车管所","严固之","公民身份证","610905199901147041","玉泉西里二区38号楼-1层D06商业","13002415870","T:悬挂式联合收割机","610905199901147041","2017-04-07","2017-04-07","2023-04-07","六年","2018-04-07"
"赤峰市松山区安庆沟车管所","卜思","公民身份证","610909197402088019","良乡镇拱辰大街12号蓝帆美容美发院内","15208353307","S:操纵杆自走式联合收割机","610909197402088019","2017-10-31","2017-10-31","2023-10-31","六年","2018-10-31"
"龙泉市山坑车管所","任士以","公民身份证","610927199705171401","李家坟7号院创意总社1949","13706012830","S:操纵杆自走式联合收割机","610927199705171401","2017-05-13","2017-05-13","2023-05-13","六年","2018-05-13"
"姜堰市周山河车管所","梁娅琦","公民身份证","611213198205103343","人大西门小南庄","13108097814","S:操纵杆自走式联合收割机","611213198205103343","2014-05-09","2014-05-09","2020-05-09","六年","2015-05-09"
"南康市大山脑车管所","花富顺","公民身份证","620204197506032631","东三环北路38号院 民生保险大厦3层","15501820451","H:小型拖拉机","620204197506032631","2017-05-15","2017-05-15","2023-05-15","六年","2018-05-15"
"承德市双滦区金厂沟车管所","谈良海","公民身份证","620409199606066451","望京旺角购物广场负一层","15601624440","H:小型拖拉机","620409199606066451","2018-01-02","2018-01-02","2024-01-02","六年","2019-01-02"
"铁力市东升车管所","伏康星","公民身份证","620418198502102767","左家庄静安里45号康菲特酒店1楼","13905423182","K:手扶拖拉机","620418198502102767","2016-02-03","2016-02-03","2022-02-03","六年","2017-02-03"
"葫芦岛市连山区虹螺山车管所","常康星","公民身份证","620606199609291252","德胜门内大街羊房胡同23号","13605221333","H:小型拖拉机","620606199609291252","2016-10-26","2016-10-26","2022-10-26","六年","2017-10-26"
"呼和浩特市浑河车管所","伍泽","公民身份证","620710199706013472","地安门西大街119号","15004284657","K:手扶拖拉机","620710199706013472","2016-11-21","2016-11-21","2022-11-21","六年","2017-11-21"
"酒泉市肃州区长城车管所","余俊峰","公民身份证","620906199307195265","沿河景观路76-5号","13301330850","K:手扶拖拉机","620906199307195265","2016-10-30","2016-10-30","2022-10-30","六年","2017-10-30"
"海林市新海车管所","韩珊莎","公民身份证","621817198205159585","东升镇西三旗昌临801号院18-17、18-18、18-19、18-20、18-21、18-22、18-23、18-24室","13606312258","R:方向盘自走式联合收割机","621817198205159585","2016-02-20","2016-02-20","2022-02-20","六年","2017-02-20"
"铁力市东升车管所","任宁","公民身份证","630322199607059155","中关村东路清华科技园·启迪科技大厦A座1层","13407577294","T:悬挂式联合收割机","630322199607059155","2018-07-20","2018-07-20","2024-07-20","六年","2019-07-20"
"双鸭山市四宝车管所","彭飞彬","公民身份证","630628198409238724","东城家乐福后门对面","15900685137","T:悬挂式联合收割机","630628198409238724","2018-08-13","2018-08-13","2024-08-13","六年","2019-08-13"
"舟山市普陀山车管所","鲍坚和","公民身份证","631125199105174725","德胜门内大街羊房胡同23号","13803580068","S:操纵杆自走式联合收割机","631125199105174725","2018-12-20","2018-12-20","2024-12-20","六年","2019-12-20"
"呼和浩特市浑河车管所","和丹","公民身份证","631205197601123869","通朝大街233号","13004245835","G:大中型拖拉机","631205197601123869","2018-07-29","2018-07-29","2024-07-29","六年","2019-07-29"
"铁力市东升车管所","杨毓","公民身份证","631224198103226191","五棵松西翠路","13505953568","R:方向盘自走式联合收割机","631224198103226191","2014-03-01","2014-03-01","2020-03-01","六年","2015-03-01"
"南通市如东车管所","郝妍","公民身份证","631526198409176371","樱花园三区","15202143663","G:大中型拖拉机","631526198409176371","2014-03-27","2014-03-27","2020-03-27","六年","2015-03-27"
"北安市缸窑车管所","苏可","公民身份证","631627197805026681","旧宫镇东营房车站马路东侧","15000071300","T:悬挂式联合收割机","631627197805026681","2017-05-21","2017-05-21","2023-05-21","六年","2018-05-21"
"七台河市东风车管所","蓝盛","公民身份证","631807197410108130","中关村北二条13号平房D-18号","13806598819","K:手扶拖拉机","631807197410108130","2015-09-08","2015-09-08","2021-09-08","六年","2016-09-08"
"承德市双滦区金厂沟车管所","阮之","公民身份证","631814199111055377","酒仙桥北路2号","15502221009","T:悬挂式联合收割机","631814199111055377","2016-03-09","2016-03-09","2022-03-09","六年","2017-03-09"
"南康市大山脑车管所","郎波宁","公民身份证","640315199101082802","朝阳北路水碓子社区南门","13702124318","S:操纵杆自走式联合收割机","640315199101082802","2017-07-13","2017-07-13","2023-07-13","六年","2018-07-13"
"赤峰市松山区安庆沟车管所","于以","公民身份证","640417197704062418","王府井大街138号北京apm5层","15006292464","T:悬挂式联合收割机","640417197704062418","2017-03-30","2017-03-30","2023-03-30","六年","2018-03-30"
"舟山市普陀山车管所","郝浩亮","公民身份证","640611197210079116","前门煤市街排子胡同17号","15001618183","R:方向盘自走式联合收割机","640611197210079116","2017-12-13","2017-12-13","2023-12-13","六年","2018-12-13"
"舟山市普陀山车管所","皮荣","公民身份证","640707197906199915","香山买卖街乙58号","15801471397","S:操纵杆自走式联合收割机","640707197906199915","2017-10-17","2017-10-17","2023-10-17","六年","2018-10-17"
"酒泉市肃州区长城车管所","张馨","公民身份证","640805198904283073","富生路10号","15803517130","H:小型拖拉机","640805198904283073","2015-05-16","2015-05-16","2021-05-16","六年","2016-05-16"
"七台河市东风车管所","谢承乐","公民身份证","640823198608036533","穆家峪镇北穆家峪村","13701464070","T:悬挂式联合收割机","640823198608036533","2017-11-28","2017-11-28","2023-11-28","六年","2018-11-28"
"铁力市东升车管所","张悦昭","公民身份证","640910197903194593","新中街13号","13204143335","K:手扶拖拉机","640910197903194593","2017-09-22","2017-09-22","2023-09-22","六年","2018-09-22"
"北安市缸窑车管所","陈明永","公民身份证","650218199102218591","北苑路108号","13406285110","G:大中型拖拉机","650218199102218591","2014-11-12","2014-11-12","2020-11-12","六年","2015-11-12"
"赤峰市松山区安庆沟车管所","和裕","公民身份证","650414198403233105","红坊路","13807155417","K:手扶拖拉机","650414198403233105","2017-02-14","2017-02-14","2023-02-14","六年","2018-02-14"
"龙泉市山坑车管所","茅树","公民身份证","650518199501195625","东大桥路三角地2号楼北侧","13402286991","H:小型拖拉机","650518199501195625","2015-01-16","2015-01-16","2021-01-16","六年","2016-01-16"
"北安市缸窑车管所","施云莲","公民身份证","650614197501232592","八里庄南里","15302087013","G:大中型拖拉机","650614197501232592","2018-02-27","2018-02-27","2024-02-27","六年","2019-02-27"
"呼和浩特市浑河车管所","吕婉娴","公民身份证","650928198210233656","光彩路京港城生活广场5层","15905755295","K:手扶拖拉机","650928198210233656","2014-04-01","2014-04-01","2020-04-01","六年","2015-04-01"
"葫芦岛市连山区虹螺山车管所","钱时","公民身份证","651426199210043892","西四环北路117号","13308281612","T:悬挂式联合收割机","651426199210043892","2014-05-30","2014-05-30","2020-05-30","六年","2015-05-30"
"葫芦岛市连山区虹螺山车管所","熊爽","公民身份证","710425197811071784","顺于路西马各庄路口西侧","13703851722","H:小型拖拉机","710425197811071784","2014-06-15","2014-06-15","2020-06-15","六年","2015-06-15"
"呼和浩特市浑河车管所","袁炎德","公民身份证","710607199905293210","东大桥路三角地2号楼北侧","15800527189","R:方向盘自走式联合收割机","710607199905293210","2017-01-20","2017-01-20","2023-01-20","六年","2018-01-20"
"双鸭山市四宝车管所","倪秋","公民身份证","711004198706205621","东三环北路38号院4号楼2层2层商业L204","15707542866","K:手扶拖拉机","711004198706205621","2017-01-25","2017-01-25","2023-01-25","六年","2018-01-25"
"呼和浩特市浑河车管所","罗贵福","公民身份证","711115198109296593","黄村镇兴华南路1号2幢平房31号","13903340590","R:方向盘自走式联合收割机","711115198109296593","2015-06-27","2015-06-27","2021-06-27","六年","2016-06-27"
"葫芦岛市连山区虹螺山车管所","舒姬舒","公民身份证","711807199212297017","景明路8号院1号楼","13804335413","G:大中型拖拉机","711807199212297017","2015-12-31","2015-12-31","2021-12-31","六年","2016-12-31"
"七台河市东风车管所","金鸣","公民身份证","810204197410241228","中关村大街18号中关村科技贸易中心8层03、05、06号","13704530314","G:大中型拖拉机","810204197410241228","2014-10-27","2014-10-27","2020-10-27","六年","2015-10-27"
"呼和浩特市浑河车管所","韦榕","公民身份证","810817197408102446","星火西路17号泛海国际底商","15201530467","T:悬挂式联合收割机","810817197408102446","2015-04-12","2015-04-12","2021-04-12","六年","2016-04-12"
"北安市缸窑车管所","伏谦","公民身份证","811325199108173768","香山清琴麓院","15202310271","G:大中型拖拉机","811325199108173768","2016-05-19","2016-05-19","2022-05-19","六年","2017-05-19"
"湖州市鹿山车管所","秦胜","公民身份证","811615199505188339","国美第一城2号院6号楼","13202478018","T:悬挂式联合收割机","811615199505188339","2014-01-04","2014-01-04","2020-01-04","六年","2015-01-04"
