"67","权408377376","天津天津市河西区下瓦房街道
","441322199509151716","项藸句","18856421480","天津天津市蓟县下营镇
","工商业","孙唱风","17061633527","身份证","131101199212122476","无","有","否","住宅","127.00","租住行为安全隐患","","","冀房租市字第67887号","无","物业管理","木质结构","集资房","中介型公寓","5","2011/1/20","3","2017/6/29","2220","3","合格","2016/2/4","天津天津市河北区望海楼街道
公安消防支队","不合格","汤星","未整改"
"68","权416681340","河北石家庄市井陉县微水镇
","37068519610522296X","喻释船","13330017263","河北石家庄市桥西区长兴街道
","住宅","屈方青","18131639044","身份证","42112619820601258X","有","无","是","商业","75.00","设施安全隐患","","","闽房租市字第60098号","无","物业管理","框架-剪力墙","房改房","合租","4","2013/10/11","2","2018/9/9","6047","3","合格","2016/10/1","河北石家庄市新华区天苑街道
公安消防支队","合格","伏娅蕊","无"
"69","权425360573","北京北京市门头沟区妙峰山镇
","142731197411081608","曹船式","17551149969","北京北京市西城区大栅栏街道
","住宅","尹认秋","14544314801","身份证","150425198411132701","无","无","是","商业","126.00","租住行为安全隐患","","","晋房租市字第71000号","无","物业管理","框架结构","房改房","合租","3","2010/10/25","3","2017/6/8","5059","1","不合格","2018/6/5","天津天津市津南区津南国家农业园区
公安消防支队","不合格","胡富","未整改"
"70","权439540606","天津天津市北辰区小淀镇
","140108196411222949","姜年员","14540672565","天津天津市蓟县下窝头镇
","住宅","康规级","13519662904","身份证","522636195209132238","有","有","是","住宅","99.00","设施安全隐患","","","皖房租市字第23466号","无","物业管理","砖混结构","集资房","合租","5","2014/1/10","1","2017/11/5","6267","5","合格","2018/5/21","河北石家庄市元氏县姬村镇
公安消防支队","合格","韦平辉","无"
"71","权444954185","河北石家庄市栾城县冶河镇
","440101199707262035","谢丈袋","17551682955","北京北京市顺义区旺泉街道
","工商业","元四臓","17698861610","身份证","130627198711231015","有","无","是","住宅","92.00","设施安全隐患","","","渝房租市字第33704号","有","物业管理","框架结构","集资房","合租","4","2014/9/9","3","2018/3/22","4760","4","合格","2017/3/4","天津天津市宝坻区海滨街道
公安消防支队","合格","冯爱舒","无"
"72","权446742543","北京北京市东城区龙潭街道
","15232519771220124X","柳切宣","17024203749","天津天津市宝坻区牛家牌镇
","住宅","成记犯","17059429790","身份证","220204199101292347","有","有","是","住宅","112.00","租住行为安全隐患","","","赣房租市字第11793号","无","物业管理","砖混结构","房改房","转租","7","2011/4/3","3","2017/7/15","4361","7","不合格","2018/1/14","天津天津市宝坻区牛家牌镇
公安消防支队","合格","洪慧","无"
"73","权454248113","天津天津市河东区天津铁厂街道
","370724197110172968","李友仍","18376933639","北京北京市西城区新街口街道
","工商业","何置忍","15521771863","身份证","230422196101122251","无","有","是","住宅","106.00","租住行为安全隐患","","","鄂房租市字第83287号","有","物业管理","木质结构","房改房","中介型公寓","3","2011/2/1","1","2016/4/8","4171","1","合格","2017/12/21","河北石家庄市平山县平山镇
公安消防支队","合格","郑杰","无"
"74","权463233524","河北石家庄市正定县三里屯街道
","43041119560527202X","韩伯拍","17829020225","北京北京市房山区大安山乡
","住宅","齐某力","14570084044","身份证","330181198808252793","有","无","否","办公","116.00","租住行为安全隐患","","","苏房租市字第43254号","有","物业管理","砖混结构","商品房","直租","8","2011/4/15","1","2018/7/23","1961","6","不合格","2018/7/2","河北石家庄市晋州市小樵镇
公安消防支队","合格","水航","无"
"75","权463247948","河北石家庄市元氏县姬村镇
","150426197810172965","鲁天冲","17189590916","河北石家庄市行唐县上方乡
","仓库","周车","18013856293","身份证","520329195403281526","有","有","否","商业","121.00","租住行为安全隐患","","","京房租市字第53049号","有","物业管理","木质结构","商品房","中介型公寓","7","2012/3/21","2","2016/1/14","4222","6","合格","2017/5/5","北京北京市朝阳区亚运村街道
公安消防支队","不合格","黄乐毅","未整改"
"76","权465668721","北京北京市顺义区李遂镇
","510401198604151295","伏看陈","14517585968","天津天津市津南区双桥河镇
","工商业","康宣继","15775806437","身份证","522328195905061879","有","有","是","商业","71.00","环境安全隐患","","","冀房租市字第66828号","有","物业管理","砖混结构","房改房","直租","8","2012/5/14","3","2016/8/4","3252","8","不合格","2017/10/4","天津天津市宝坻区天宝工业园区
公安消防支队","不合格","何伟风","已整改"
"77","权468600833","河北石家庄市高邑县富村镇
","420117197103132181","华靠消","17013236112","河北石家庄市藁城市西关镇
","住宅","章疑","18636122314","身份证","652302199109051980","有","有","否","住宅","72.00","设施安全隐患","","","宁房租市字第84003号","无","物业管理","框架-剪力墙","商品房","转租","7","2010/7/22","2","2017/3/25","4538","5","不合格","2017/12/22","天津天津市津南区北闸口镇
公安消防支队","不合格","凌伦冠","已整改"
"78","权471034778","河北石家庄市长安区西兆通镇
","65292419960628134X","安次您","17253910382","河北石家庄市赞皇县黄北坪乡
","仓库","殷怎玩","14560189039","身份证","450122199901162049","有","无","否","住宅","104.00","设施安全隐患","","","冀房租市字第24544号","有","物业管理","钢架结构","房改房","直租","5","2013/6/14","2","2017/2/14","4382","5","不合格","2018/1/29","天津天津市宁河县大北涧沽镇
公安消防支队","不合格","包林","已整改"
"79","权473246057","北京北京市西城区广安门内街道
","632123197710111508","杨并习","13332548183","天津天津市河西区挂甲寺街道
","住宅","毕最专","13256291876","身份证","330203197207081222","无","有","否","住宅","83.00","设施安全隐患","","","苏房租市字第56911号","有","物业管理","框架结构","房改房","直租","8","2015/7/24","1","2016/11/7","4183","6","不合格","2017/6/6","天津天津市河东区向阳楼街道
公安消防支队","不合格","周筠晓","已整改"
"80","权477675532","河北石家庄市无极县高头回族乡
","610302196407142045","陈谢众","15577360291","北京北京市密云县西田各庄镇
","住宅","和盛按","18582622266","身份证","13082420000905265X","有","有","是","商业","150.00","环境安全隐患","","","桂房租市字第71846号","有","物业管理","钢架结构","房改房","中介型公寓","8","2015/1/4","2","2016/2/19","1694","6","不合格","2018/11/13","河北石家庄市裕华区东苑街道
公安消防支队","合格","丁岩奇","无"
"81","权485552199","天津天津市和平区新兴街道
","542329200002031875","费别吃","15691250140","天津天津市河北区鸿顺里街道
","工商业","吴拉这","14722224194","身份证","130824197707091838","无","有","是","商业","142.00","设施安全隐患","","","黑房租市字第86657号","有","物业管理","钢架结构","房改房","中介型公寓","5","2012/4/14","3","2017/10/6","5077","3","合格","2016/3/5","北京北京市延庆县刘斌堡乡
公安消防支队","不合格","盛寒欣","已整改"
"82","权497567190","北京北京市通州区漷县镇
","330411197805072028","水酒珍","13784968922","北京北京市房山区星城街道
","工商业","许到","14529804018","身份证","532930197404261261","有","无","否","商业","150.00","租住行为安全隐患","","","皖房租市字第84473号","无","物业管理","木质结构","房改房","直租","4","2015/8/27","2","2016/10/18","5399","3","不合格","2018/11/14","天津天津市津南区铁路十八局
公安消防支队","不合格","窦爱","已整改"
"83","权499998084","河北石家庄市桥东区建安街道
","210201199706082480","汪洲持","14929948588","北京北京市密云县北京密云经济开发区
","工商业","花又汉","18226487093","身份证","410801195611172303","无","无","是","办公","130.00","租住行为安全隐患","","","贵房租市字第81899号","无","物业管理","砖混结构","商品房","转租","3","2013/7/16","3","2016/4/30","4240","2","合格","2016/5/3","河北石家庄市元氏县南因镇
公安消防支队","不合格","范达","已整改"
"84","权500033937","天津天津市红桥区三条石街道
","610401198607072640","戴选哥","15572826081","天津天津市宁河县七里海镇
","工商业","谈教才","13194535312","身份证","150402198511292679","有","有","否","办公","128.00","环境安全隐患","","","津房租市字第62631号","有","物业管理","砖混结构","集资房","合租","7","2014/10/17","1","2016/1/19","3980","5","不合格","2016/10/14","天津天津市红桥区三条石街道
公安消防支队","合格","奚友志","无"
"85","权509275590","河北石家庄市新华区北苑街道
","152122199902062139","戴本次","14955115248","北京北京市通州区张家湾镇
","工商业","李角啊","14734180211","身份证","320801197311012372","有","有","否","办公","130.00","设施安全隐患","","","闽房租市字第39059号","有","物业管理","钢架结构","商品房","直租","7","2010/3/23","3","2017/9/4","6399","6","不合格","2017/8/9","河北石家庄市长安区河东街道
公安消防支队","合格","钟伯","无"
"86","权511524099","北京北京市延庆县珍珠泉乡
","430721197101172189","臧绝换","15854649081","天津天津市津南区海河教育园区
","工商业","常候耳","18437599783","身份证","320324198905242927","有","有","否","住宅","79.00","租住行为安全隐患","","","闽房租市字第55188号","无","物业管理","框架-剪力墙","商品房","中介型公寓","7","2011/11/5","2","2016/6/12","1944","5","合格","2016/1/13","天津天津市静海县西翟庄镇
公安消防支队","合格","郭腾","无"
"87","权512308858","河北石家庄市桥东区桃园镇
","210504198003022263","堪道素","15939066308","河北石家庄市辛集市张古庄镇
","仓库","廉授端","17639578391","身份证","513123198410172171","无","有","是","办公","139.00","设施安全隐患","","","琼房租市字第41835号","无","物业管理","钢架结构","房改房","直租","7","2015/2/18","3","2017/8/30","6096","7","合格","2017/4/17","河北石家庄市鹿泉市山尹村镇
公安消防支队","不合格","唐希茗","未整改"
"88","权512736368","北京北京市房山区琉璃河
","500223196007171007","曹本娘","17657321469","北京北京市海淀区马连洼街道
","仓库","宋经","17845771476","身份证","612501198109131415","有","有","否","住宅","75.00","设施安全隐患","","","新房租市字第56888号","无","物业管理","框架-剪力墙","集资房","转租","6","2013/3/31","3","2018/10/9","2209","5","合格","2017/11/2","河北石家庄市灵寿县岔头镇
公安消防支队","合格","卫哲固","无"
"89","权519864668","北京北京市怀柔区九渡河镇
","520123196802212689","庞藸每","17775384022","北京北京市平谷区马昌营镇
","工商业","韩请预","14949124870","身份证","610725196409211193","有","无","是","住宅","77.00","环境安全隐患","","","贵房租市字第47995号","无","物业管理","框架-剪力墙","商品房","转租","3","2013/10/24","2","2018/10/15","3752","1","合格","2018/10/30","天津天津市西青区精武镇
公安消防支队","合格","李昭","无"
"90","权520047273","河北石家庄市赵县新寨店镇
","533421195705082900","张站故","17830441537","河北石家庄市桥西区长兴街道
","住宅","唐月","14572428321","身份证","330225197805052008","有","无","是","住宅","138.00","租住行为安全隐患","","","藏房租市字第80490号","无","物业管理","钢架结构","房改房","合租","3","2015/3/10","1","2016/9/25","2308","2","合格","2016/7/19","北京北京市朝阳区南磨房
公安消防支队","不合格","闵山胜","未整改"
"91","权522617732","河北石家庄市元氏县城区街道
","211101198901132035","郝流肯","14796263847","北京北京市丰台区长辛店镇
","住宅","葛激伊","15593640407","身份证","452629197512312985","无","无","是","办公","105.00","设施安全隐患","","","赣房租市字第27067号","有","物业管理","砖混结构","集资房","直租","7","2014/1/11","1","2016/11/27","1833","7","合格","2018/5/22","河北石家庄市赞皇县赞皇镇
公安消防支队","不合格","凌楠","已整改"
"92","权524545983","天津天津市宁河县造甲城镇
","622623198411202995","姚琴离","15745456983","北京北京市丰台区丰台街道
","住宅","云些期","14572690942","身份证","332501198307291577","有","有","是","住宅","96.00","租住行为安全隐患","","","闽房租市字第66185号","无","物业管理","框架-剪力墙","商品房","直租","8","2012/2/10","2","2017/6/17","3590","7","合格","2017/12/20","河北石家庄市裕华区宋营镇
公安消防支队","合格","马翔","无"
"93","权525887229","河北石家庄市元氏县北褚乡
","130526198908041336","熊山游","18789084759","北京北京市大兴区采育镇
","仓库","华汉店","14727539364","身份证","410802196409012105","无","有","否","住宅","80.00","设施安全隐患","","","吉房租市字第17340号","有","物业管理","木质结构","商品房","转租","3","2010/8/29","2","2018/11/17","3423","1","不合格","2016/2/3","河北石家庄市栾城县窦妪镇
公安消防支队","合格","童敬","无"
"94","权529312272","天津天津市静海县蔡公庄镇
","450330199103021656","于右标","14541436963","天津天津市北辰区西堤头镇
","住宅","沈养后","13392055212","身份证","321101197206091470","无","无","是","办公","93.00","环境安全隐患","","","贵房租市字第62490号","无","物业管理","木质结构","商品房","转租","7","2015/3/25","3","2018/10/26","3274","6","合格","2018/3/19","河北石家庄市井陉县苍岩山镇
公安消防支队","不合格","于子","已整改"
"95","权533725122","天津天津市河东区大直沽街道
","152123197111292410","窦至书","15524682667","天津天津市红桥区西沽街道
","工商业","毕预","18639092061","身份证","370213198705282873","无","有","否","住宅","83.00","环境安全隐患","","","豫房租市字第57806号","无","物业管理","框架结构","商品房","合租","3","2012/1/5","3","2016/9/20","1596","3","不合格","2018/8/23","天津天津市宁河县大北涧沽镇
公安消防支队","不合格","翟俊","已整改"
"96","权537806766","河北石家庄市平山县下口镇
","130501198303172766","张恶洋","18755594517","北京北京市大兴区中关村国家自主创新示范区大兴生物医药产业基地
","仓库","苏留识","15664281887","身份证","210703199204231298","有","有","是","商业","106.00","租住行为安全隐患","","","湘房租市字第75265号","无","物业管理","砖混结构","房改房","中介型公寓","5","2014/6/9","1","2018/9/17","4018","4","合格","2016/3/9","天津天津市津南区长青办事处
公安消防支队","不合格","于斌星","未整改"
"97","权542582753","北京北京市西城区什刹海街道
","622901199902262311","纪犯预","18729469346","北京北京市石景山区八宝山街道
","仓库","黄脚都","17275917399","身份证","421222199804021077","有","有","是","办公","140.00","环境安全隐患","","","贵房租市字第49690号","有","物业管理","木质结构","商品房","转租","6","2015/2/21","3","2018/2/2","5283","5","不合格","2017/3/8","河北石家庄市栾城县楼底镇
公安消防支队","不合格","万瑶婷","已整改"
"98","权547286529","天津天津市津南区双桥河镇
","450503198402252662","罗妻","17558467762","天津天津市蓟县侯家营镇
","住宅","李济说","13370254457","身份证","43110119980319224X","无","有","是","商业","97.00","环境安全隐患","","","晋房租市字第68011号","有","物业管理","木质结构","集资房","中介型公寓","6","2013/3/7","2","2016/5/31","5386","5","合格","2016/1/27","北京北京市朝阳区亚运村街道
公安消防支队","不合格","薛勇","已整改"
"99","权549901627","河北石家庄市桥西区东里街道
","622725197407021052","喻夏全","14536486446","河北石家庄市晋州市晋州镇
","仓库","蒋探","18445137512","身份证","110111197601231093","无","无","是","办公","117.00","设施安全隐患","","","粤房租市字第72264号","无","物业管理","砖混结构","集资房","转租","8","2014/12/4","2","2018/7/11","3810","8","不合格","2016/7/9","河北石家庄市平山县西大吾乡
公安消防支队","不合格","孙茜纯","已整改"
"100","权553221194","北京北京市西城区新街口街道
","44080319520802195X","熊价许","18190239441","北京北京市密云县西田各庄镇
","住宅","安象党","15513947808","身份证","632821197807091350","有","有","是","住宅","96.00","环境安全隐患","","","湘房租市字第67572号","有","物业管理","砖混结构","商品房","转租","8","2012/11/17","3","2018/7/17","5268","8","不合格","2018/6/7","北京北京市昌平区十三陵镇
公安消防支队","合格","管飘舒","无"
"101","权553944329","北京北京市怀柔区喇叭沟门满族乡
","33050119950915264X","乐丝从","17747747191","天津天津市和平区小白楼街道
","住宅","何败词","17843881595","身份证","130631199103122455","有","有","是","商业","130.00","设施安全隐患","","","贵房租市字第47636号","无","物业管理","框架-剪力墙","房改房","直租","5","2012/12/28","1","2016/10/31","4613","5","不合格","2017/8/14","天津天津市河北区宁园街道
公安消防支队","合格","穆学保","无"
"102","权554441508","天津天津市西青区西青高校区
","532127197201051561","唐期痛","18150925825","北京北京市昌平区南口
","住宅","施坏馆","17137333295","身份证","412722199202191649","有","有","否","办公","87.00","设施安全隐患","","","皖房租市字第87062号","有","物业管理","框架-剪力墙","商品房","合租","4","2013/8/5","3","2016/6/7","2140","2","不合格","2017/9/17","河北石家庄市高邑县大营镇
公安消防支队","不合格","谭言鸣","未整改"
"103","权559046141","北京北京市大兴区礼贤镇
","442001196503222340","顾断识","14942344403","天津天津市和平区南市街道
","工商业","茅板现","14546328302","身份证","310103195807281415","无","无","是","住宅","147.00","环境安全隐患","","","粤房租市字第73695号","有","物业管理","钢架结构","集资房","直租","6","2014/11/8","3","2016/1/19","5668","4","合格","2018/5/30","北京北京市房山区向阳街道
公安消防支队","不合格","鲁飞","未整改"
"104","权568062626","北京北京市怀柔区怀柔
","320682195710111181","项现主","17162195984","河北石家庄市灵寿县岔头镇
","仓库","茅床拉","13754642685","身份证","612728197607171992","无","无","否","办公","100.00","环境安全隐患","","","晋房租市字第43808号","无","物业管理","砖混结构","房改房","合租","6","2015/6/13","1","2016/12/23","4908","4","合格","2017/11/20","天津天津市红桥区双环村街道
公安消防支队","合格","黄树志","无"
"105","权577726329","河北石家庄市新华区宁安街道
","332523195604032787","许级李","15174617469","北京北京市顺义区杨镇
","住宅","孙树共","14539099233","身份证","410204195809161657","无","有","是","商业","83.00","环境安全隐患","","","湘房租市字第59337号","无","物业管理","砖混结构","集资房","转租","8","2015/1/30","3","2018/3/27","4194","8","合格","2016/12/11","北京北京市大兴区北京经济技术开发区
公安消防支队","合格","蔡婷","无"
"106","权577910605","天津天津市河东区二号桥街道
","65412419980129219X","柳传化","15627448772","北京北京市石景山区八宝山街道
","工商业","吕比可","13934194037","身份证","542127199408101707","无","无","否","办公","89.00","环境安全隐患","","","豫房租市字第49275号","有","物业管理","钢架结构","房改房","合租","5","2014/3/12","3","2017/10/13","5391","5","不合格","2016/10/15","河北石家庄市行唐县只里乡
公安消防支队","合格","施舒娟","无"
"107","权591914341","天津天津市津南区小站镇
","220501198802062491","戴得命","13524435562","河北石家庄市长安区跃进街道
","仓库","张康确","15775599687","身份证","532701195310121258","无","无","是","住宅","80.00","租住行为安全隐患","","","桂房租市字第54099号","无","物业管理","木质结构","集资房","转租","3","2012/8/30","2","2018/4/4","3793","1","合格","2018/2/19","北京北京市顺义区北务镇
公安消防支队","不合格","倪琼洁","已整改"
"108","权595766090","天津天津市津南区津南开发区西区
","15210119660223153X","成电世","15679303165","天津天津市河北区王串场街道
","工商业","杨窗单","17649557338","身份证","35032119581110127X","无","无","否","办公","101.00","环境安全隐患","","","苏房租市字第88602号","有","物业管理","框架-剪力墙","商品房","中介型公寓","4","2012/7/26","3","2016/7/15","1857","4","合格","2017/1/2","天津天津市和平区新兴街道
公安消防支队","不合格","喻荣卿","已整改"
"109","权600020202","天津天津市河东区向阳楼街道
","370303198007172303","薛痛棋","13615580850","河北石家庄市平山县两河乡
","住宅","韦快基","14541050392","身份证","230804200005232758","无","有","否","商业","83.00","环境安全隐患","","","宁房租市字第20352号","无","物业管理","框架结构","集资房","中介型公寓","5","2015/4/1","3","2016/3/28","5943","3","不合格","2017/8/12","天津天津市北辰区集贤里街道
公安消防支队","不合格","尹瑾红","未整改"
"110","权606979566","河北石家庄市晋州市东卓宿镇
","652328198111252385","戚示庭","18530773743","天津天津市北辰区佳荣里街道
","住宅","孙波吸","18391007147","身份证","21091119980915146X","无","有","否","住宅","64.00","环境安全隐患","","","冀房租市字第33537号","有","物业管理","框架-剪力墙","房改房","直租","8","2014/4/25","1","2016/8/21","3450","7","合格","2016/1/21","北京北京市石景山区苹果园街道
公安消防支队","合格","薛蓓婵","无"
"111","权609144062","河北石家庄市桥西区留营街道
","210106199208022051","郝情队","18497034810","河北石家庄市桥东区桃园镇
","住宅","姚的且","17553339339","身份证","410102198104041896","有","无","是","办公","86.00","租住行为安全隐患","","","桂房租市字第35406号","有","物业管理","钢架结构","房改房","中介型公寓","3","2015/1/24","3","2018/3/22","3910","3","不合格","2016/9/25","天津天津市宁河县芦台镇
公安消防支队","合格","甘伯","无"
"112","权610713720","北京北京市朝阳区三间房
","411102199503092362","姚害戏","18996470455","北京北京市房山区琉璃河
","仓库","褚吉功","15832321764","身份证","513232197802282908","有","有","否","住宅","92.00","租住行为安全隐患","","","辽房租市字第42377号","有","物业管理","砖混结构","集资房","合租","4","2014/4/14","3","2017/2/12","5390","2","合格","2018/11/19","河北石家庄市辛集市小辛庄乡
公安消防支队","合格","鲁和涛","无"
"113","权614380069","天津天津市北辰区科技园区北区
","530322196205072063","卫多","15563329864","天津天津市河北区建昌道街道
","仓库","堪娘吗","18144562266","身份证","445301197708062815","有","无","否","住宅","81.00","设施安全隐患","","","苏房租市字第14403号","无","物业管理","砖混结构","商品房","直租","7","2010/11/20","1","2017/4/30","2483","6","合格","2016/10/30","河北石家庄市新乐市化皮镇
公安消防支队","不合格","姜勇","已整改"
"114","权621956647","河北石家庄市桥东区建安街道
","440103196002081582","史能我","17780598373","河北石家庄市鹿泉市山尹村镇
","工商业","王连竟","14798341831","身份证","450423198908251122","有","有","是","办公","77.00","租住行为安全隐患","","","冀房租市字第16003号","有","物业管理","框架结构","商品房","中介型公寓","6","2010/5/13","3","2017/10/27","6486","5","合格","2016/10/12","北京北京市延庆县四海镇
公安消防支队","不合格","万乐","已整改"
"115","权623656067","河北石家庄市井陉县南峪镇
","511129195806122923","顾找","13834127108","天津天津市南开区华苑街道
","住宅","葛便止","18890199803","身份证","432503198606142228","有","无","是","商业","136.00","租住行为安全隐患","","","皖房租市字第72260号","无","物业管理","木质结构","商品房","直租","6","2013/11/25","2","2016/4/8","2535","4","不合格","2018/1/24","北京北京市顺义区李遂镇
公安消防支队","合格","吉艺","无"
"116","权624814665","河北石家庄市新乐市彭家庄回族乡
","230822199703252980","孔务仍","17623648466","天津天津市北辰区红旗农场
","工商业","康具备","13717658913","身份证","231085198402062989","无","有","是","商业","147.00","设施安全隐患","","","苏房租市字第49350号","有","物业管理","框架结构","商品房","直租","3","2010/3/28","2","2018/1/13","4633","2","不合格","2016/6/4","北京北京市延庆县四海镇
公安消防支队","不合格","贺亮","未整改"
"117","权628695988","天津天津市东丽区服务滨海新区建设管理委员会
","142328196105102031","梁烧悲","15081306393","北京北京市通州区潞城镇
","工商业","冯代求","15880239513","身份证","532923199912032110","有","有","是","住宅","77.00","设施安全隐患","","","宁房租市字第59025号","无","物业管理","框架-剪力墙","商品房","直租","4","2015/4/30","3","2016/12/6","2407","4","不合格","2016/5/31","河北石家庄市正定县新城铺镇
公安消防支队","不合格","张俊","未整改"
"118","权633031586","河北石家庄市平山县小觉镇
","652301199711201586","金恩具","17152331026","河北石家庄市鹿泉市山尹村镇
","工商业","鲍道夜","15155020057","身份证","431102196408161535","无","无","否","住宅","134.00","租住行为安全隐患","","","豫房租市字第15608号","无","物业管理","木质结构","房改房","中介型公寓","5","2013/5/19","3","2016/3/17","4041","5","合格","2017/7/21","北京北京市平谷区熊儿寨乡
公安消防支队","不合格","郭勤爱","未整改"
"119","权634105870","北京北京市通州区于家务回族乡
","130181195401041803","安坦火","13653871673","天津天津市静海县西翟庄镇
","住宅","穆迷白","13728454967","身份证","230706195503232455","无","无","是","商业","83.00","设施安全隐患","","","苏房租市字第65176号","有","物业管理","框架结构","集资房","合租","7","2012/3/16","3","2016/9/22","3635","6","合格","2018/4/13","天津天津市红桥区铃铛阁街道
公安消防支队","不合格","叶晶滢","已整改"
"120","权640747156","北京北京市石景山区鲁谷街道
","430423199310042829","邹对优","15072444734","河北石家庄市栾城县南高乡
","仓库","何女持","15266246339","身份证","23050619740426218X","无","有","否","办公","93.00","环境安全隐患","","","琼房租市字第73027号","有","物业管理","砖混结构","集资房","直租","8","2014/11/23","3","2016/9/5","1506","7","合格","2018/7/20","北京北京市石景山区广宁街道
公安消防支队","不合格","屈言贵","未整改"
"121","权642756897","天津天津市北辰区天津风电产业园
","432502199810112059","黄科语","17078674201","河北石家庄市藁城市石家庄经济技术开发区
","住宅","皮历伯","17321634077","身份证","232721197704171323","有","有","否","商业","148.00","设施安全隐患","","","宁房租市字第56814号","有","物业管理","钢架结构","房改房","转租","6","2015/10/10","1","2016/7/14","2825","4","不合格","2017/6/24","北京北京市石景山区鲁谷街道
公安消防支队","不合格","蔡琛胜","未整改"
"122","权643785779","河北石家庄市高邑县中韩乡
","310114195108201867","邹阳","18918473720","北京北京市怀柔区琉璃庙镇
","仓库","苏压使","18045685984","身份证","230128195710061682","有","有","是","办公","89.00","租住行为安全隐患","","","青房租市字第21821号","有","物业管理","框架结构","集资房","中介型公寓","5","2010/7/10","2","2018/7/5","4826","4","不合格","2017/1/10","天津天津市武清区汊沽港镇
公安消防支队","不合格","项发","未整改"
"123","权644725672","北京北京市平谷区东高村镇
","320302195203051972","华台风","17025706686","北京北京市昌平区延寿镇
","工商业","毛治医","17065950435","身份证","452226196110301152","无","无","否","商业","64.00","租住行为安全隐患","","","沪房租市字第32212号","无","物业管理","木质结构","集资房","中介型公寓","7","2014/8/25","2","2018/5/17","1984","5","合格","2017/10/20","天津天津市宝坻区大钟农场
公安消防支队","不合格","杜谦新","未整改"
"124","权655969700","河北石家庄市新乐市木村乡
","530103195510072831","费拉目","14553412989","北京北京市密云县穆家峪镇
","仓库","薛止岁","13548027464","身份证","41270119850727246X","有","有","是","办公","109.00","租住行为安全隐患","","","闽房租市字第35794号","无","物业管理","木质结构","集资房","合租","3","2011/6/28","1","2018/9/12","6417","2","合格","2018/8/21","天津天津市津南区双林农场
公安消防支队","合格","黄柔","无"
"125","权658774016","天津天津市北辰区集贤里街道
","52270119930308220X","韩速否","13631497729","河北石家庄市赵县北王里镇
","住宅","钱目阿","14984250439","身份证","340201199709241597","有","有","是","办公","142.00","设施安全隐患","","","赣房租市字第77192号","有","物业管理","框架-剪力墙","集资房","合租","7","2010/8/15","2","2017/12/9","3630","5","不合格","2016/5/30","天津天津市蓟县尤古庄镇
公安消防支队","合格","时翠","无"
"126","权676198869","河北石家庄市桥西区西里街道
","140107196311081417","贝不","14595768912","河北石家庄市平山县西大吾乡
","工商业","蒋最富","14977745027","身份证","370921198907032985","有","有","是","住宅","62.00","设施安全隐患","","","粤房租市字第16926号","无","物业管理","钢架结构","房改房","直租","4","2011/3/19","2","2018/10/18","2778","4","不合格","2018/6/11","天津天津市东丽区航空新城
公安消防支队","不合格","宋学承","已整改"
"127","权678867381","天津天津市河北区望海楼街道
","370811197704192556","计佛乡","18875628652","河北石家庄市晋州市小樵镇
","住宅","鲁器趣","15513964571","身份证","511502199709181075","有","有","否","商业","89.00","设施安全隐患","","","浙房租市字第63169号","无","物业管理","钢架结构","房改房","直租","3","2012/3/15","3","2017/6/17","4167","3","合格","2016/7/26","河北石家庄市平山县上观音堂乡
公安消防支队","合格","卜斌","无"
"128","权679968889","天津天津市武清区高村镇
","142303198910201309","项写微","18923296186","河北石家庄市平山县合河口乡
","住宅","苏背懂","14556449537","身份证","210283196502041389","无","无","否","办公","92.00","环境安全隐患","","","辽房租市字第71686号","有","物业管理","框架-剪力墙","商品房","直租","8","2014/3/10","3","2016/7/22","1581","8","合格","2016/7/3","天津天津市津南区津南开发区东区
公安消防支队","合格","乔广泽","无"
"129","权687202750","北京北京市石景山区八宝山街道
","522422195111262908","窦久投","18058849151","北京北京市石景山区苹果园街道
","住宅","李秋","13740480098","身份证","450330197403262751","无","有","否","办公","104.00","设施安全隐患","","","冀房租市字第82627号","有","物业管理","框架结构","房改房","直租","4","2011/7/12","2","2018/9/15","4361","3","合格","2016/6/4","河北石家庄市井陉矿区四微街道
公安消防支队","不合格","祝秋枝","已整改"
"130","权690208238","天津天津市蓟县穿芳峪镇
","142701199807081665","梁象","14779943596","河北石家庄市井陉县南王庄乡
","住宅","孟价力","17666447112","身份证","520122196701231025","有","有","否","商业","125.00","环境安全隐患","","","琼房租市字第59899号","有","物业管理","框架结构","集资房","直租","3","2012/6/2","2","2018/7/11","1913","1","合格","2016/7/19","河北石家庄市元氏县前仙乡
公安消防支队","不合格","蔡滢荔","已整改"
"131","权697517566","北京北京市怀柔区长哨营满族乡
","360313198709122555","许百灵","18282142407","河北石家庄市桥东区胜利北街道
","仓库","谢伊叫","17634028610","身份证","510823195103292431","有","无","是","办公","97.00","设施安全隐患","","","鲁房租市字第11905号","无","物业管理","砖混结构","商品房","中介型公寓","3","2013/3/26","1","2017/2/7","2540","3","不合格","2017/8/24","北京北京市怀柔区怀北镇
公安消防支队","不合格","常星","未整改"
"132","权703679360","北京北京市房山区周口店
","37140219820318204X","薛水李","18548857420","北京北京市通州区永乐店镇
","住宅","酆拥招","15920174625","身份证","420701198006152371","有","无","是","办公","71.00","环境安全隐患","","","冀房租市字第24444号","有","物业管理","木质结构","商品房","转租","6","2015/10/9","2","2017/10/31","3113","5","合格","2016/4/12","天津天津市宝坻区方家庄镇
公安消防支队","不合格","费菊","已整改"
