"72105","武春翠","330503199603318976","姜德润","330928198811241984","2015-08-11","良好","汉族","汉族","嘉兴嘉荣辅助康复器械有限公司","浙江奥奇医用敷料有限公司","男","2016-05-26","1","未节育","初胎"
"72146","单向珊","330211198212038976","国俊驰","331012197812096000","2018-01-23","良好","汉族","汉族","湖州美奇医疗器械有限公司","中肽生化有限公司","男","2018-09-21","1","未节育","初胎"
"72169","闵尔岚","330123198505308032","郦河清","330925197703318016","2016-03-08","良好","汉族","汉族","浙江相伴乳胶制品有限公司","浙江省金华市华通医疗器械有限公司","男","2016-12-22","1","未节育","初胎"
"72383","席雪青","330215199312152000","雍家栋","330727198402254016","2017-05-24","良好","汉族","汉族","杭州申科医疗器械有限公司","宁波杜比医疗科技有限公司","男","2018-01-23","1","未节育","初胎"
"72496","齐夏彤","330117198601156992","翟俊秋","330817199205302976","2016-08-11","良好","汉族","汉族","余姚市登月医疗器械有限公司","宁波凌宏医疗器械科技有限公司","男","2017-04-10","1","未节育","初胎"
"72659","殳含烟","330908198211281984","卜书宇","330720198802016000","2016-10-28","良好","汉族","汉族","金华市宇典医疗器械厂","浙江凯成生物科技有限公司","男","2017-08-07","1","未节育","初胎"
"73228","庞冰夏","330908199202051008","廖嘉杰","330319198007262016","2017-05-22","良好","汉族","汉族","杭州微笑齿科材料有限公司","杭州康拓生物科技有限公司","男","2018-02-06","1","未节育","初胎"
"73511","邵笑霜","330118197707230976","党宏蒙","330503199212088000","2018-05-29","良好","汉族","汉族","浙江龙游蓝德医疗科技有限公司","宁波路加医疗器械有限公司","男","2019-02-07","1","未节育","初胎"
"73827","宓翠柔","330210199101036992","逯昊然","331028198308016000","2018-03-23","良好","汉族","汉族","杭州浙新医疗器械有限公司","爱科来医疗科技（平湖）有限公司","男","2019-01-10","1","未节育","初胎"
"73977","暨南春","330125198101088000","毕谨丞","330325198209134016","2017-03-03","良好","汉族","汉族","杭州精飞光学仪器制造有限公司","杭州创新生物检控技术有限公司","男","2017-10-30","1","未节育","初胎"
"74938","汲晓巧","330812197511308032","曾寅俊","330725198202051008","2014-09-04","良好","汉族","汉族","杭州蔡卓医疗设备有限公司","浙江智柔科技有限公司","男","2015-05-12","1","未节育","初胎"
"75839","邹沛菡","330527198808068992","甄本藤","330617198502284992","2017-11-02","良好","汉族","汉族","浙江铭众医疗器械有限公司","浙江钜典影像科技有限公司","男","2018-08-15","1","未节育","初胎"
"76770","贺从蓉","330724199404244992","幸德霖","331023199307166976","2015-05-13","良好","汉族","汉族","嘉兴博泰生物科技发展有限公司","桐庐万禾医疗器械有限公司","男","2016-01-13","1","未节育","初胎"
"77184","翁水桃","330315199511027008","养晨润","330109197804193984","2016-12-07","良好","汉族","汉族","诸暨市伟美牙科器械有限公司","宁波优视佳视力保健有限公司","男","2017-08-28","1","未节育","初胎"
"77549","经冬儿","330910199801033984","勾德楚","331023198912281984","2017-11-23","良好","汉族","汉族","杭州锐健马斯汀医疗器材有限公司","杭州千岛医疗设备有限公司","男","2018-07-22","1","未节育","初胎"
"77638","丰靖雁","330111199207267008","纪秉义","330915197712136000","2016-04-07","良好","汉族","汉族","瑞安市粤美齿科制品厂","浙江苏嘉医疗器械股份有限公司","男","2016-11-23","1","未节育","初胎"
"77984","钦幻珊","330116199403296000","嵇丞聪","330313198503017024","2018-04-24","良好","汉族","汉族","杭州志鹏义齿有限公司","杭州远航医疗器械有限公司","男","2018-12-31","1","未节育","初胎"
"79476","关寻真","330217198301318976","项祺韬","330313198210033024","2018-01-31","良好","汉族","汉族","宁波开普电子仪表有限公司","温州天铭信息技术有限公司","男","2018-10-11","1","未节育","初胎"
"79696","侯访蕊","330527198509244032","权吉浪","330218198410121984","2017-04-27","良好","汉族","汉族","嘉兴赛诺机械有限公司","杭州创盟医疗设备有限公司","男","2018-01-13","1","未节育","初胎"
"80925","谈代真","330227198802036992","莘宁启","331009199410233984","2016-12-16","良好","汉族","汉族","杭州玖玖医疗器械有限公司","天台县康生医疗器械有限公司","男","2017-09-17","1","未节育","初胎"
"80983","晋问筠","330524198504062016","危稻祺","330909198912110976","2018-05-29","良好","汉族","汉族","浙江泰司特生物技术有限公司","宁波江北康福轮椅车有限公司","男","2019-02-27","1","未节育","初胎"
"81448","倪念芹","330411198212105984","籍皓淇","330108198102251008","2014-07-10","良好","汉族","汉族","嘉兴益尔电子科技有限公司","嵊州市加美义齿制作中心","男","2015-04-01","1","未节育","初胎"
"81674","戎尔珍","330313197707150976","牟希喜","330217198208124992","2018-02-27","良好","汉族","汉族","浙江艾能医疗设备有限公司","杭州立鑫医疗器械有限公司","男","2018-11-23","1","未节育","初胎"
"82105","陆梦曼","330228198810140992","厍程皓","330121199311025984","2017-07-16","良好","汉族","汉族","宁波天益医疗器械股份有限公司","临海市星亮假牙加工厂","男","2018-04-03","1","未节育","初胎"
"82122","水乐萱","330527199308083968","牧威源","330619199512291968","2017-05-11","良好","汉族","汉族","桐庐博益医疗器械有限公司","杭州德适生物科技有限公司","男","2018-01-07","1","未节育","初胎"
"82314","墨冰彤","330709198105166016","樊铎秦","330815198302147968","2015-01-16","良好","汉族","汉族","杭州滨和微生物试剂有限公司","永康市雅致医疗器械有限公司","男","2015-09-04","1","未节育","初胎"
"82840","岑平安","330617197508057984","仲伟树","330818197905065024","2015-02-15","良好","汉族","汉族","杭州中道医疗设备有限公司","宁波康德医疗用品有限公司","男","2015-12-04","1","未节育","初胎"
"83396","后惜雪","330508197611123008","丁南栋","330623199008102976","2017-01-03","良好","汉族","汉族","浙江京环医疗用品有限公司","浙江百安医疗科技有限公司","男","2017-09-15","1","未节育","初胎"
"85301","楚忆香","330916197702243968","江季业","330507199003275008","2017-11-16","良好","汉族","汉族","桐乡市雅美齿科材料有限公司","宁波超乐医用工程有限公司","男","2018-08-12","1","未节育","初胎"
"85443","阎含玉","330801198709155008","任新利","330305198711230976","2018-01-04","良好","汉族","汉族","浙江创想医学科技有限公司","宁波康和生物科技有限公司","男","2018-09-09","1","未节育","初胎"
"86307","阴易梦","330912199006025024","唐惠卓","330616198205112000","2017-12-08","良好","汉族","汉族","杭州欧创医疗器械有限公司","桐庐精锐医疗器械有限公司","男","2018-08-07","1","未节育","初胎"
"86597","蔚恨天","330424199412243968","杜梓轩","330601197604091008","2016-02-16","良好","汉族","汉族","杭州华安医疗保健用品有限公司","慈溪市瑞康医疗设备有限公司","男","2016-11-19","1","未节育","初胎"
"87744","步访卉","330411199404232000","明文哲","330507199012016000","2017-04-14","良好","汉族","汉族","杭州君政医疗器械有限公司","杭州爱视界医疗器械有限公司","男","2018-01-12","1","未节育","初胎"
"87862","计忆柳","331013198411288000","能岸谷","330619197412248000","2018-05-16","良好","汉族","汉族","宁波骏马医用器械有限公司","浙江十全医疗器材有限公司","男","2019-01-26","1","未节育","初胎"
"88619","穆紫蓝","330902197408310976","台寅鑫","330309199103203968","2015-01-14","良好","汉族","汉族","缙云县庄冠义齿制品厂","杭州一真医疗器械有限公司","男","2015-10-16","1","未节育","初胎"
"89911","骆涵菡","330512199408206016","慎柏茂","330314198210305984","2015-12-21","良好","汉族","汉族","温州市东方医疗器械有限公司","兰溪市贝加尔卫生科技有限公司","男","2016-08-09","1","未节育","初胎"
"90548","逄翠风","330303198406046016","华跃中","331016197801041024","2016-11-10","良好","汉族","汉族","丽兹控股有限公司","杭州奥星医疗器械有限公司","男","2017-08-24","1","未节育","初胎"
"90817","谢曼易","330419197509305984","惠根茂","330914197906254016","2017-10-11","良好","汉族","汉族","浙江福康生物技术有限公司","杭州风华医疗器械有限公司","男","2018-08-05","1","未节育","初胎"
"91533","麻冰露","330910197602227008","桑锴轩","330118199104134016","2017-03-30","良好","汉族","汉族","杭州医用制氧机有限公司","浙江东方缘针织有限公司","男","2017-12-06","1","未节育","初胎"
"92121","阙妙彤","330925197611257984","余季略","330724198211153024","2014-11-10","良好","汉族","汉族","温州市雪伦保健实业公司","杭州健群医疗器械有限公司","男","2015-07-05","1","未节育","初胎"
"92495","章山柏","330508199401273024","韶奇年","330327198706051008","2016-12-29","良好","汉族","汉族","宁波启达医疗器材有限公司","浙江华美电器制造有限公司","男","2017-09-04","1","未节育","初胎"
"92706","蔺冰蓝","330914199004241984","褚子荣","330306197910142016","2015-10-28","良好","汉族","汉族","杭州新扬医疗器械有限公司","温州市盛世义齿有限公司","男","2016-08-12","1","未节育","初胎"
"92858","舒语琴","330302199009171008","濮成文","330607197410094976","2018-01-19","良好","汉族","汉族","宁波圣迪夫医疗器械有限公司","浙江夸克生物科技有限公司","男","2018-11-08","1","未节育","初胎"
"93425","周新波","330923198704086016","应昕然","330127198509068992","2018-06-11","良好","汉族","汉族","美康生物科技股份有限公司","宁波江丰生物信息技术有限公司","男","2019-04-06","1","未节育","初胎"
"93779","宋亦玉","330126198312169024","桂星宇","330624198402022976","2017-07-20","良好","汉族","汉族","绍兴金石生物工程有限公司","金华市盛源医疗器械有限公司","男","2018-03-16","1","未节育","初胎"
"94700","充幻柏","330914199503208000","袁孟荀","330505198004291968","2015-07-08","良好","汉族","汉族","杭州欧亚流体技术开发有限公司","浙江强睿博高分子科技有限公司","男","2016-04-05","1","未节育","初胎"
"94873","窦傲芙","330219199605123008","仇嘉彦","330724198406192000","2017-08-04","良好","汉族","汉族","宁波博雅医疗器械有限公司","浙江天松医疗器械股份有限公司","男","2018-05-12","1","未节育","初胎"
"94949","滑半芹","330312198408158976","师国强","330313199401092992","2018-04-28","良好","汉族","汉族","温州市龙湾医疗器械厂","杭州诺克医疗器械有限公司","男","2018-12-19","1","未节育","初胎"
"95470","荀凌瑶","330708197709273984","桓衡骏","330305198803217984","2017-02-13","良好","汉族","汉族","浙江曙光科技有限公司","宁波市奉化润达医疗器械有限公司","男","2017-11-30","1","未节育","初胎"
"95634","吴访旋","330828199701129024","龚溢昕","330515197602054976","2016-05-03","良好","汉族","汉族","杭州振兴医疗器械制造有限公司","宁波基内生物技术有限公司","男","2017-01-08","1","未节育","初胎"
"95661","贲从南","330801198102033984","满腾跃","330521197501198976","2015-11-25","良好","汉族","汉族","宁波戴维医疗器械股份有限公司","桐乡市卫新保健用品厂","男","2016-08-31","1","未节育","初胎"
"96608","时觅波","330318198601198016","束根涯","330714197906092032","2018-05-23","良好","汉族","汉族","杭州冠康医疗器械有限公司","巴贝智慧科技有限公司","男","2019-02-09","1","未节育","初胎"
"96831","段从彤","330828197806056000","佴昕睿","330720198102108032","2016-04-14","良好","汉族","汉族","杭州亿龙电子有限公司","杭州奥盛仪器有限公司","男","2017-01-13","1","未节育","初胎"
"96900","和海露","330727197605211008","蒲宏胜","330514199809177024","2018-02-14","良好","汉族","汉族","诸暨脉达生物科技有限公司","杭州新致美义齿研发有限公司","男","2018-10-27","1","未节育","初胎"
"97205","李寻文","330304198811046976","解思亮","331018199111302016","2015-07-28","良好","汉族","汉族","杭州昂昇机械有限公司","宁波泽明医疗科技有限公司","男","2016-04-28","1","未节育","初胎"
"97323","方宛海","331011198507116032","赖卓宇","330819197908193024","2016-11-22","良好","汉族","汉族","杭州天诚药业有限公司","宁波市北仑恒达医用敷料厂","男","2017-08-25","1","未节育","初胎"
"97415","连千兰","330310197411177024","酆睿浩","330226199207211008","2018-05-29","良好","汉族","汉族","杭州桐庐医疗光学仪器有限公司","明峰医疗系统股份有限公司","男","2019-02-12","1","未节育","初胎"
"97721","郜曼香","330321198506156992","佟慕贤","330717197503086976","2017-07-07","良好","汉族","汉族","温州市蓝天电子设备有限公司","浙江邦好宁医药用品有限公司","男","2018-04-19","1","未节育","初胎"
"97916","爱语兰","330401198309164032","储承承","330805199107155008","2016-12-29","良好","汉族","汉族","杭州法瑞尔科技有限公司","杭州华卓信息科技有限公司","男","2017-10-12","1","未节育","初胎"
"98733","荣映易","330703199601022016","聂禹泽","330804197511195008","2015-02-09","良好","汉族","汉族","杭州创亚医疗器械有限公司","浙江达美生物技术有限公司","男","2015-11-19","1","未节育","初胎"
"99311","衡雁玉","330124199401078016","孟康文","330115198712281984","2016-12-13","良好","汉族","汉族","浙江隐齿丽医学技术有限公司","杭州瑞洁义齿有限公司","男","2017-09-10","1","未节育","初胎"
"99825","林夏菡","330420197503158976","尚国文","330823198209116992","2018-03-06","良好","汉族","汉族","桐庐前沿医疗科技有限公司","杭州富善医疗器械有限公司","男","2018-11-22","1","未节育","初胎"
