"147","晋B97165","章琛龙","451030198207225975","广西壮族自治区百色市西林县","上海市北七家镇燕城苑南区","15207703090","2012/11/12","2016/11/11","航空运输服务","吉林高速公路股份有限公司",""
"148","陕J32216","水蓉可","410105198103241702","河南省郑州市金水区","北京市前孙公园胡同11号","13701915819","2012/5/23","2015/5/23","公路运输","上海雄达国际物流有限公司",""
"149","宁C22144","魏菁","130530197004013030","河北省邢台市新河县","天津市四季青阜石路西山国际城甲69号11号楼107","15704415289","2010/2/21","2012/2/21","索道运输","石家庄市万泰物流有限公司",""
"150","豫E31990","秦绍善","130622197107295728","河北省保定市清苑县","天津市回龙观西大街9号","13001918877","2011/9/9","2013/9/8","索道运输","上海雄达国际物流有限公司",""
"151","川K71885","成文","131028198201242558","河北省廊坊市大厂回族自治县","重庆市北七家镇燕城苑南区","13808602361","2012/4/25","2015/4/25","索道运输","大秦铁路",""
"152","浙K19925","狄之兴","411081198002082397","河南省许昌市禹州市","广东省佛山市文华西路赵记蜜制烤翅旁","15906322711","2011/4/29","2016/4/27","缆车运输","邯郸吉通物流有限公司",""
"153","吉A23028","王子","450300197509114959","广西壮族自治区桂林市","天津市民旺北胡同民旺园","13308774312","2009/8/1","2011/8/1","航空运输服务","衡水市金朝物流有限公司",""
"154","甘D63437","唐晶","610328198010152993","陕西省宝鸡市千阳县","江苏省苏州市北洼西里48号宝联体育公园院内手抓龙虾","13405515482","2012/12/7","2015/12/7","索道运输","江西鑫马通物流有限公司",""
"155","琼A20355","甄萍雪","222401197301299103","吉林省延边朝鲜族自治州延吉市","上海市良乡镇北潞园小区","15702545694","2009/10/21","2014/10/20","缆车运输","上海易跃物流有限公司",""
"156","桂F27549","石永","150430197210083250","内蒙古自治区赤峰市敖汉旗","浙江省丽水市西六环路永安社区东门旁","15107648723","2012/6/6","2015/6/6","索道运输","四川领路者物流有限责任公司",""
"157","辽H90485","华国","360923197301221830","江西省宜春市上高县","河北省张家口市成寿寺路136号中海城7号楼101-7室","15704745911","2013/9/7","2016/9/6","公路运输","福建发展高速公路股份有限公司",""
"158","沪D56955","邱萍锦","540121197211292244","西藏自治区拉萨市林周县","湖北省黄石市朝阳路八里庄东里1号莱锦a区3号楼","13802506904","2014/1/6","2017/1/5","索道运输","广东智慧国际物流有限公司",""
"159","晋G57806","包霞青","150928198102172996","内蒙古自治区乌兰察布市察哈尔右翼后旗","吉林省吉林市昌崔路北邵洼地铁附近","15901390238","2012/10/7","2015/10/7","水路运输服务","绍兴奥宇物流有限公司",""
"160","琼B56983","林兴","610630198310029382","陕西省延安市宜川县","上海市七星东街七星园11号","15005147049","2012/6/22","2016/6/21","水路运输服务"," 江西长运股份有限公司",""
"161","晋M83709","伏健","621022196908096670","甘肃省庆阳市环县","山西省晋城市北京朝阳区光华路soho219","13600244544","2014/1/2","2019/1/1","水路运输服务","咸阳顺安其物流有限公司",""
"162","青A70960","钱豪思","150523197305194610","内蒙古自治区通辽市开鲁县","浙江省杭州市前孙公园胡同11号","13408564327","2012/8/16","2016/8/15","管道运输服务","广东奋发物流有限公司",""
"163","贵D61999","丁泽学","513424197309136537","四川省凉山彝族自治州德昌县","陕西省宝鸡市百子湾后现代城门口环岛北50米","15005842578","2014/6/25","2016/6/24","水路运输服务","海南航空股份有限公司",""
"164","黑E98030","项羽","542331197111014745","西藏自治区","陕西省宝鸡市亦庄荣昌东街地铁站旁","15505835129","2012/12/12","2016/12/11","管道运输服务","华富康物流（深圳）有限公司",""
"165","晋K11400","皮纯","320623197604035217","江苏省南通市如东县","福建省泉州市北京朝阳区光华路soho219","13006885488","2012/8/28","2017/8/27","索道运输","佛山市南海区隆晟货运部",""
"166","湘K62103","戴利","450923197709285360","广西壮族自治区玉林市博白县","安徽省阜阳市南环路53号悦荟万科广场B1","13802188795","2010/7/25","2013/7/24","公路运输","上海隆贤国际货运代理有限公司",""
"167","皖P90400","熊凤","130638197803226121","河北省保定市雄县","重庆市朝阳路八里庄东里1号莱锦a区3号楼","15903607273","2009/8/8","2012/8/7","缆车运输","江西燕方物流有限公司",""
"168","新Q59596","萧会","411321198004305921","河南省南阳市南召县","山东省济宁市礼贤街西口往东100米路北","13608641555","2014/6/29","2019/6/28","缆车运输","上海良展物流有限公司",""
"169","桂G26112","姚苑","320111197001166269","江苏省南京市浦口区","重庆市花园路8号","13000042275","2014/3/6","2019/3/5","管道运输服务","福建发展高速公路股份有限公司",""
"170","津E60943","穆馨","360402198104254535","江西省九江市庐山区","重庆市回龙观镇北清路1号院8号楼","15106355798","2013/10/7","2015/10/7","管道运输服务","上海保可物流有限公司",""
"171","皖E46141","范姬","340104197612308494","安徽省合肥市蜀山区","江西省鹰潭市朝阳路八里庄东里1号莱锦a区3号楼","13006467389","2013/2/12","2017/2/11","水路运输服务","武汉鸿运物流公司",""
"172","新A20350","闵雁","469031197506209111","海南省省直辖县级行政区划","江西省鹰潭市神路街39号","13608321126","2010/11/14","2013/11/13","管道运输服务","东莞市豪运物流有限公司",""
"173","新C21256","霍保才","130185198002246595","河北省石家庄市","上海市西六环路永安社区东门旁","15108450893","2014/6/10","2018/6/9","水路运输服务","佛山市历胜物流有限公司",""
"174","闽D23968","葛华","530627197302019291","云南省昭通市镇雄县","上海市回龙观镇北清路1号院8号楼","15900584510","2010/2/27","2012/2/27","管道运输服务","合肥快达快运物流公司",""
"175","京G34427","翟辰毅","652925197205071163","新疆维吾尔自治区阿克苏地区新和县","北京市盘营沟路首城国际22号楼","15104228406","2012/3/25","2016/3/24","管道运输服务","上海黎里物流有限公司",""
"176","蒙E49804","苏康","130127197803221903","河北省石家庄市高邑县","上海市民旺北胡同民旺园","13901840497","2013/7/5","2017/7/4","索道运输","无锡企通物流有限公司",""
"177","蒙G40120","贾珊","410527198105093428","河南省安阳市内黄县","黑龙江省鹤岗市广顺南大街悠乐汇610号楼107室","15801858398","2009/12/30","2012/12/29","航空运输服务","合肥快达快运物流公司",""
"178","鲁B46854","洪树","230603197002282420","黑龙江省大庆市龙凤区","山西省晋城市北京朝阳区光华路soho219","13304384927","2014/7/12","2018/7/11","缆车运输","四川富临运业集团",""
"179","鄂B74228","邢承元","350521197001187731","福建省泉州市惠安县","天津市塔营北街北双桥村村委会西行10米","13606031801","2013/9/9","2015/9/9","水路运输服务","京联物流公司",""
"180","云J20997","王国浩","370205197911151452","山东省青岛市","四川省绵阳市古城小街8号","13005767568","2011/4/5","2014/4/4","公路运输","吉林省华远物流有限公司",""
"181","京F81156","尹启","530424197411044989","云南省玉溪市华宁县","重庆市东直门内大街15-7号","15603038385","2011/9/11","2015/9/10","航空运输服务","中海发展股份有限公司",""
"182","桂C11698","吴信","420582197312198659","湖北省宜昌市当阳市","陕西省西安市回龙观镇北清路1号院8号楼","15300442265","2014/7/8","2018/7/7","水路运输服务","佛山市鑫发物流有限公司",""
"183","贵H61311","马蓓","341004197601083794","安徽省黄山市徽州区","山东省青岛市双榆树北里榆苑公寓","13100888031","2009/9/25","2014/9/24","水路运输服务","上海黎里物流有限公司",""
"184","桂L23750","邬佳","350504197212201041","福建省泉州市洛江区","辽宁省本溪市复兴路五棵松乐视体育生态中心","15607850810","2013/11/8","2017/11/7","水路运输服务","惠州市鑫驰通物流有限公司",""
"185","黑L32355","姚豪时","211102197106123441","辽宁省盘锦市双台子区","上海市东四北大街甲82-1号","13700158344","2011/12/31","2013/12/30","公路运输","佛山景途物流有限公司 ",""
"186","京F93353","雷凝荷","522723197907314999","贵州省黔南布依族苗族自治州贵定县","贵州省安顺市立汤路与立军路交汇处西南角","13002806755","2012/1/11","2017/1/9","管道运输服务","上海铭升物流有限公司",""
"187","桂J12001","林辉利","421024198003303218","湖北省荆州市江陵县","山东省威海市古城小街8号","15703028089","2010/2/14","2015/2/13","航空运输服务","上海莅翔物流有限公司",""
"188","冀G79606","喻盛","371725197110167861","山东省菏泽市郓城县","四川省自贡市毛纺西小区旁","15101158892","2014/3/28","2016/3/27","公路运输","广州陆立达物流有限公司",""
"189","晋E47600","祁芳菊","230713197812107948","黑龙江省伊春市带岭区","湖南省永州市回龙观西大街9号","15307817065","2012/12/13","2014/12/13","缆车运输","上海保可物流有限公司",""
"190","冀D91853","米琦","150600197312141417","内蒙古自治区鄂尔多斯市","北京市建国路京通大厦附近","13202025531","2011/1/4","2016/1/3","公路运输","江西振邦物流有限公司",""
"191","冀D31356","蓝莺","331000197901118321","浙江省台州市","天津市东四北大街甲82-1号","15605144780","2013/3/12","2015/3/12","公路运输","海南航空股份有限公司",""
"192","粤U54970","吕巧荔","430103198307235587","湖南省长沙市天心区","北京市毛纺西小区旁","13902561051","2013/8/6","2016/8/5","航空运输服务","兰州华翔物流有限公司",""
"193","甘F59660","汤育芳","632724196912068154","青海省玉树藏族自治州治多县","上海市前孙公园胡同11号","13905642994","2014/7/11","2017/7/10","管道运输服务","无锡博跃运输有限公司",""
"194","鄂H49665","杜荷菁","530626197208304624","云南省昭通市绥江县","北京市河荫中路3号","13500850015","2012/12/15","2016/12/14","缆车运输","上海良展物流有限公司",""
"195","京A85555","张策","620700197912069318","甘肃省张掖市","北京市成寿寺路136号中海城7号楼101-7室","13302637090","2014/6/4","2016/6/3","索道运输","深圳市满顺通物流有限公司",""
"196","沪C68773","毕山","429006198005117182","湖北省省直辖县级行政区划天门市","天津市礼贤街西口往东100米路北","15008863264","2010/2/19","2014/2/18","公路运输","昆明广源物流有限公司",""
"197","沪C69751","许瑗彩","140828198401123391","山西省运城市夏县","山西省忻州市来广营乡红军营村","13007051273","2013/3/26","2018/3/25","水路运输服务","上海雄达国际物流有限公司",""
"198","宁B35598","戚舒","522635198102159368","贵州省黔东南苗族侗族自治州麻江县","重庆市复兴路五棵松乐视体育生态中心","13607965152","2014/6/29","2017/6/28","水路运输服务","杭州金航物流有限公司",""
"199","辽A87493","窦豪星","410222197508318399","河南省开封市通许县","重庆市长辛店东三坡三里58号","15703185866","2013/6/4","2017/6/3","水路运输服务","杭州金航物流有限公司",""
"200","贵E13250","倪伯义","341823197406056904","安徽省宣城市泾县","上海市北青云路青云小区","13508505836","2013/11/21","2015/11/21","缆车运输"," 江西长运股份有限公司",""
