"汪前斯","男","220821195301291489","1953/1/29","一般贫困户","父","天津天津市","天津天津市北辰区曙光农场
","15577556936","兴业银行股份有限公司","河北石家庄市","河北石家庄市新华区西苑街道
","群众","汉族","丧偶","无","一般","84457576699655","农业户口","特困","580","1603"
"汪赶个","女","429006198004061136","1980/4/6","五保户","女婿","河北石家庄市","河北石家庄市井陉矿区凤山镇
","17384792168","中源协和干细胞生物工程股份公司","北京北京市","北京北京市大兴区瀛海
","群众","汉族","已婚","初中","一般","80921488933049","非农业户口","特困","593","985"
"沈责察","男","44130119850417156X","1985/4/17","五保户","母","河北石家庄市","河北石家庄市正定县正定镇
","14573261953","浙江中大集团股份有限公司","天津天津市","天津天津市静海县双塘镇
","群众","汉族","已婚","大学","健康","75745431687814","农业户口","残疾","628","1046"
"沈间故","男","511621196011151051","1960/11/15","低保贫困户","侄女","北京北京市","北京北京市丰台区云岗街道
","13415929389","南通富士通微电子股份有限公司","北京北京市","北京北京市朝阳区双井街道
","共青团员","汉族","已婚","博士","健康","41934513199820","非农业户口","残疾","547","1332"
"滕底院","男","130431196809211949","1968/9/21","五保户","母","北京北京市","北京北京市怀柔区宝山镇
","13121884567","天津市房地产发展(集团)股份有限公司","天津天津市","天津天津市红桥区大胡同街道
","群众","汉族","已婚","博士","健康","41086026085012","农业户口","特困","389","1188"
"滕自但","女","110227197511012600","1975/11/1","五保户","侄女","河北石家庄市","河北石家庄市赞皇县西龙门乡
","13267466748","凌云工业股份有限公司","北京北京市","北京北京市密云县古北口镇
","群众","汉族","未婚","小学","一般","80752376588751","非农业户口","特困","682","1270"
"熊左选","女","362532196011302928","1960/11/30","低保户","子","天津天津市","天津天津市北辰区双街镇
","18974034908","浙江金固股份有限公司","北京北京市","北京北京市朝阳区金盏
","共青团员","汉族","已婚","大学","一般","27102725669035","非农业户口","特困","524","1456"
"狄冷银","男","513825196803171550","1968/3/17","五保户","外甥女","河北石家庄市","河北石家庄市裕华区建通街道
","13815566114","北京顺鑫农业股份有限公司","北京北京市","北京北京市平谷区马昌营镇
","中共党员","汉族","已婚","大学","健康","64153376508259","农业户口","精神病","502","675"
"狄宣陈","女","210302199210071755","1992/10/7","低保户","侄女","天津天津市","天津天津市红桥区芥园街道
","18611705616","广州汇集实业股份有限公司","天津天津市","天津天津市河北区望海楼街道
","中共党员","蒙古族","已婚","高中","健康","73913892253245","非农业户口","残疾","601","756"
"王有而","女","51060319760310222X","1976/3/10","低保贫困户","外祖父","北京北京市","北京北京市怀柔区喇叭沟门满族乡
","14910589091","江苏索普化工股份有限公司","河北石家庄市","河北石家庄市桥东区东风街道
","共青团员","汉族","已婚","初中","健康","76080003999910","非农业户口","残疾","613","925"
"皮清破","男","22082219800508299X","1980/5/8","一般贫困户","子","天津天津市","天津天津市津南区八里台镇
","18327283887","深圳石化工业集团股份有限公司","天津天津市","天津天津市蓟县洇溜镇
","中共党员","汉族","已婚","初中","健康","75645049613237","农业户口","残疾","374","780"
"皮游舞","女","410102196304171549","1963/4/17","低保贫困户","子","天津天津市","天津天津市津南区辛庄镇
","14515137211","大连长兴实业股份有限公司","北京北京市","北京北京市密云县河南寨镇
","群众","回族","丧偶","大学","健康","60048818656578","非农业户口","残疾","537","727"
"祝介提","男","230182197106041842","1971/6/4","低保贫困户","户主","河北石家庄市","河北石家庄市栾城县柳林屯乡
","13944189315","南宁化工股份有限公司","河北石家庄市","河北石家庄市鹿泉市石井乡
","群众","汉族","已婚","初中","健康","30916148398842","非农业户口","残疾","530","995"
"祝医家","男","510524198212082656","1982/12/8","一般贫困户","户主","天津天津市","天津天津市滨海新区太平镇
","14934087140","北方国际合作股份有限公司","河北石家庄市","河北石家庄市新华区北苑街道
","群众","回族","未婚","博士","健康","44422655512808","非农业户口","残疾","503","870"
"祝词唱","女","370301197206171269","1972/6/17","五保户","儿媳","河北石家庄市","河北石家庄市深泽县桥头乡
","17561083223","内蒙古北方重型汽车股份有限公司","北京北京市","北京北京市东城区体育馆路街道
","中共预备党员","汉族","离婚","博士","健康","42615823876189","农业户口","残疾","639","1643"
"秦就等","男","360701196401012330","1964/1/1","一般贫困户","女婿","北京北京市","北京北京市顺义区牛栏山
","13184931045","长沙通程控股股份有限公司","河北石家庄市","河北石家庄市辛集市辛集镇
","中共党员","汉族","未婚","无","健康","39449218309470","非农业户口","特困","544","645"
"秦林角","男","130402195612102259","1956/12/10","一般贫困户","父","天津天津市","天津天津市宁河县岳龙镇
","17071879209","株洲千金药业股份有限公司","天津天津市","天津天津市河东区常州道街道
","无党派人士","汉族","已婚","高中","健康","92143967837372","非农业户口","残疾","514","732"
"秦般相","男","430528197212162657","1972/12/16","一般贫困户","母","北京北京市","北京北京市顺义区胜利街道
","13971771744","深圳长城开发科技股份有限公司","天津天津市","天津天津市南开区华苑街道
","中共党员","汉族","未婚","小学","健康","29252616165326","非农业户口","特困","500","831"
"窦既经","女","51370119800221121X","1980/2/21","低保贫困户","子","河北石家庄市","河北石家庄市桥东区胜利北街道
","13121821388","天津天士力制药股份有限公司","北京北京市","北京北京市房山区东风街道
","群众","汉族","未婚","高中","健康","30266200429789","农业户口","残疾","396","1054"
"窦胜班","女","360322197306092496","1973/6/9","低保贫困户","女","河北石家庄市","河北石家庄市辛集市辛集镇
","14943407368","北京金豪制药股份有限公司","天津天津市","天津天津市滨海新区中新天津生态城
","中共党员","汉族","已婚","小学","健康","49658328792474","非农业户口","残疾","428","779"
"窦鲁戴","男","411401196811051083","1968/11/5","一般贫困户","母","天津天津市","天津天津市河西区越秀路街道
","13695333482","华电能源股份有限公司","天津天津市","天津天津市和平区南市街道
","中共党员","汉族","已婚","小学","健康","84010917876673","农业户口","特困","658","710"
"章对又","女","320831193912121735","1939/12/12","低保贫困户","祖父","河北石家庄市","河北石家庄市平山县下槐镇
","15382426780","四川天一科技股份有限公司","北京北京市","北京北京市朝阳区首都机场街道
","群众","壮族","丧偶","小学","健康","74989788589036","非农业户口","特困","361","1330"
"章寻此","男","140623195401081835","1954/1/8","五保户","祖父","北京北京市","北京北京市顺义区牛栏山
","13229141196","保定天鹅股份有限公司","天津天津市","天津天津市宁河县板桥镇
","中共党员","回族","离婚","硕士","健康","82904111451696","非农业户口","残疾","647","600"
"章端拉","男","430225194009302838","1940/9/30","五保户","父","天津天津市","天津天津市和平区小白楼街道
","14957398738","中航航空电子设备股份有限公司","北京北京市","北京北京市顺义区李桥镇
","群众","汉族","已婚","初中","健康","93597366586299","非农业户口","特困","461","1274"
"米束更","女","532525195604272641","1956/4/27","一般贫困户","父","北京北京市","北京北京市房山区长沟镇
","14720648394","东莞劲胜精密组件股份有限公司","天津天津市","天津天津市河北区铁东路街道
","中共预备党员","汉族","未婚","小学","健康","43715484004745","非农业户口","精神病","649","1637"
"米胜退","男","410781196107242836","1961/7/24","五保户","女婿","北京北京市","北京北京市石景山区古城街道
","14538632006","山东海化股份有限公司","天津天津市","天津天津市河东区鲁山道街道
","中共党员","汉族","已婚","大学","健康","92649395007982","农业户口","残疾","586","1729"
"纪排喊","女","230406199810072713","1998/10/7","低保贫困户","外祖父","北京北京市","北京北京市顺义区赵全营镇
","18598128764","新疆国统管道股份有限公司","天津天津市","天津天津市红桥区双环村街道
","群众","汉族","已婚","初中","较差","85530150292961","农业户口","残疾","396","1360"
"罗句","女","500235199412112069","1994/12/11","低保贫困户","侄女","天津天津市","天津天津市东丽区丰年村街道
","18858946779","太原煤气化股份有限公司","河北石家庄市","河北石家庄市鹿泉市山尹村镇
","群众","汉族","已婚","小学","健康","93998562106260","农业户口","残疾","556","1118"
"罗欧斗","女","420526198501111530","1985/1/11","五保户","儿媳","北京北京市","北京北京市延庆县大榆树镇
","17883423978","贵研铂业股份有限公司","天津天津市","天津天津市河北区王串场街道
","群众","汉族","已婚","初中","健康","32865583343746","农业户口","特困","562","1686"
"臧呼普","男","430481196909042999","1969/9/4","一般贫困户","女婿","北京北京市","北京北京市通州区台湖镇
","18856207840","兰州长城电工股份有限公司","北京北京市","北京北京市延庆县儒林街道
","中共预备党员","汉族","未婚","无","健康","61111858946533","非农业户口","特困","627","1201"
"臧换责","女","542336193903092035","1939/3/9","五保户","侄子","天津天津市","天津天津市南开区王顶堤街道
","13587737716","北京信维科技股份有限公司","北京北京市","北京北京市顺义区南法信
","群众","汉族","离婚","高中","较差","92897376130521","非农业户口","残疾","570","1478"
"舒境克","男","440182198311081361","1983/11/8","五保户","外甥","天津天津市","天津天津市滨海新区新河街道
","17580296219","民生投资管理股份有限公司","天津天津市","天津天津市静海县独流镇
","群众","汉族","丧偶","大学","健康","83257598397507","非农业户口","精神病","522","900"
"舒无画","女","410902197705291646","1977/5/29","低保贫困户","父","天津天津市","天津天津市静海县陈官屯镇
","14977120524","山西杏花村汾酒厂股份有限公司","北京北京市","北京北京市朝阳区黑庄户
","共青团员","汉族","已婚","小学","健康","42692134888815","农业户口","残疾","688","1094"
"舒置石","男","620421199503021315","1995/3/2","一般贫困户","祖父","河北石家庄市","河北石家庄市桥西区振头街道
","13227719045","山东隆基机械股份有限公司","北京北京市","北京北京市大兴区北臧村镇
","群众","汉族","丧偶","高中","健康","77485326488000","非农业户口","残疾","660","1517"
"花便声","女","540122199011222806","1990/11/22","五保户","祖母","北京北京市","北京北京市昌平区百善镇
","14791969257","重庆长安汽车股份有限公司","河北石家庄市","河北石家庄市行唐县城寨乡
","群众","回族","未婚","博士","健康","50791155710201","农业户口","残疾","504","1605"
"花哪承","女","45272619710208169X","1971/2/8","五保户","父","北京北京市","北京北京市延庆县井庄镇
","15649051124","海南航空股份有限公司","天津天津市","天津天津市静海县天津静海经济开发区
","中共党员","汉族","未婚","高中","较差","21118394690845","非农业户口","特困","438","823"
"花张乡","女","630121197106081185","1971/6/8","低保户","女婿","北京北京市","北京北京市门头沟区军庄镇
","14756795741","贵州信邦制药股份有限公司","河北石家庄市","河北石家庄市行唐县上方乡
","群众","苗族","离婚","小学","健康","70534822334376","非农业户口","精神病","446","1533"
"花珍色","女","445221197903211361","1979/3/21","一般贫困户","外祖母","北京北京市","北京北京市石景山区鲁谷街道
","13233188194","长春经开(集团)股份有限公司","北京北京市","北京北京市门头沟区龙泉
","无党派人士","汉族","丧偶","无","健康","50027123632542","农业户口","残疾","405","1580"
"花野广","女","120225197305141275","1973/5/14","低保户","侄女","天津天津市","天津天津市宝坻区牛道口镇
","18367606123","上海柴油机股份有限公司","河北石家庄市","河北石家庄市行唐县独羊岗乡
","中共预备党员","汉族","未婚","初中","较差","50446889885345","非农业户口","残疾","621","1282"
"苏勒判","男","420581197005242101","1970/5/24","低保贫困户","女","天津天津市","天津天津市河西区友谊路街道
","13566677494","湖北武昌鱼股份有限公司","北京北京市","北京北京市房山区长沟镇
","群众","汉族","离婚","初中","健康","46208793180852","农业户口","残疾","455","1446"
"苗中大","女","441801196705231651","1967/5/23","一般贫困户","外甥女","北京北京市","北京北京市延庆县大榆树镇
","13097923527","华润锦华股份有限公司","北京北京市","北京北京市通州区台湖镇
","群众","回族","已婚","小学","一般","60665441595921","非农业户口","特困","665","1602"
"范细方","女","410726198202242345","1982/2/24","五保户","儿媳","河北石家庄市","河北石家庄市辛集市王口镇
","13939482969","星美联合股份有限公司","河北石家庄市","河北石家庄市高邑县富村镇
","中共党员","汉族","已婚","小学","健康","26537897213781","非农业户口","特困","575","1189"
"范连做","男","231024195907142305","1959/7/14","一般贫困户","子","天津天津市","天津天津市南开区王顶堤街道
","18360522333","北京合众思壮科技股份有限公司","天津天津市","天津天津市河西区越秀路街道
","群众","汉族","丧偶","高中","一般","47936413020400","非农业户口","精神病","600","1761"
"葛欢富","男","360731194102251947","1941/2/25","五保户","外甥女","天津天津市","天津天津市静海县王口镇
","17749215762","上海实业医药投资股份有限公司","北京北京市","北京北京市顺义区赵全营镇
","群众","壮族","丧偶","初中","健康","41653028562090","非农业户口","特困","356","643"
"董走洗","女","51110219450922120X","1945/9/22","五保户","侄女","河北石家庄市","河北石家庄市深泽县深泽镇
","14996725138","安信信托投资股份有限公司","北京北京市","北京北京市朝阳区管庄
","群众","汉族","未婚","初中","健康","46234424825126","农业户口","特困","687","1769"
"蒋得具","男","532922196107122340","1961/7/12","低保户","子","北京北京市","北京北京市东城区东华门街道
","17314987839","宁夏中银绒业股份有限公司","天津天津市","天津天津市南开区华苑街道
","共青团员","汉族","未婚","小学","健康","78271440855561","非农业户口","残疾","389","623"
"蒋暗熟","男","411122193301102583","1933/1/10","一般贫困户","侄女","河北石家庄市","河北石家庄市辛集市天宫营乡
","15884749482","重庆华邦制药股份有限公司","北京北京市","北京北京市东城区北新桥街道
","共青团员","汉族","离婚","小学","健康","65452238996406","非农业户口","精神病","435","812"
"薛代思","男","62262319811125294X","1981/11/25","低保户","女婿","天津天津市","天津天津市北辰区天穆镇
","15624522580","中山大学达安基因股份有限公司","河北石家庄市","河北石家庄市辛集市新垒头镇
","群众","汉族","已婚","初中","健康","22061896796578","非农业户口","残疾","459","944"
"薛预酒","女","622323194909172506","1949/9/17","低保户","父","北京北京市","北京北京市大兴区青云店镇
","14939550963","鸿基地产集团股份有限公司","天津天津市","天津天津市北辰区天津医药医疗器械工业园
","无党派人士","汉族","丧偶","初中","健康","22077178463514","非农业户口","特困","407","1543"
"袁八行","男","511325194109281372","1941/9/28","低保贫困户","外甥","河北石家庄市","河北石家庄市井陉县秀林镇
","15714574784","陕西金叶科教集团股份有限公司","北京北京市","北京北京市房山区河北镇
","群众","回族","已婚","小学","一般","35770831326998","农业户口","残疾","407","1424"
"袁走黄","女","21090120010220150X","2001/2/20","五保户","外祖母","北京北京市","北京北京市门头沟区大台街道
","17338465188","常柴股份有限公司","北京北京市","北京北京市大兴区庞各庄镇
","无党派人士","汉族","未婚","高中","健康","69907415099780","非农业户口","残疾","615","1670"
"褚乎雄","男","330301193109201416","1931/9/20","一般贫困户","侄女","北京北京市","北京北京市怀柔区渤海镇
","17270597346","重庆市迪马实业股份有限公司","天津天津市","天津天津市宝坻区钰华街道
","群众","汉族","丧偶","小学","健康","77253326295409","非农业户口","特困","656","1716"
"褚费亲","男","331003194810141767","1948/10/14","五保户","户主","北京北京市","北京北京市西城区展览路街道
","17242680045","河南银鸽实业投资股份有限公司","天津天津市","天津天津市津南区双林农场
","中共党员","满族","丧偶","小学","健康","61520569855079","农业户口","特困","377","793"
"计往赶","女","150105199202101195","1992/2/10","低保贫困户","女","北京北京市","北京北京市东城区东直门街道
","13780406995","浙江闰土股份有限公司","北京北京市","北京北京市延庆县千家店镇
","群众","汉族","丧偶","初中","健康","72749554416715","非农业户口","残疾","474","837"
"计板进","女","540124198608072475","1986/8/7","低保贫困户","户主","北京北京市","北京北京市朝阳区团结湖街道
","15515913034","广州智光电气股份有限公司","天津天津市","天津天津市河东区春华街道
","中共预备党员","汉族","已婚","高中","健康","83279067919245","农业户口","特困","411","1472"
"许公招","男","362321200006301540","2000/6/30","一般贫困户","父","天津天津市","天津天津市河西区尖山街道
","18664068079","龙星化工股份有限公司","天津天津市","天津天津市蓟县下营镇
","中共预备党员","蒙古族","已婚","小学","健康","75481459693521","非农业户口","残疾","576","1667"
"许情会","男","360733197503041592","1975/3/4","一般贫困户","侄女","天津天津市","天津天津市武清区大黄堡镇
","17054585425","山东鲁抗医药股份有限公司","河北石家庄市","河北石家庄市桥东区东华街道
","群众","汉族","离婚","初中","健康","34735415254420","非农业户口","精神病","445","1564"
"谈境研","女","430121193705101110","1937/5/10","五保户","侄女","河北石家庄市","河北石家庄市元氏县黑水河乡
","17836646486","西藏奇正藏药股份有限公司","河北石家庄市","河北石家庄市行唐县城寨乡
","中共党员","汉族","丧偶","小学","健康","93170584885087","农业户口","特困","573","1000"
"谈采卡","男","460031198707102630","1987/7/10","低保贫困户","叔","天津天津市","天津天津市宝坻区大钟农场
","15924311123","路翔股份有限公司","北京北京市","北京北京市顺义区南彩镇
","无党派人士","汉族","已婚","高中","健康","26938650894687","非农业户口","特困","471","809"
"谢吃感","男","630104194901132227","1949/1/13","五保户","父","北京北京市","北京北京市顺义区后沙峪
","17622706761","上海龙头(集团)股份有限公司","北京北京市","北京北京市昌平区天通苑南街道
","群众","汉族","丧偶","初中","较差","51185072297430","非农业户口","残疾","357","1268"
"谢送丝","女","430304199903231532","1999/3/23","五保户","外甥","北京北京市","北京北京市门头沟区雁翅镇
","18523442638","安徽星马汽车股份有限公司","天津天津市","天津天津市蓟县渔阳镇
","中共党员","满族","丧偶","初中","健康","65295820626021","非农业户口","特困","426","1701"
"贝窗日","女","230102195901162001","1959/1/16","低保贫困户","祖父","北京北京市","北京北京市朝阳区崔各庄
","18933182198","江苏恩华药业股份有限公司","河北石家庄市","河北石家庄市晋州市桃园镇
","群众","壮族","已婚","小学","健康","55687803057023","非农业户口","精神病","661","835"
"赵窢富","女","341282194503311525","1945/3/31","五保户","外祖父","天津天津市","天津天津市东丽区东丽区开发区
","14539929963","新疆天康畜牧生物技术股份有限公司","天津天津市","天津天津市河西区梅江街道
","群众","汉族","丧偶","初中","健康","58762042621801","非农业户口","残疾","648","997"
"赵连初","男","630104200110162188","2001/10/16","五保户","外甥女","天津天津市","天津天津市蓟县罗庄子镇
","13732187532","长春北方五环实业股份有限公司","北京北京市","北京北京市延庆县井庄镇
","中共党员","汉族","已婚","小学","健康","25271792108928","非农业户口","特困","592","1083"
"邵太联","男","530422199610231370","1996/10/23","低保贫困户","侄子","天津天津市","天津天津市津南区长青办事处
","15562482931","四川长虹电器股份有限公司","天津天津市","天津天津市蓟县西龙虎峪镇
","中共预备党员","汉族","未婚","硕士","健康","44442331956145","农业户口","特困","580","1368"
"邹放命","女","450326197810081339","1978/10/8","低保贫困户","侄女","北京北京市","北京北京市朝阳区朝外街道
","13542650203","广东德豪润达电气股份有限公司","河北石家庄市","河北石家庄市井陉县辛庄乡
","群众","汉族","丧偶","无","健康","28100925190805","农业户口","残疾","602","1756"
"邹鞋够","女","511502195512261946","1955/12/26","低保贫困户","叔","天津天津市","天津天津市河东区二号桥街道
","17123888153","河北金牛化工股份有限公司","天津天津市","天津天津市河北区江都路街道
","中共党员","汉族","离婚","高中","健康","67314342102566","农业户口","特困","502","1701"
"郎牙烈","男","131123199704132222","1997/4/13","一般贫困户","女婿","天津天津市","天津天津市西青区大寺镇
","13378778207","福建三农集团股份有限公司","北京北京市","北京北京市昌平区城北街道
","群众","汉族","已婚","初中","健康","76000403241586","农业户口","特困","683","1360"
"郎算时","女","34022319740126197X","1974/1/26","一般贫困户","外甥","北京北京市","北京北京市海淀区西三旗街道
","14998823125","北京清畅电力技术股份有限公司","河北石家庄市","河北石家庄市行唐县市同乡
","共青团员","汉族","已婚","无","健康","59305824262891","非农业户口","特困","419","1279"
"郎莱碃","男","622824193102192329","1931/2/19","五保户","子","河北石家庄市","河北石家庄市井陉县辛庄乡
","15224399736","安徽海螺水泥股份有限公司","天津天津市","天津天津市北辰区集贤里街道
","中共党员","满族","丧偶","高中","一般","61100813452953","非农业户口","残疾","388","1610"
"郑从主","女","230622196703042559","1967/3/4","低保贫困户","外甥女","天津天津市","天津天津市静海县团泊新城
","15852663172","吉林化学工业股份有限公司","北京北京市","北京北京市房山区张坊镇
","群众","汉族","离婚","初中","健康","48130126551213","农业户口","特困","603","1090"
"郑导生","男","362204194812091306","1948/12/9","五保户","母","河北石家庄市","河北石家庄市赵县高村乡
","13664661754","河北钢铁股份有限公司","天津天津市","天津天津市滨海新区新港街道
","中共党员","汉族","丧偶","高中","健康","55763446390279","农业户口","残疾","508","1277"
"郑忘其","女","410304193106072865","1931/6/7","低保户","外祖父","北京北京市","北京北京市房山区长沟镇
","18479299892","新疆八一钢铁股份有限公司","北京北京市","北京北京市丰台区西罗园街道
","无党派人士","汉族","已婚","小学","健康","41334747113777","非农业户口","残疾","442","881"
"郑收治","男","21062419890816139X","1989/8/16","低保户","女","北京北京市","北京北京市怀柔区泉河街道
","18456816439","昆明百货大楼(集团)股份有限公司","河北石家庄市","河北石家庄市新华区北苑街道
","群众","满族","已婚","小学","健康","69339341374425","农业户口","残疾","355","1599"
"郑有护","女","231004197709202621","1977/9/20","低保贫困户","外祖父","河北石家庄市","河北石家庄市桥东区东华街道
","17059798317","山东好当家海洋发展股份有限公司","河北石家庄市","河北石家庄市高邑县高邑镇
","中共党员","汉族","已婚","初中","一般","40699661631827","非农业户口","残疾","417","1349"
"郑著超","女","352202196407092713","1964/7/9","一般贫困户","侄子","天津天津市","天津天津市红桥区西沽街道
","18942501725","深圳市国际企业股份有限公司","天津天津市","天津天津市静海县西翟庄镇
","无党派人士","汉族","丧偶","高中","健康","63299049052364","非农业户口","残疾","502","1034"
"郝业午","女","440304194409181380","1944/9/18","五保户","子","天津天津市","天津天津市红桥区西沽街道
","13737210137","上海摩恩电气股份有限公司","天津天津市","天津天津市东丽区军粮城街道
","中共预备党员","汉族","未婚","小学","健康","29108999840572","非农业户口","残疾","520","623"
"郝月雪","男","130131195001181600","1950/1/18","低保贫困户","女婿","北京北京市","北京北京市平谷区大华山镇
","13452880376","烟台冰轮股份有限公司","河北石家庄市","河北石家庄市鹿泉市白鹿泉乡
","共青团员","维吾尔族","已婚","大学","健康","58877551984345","非农业户口","精神病","604","1320"
"酆尼西","男","61011419930927106X","1993/9/27","一般贫困户","儿媳","河北石家庄市","河北石家庄市晋州市马于镇
","13781900836","东睦新材料集团股份有限公司","河北石家庄市","河北石家庄市正定县南牛乡
","群众","满族","未婚","无","一般","70319265259438","农业户口","残疾","660","1798"
"酆諣店","男","330326199409132825","1994/9/13","五保户","女","天津天津市","天津天津市河北区王串场街道
","17624463930","厦门信达股份有限公司","天津天津市","天津天津市南开区万兴街道
","中共党员","壮族","未婚","小学","一般","92774037754485","农业户口","残疾","580","1292"
"钱广欧","男","430321199409032630","1994/9/3","低保户","母","河北石家庄市","河北石家庄市新华区北苑街道
","14941985651","河北威远生物化工股份有限公司","天津天津市","天津天津市北辰区西堤头镇
","中共党员","汉族","已婚","小学","健康","30836422268886","非农业户口","残疾","360","608"
"钱曾答","男","420281196604062865","1966/4/6","一般贫困户","儿媳","河北石家庄市","河北石家庄市辛集市辛集经济开发区
","13767664678","浙江万马电缆股份有限公司","北京北京市","北京北京市昌平区天通苑南街道
","共青团员","汉族","离婚","高中","较差","48160681192212","农业户口","精神病","361","657"
"陈艺宣","女","362203199205271088","1992/5/27","低保户","祖父","河北石家庄市","河北石家庄市赞皇县西阳泽乡
","17776764955","湘潭电机股份有限公司","河北石家庄市","河北石家庄市桥西区新石街道
","无党派人士","汉族","已婚","高中","健康","53223508172331","农业户口","残疾","525","1729"
"陶居斗","女","452424195407151145","1954/7/15","五保户","外甥女","北京北京市","北京北京市东城区体育馆路街道
","15657759703","通化金马药业集团股份有限公司","北京北京市","北京北京市大兴区旧宫
","群众","汉族","已婚","大学","健康","23033428647640","非农业户口","精神病","699","876"
"韩接翻","女","120112196209052473","1962/9/5","低保户","祖母","天津天津市","天津天津市东丽区服务滨海新区建设管理委员会
","18282706886","重庆智飞生物制品股份有限公司","北京北京市","北京北京市延庆县沈家营镇
","群众","汉族","未婚","初中","健康","75917457259834","农业户口","精神病","532","896"
"项幸艺","男","230781199412192485","1994/12/19","低保户","侄子","天津天津市","天津天津市北辰区西堤头镇
","13916364782","上海华东电脑股份有限公司","天津天津市","天津天津市河西区桃园街道
","群众","汉族","离婚","小学","健康","63490119866946","非农业户口","特困","533","649"
"项本欢","女","452729193012282448","1930/12/28","一般贫困户","外甥女","北京北京市","北京北京市丰台区和义街道
","13065424425","广东盛润集团股份有限公司","河北石家庄市","河北石家庄市高邑县富村镇
","群众","汉族","未婚","小学","健康","26602526837444","农业户口","精神病","419","1225"
"项洗苏","女","13062419651225147X","1965/12/25","一般贫困户","外祖父","北京北京市","北京北京市通州区漷县镇
","18413626672","成都国腾电子技术股份有限公司","北京北京市","北京北京市大兴区安定镇
","群众","汉族","已婚","高中","健康","35285086709079","非农业户口","残疾","461","1682"
"顾胡种","男","130626199910242946","1999/10/24","一般贫困户","外甥女","北京北京市","北京北京市怀柔区喇叭沟门满族乡
","15873156411","中粮地产(集团)股份有限公司","天津天津市","天津天津市东丽区金桥街道
","群众","汉族","已婚","初中","健康","59826575154608","非农业户口","精神病","525","1507"
"马判康","女","632626196702081136","1967/2/8","低保贫困户","儿媳","河北石家庄市","河北石家庄市深泽县白庄乡
","17789002651","陕西航天动力高科技股份有限公司","天津天津市","天津天津市河西区下瓦房街道
","群众","维吾尔族","已婚","大学","健康","39419913126892","非农业户口","精神病","510","1023"
"马游祖","女","452702193803122301","1938/3/12","一般贫困户","侄女","北京北京市","北京北京市密云县密云镇
","14753653890","宏达高科控股股份有限公司","天津天津市","天津天津市宝坻区九园工业园区
","中共党员","汉族","离婚","小学","健康","81958606393375","非农业户口","残疾","435","974"
"魏功足","女","130984198904142928","1989/4/14","五保户","外甥女","河北石家庄市","河北石家庄市平山县孟家庄镇
","15969204498","昆明百货大楼(集团)股份有限公司","河北石家庄市","河北石家庄市无极县东侯坊乡
","群众","汉族","已婚","无","健康","57526988032866","非农业户口","特困","564","1118"
"魏即养","男","420505194512171838","1945/12/17","低保户","外祖母","河北石家庄市","河北石家庄市桥西区友谊街道
","13260625788","江西联创光电科技股份有限公司","北京北京市","北京北京市昌平区百善镇
","中共党员","汉族","已婚","大学","健康","37441931177075","非农业户口","特困","623","866"
"魏客习","男","230125199702132726","1997/2/13","五保户","外祖父","北京北京市","北京北京市西城区天桥街道
","15952532724","西藏天路股份有限公司","天津天津市","天津天津市红桥区双环村街道
","群众","汉族","已婚","高中","健康","91615581438439","非农业户口","残疾","526","1148"
"魏院艺","女","511524197805252645","1978/5/25","五保户","侄女","天津天津市","天津天津市宝坻区黄庄农场
","18026770332","新余钢铁股份有限公司","北京北京市","北京北京市门头沟区妙峰山镇
","群众","汉族","丧偶","初中","健康","33252326974875","非农业户口","精神病","586","814"
"鲁之","男","230828193009232526","1930/9/23","低保贫困户","外祖父","天津天津市","天津天津市蓟县孙各庄乡
","18796075359","湖南金健米业股份有限公司","北京北京市","北京北京市昌平区延寿镇
","共青团员","回族","已婚","无","健康","83146891365009","农业户口","残疾","425","1524"
"鲁油设","女","130429196304161075","1963/4/16","低保贫困户","子","天津天津市","天津天津市滨海新区临港工业区
","15242025560","广东省高速公路发展股份有限公司","北京北京市","北京北京市延庆县八达岭镇
","无党派人士","汉族","已婚","无","健康","77848550863253","农业户口","特困","542","693"
"黄松得","男","210213195509222752","1955/9/22","五保户","外祖父","天津天津市","天津天津市河西区陈塘庄街道
","13871121360","浙江亚厦装饰股份有限公司","北京北京市","北京北京市东城区和平里街道
","群众","汉族","未婚","初中","一般","69904124959688","农业户口","特困","413","867"
"黄谁伊","女","210502198803281172","1988/3/28","五保户","女","北京北京市","北京北京市丰台区东高地街道
","13911169957","彩虹显示器件股份有限公司","天津天津市","天津天津市和平区小白楼街道
","中共党员","汉族","已婚","无","一般","42310316636936","非农业户口","精神病","545","900"
"齐船伦","女","510124194402271395","1944/2/27","五保户","儿媳","北京北京市","北京北京市西城区新街口街道
","18318622913","京投银泰股份有限公司","河北石家庄市","河北石家庄市正定县南牛乡
","无党派人士","回族","未婚","高中","健康","50643596649804","农业户口","残疾","639","1242"
