"100","中国济南忠诚塑料制品有限公司","090182-374-348-874","320612199803161932","路丹","上海市文华西路赵记蜜制烤翅旁","15902052154","0931-32767464","济南忠诚塑料制品有限公司","","街道机关党员","2015-12-16","2016-09-26","中共江苏省连云港市宁县委员会","2016-11-21"
"101","中国昆明市五华区警群安全器材科技经营部","090169-655-614-970","341103199211123806","喻黛颖","北京市东直门内大街10号楼-3号","13402515447","0355-14769524","昆明市五华区警群安全器材科技经营部","","街道机关党员","2016-01-28","2017-02-01","中共安徽省合肥市瓯海区委员会","2017-04-13"
"102","中国绿精灵地板株洲专卖店","090154-196-447-302","351619199302187023","平茜佳","四川省绵阳市七星东街七星园11号","13304162625","0472-12127693","绿精灵地板株洲专卖店","","事业单位和市、区驻街道单位党员","2015-02-22","2016-01-11","中共福建省厦门市武义县委员会","2016-03-15"
"103","中国天津市TOTO卫浴有限公司","090124-823-575-378","141519197512082464","甄瑾","重庆市花园路8号","15201282909","024-61685823","天津市TOTO卫浴有限公司","","非“村改居”社区中的党员","2014-06-13","2015-01-04","中共山西省长治市缙云县委员会","2015-05-12"
"104","中国三立灯饰公司","090159-200-140-537","221425198007305251","周辰轮","北京市丽园路彩虹新城小区北门东侧","13501937848","0701-97188813","三立灯饰公司","","教育战线上的党员","2015-05-06","2016-04-15","中共吉林省辽源市延庆县委员会","2016-07-09"
"105","中国贵州欣天阳光电科技有限公司","090113-727-858-968","331509199509047347","常悦","天津市南环路53号悦荟万科广场B1","15103518989","0790-62582518","贵州欣天阳光电科技有限公司","","非“村改居”社区中的党员","2015-02-02","2015-08-07","中共浙江省绍兴市靖远县委员会","2015-12-31"
"106","中国北京华琪软通技术有限公司","090130-554-524-185","430905198602091830","梅勤春","上海市东四北大街甲82-1号","13208447611","0472-97794893","北京华琪软通技术有限公司","","教育战线上的党员","2013-11-02","2014-08-23","中共湖南省长沙市昌平区委员会","2014-12-23"
"107","中国郑州安嘉电子科技有限公司","090157-226-468-711","230121199804285599","尹园茜","天津市盘营沟路首城国际22号楼","15902431859","0523-45525931","郑州安嘉电子科技有限公司","","村改居”社区党员","2014-02-01","2014-07-14","中共黑龙江省鸡西市玉环县委员会","2014-12-07"
"108","中国重庆耐仕阀门有限公司","090162-421-490-515","511703198407263192","程竹","贵州省安顺市北京丰台区临泓路1号","13004912371","0319-71081727","重庆耐仕阀门有限公司","","事业单位和市、区驻街道单位党员","2016-03-26","2016-07-26","中共四川省绵阳市上城区 委员会","2016-11-16"
"109","中国济南槐荫清华太阳能厂","090171-100-891-194","321610197209266861","季娥","北京市窦店镇瓦窑头夹克的虾房山店","15505962316","0731-79911621","济南槐荫清华太阳能厂","","教育战线上的党员","2016-07-11","2017-03-03","中共江苏省苏州市临泽县委员会","2017-07-19"
"110","中国洛阳石化宏达塑业","090167-442-217-432","141012199803089943","邹磊","山东省泰安市朝阳公园路好运街B12商铺","15600806978","0473-80242441","洛阳石化宏达塑业","","医疗卫生单位党员","2014-10-10","2015-07-15","中共山西省阳泉市宁县委员会","2015-10-02"
"111","中国成都亚盟线缆有限公司","090140-827-641-117","141006199002084360","季翰邦","湖北省鄂州市红霞中路北京荣源兴业水站旁","15503590432","0936-17399592","成都亚盟线缆有限公司","","事业单位和市、区驻街道单位党员","2014-07-21","2015-03-05","中共山西省大同市会宁县委员会","2015-05-17"
"112","中国浙江双环塑胶阀门有限公司成都办","090157-178-298-747","371202198705125800","段邦","上海市双花园南里三区23号楼103室","13404075756","0599-49136251","浙江双环塑胶阀门有限公司成都办","","非“村改居”社区中的党员","2016-06-14","2016-12-02","中共山东省潍坊市普陀区委员会","2017-03-27"
"113","中国深圳市联泰一帆电子科技有限公司","090138-816-196-183","221620198101043422","柳旭","广东省揭阳市垂杨柳中街6号楼西侧平房","13601381622","0470-97066678","深圳市联泰一帆电子科技有限公司","","村改居”社区党员","2016-03-28","2017-03-29","中共吉林省辽源市环县委员会","2017-07-13"
"114","中国中山市古镇希妮照明门市部","090113-536-576-776","121026199812163365","田蓉黛","北京市垂杨柳中街6号楼西侧平房","13700563780","0471-95524396","中山市古镇希妮照明门市部","","村改居”社区党员","2013-11-17","2014-05-23","中共天津市武义县委员会","2014-10-13"
"115","中国圣象卫浴贵阳专卖店","090146-709-965-856","231512197509253994","姜萍婉","贵州省安顺市百子湾路易构空间对面","13003503620","0936-57988482","圣象卫浴贵阳专卖店","","新经济组织和新社会组织“两新”组织中的党员","2014-07-30","2015-02-09","中共黑龙江省牡丹江市海淀区委员会","2015-05-25"
"116","中国武强县精创仪器仪表厂","090136-345-530-267","220917199312202007","吴霭","湖北省荆州市朝阳公园路好运街B12商铺","13704687097","0335-44685393","武强县精创仪器仪表厂","","村改居”社区党员","2014-01-22","2014-07-18","中共吉林省白山市莲都区委员会","2014-09-28"
"117","中国北京千住消防器材有限公司","090174-163-528-778","460512199603273164","伏冰苑","上海市窦店镇瓦窑头夹克的虾房山店","13503176709","0474-43841696","北京千住消防器材有限公司","","村改居”社区党员","2014-09-08","2015-02-13","中共海南省海口市江干区委员会","2015-05-13"
"118","中国济南亿源太阳能开发中心","090134-717-900-400","330211198208267319","姚泽","山西省晋城市欣宁街15号荟聚购物中心2楼","15003377784","0511-86361122","济南亿源太阳能开发中心","","离退休党员","2016-01-02","2016-07-19","中共浙江省丽水市椒江区委员会","2016-10-08"
"119","中国武汉市三金陶瓷股份有限公司","090176-146-998-603","411317199811216729","苏启","安徽省蚌埠市东北旺苗圃厂部一区平房23号","13407858449","0355-30303501","武汉市三金陶瓷股份有限公司","","教育战线上的党员","2014-06-06","2014-09-23","中共河南省安阳市宁海县委员会","2014-12-10"
"120","中国南宫恒信毛皮制品有限公司","090119-331-866-246","310809197703099002","陶宜","贵州省安顺市望京小街望京商业中心F座","13704428726","0731-81651591","南宫恒信毛皮制品有限公司","","新经济组织和新社会组织“两新”组织中的党员","2014-11-09","2015-07-29","中共上海市浦江县委员会","2015-10-10"
"121","中国成都兴三台泵业有限公司","090179-608-305-602","210612198008273843","齐宁鸣","重庆市吕家营餐饮街30号","15303342401","0932-73885928","成都兴三台泵业有限公司","","离退休党员","2014-04-10","2014-09-19","中共辽宁省大连市灵台县委员会","2014-12-19"
"122","中国重庆市沙坪坝区美恒洁具厂","090148-825-121-462","130119199808079151","梁育","广东省佛山市亦庄荣昌东街地铁站旁","13104840081","0470-33645294","重庆市沙坪坝区美恒洁具厂","","教育战线上的党员","2013-08-15","2014-03-10","中共河北省唐山市海盐县委员会","2014-07-13"
"123","中国贵阳协和商贸有限责任公司","090188-810-225-332","341302199404069179","陈俊","辽宁省营口市河荫中路3号","13302190492","0356-81355168","贵阳协和商贸有限责任公司","","事业单位和市、区驻街道单位党员","2016-05-14","2016-09-23","中共安徽省合肥市普陀区委员会","2016-12-17"
"124","中国四川华夏特种玻璃工程有限公司","090137-338-569-415","211321198408196380","殷冰婷","山东省烟台市回龙观龙禧三街东亚上北北侧底商14-19","15606930520","0798-91674890","四川华夏特种玻璃工程有限公司","","事业单位和市、区驻街道单位党员","2015-06-10","2015-11-14","中共辽宁省大连市靖远县委员会","2016-03-23"
"125","中国山东鑫丹利物资有限公司","090117-130-137-552","320205198712038466","史瑞","陕西省西安市东直门内大街5号楼（6）","13307591756","0313-60092412","山东鑫丹利物资有限公司","","教育战线上的党员","2015-12-20","2016-07-19","中共江苏省扬州市玉环县委员会","2016-11-08"
"126","中国北京壹图照明科技发展中心","090175-674-646-115","511303198304182959","阮宏","湖南省株洲市北七家镇燕城苑南区","15105243710","0456-30149210","北京壹图照明科技发展中心","","教育战线上的党员","2014-12-26","2015-04-22","中共四川省成都市安吉县委员会","2015-08-11"
"127","中国武汉诺克美佳商贸有限公司","090119-366-595-655","431314197306024606","唐融影","天津市良乡镇北潞园小区","13003515233","0318-82815161","武汉诺克美佳商贸有限公司","","医疗卫生单位党员","2013-08-02","2014-03-07","中共湖南省岳阳市西城区委员会","2014-06-14"
"128","中国重庆普永科技发展有限公司","090145-814-670-818","501415197710062956","倪榕","云南省丽江市开放路113号南四层609室","13705050283","0519-15444333","重庆普永科技发展有限公司","","新经济组织和新社会组织“两新”组织中的党员","2016-03-14","2017-02-10","中共重庆市武山县委员会","2017-06-13"
"129","中国奥米茄陶瓷大庆专卖","090119-580-511-302","321018198909225522","伏巧姬","河北省邯郸市北青云路青云小区对面","13906972645","0523-87464263","奥米茄陶瓷大庆专卖","","事业单位和市、区驻街道单位党员","2013-12-28","2014-11-12","中共江苏省扬州市永登县委员会","2015-04-07"
"130","中国章丘市鑫发石材厂","090184-527-718-860","331311199903123570","诸洁","北京市古城小街8号","15608082647","0931-40378701","章丘市鑫发石材厂","","街道班子党员领导干部","2013-12-10","2014-04-01","中共浙江省湖州市鄞州区委员会","2014-07-18"
"131","中国贝谷科技股份有限公司","090146-517-917-290","320415198006286187","云星","海南省海口市甜水园东街道家园甲6号","13004617958","0411-93785513","贝谷科技股份有限公司","","医疗卫生单位党员","2013-08-27","2014-09-06","中共江苏省扬州市清水县委员会","2014-12-16"
"132","中国北京欧德汇依木房屋有限公司","090165-786-639-149","140915197105045719","田娥","福建省厦门市复兴路五棵松乐视体育生态中心内华熙live097商铺","13408377161","0794-79149713","北京欧德汇依木房屋有限公司","","新经济组织和新社会组织“两新”组织中的党员","2014-01-01","2014-10-09","中共山西省大同市泰顺县委员会","2014-12-13"
"133","中国江苏星华机场设施有限公司","090127-418-703-825","320618198301092811","元霞晶","河南省新乡市甜水园东街道家园甲6号","13100431094","0356-96898986","江苏星华机场设施有限公司","","教育战线上的党员","2014-03-07","2014-06-21","中共江苏省扬州市皋兰县委员会","2014-10-06"
"134","中国石家庄远大环保节能技术开发有限公司","090145-127-162-856","330213199103267744","廉栋顺","江西省鹰潭市东北旺苗圃厂部一区平房23号","13107805171","0473-17232889","石家庄远大环保节能技术开发有限公司","","街道机关党员","2013-09-23","2014-01-04","中共浙江省杭州市泾川县委员会","2014-03-08"
"135","中国广东顾地塑胶股份有限公司","090187-787-627-842","431016197303243084","章寒","天津市四季青阜石路西山国际城甲69号11号楼107","13201631126","0476-99231992","广东顾地塑胶股份有限公司","","街道机关党员","2015-08-02","2016-03-11","中共湖南省郴州市定海区委员会","2016-07-20"
"136","中国北京宏兴东升防水施工有限公司","090145-531-898-522","320621198405139131","梁义豪","重庆市大屯路华夏良子向东路口右转","13106850200","0932-95732326","北京宏兴东升防水施工有限公司","","离退休党员","2015-09-17","2016-05-10","中共江苏省盐城市城关区委员会","2016-08-05"
"137","中国四川金利特不锈钢制造有限公司","090161-292-118-903","330216198702027486","徐富毅","天津市陈家林2号盈实大厦向西150米","15303262925","0317-55492103","四川金利特不锈钢制造有限公司","","教育战线上的党员","2014-02-28","2014-06-20","中共浙江省嘉兴市庆城县委员会","2014-08-27"
"138","中国沈阳德美斯防水堵漏工程有限公司","090180-509-138-614","231407197511096266","陶佳","湖南省邵阳市大屯北路金泉美食宫一层大屯里312-8","15601323025","0451-55768773","沈阳德美斯防水堵漏工程有限公司","","医疗卫生单位党员","2016-03-02","2017-01-12","中共黑龙江省大庆市淳安县委员会","2017-03-18"
"139","中国天津市明浩商贸有限公司","090131-877-587-773","210303197604247640","霍健志","福建省三明市石景山路2号北京台湾街C01区3号楼首层","13708727969","0795-11208636","天津市明浩商贸有限公司","","新经济组织和新社会组织“两新”组织中的党员","2013-12-11","2014-12-13","中共辽宁省抚顺市庆城县委员会","2015-04-30"
"140","中国铜仁宏绿林产品加工有限公司","090183-917-381-940","431310197208062789","吉澜韵","北京市回龙观龙禧三街东亚上北北侧底商14-19","15304480108","0932-60736767","铜仁宏绿林产品加工有限公司","","街道班子党员领导干部","2016-02-14","2016-08-20","中共湖南省岳阳市淳安县委员会","2016-12-07"
"141","中国新余市君元贸易有限公司","090116-419-654-570","410322197012181532","毕龙军","北京市毛纺西小区旁","15100546335","0738-48082774","新余市君元贸易有限公司","","村改居”社区党员","2016-05-10","2016-11-21","中共河南省新乡市天台县委员会","2017-04-09"
"142","中国哈尔滨凯撒管业有限公司","090193-419-555-341","351811199802229463","贺鸣","天津市石景山路2号北京台湾街C01区3号楼首层","15704653917","0796-78414180","哈尔滨凯撒管业有限公司","","离退休党员","2015-01-02","2015-10-02","中共福建省南平市靖远县委员会","2016-02-08"
"143","中国大连志强管业科技发展有限公司","090175-205-234-714","341128198803208368","刘羽竹","河南省新乡市河荫中路3号","13507525706","0429-18334980","大连志强管业科技发展有限公司","","街道机关党员","2016-03-11","2016-08-21","中共安徽省蚌埠市城关区委员会","2016-12-20"
"144","中国武汉市汉阳区华阳办公家具厂","090177-779-211-403","410423197901042603","陈健策","安徽省阜阳市甜水园东街道家园甲6号","13208394333","0523-35602985","武汉市汉阳区华阳办公家具厂","","村改居”社区党员","2015-05-09","2015-10-22","中共河南省焦作市椒江区委员会","2016-02-25"
"145","中国四川兰迪菲尔软包壁纸装饰装修公司","090143-838-105-334","501228199207302123","姜星","北京市马连洼北路15号","15502463739","0350-11727963","四川兰迪菲尔软包壁纸装饰装修公司","","医疗卫生单位党员","2015-05-11","2015-09-19","中共重庆市会宁县委员会","2015-11-19"
"146","中国四川省宜宾市鸿盛综合贸易有限公司","090189-684-636-845","371824197609243737","彭群","河南省安阳市黄村镇滨河街5号","13300988355","0546-45419091","四川省宜宾市鸿盛综合贸易有限公司","","新经济组织和新社会组织“两新”组织中的党员","2015-04-16","2016-01-15","中共山东省济宁市江干区委员会","2016-05-04"
"147","中国天津永大晟航商贸有限公司","090153-236-172-579","420228198411256877","熊时","山西省晋城市丽园路彩虹新城小区北门东侧","15000973067","0531-96968347","天津永大晟航商贸有限公司","","新经济组织和新社会组织“两新”组织中的党员","2014-03-22","2015-03-30","中共湖北省黄石市龙游县委员会","2015-07-18"
"148","中国阿城继电器股份有限公司","090185-113-878-626","120312199003108113","梁伟鹏","北京市开放路113号南四层609室","15101881640","0599-76165505","阿城继电器股份有限公司","","医疗卫生单位党员","2013-11-22","2014-03-16","中共天津市镇原县委员会","2014-06-05"
"149","中国江西联信大市场丰华物资批发部","090159-467-267-333","210504197602061355","秦顺","四川省德阳市陈家林2号盈实大厦向西150米","15508123298","0476-57142382","江西联信大市场丰华物资批发部","","新经济组织和新社会组织“两新”组织中的党员","2013-10-25","2014-06-14","中共辽宁省抚顺市崇信县委员会","2014-10-29"
"150","中国南昌市青云谱洪都五金标准件中心","090149-570-821-158","520707199412191169","范媛","上海市文慧园西路内100米","13601618621","0357-40716991","南昌市青云谱洪都五金标准件中心","","医疗卫生单位党员","2015-11-16","2016-10-03","中共贵州省六盘水市白银区委员会","2016-12-15"
"151","中国长沙华振供水设备有限公司","090139-646-557-533","120713197011093327","祝钧宁","重庆市欣宁街15号荟聚购物中心2楼","13700372245","0734-82962814","长沙华振供水设备有限公司","","离退休党员","2015-04-27","2016-02-28","中共天津市金东区委员会","2016-06-11"
"152","中国深圳建华宇装饰工程有限公司","090189-731-859-678","341118198607017922","祝惠","重庆市北青云路青云小区对面","13604981967","0471-80503434","深圳建华宇装饰工程有限公司","","医疗卫生单位党员","2014-07-31","2015-04-17","中共安徽省亳州市北仑区委员会","2015-09-07"
"153","中国成都演益木业厂","090133-424-554-409","131707199406257500","钱蕊惠","陕西省铜川市黄寺大街佰隆大厦4层","13608753688","0518-23605447","成都演益木业厂","","新经济组织和新社会组织“两新”组织中的党员","2015-09-16","2016-06-15","中共河北省沧州市玉环县委员会","2016-09-07"
"154","中国广东聚源管业实业有限公司","090148-987-157-570","441509199509193862","黄斌","天津市站前北街","13805895479","0735-37839648","广东聚源管业实业有限公司","","事业单位和市、区驻街道单位党员","2015-06-14","2016-06-02","中共广东省揭阳市西固区委员会","2016-10-22"
"155","中国上海星义计算机科技有限公司","090185-192-113-710","221722197404203341","尹凝韵","北京市东直门内大街10号楼-3号","13700257335","0570-52666137","上海星义计算机科技有限公司","","教育战线上的党员","2016-03-25","2016-08-30","中共吉林省长春市北仑区委员会","2016-12-02"
"156","中国北京亚视创业科技发展有限公司","090164-221-688-254","360905197209209759","葛晶","上海市机场生活区西平街一号","15907550679","0937-18984310","北京亚视创业科技发展有限公司","","村改居”社区党员","2013-09-20","2014-06-11","中共江西省南昌市海淀区委员会","2014-09-20"
"157","中国北京利源易德桑拿设备有限公司","090172-405-810-346","311303197602249981","霍乐","重庆市双榆树北里榆苑公寓","15000397711","0793-64122123","北京利源易德桑拿设备有限公司","","医疗卫生单位党员","2015-04-21","2015-11-03","中共上海市安吉县委员会","2016-03-06"
"158","中国石家庄鑫明保温材料厂","090116-793-145-153","320817198105188863","谭进","吉林省白城市魏公村路近北京理工大学中央民族大学国家图书馆","13300788839","0472-34392910","石家庄鑫明保温材料厂","","医疗卫生单位党员","2014-08-16","2015-07-20","中共江苏省徐州市庆城县委员会","2015-11-01"
"159","中国上海品奥涂料有限公司武汉分公司","090192-238-352-494","351806197803069988","司滢","安徽省合肥市东直门内大街5号楼（6）","15504325777","0738-34871231","上海品奥涂料有限公司武汉分公司","","非“村改居”社区中的党员","2015-11-30","2016-08-14","中共福建省宁德市越城区委员会","2017-01-09"
"160","中国江汉油田凯达实业有限公司高压泵厂","090190-609-988-325","110725199603202869","武红","天津市崇文门外大街国瑞购物中心3F西南","15806007143","0934-66322379","江汉油田凯达实业有限公司高压泵厂","","街道班子党员领导干部","2016-02-13","2017-01-29","中共北京市靖远县委员会","2017-04-20"
"161","中国北京古龙木雕加工厂","090132-118-209-475","441806197011303551","韩泽","北京市东直门内大街15-7号","15607828790","0350-24777302","北京古龙木雕加工厂","","街道机关党员","2016-06-18","2017-05-16","中共广东省珠海市德清县委员会","2017-08-23"
"162","中国长沙绿精灵地板红星美凯龙旗舰店","090114-674-856-642","320105198105156226","费德","浙江省杭州市成寿寺路136号中海城7号楼101-7室","13006047592","0478-37186819","长沙绿精灵地板红星美凯龙旗舰店","","事业单位和市、区驻街道单位党员","2016-05-16","2016-11-18","中共江苏省无锡市长兴县委员会","2017-02-25"
"163","中国重庆万丰成都建材有限公司","090121-495-512-464","231416197503099937","姜美荔","甘肃省金昌市十八里店周庄嘉园C区4号院西门北200米","15703732438","0473-67345535","重庆万丰成都建材有限公司","","村改居”社区党员","2016-04-15","2017-01-22","中共黑龙江省哈尔滨市崆峒区委员会","2017-04-13"
"164","中国重庆市沙坪坝区美恒洁具厂","090191-861-756-939","531812199002044013","费坚梁","江西省鹰潭市丽园路彩虹新城小区北门东侧","13603620941","0635-41489859","重庆市沙坪坝区美恒洁具厂","","医疗卫生单位党员","2014-12-19","2015-10-02","中共云南省保山市静宁县委员会","2015-11-28"
"165","中国江西省电力煤气设备安装公司","090116-329-706-936","510502199104156162","施爱","安徽省亳州市北京朝阳区光华路soho219","15008214612","0734-59723353","江西省电力煤气设备安装公司","","街道机关党员","2015-01-18","2015-06-02","中共四川省成都市清水县委员会","2015-08-31"
"166","中国沈阳百达识别技术有限公司","090149-143-388-836","231709199102285365","莫伯星","江苏省常州市丽园路彩虹新城小区北门东侧","13806335801","0353-56045272","沈阳百达识别技术有限公司","","教育战线上的党员","2014-01-17","2014-08-27","中共黑龙江省鹤岗市顺义区委员会","2014-11-10"
"167","中国江西芸林木业有限公司","090150-943-551-564","421026198401133994","杜嘉珠","重庆市丽园路彩虹新城小区北门东侧","15200633874","0510-60871987","江西芸林木业有限公司","","街道机关党员","2014-05-11","2015-03-07","中共湖北省荆州市衢江区委员会","2015-07-12"
"168","中国贵州友利和贸易有限公司","090163-700-732-545","360818199608242243","季彬","浙江省湖州市亮甲店桥头亮甲店路美怡汽车服务有限公司亮甲店分公司隔壁","13204195084","0417-29644809","贵州友利和贸易有限公司","","街道班子党员领导干部","2013-12-29","2015-01-03","中共江西省南昌市江北区委员会","2015-03-09"
"169","中国益鑫铝业有限公司","090125-537-966-167","411614199902058895","莫珍","河南省安阳市青年沟路西50米","13902046914","0411-84001272","益鑫铝业有限公司","","医疗卫生单位党员","2016-06-15","2017-02-03","中共河南省焦作市东城区委员会","2017-06-08"
"170","中国贵州瑞华塑胶有限公司","090150-843-105-471","231404197806031813","翟会志","天津市二拨子工业园区中路102号","13702257517","0419-88858369","贵州瑞华塑胶有限公司","","非“村改居”社区中的党员","2014-03-09","2015-02-20","中共黑龙江省鹤岗市环县委员会","2015-07-15"
"171","中国北京晶彩耀华玻璃厂","090175-515-185-384","611107197903191165","席莉羽","辽宁省沈阳市文华西路赵记蜜制烤翅旁","13501858594","0353-35053281","北京晶彩耀华玻璃厂","","街道班子党员领导干部","2015-10-17","2016-06-07","中共陕西省铜川市顺义区委员会","2016-10-24"
"172","中国上海友力水泵有限公司","090126-104-439-528","461321198101063337","甄榕河","上海市百子湾路29号","15807501921","0790-37606158","上海友力水泵有限公司","","医疗卫生单位党员","2013-09-28","2014-10-28","中共海南省三亚市镇原县委员会","2015-03-20"
"173","中国新余市来威漆(腾达化工)营销中心","090161-291-534-651","610511199208102358","常广","河北省沧州市盘营沟路首城国际22号楼","13100414173","0570-77573194","新余市来威漆(腾达化工)营销中心","","街道班子党员领导干部","2016-01-03","2016-11-01","中共陕西省咸阳市民勤县委员会","2017-03-07"
"174","中国天津市万方彩钢板厂","090160-800-714-662","460104198909118900","杜秀媛","重庆市塔营北街北双桥村村委会西行10米","15502095621","0938-46475483","天津市万方彩钢板厂","","教育战线上的党员","2014-09-28","2015-09-19","中共海南省海口市苍南县委员会","2015-11-28"
"175","中国湘西阳峰木业有限公司","090150-670-475-151","140727198909163180","柳力涛","重庆市王府井大街277号平房30,31,32栋","15908408405","0417-37904696","湘西阳峰木业有限公司","","医疗卫生单位党员","2016-03-30","2016-12-21","中共山西省忻州市海淀区委员会","2017-03-13"
"176","中国成都国鑫家私","090191-252-340-790","220811199507045833","甄露素","北京市石佛营路与朝阳北路交叉口西北角串通店内","13906745186","0356-50391914","成都国鑫家私","","医疗卫生单位党员","2015-12-06","2016-09-01","中共吉林省白山市七里河区委员会","2016-10-24"
"177","中国天津盛辉伟业钢铁贸易有限公司","090183-384-817-228","211613198104221308","申平","上海市欣宁街15号荟聚购物中心2楼","13102578481","0599-26569448","天津盛辉伟业钢铁贸易有限公司","","街道班子党员领导干部","2016-07-13","2017-04-17","中共辽宁省抚顺市庆元县委员会","2017-06-28"
"178","中国北京格若科技有限公司","090133-514-724-632","420728199105128124","季莎露","北京市回龙观龙禧三街东亚上北北侧底商14-19","13503532556","0735-30513441","北京格若科技有限公司","","离退休党员","2015-06-06","2015-09-16","中共湖北省黄石市西固区委员会","2016-02-04"
"179","中国成都市鹏达照明工程部","090182-853-497-127","231719199511107499","舒珠荔","北京市机场生活区西平街一号","15800178788","0746-17368605","成都市鹏达照明工程部","","教育战线上的党员","2014-07-01","2014-10-16","中共黑龙江省伊春市门头沟区委员会","2015-02-01"
"180","中国绿精灵地板株洲专卖店","090142-129-578-902","431125198207292754","左承子","海南省海口市南环路53号悦荟万科广场B1","15008303765","0535-21524602","绿精灵地板株洲专卖店","","新经济组织和新社会组织“两新”组织中的党员","2014-11-27","2015-07-06","中共湖南省长沙市镇原县委员会","2015-09-09"
"181","中国贵阳市南明区南泉水电物资经营部","090162-759-271-736","410609199707209964","朱峰功","湖南省岳阳市王府井大街277号平房30,31,32栋","15001727463","0793-81307869","贵阳市南明区南泉水电物资经营部","","街道机关党员","2014-10-12","2015-02-12","中共河南省新乡市婺城区委员会","2015-04-28"
"182","中国长沙市泽诚电器贸易有限公司","090176-781-621-121","421227197504193274","穆卿卿","天津市南环路53号悦荟万科广场B1","15603498551","0635-38728005","长沙市泽诚电器贸易有限公司","","新经济组织和新社会组织“两新”组织中的党员","2016-07-12","2016-10-28","中共湖北省襄樊市淳安县委员会","2017-01-12"
"183","中国北京华宝京安科技发展有限公司","090138-736-244-451","431712199903082253","姚希","北京市黄寺大街佰隆大厦4层","15106590461","0482-50764116","北京华宝京安科技发展有限公司","","街道班子党员领导干部","2015-09-10","2016-08-28","中共湖南省邵阳市永嘉县委员会","2016-11-23"
"184","中国天津市津南区国联防火门厂","090117-404-399-929","501803198811179075","张文以","重庆市回龙观镇北清路1号院8号楼底商","15301439030","0352-98488649","天津市津南区国联防火门厂","","非“村改居”社区中的党员","2013-11-13","2014-12-11","中共重庆市通渭县委员会","2015-04-08"
"185","中国南昌县佰嘉涂料厂","090137-895-975-103","521519197402071806","丁启进","辽宁省丹东市毛纺西小区旁","13001318444","0418-44367145","南昌县佰嘉涂料厂","","新经济组织和新社会组织“两新”组织中的党员","2014-08-21","2015-05-06","中共贵州省贵阳市新昌县委员会","2015-06-27"
"186","中国哈尔滨北扬信达科技开发有限公司","090119-228-964-777","511311197706088555","司伊菊","天津市青年路27号院华纺新天地底商3-3","15700165913","0421-87828287","哈尔滨北扬信达科技开发有限公司","","街道班子党员领导干部","2014-06-19","2015-03-09","中共四川省自贡市环县委员会","2015-06-24"
"187","中国章丘市鑫发石材厂","090156-830-365-215","420108199806215679","钱雁","北京市塔营北街北双桥村村委会西行10米","13904822659","0313-65889416","章丘市鑫发石材厂","","教育战线上的党员","2013-12-30","2014-08-26","中共湖北省荆州市宣武区委员会","2014-11-26"
"188","中国江西联信大市场新发机电商行","090187-884-712-559","230312199204083433","汪先","天津市北洼西里48号宝联体育公园院内手抓龙虾","13204058959","0316-21888236","江西联信大市场新发机电商行","","街道机关党员","2016-04-02","2017-04-15","中共黑龙江省双鸭山市常山县委员会","2017-06-10"
"189","中国金牛区迪龙物资商行","090121-408-853-229","511808199507208175","冯蓓琳","重庆市运河西大街葛布店北里141号果园环岛东侧200米","15002428524","0736-56384982","金牛区迪龙物资商行","","非“村改居”社区中的党员","2014-04-29","2014-11-18","中共四川省广元市江北区委员会","2015-03-18"
"190","中国衡华配件厂","090194-681-184-905","121508197811153584","包利","海南省三亚市东四北大街甲82-1号","13206091963","0791-12194005","衡华配件厂","","教育战线上的党员","2016-06-14","2016-10-21","中共天津市凉州区委员会","2016-12-28"
"191","中国绵阳市中海特钢有限责任公司","090197-184-312-352","431705199804223222","卫信飞","北京市文华西路赵记蜜制烤翅旁","15100198076","0452-15518613","绵阳市中海特钢有限责任公司","","教育战线上的党员","2014-11-10","2015-10-15","中共湖南省衡阳市余杭区委员会","2016-02-11"
"192","中国贵阳新纪物资贸易有限公司","090178-516-870-542","321206199807042925","伏洁","重庆市四季青阜石路西山国际城甲69号11号楼107","13801333203","010-23008329","贵阳新纪物资贸易有限公司","","医疗卫生单位党员","2016-06-04","2017-01-30","中共江苏省徐州市海曙区委员会","2017-05-06"
"193","中国环球灯饰(济阳店)有限公司","090124-508-982-815","410714199206208328","卞腾宁","浙江省湖州市吕家营餐饮街30号","13702082878","0523-94122638","环球灯饰(济阳店)有限公司","","事业单位和市、区驻街道单位党员","2014-02-02","2014-06-20","中共河南省焦作市安吉县委员会","2014-09-30"
"194","中国中国机械工业成套工程总公司哈尔滨代理","090198-102-721-366","530203197009252324","武琦","北京市陆港城商业步行街内104-105号","15505106431","0353-22284295","中国机械工业成套工程总公司哈尔滨代理","","街道班子党员领导干部","2015-01-01","2016-01-07","中共云南省保山市浦江县委员会","2016-04-29"
"195","中国成都炬烽钢铁有限公司","090145-738-728-996","221417198507088097","施中榕","天津市东三环富力广场北天之骄子1-2-1002","13406730674","0579-95812608","成都炬烽钢铁有限公司","","非“村改居”社区中的党员","2015-03-18","2016-02-01","中共吉林省辽源市拱墅区委员会","2016-06-03"
"196","中国石家庄宇泉环保设备有限公司四川办事处","090196-362-445-213","360219199906158064","郭霞","重庆市东直门内大街15-7号","13705002637","022-60326218","石家庄宇泉环保设备有限公司四川办事处","","事业单位和市、区驻街道单位党员","2016-02-21","2017-03-16","中共江西省上饶市苍南县委员会","2017-05-26"
