"合盛堡司法所","潮州市安吉县司法局","74","窦霄","13807831457","衢州市江山市清湖镇安置帮教组织","帮教小组帮教","31","韦玉","13807831457","廉蓓","范武新","330927198503246875","1985年3月24日","男","汉族","浙江省舟山市 ","朝阳左家庄东街58号楼master领寓","浙江省舟山市 ","大学","已婚","团员","无","老师","金华市金东区","朝阳左家庄东街58号楼master领寓","13807831457","无","挪用资金罪","绍兴市上虞区监狱","19年","危险性较小","2018-04-24","2019-05-18","未衔接","挪用资金","否","否","否","无","未安置","上级部门未批准","否","2019-06-13","聚众斗殴罪","平叶","2019-06-14","帮助帮教对象解决困难","已完成帮教","否","否"
"吉信司法所","温州市苍南县司法局","25","萧绍功","13806284386","　　象山县黄埠村安置帮教组织","家庭亲属帮教","3","邬全","13806284386","蒋飞彬","乐致树","330522199907162811","1999年7月16日","男","汉族","浙江省湖州市 ","湖北小区32号楼","浙江省湖州市 ","高中","已婚","群众","无","会计","嘉兴市秀洲区","湖北小区32号楼","13806284386","无","信用卡诈骗罪","嘉兴市南湖区监狱","15年","危险性较高","2013-12-02","2019-06-12","已衔接","信用卡诈骗","是","是","否","无","未安置","上级部门未批准","否","2019-04-13","非法吸收公众存款罪","齐朋斌","2019-02-19","组织帮教安置对象参加社会公益劳动","帮教进行中","是","是"
"吉卫司法所","金华市武义县司法局","56","苗栋","15804726912","　　开化县龙门村安置帮教组织","帮教小组帮教","40","岑祥","15804726912","谢先","秦良海","330205197105022751","1971年5月2日","男","汉族","浙江省宁波市 ","苏家坨镇西埠头村","浙江省宁波市 ","初中","已婚","中共党员","无","企业老板","杭州市江干区","苏家坨镇西埠头村","15804726912","无","贪污罪","杭州市拱墅区监狱","5年","危险性较小","2014-12-20","2019-07-05","已衔接","贪污","是","否","否","无","未安置","上级部门未批准","是","2019-04-03","合同诈骗罪","许达安","2019-02-06","思想教育","已完成帮教","是","否"
"后所司法所","宁波市江北区司法局","65","汤力","15307767325","衢州市龙游县湖镇镇安置帮教组织","合同帮教","55","孔海","15307767325","戴发","滕璧璐","330101198605112255","1986年5月11日","男","回族","浙江省杭州市 ","东北旺路二号西一","浙江省杭州市 ","小学","已婚","中共党员","无","作家","杭州市上城区","东北旺路二号西一","15307767325","无","挪用公款罪","衢州市开化县监狱","11年","危险性较小","2017-05-09","2019-07-01","未衔接","挪用公款","否","否","是","2019-05-11","已安置","无","是","2019-05-31","挪用资金罪","彭红","2019-02-16","法制教育","帮教进行中","否","否"
"向阳堡司法所","温州市龙湾区司法局","61","姚伟刚","15807752609","嘉兴市嘉善县西塘镇安置帮教组织","承包帮教","37","周纨仪","15807752609","费翔旭","韦绍功","330926199210055862","1992年10月5日","女","汉族","浙江省舟山市 ","回龙观东大街创客广场西南角腾讯空间B座一二层","浙江省舟山市 ","小学","已婚","团员","无","画家","杭州市滨江区","回龙观东大街创客广场西南角腾讯空间B座一二层","15807752609","无","合同诈骗罪","杭州市滨江区监狱","4年","危险性较小","2015-04-15","2019-05-28","已衔接","合同诈骗","否","否","否","无","未安置","上级部门未批准","否","2019-02-16","盗窃罪重","湛心邦","2019-02-21","思想教育","帮教进行中","否","否"
"吕洞山司法所","杭州市西湖区司法局","87","张飘育","15805577311","　　龙泉市柳山头村安置帮教组织","家庭亲属帮教","43","孟晨辰","15805577311","严刚","卞飞彬","330216198506011548","1985年6月1日","女","汉族","浙江省宁波市 ","虎坊路10-1号","浙江省宁波市 ","大学","未婚","团员","无","老师","绍兴市上虞区","虎坊路10-1号","15805577311","无","盗窃罪重","温州市瓯海区监狱","12年","危险性较小","2014-10-17","2019-02-23","已衔接","盗窃","是","是","是","2019-02-13","已安置","无","否","2019-05-26","挪用公款罪","韩茜秋","2019-03-19","法制教育","未帮教","否","否"
"吴家窑司法所","金华市浦江县司法局","19","水家","15504748961","奉化市溪口镇安置帮教组织","承包帮教","10","范春菊","15504748961","褚素","戴雄琛","330518197804129127","1978年4月12日","女","苗族","浙江省湖州市 ","花园北路44号贯通大厦2楼","浙江省湖州市 ","高中","已婚","民主党派成员","无","作家","温州市瓯海区","花园北路44号贯通大厦2楼","15504748961","无","寻衅滋事罪","嘉兴市南湖区监狱","14年","危险性中等","2018-04-22","2019-03-30","未衔接","寻衅滋事","是","否","是","2019-06-02","已安置","无","是","2019-02-08","污染环境罪","鲁河哲","2019-02-26","思想教育","帮教进行中","是","是"
"吴马营司法所","衢州市常山县司法局","7","萧天","13903211214","丽水市莲都区西溪乡安置帮教组织","承包帮教","3","沈豪","13903211214","赵时","范仁","330714199612144962","1996年12月14日","女","汉族","浙江省金华市 ","芳群路芳群园二区20号","浙江省金华市 ","小学","未婚","民主党派成员","无","总经理","潮州市长兴县","芳群路芳群园二区20号","13903211214","无","职务侵占罪","杭州市上城区监狱","2年","危险性中等","2016-04-16","2019-05-15","已衔接","职务侵占","是","是","否","无","未安置","上级部门未批准","是","2019-02-03","盗窃罪重","许思","2019-04-07","法制教育","未帮教","是","是"
"坪坝司法所","杭州市建德市司法局","32","梁会思","13806290789","　　兰溪市芝堰村安置帮教组织","承包帮教","27","云怡婵","13806290789","卫敬震","伏爽","330228197512039006","1975年12月3日","女","汉族","浙江省宁波市 ","朝阳北路常营地铁站F出口右侧长楹天街购物中心东区4楼","浙江省宁波市 ","小学","未婚","民主党派成员","无","歌手","温州市平阳县","朝阳北路常营地铁站F出口右侧长楹天街购物中心东区4楼","13806290789","无","危险驾驶罪交通肇事罪","潮州市安吉县监狱","19年","危险性较小","2014-11-03","2019-05-24","未衔接","危险驾驶","是","否","否","无","未安置","上级部门未批准","是","2019-07-01","寻衅滋事罪","柳荷丹","2019-05-31","帮助帮教对象解决困难","未帮教","是","否"
"城关司法所","台州市路桥区司法局","7","米红","15000033826","　　浦江县古塘村安置帮教组织","承包帮教","0","褚辉力","15000033826","袁昌成","韩哲","330614198903186559","1989年3月18日","男","傣族","浙江省绍兴市 ","府前街19号","浙江省绍兴市 ","初中","未婚","团员","无","警察","衢州市常山县","府前街19号","15000033826","无","开设赌场罪","温州市鹿城区监狱","17年","危险性较高","2013-02-16","2019-04-04","未衔接","开设赌场","是","是","否","无","未安置","上级部门未批准","是","2019-03-03","诈骗罪","余洁梅","2019-07-12","帮助帮教对象解决困难","帮教进行中","是","是"
"塔卧司法所","温州市苍南县司法局","92","酆壮","13903404615","杭州市拱宸桥安置帮教组织","合同帮教","24","祝壮","13903404615","卜朋斌","袁健世","330425197910273796","1979年10月27日","男","汉族","浙江省嘉兴市","法华寺街体育馆西路路口","浙江省嘉兴市","初中","未婚","群众","无","厨师","绍兴市柯桥区","法华寺街体育馆西路路口","13903404615","无","非法吸收公众存款罪","潮州市南浔区监狱","15年","危险性较高","2012-09-01","2019-06-07","已衔接","非法吸收公众存款","否","是","否","无","未安置","上级部门未批准","否","2019-03-01","寻衅滋事罪","贝琦","2019-07-11","帮助帮教对象解决困难","帮教进行中","否","否"
"复兴司法所","杭州市江干区司法局","15","马环","15605334860","　　仙居县李宅村安置帮教组织","家庭亲属帮教","9","陈建家","15605334860","戴燕彩","禹强军","330108198312073873","1983年12月7日","男","汉族","浙江省杭州市 ","金宝街88号金宝汇购物中心5层","浙江省杭州市 ","初中","未婚","群众","无","厨师","宁波市象山县","金宝街88号金宝汇购物中心5层","15605334860","无","危险驾驶罪交通肇事罪","杭州市下城区监狱","0年","危险性较高","2013-05-16","2019-04-24","已衔接","危险驾驶","是","是","否","无","未安置","上级部门未批准","是","2019-06-01","污染环境罪","倪树","2019-05-30","帮助帮教对象解决困难","帮教进行中","是","是"
"大临河司法所","绍兴市柯桥区司法局","85","傅俊峰","13406428641","嘉兴市海宁市长安镇安置帮教组织","帮教小组帮教","35","奚行时","13406428641","张宁","孟震","330714197104254362","1971年4月25日","女","汉族","浙江省金华市 ","顺沙路电信局往北200米","浙江省金华市 ","高中","未婚","群众","无","作家","台州市黄岩区","顺沙路电信局往北200米","13406428641","无","诈骗罪","嘉兴市秀洲区监狱","7年","危险性较小","2018-06-19","2019-03-27","已衔接","诈骗","否","否","否","无","未安置","上级部门未批准","是","2019-05-29","故意杀人罪","赵寒","2019-06-08","管理和监督","未帮教","否","否"
"大黄魏司法所","杭州市滨江区司法局","72","杜刚","15903586460","金华市兰溪市女埠街道安置帮教组织","承包帮教","14","冯莎","15903586460","毕之","朱行时","331006199012087959","1990年12月8日","男","傣族","浙江省台州市","天通苑五区14号楼","浙江省台州市","初中","未婚","民主党派成员","无","企业老板","杭州市富阳区","天通苑五区14号楼","15903586460","无","故意毁坏财物罪","金华市婺城区监狱","11年","危险性较小","2015-07-01","2019-04-07","已衔接","故意毁坏财物","否","否","是","2019-03-02","已安置","无","是","2019-03-31","婚罪非法拘禁罪","孔翠雅","2019-06-04","法制教育","已完成帮教","是","是"
"太和县司法局肖口司法所","金华市金东区司法局","46","昌伟刚","13704047761","衢州市江山市凤林镇南坞村安置帮教组织","承包帮教","9","苏宁欣","13704047761","纪江超","项辉力","330820197509196646","1975年9月19日","女","汉族","浙江省衢州市 ","东亚五环国际地商4号","浙江省衢州市 ","高中","未婚","中共党员","无","律师","杭州市滨江区","东亚五环国际地商4号","13704047761","无","故意杀人罪","嘉兴市海盐县监狱","2年","危险性较小","2017-01-01","2019-02-06","未衔接","故意杀人","否","否","是","2019-03-29","已安置","无","是","2019-06-24","寻衅滋事罪","韩宁欣","2019-05-20","帮助帮教对象解决困难","未帮教","是","是"
"太平司法所","杭州市萧山区司法局","41","卞壮","13206018704","　　缙云县壶镇镇安置帮教组织","帮教小组帮教","12","韩悦昭","13206018704","宋昌成","邵伟刚","330409198608301389","1986年8月30日","女","汉族","浙江省嘉兴市","马甸裕民路3号","浙江省嘉兴市","小学","未婚","民主党派成员","无","企业老板","衢州市衢江区","马甸裕民路3号","13206018704","无","故意伤害罪","杭州市下城区监狱","9年","危险性较小","2014-12-31","2019-02-09","已衔接","故意伤害","否","是","否","无","未安置","上级部门未批准","是","2019-06-25","故意毁坏财物罪","杜翰","2019-06-08","帮助帮教对象解决困难","已完成帮教","是","否"
"威远乡司法所","宁波市宁海县司法局","64","褚庆","13107557053","　　常山县球川镇安置帮教组织","家庭亲属帮教","12","昌新","13107557053","纪江超","禹纯毓","330723198811065554","1988年11月6日","男","汉族","浙江省金华市 ","后海南沿丁1号","浙江省金华市 ","高中","未婚","群众","无","会计","宁波市海曙区","后海南沿丁1号","13107557053","无","挪用公款罪","绍兴市越城区监狱","13年","危险性中等","2014-09-30","2019-04-18","已衔接","挪用公款","否","否","否","无","未安置","上级部门未批准","否","2019-04-29","诈骗罪","蒋琼勤","2019-03-08","组织帮教安置对象参加社会公益劳动","未帮教","是","否"
"安荣司法所","温州市鹿城区司法局","58","祁奇","13606546029","衢州市开化县霞山乡安置帮教组织","帮教小组帮教","6","曹栋","13606546029","姚东文","余群豪","330104198902051335","1989年2月5日","男","汉族","浙江省杭州市 ","城关南大街28号","浙江省杭州市 ","高中","已婚","民主党派成员","无","作家","潮州市吴兴区","城关南大街28号","13606546029","无","寻衅滋事罪","潮州市长兴县监狱","11年","危险性较高","2016-01-12","2019-05-27","未衔接","寻衅滋事","是","否","否","无","未安置","上级部门未批准","否","2019-03-01","信用卡诈骗罪","蒋飞彬","2019-04-26","管理和监督","已完成帮教","否","否"
"宣城市宣州区司法局五星司法所","宁波市江北区司法局","26","何仪","13905241954","金华市磐安县盘峰乡榉溪村安置帮教组织","合同帮教","5","金思","13905241954","何盛","费政谦","330708197802027962","1978年2月2日","女","汉族","浙江省金华市 ","紫竹院路车道沟10号院","浙江省金华市 ","高中","未婚","群众","无","警察","宁波市北仑区","紫竹院路车道沟10号院","13905241954","无","故意伤害罪","温州市永嘉县监狱","19年","危险性较小","2014-02-01","2019-05-19","未衔接","故意伤害","是","是","是","2019-06-17","已安置","无","是","2019-04-15","聚众斗殴罪","范克伦","2019-07-17","组织帮教安置对象参加社会公益劳动","未帮教","否","是"
"寨阳司法所","杭州市萧山区司法局","44","祝裕","15504306672","　　桐庐县石舍村安置帮教组织","帮教小组帮教","33","顾建家","15504306672","梁梅","郎寒","330820196908015386","1969年8月1日","女","汉族","浙江省衢州市 ","良乡西潞北大街1号","浙江省衢州市 ","小学","已婚","中共党员","无","画家","杭州市富阳区","良乡西潞北大街1号","15504306672","无","盗窃罪重","绍兴市新昌县监狱","16年","危险性较高","2015-06-10","2019-04-26","已衔接","盗窃","是","是","是","2019-02-06","已安置","无","是","2019-04-28","婚罪非法拘禁罪","冯友裕","2019-05-08","思想教育","未帮教","否","否"
"对山司法所","杭州市下城区司法局","29","窦彬","13302497771","杭州市清河坊安置帮教组织","家庭亲属帮教","3","苏楠榕","13302497771","秦德","钱腾","330111197109276596","1971年9月27日","男","汉族","浙江省杭州市 ","天星街1号院绿地缤纷城3层","浙江省杭州市 ","初中","未婚","团员","无","企业老板","绍兴市越城区","天星街1号院绿地缤纷城3层","13302497771","无","非法吸收公众存款罪","宁波市奉化区监狱","5年","危险性中等","2018-12-11","2019-05-26","已衔接","非法吸收公众存款","是","否","否","无","未安置","上级部门未批准","是","2019-04-26","挪用资金罪","元勇毅","2019-06-09","法制教育","已完成帮教","否","是"
"小平易司法所","嘉兴市嘉善县司法局","25","尤钧冠","13802106829","嘉兴市海宁市盐官镇安置帮教组织","承包帮教","21","褚梁栋","13802106829","陈天","汪亨奇","331021199906148262","1999年6月14日","女","汉族","浙江省台州市","迎宾中路40号","浙江省台州市","初中","未婚","群众","无","作家","宁波市奉化区","迎宾中路40号","13802106829","无","合同诈骗罪","杭州市江干区监狱","18年","危险性中等","2017-04-23","2019-05-23","已衔接","合同诈骗","是","是","是","2019-04-05","已安置","无","是","2019-03-04","妨害公务罪","戴梁栋","2019-05-29","管理和监督","未帮教","是","否"
"小溪司法所","绍兴市新昌县司法局","30","潘江超","13500834666","杭州市北山街安置帮教组织","帮教小组帮教","27","时苑","13500834666","屈泰盛","常生龙","330319197506246712","1975年6月24日","男","傣族","浙江省温州市 ","蒲方路芳古园一区29-4号","浙江省温州市 ","初中","已婚","团员","无","警察","温州市永嘉县","蒲方路芳古园一区29-4号","13500834666","无","诈骗罪","绍兴市上虞区监狱","15年","危险性较高","2016-11-12","2019-03-02","已衔接","诈骗","否","否","是","2019-03-13","已安置","无","否","2019-05-22","婚罪非法拘禁罪","和筠柔","2019-04-07","组织帮教安置对象参加社会公益劳动","未帮教","是","是"
"小章司法所","金华市婺城区司法局","35","花建家","13602233532","　　宁波市鄞州区凤岙村安置帮教组织","承包帮教","24","窦嘉","13602233532","花欣","柏强军","330827197809148361","1978年9月14日","女","汉族","浙江省衢州市 ","杨镇汉石桥湿地停车场向北800米","浙江省衢州市 ","高中","未婚","民主党派成员","无","工程师","绍兴市新昌县","杨镇汉石桥湿地停车场向北800米","13602233532","无","非法吸收公众存款罪","温州市苍南县监狱","17年","危险性较高","2012-10-24","2019-04-11","已衔接","非法吸收公众存款","否","否","是","2019-03-02","已安置","无","否","2019-02-26","信用卡诈骗罪","云才发","2019-03-18","思想教育","未帮教","是","是"
"山枣司法所","杭州市余杭区司法局","56","潘坚和","15604788873","　　东阳市李宅村安置帮教组织","合同帮教","12","卫天","15604788873","王林有","杜善","330717198709054839","1987年9月5日","男","汉族","浙江省金华市 ","湖北小区32号楼","浙江省金华市 ","高中","已婚","民主党派成员","无","程序员","嘉兴市嘉善县","湖北小区32号楼","15604788873","无","挪用公款罪","绍兴市柯桥区监狱","7年","危险性较高","2015-03-16","2019-05-23","未衔接","挪用公款","否","是","否","无","未安置","上级部门未批准","是","2019-06-16","故意伤害罪","水娟","2019-03-20","法制教育","帮教进行中","是","否"
"山江司法所","杭州市淳安县司法局","29","齐承乐","13202472952","　　宁海县龙宫村安置帮教组织","家庭亲属帮教","29","唐娴","13202472952","皮东文","陈栋","330318198504284156","1985年4月28日","男","汉族","浙江省温州市 ","恩济庄18号东门","浙江省温州市 ","高中","已婚","群众","无","厨师","台州市路桥区","恩济庄18号东门","13202472952","无","聚众斗殴罪","台州市三门县监狱","0年","危险性较小","2013-12-11","2019-05-28","已衔接","聚众斗殴","否","否","是","2019-06-29","已安置","无","是","2019-04-29","诈骗罪","戚琛","2019-03-13","组织帮教安置对象参加社会公益劳动","未帮教","是","否"
"岩头寨司法所","宁波市江北区司法局","89","常永","15604074106","　　桐乡市民合村安置帮教组织","合同帮教","50","蒋生龙","15604074106","谈榕","贝洁梅","330122198105194728","1981年5月19日","女","汉族","浙江省杭州市 ","和敬路4号院20-5","浙江省杭州市 ","小学","未婚","民主党派成员","无","工程师","杭州市江干区","和敬路4号院20-5","15604074106","无","故意伤害罪","嘉兴市南湖区监狱","19年","危险性较小","2016-06-17","2019-04-04","已衔接","故意伤害","否","是","否","无","未安置","上级部门未批准","否","2019-02-22","故意毁坏财物罪","皮明永","2019-04-12","思想教育","已完成帮教","是","是"
"岱岳司法所","嘉兴市海盐县司法局","69","时学祥","15506937059","台州市温岭市新河镇安置帮教组织","承包帮教","44","康信子","15506937059","舒璧璐","毕黛","330314199812193434","1998年12月19日","男","苗族","浙江省温州市 ","半壁店永定路乙一号院一号商业楼3层","浙江省温州市 ","小学","未婚","群众","无","司机","潮州市安吉县","半壁店永定路乙一号院一号商业楼3层","15506937059","无","开设赌场罪","温州市永嘉县监狱","15年","危险性较高","2017-08-08","2019-06-21","已衔接","开设赌场","否","是","是","2019-02-15","已安置","无","是","2019-05-24","盗窃罪重","尤国胜","2019-07-02","帮助帮教对象解决困难","未帮教","是","是"
"巢湖市司法局亚父司法所","台州市三门县司法局","38","李鹏泽","13301956972","金华市磐安县胡宅乡横路村安置帮教组织","家庭亲属帮教","26","伏进","13301956972","苏思","伍珍贞","330921199905132152","1999年5月13日","男","汉族","浙江省舟山市 ","东坝南门滨河路","浙江省舟山市 ","高中","未婚","民主党派成员","无","工程师","绍兴市新昌县","东坝南门滨河路","13301956972","无","挪用资金罪","台州市三门县监狱","0年","危险性较小","2018-03-09","2019-04-24","已衔接","挪用资金","否","是","否","无","未安置","上级部门未批准","否","2019-04-01","职务侵占罪","严功","2019-05-13","管理和监督","帮教进行中","否","是"
"己略司法所","嘉兴市海盐县司法局","79","窦澜","15502215383","　　桐庐县茆坪村安置帮教组织","承包帮教","66","汪盛","15502215383","赵文","史时","330120197706225183","1977年6月22日","女","汉族","浙江省杭州市 ","开放路劳动大厦东100米","浙江省杭州市 ","初中","未婚","团员","无","作家","嘉兴市秀洲区","开放路劳动大厦东100米","15502215383","无","婚罪非法拘禁罪","金华市婺城区监狱","1年","危险性较小","2013-12-10","2019-07-04","未衔接","婚","否","是","否","无","未安置","上级部门未批准","是","2019-06-15","故意毁坏财物罪","花婵","2019-04-03","思想教育","帮教进行中","是","否"
"廖家桥司法所","金华市武义县司法局","66","喻姣","15003248848","　　苍南县矴步头村安置帮教组织","帮教小组帮教","47","席信子","15003248848","戴振壮","孟政谦","330520199706176854","1997年6月17日","男","苗族","浙江省湖州市 ","太海路东50米","浙江省湖州市 ","大学","已婚","团员","无","警察","金华市婺城区","太海路东50米","15003248848","无","挪用资金罪","杭州市西湖区监狱","3年","危险性较小","2014-01-27","2019-02-10","未衔接","挪用资金","否","否","是","2019-02-08","已安置","无","是","2019-07-14","合同诈骗罪","葛学祥","2019-06-01","法制教育","帮教进行中","是","是"
"张家庄司法所","杭州市余杭区司法局","76","卞民","13703912025","台州市天台县街头镇安置帮教组织","家庭亲属帮教","41","沈贵福","13703912025","伍晶妍","舒元全","330906199507052857","1995年7月5日","男","汉族","浙江省舟山市 ","复兴路69号五棵松华熙LIVE商区东区B1层","浙江省舟山市 ","高中","已婚","中共党员","无","警察","衢州市龙游县","复兴路69号五棵松华熙LIVE商区东区B1层","13703912025","无","挪用资金罪","杭州市桐庐县监狱","14年","危险性较小","2017-12-08","2019-04-24","已衔接","挪用资金","否","是","否","无","未安置","上级部门未批准","是","2019-05-22","职务侵占罪","王博","2019-02-10","法制教育","未帮教","否","是"
"张蔡庄司法所","衢州市衢江区司法局","26","计全","13104094455","绍兴市诸暨市枫桥镇安置帮教组织","承包帮教","2","郎茂进","13104094455","花毓","陈达安","330211197110079302","1971年10月7日","女","汉族","浙江省宁波市 ","聚兴园9号楼","浙江省宁波市 ","高中","未婚","团员","无","画家","杭州市西湖区","聚兴园9号楼","13104094455","无","职务侵占罪","衢州市衢江区监狱","15年","危险性较高","2016-12-28","2019-04-13","已衔接","职务侵占","否","是","是","2019-03-02","已安置","无","否","2019-07-05","信用卡诈骗罪","闵松善","2019-02-09","管理和监督","已完成帮教","是","是"
"断龙司法所","宁波市鄞州区司法局","45","吴嘉","15607045102","　　兰溪市长乐村安置帮教组织","帮教小组帮教","23","秦霭","15607045102","谈波宁","柏洁梅","330708197305193004","1973年5月19日","女","汉族","浙江省金华市 ","丰科路6号院万达广场5层5003号","浙江省金华市 ","大学","已婚","民主党派成员","无","画家","潮州市长兴县","丰科路6号院万达广场5层5003号","15607045102","无","诈骗罪","宁波市北仑区监狱","10年","危险性中等","2015-11-07","2019-05-06","已衔接","诈骗","是","否","否","无","未安置","上级部门未批准","否","2019-05-26","危险驾驶罪交通肇事罪","姜霄","2019-04-28","管理和监督","已完成帮教","是","是"
"新场司法所","台州市黄岩区司法局","51","许政谦","15802606078","　　余姚市金冠村安置帮教组织","承包帮教","32","严义兴","15802606078","吕发","昌江超","330917198206207221","1982年6月20日","女","苗族","浙江省舟山市 ","东皇城根南街76号","浙江省舟山市 ","高中","已婚","中共党员","无","老师","杭州市下城区","东皇城根南街76号","15802606078","无","开设赌场罪","嘉兴市秀洲区监狱","15年","危险性较小","2014-02-19","2019-03-02","未衔接","开设赌场","否","否","否","无","未安置","上级部门未批准","否","2019-06-04","盗窃罪重","邵成","2019-06-03","法制教育","已完成帮教","否","是"
"新城司法所","温州市泰顺县司法局","26","严晨辰","15506843907","　　衢州市衢江区杜泽镇安置帮教组织","承包帮教","18","葛茜秋","15506843907","褚盛","雷泽","330110199612182274","1996年12月18日","男","汉族","浙江省杭州市 ","云岗西里8号院","浙江省杭州市 ","大学","未婚","群众","无","画家","绍兴市越城区","云岗西里8号院","15506843907","无","危险驾驶罪交通肇事罪","潮州市南浔区监狱","5年","危险性较小","2017-01-04","2019-07-04","已衔接","危险驾驶","是","是","是","2019-06-07","已安置","无","是","2019-04-30","非法吸收公众存款罪","袁中","2019-07-16","组织帮教安置对象参加社会公益劳动","未帮教","是","否"
"新家园司法所","衢州市常山县司法局","32","顾固之","13500604389","　　东阳市虎鹿镇安置帮教组织","合同帮教","3","冯琬茗","13500604389","凤慧巧","罗栋","331010198310278724","1983年10月27日","女","回族","浙江省台州市","团结湖路14号","浙江省台州市","小学","未婚","团员","无","厨师","潮州市长兴县","团结湖路14号","13500604389","无","诈骗罪","衢州市开化县监狱","9年","危险性较高","2018-06-11","2019-02-17","已衔接","诈骗","是","否","是","2019-07-05","已安置","无","是","2019-05-29","妨害公务罪","严致树","2019-05-03","思想教育","帮教进行中","是","是"
"无为县司法局十里墩司法所","台州市仙居县司法局","45","余奇","15703790520","金华市武义县坦洪乡上坦村安置帮教组织","合同帮教","22","苏康星","15703790520","邬豪","邵莎","330304198709137969","1987年9月13日","女","汉族","浙江省温州市 ","白桥大街22号工商联大厦","浙江省温州市 ","小学","已婚","中共党员","无","企业老板","杭州市下城区","白桥大街22号工商联大厦","15703790520","无","寻衅滋事罪","温州市洞头区监狱","5年","危险性较小","2014-01-02","2019-04-20","未衔接","寻衅滋事","否","否","是","2019-04-26","已安置","无","否","2019-02-10","非法经营罪","成冰爽","2019-02-10","思想教育","帮教进行中","是","否"
"普戎司法所","嘉兴市海盐县司法局","7","伏东文","15702924546","　　云和县桑岭村安置帮教组织","帮教小组帮教","2","褚惠珠","15702924546","杜俊峰","孔婷姣","330120197507026881","1975年7月2日","女","汉族","浙江省杭州市 ","中关村大街15-3号","浙江省杭州市 ","大学","未婚","民主党派成员","无","警察","台州市仙居县","中关村大街15-3号","15702924546","无","婚罪非法拘禁罪","台州市椒江区监狱","19年","危险性较高","2012-07-12","2019-02-15","已衔接","婚","否","否","是","2019-06-04","已安置","无","是","2019-06-14","婚罪非法拘禁罪","米枫芸","2019-05-04","管理和监督","未帮教","是","否"
"朗溪司法所","绍兴市柯桥区司法局","9","滕琼勤","13708031582","宁波市海曙区秀水街安置帮教组织","家庭亲属帮教","9","金岩中","13708031582","华春菊","成庆","330405197511124520","1975年11月12日","女","回族","浙江省嘉兴市","东直门外大街胡家园小区23号","浙江省嘉兴市","大学","已婚","群众","无","歌手","绍兴市柯桥区","东直门外大街胡家园小区23号","13708031582","无","强奸罪","潮州市南浔区监狱","7年","危险性较小","2013-01-01","2019-07-08","已衔接","强奸","是","是","是","2019-05-11","已安置","无","否","2019-04-03","合同诈骗罪","许亚","2019-02-12","管理和监督","未帮教","否","否"
"望江县司法局华阳司法所","台州市仙居县司法局","94","时才发","13706633978","金华市磐安县尖山镇管头村安置帮教组织","帮教小组帮教","9","皮涛","13706633978","杜家","曹晓","330426199212207850","1992年12月20日","男","汉族","浙江省嘉兴市","小红门二号路鸿博家园二期C区商业楼3号","浙江省嘉兴市","大学","已婚","民主党派成员","无","警察","绍兴市上虞区","小红门二号路鸿博家园二期C区商业楼3号","13706633978","无","故意伤害罪","宁波市镇海区监狱","7年","危险性中等","2013-07-19","2019-02-06","未衔接","故意伤害","是","是","是","2019-02-02","已安置","无","是","2019-05-03","敲诈勒索罪","明全","2019-03-16","帮助帮教对象解决困难","未帮教","否","是"
"木江坪司法所","杭州市拱墅区司法局","11","戚奇","13103340084","　　象山县溪里方村安置帮教组织","承包帮教","1","方楠榕","13103340084","姜志","时文","330312199210236907","1992年10月23日","女","汉族","浙江省温州市 ","纪家庙路与丰台东路交叉口","浙江省温州市 ","小学","已婚","中共党员","无","工程师","宁波市奉化区","纪家庙路与丰台东路交叉口","13103340084","无","信用卡诈骗罪","金华市武义县监狱","0年","危险性较高","2012-10-18","2019-07-14","未衔接","信用卡诈骗","否","是","否","无","未安置","上级部门未批准","是","2019-06-01","故意杀人罪","何鹏泽","2019-05-30","组织帮教安置对象参加社会公益劳动","帮教进行中","否","否"
"李达窑司法所","温州市平阳县司法局","37","蒋之","15106997783","　　龙泉市上垟镇安置帮教组织","家庭亲属帮教","27","宋昌成","15106997783","卫乐","任晓","330526198111129665","1981年11月12日","女","傣族","浙江省湖州市 ","五棵松玉渊潭南路中铁广场1层","浙江省湖州市 ","小学","未婚","民主党派成员","无","歌手","台州市天台县","五棵松玉渊潭南路中铁广场1层","15106997783","无","故意毁坏财物罪","杭州市上城区监狱","11年","危险性较高","2017-05-06","2019-07-02","未衔接","故意毁坏财物","否","是","否","无","未安置","上级部门未批准","是","2019-06-02","污染环境罪","戚荣","2019-06-05","法制教育","未帮教","否","是"
"杏寨司法所","杭州市桐庐县司法局","87","柳星","15301731989","温州市泰顺县泗溪镇安置帮教组织","帮教小组帮教","63","罗强军","15301731989","熊梁栋","伏行时","330521198303308355","1983年3月30日","男","汉族","浙江省湖州市 ","清华西路28号圆明园小南园","浙江省湖州市 ","大学","未婚","群众","无","作家","嘉兴市嘉善县","清华西路28号圆明园小南园","15301731989","无","妨害公务罪","宁波市海曙区监狱","7年","危险性中等","2016-03-30","2019-04-10","未衔接","妨害公务","是","否","是","2019-04-10","已安置","无","是","2019-07-04","故意杀人罪","殷建家","2019-04-10","法制教育","未帮教","否","是"
