"131","南山","南山区茶文路","冠铭花园","1525","公共租赁住房出租(社会)","37.51","XZ-ZL2015131","曹巧","身份证","651814197403148381","新疆维吾尔族自治区克拉玛依市乌尔禾区","13000904604","2019-01-01 00:00:00",""
"132","市局","福田区地铁2号线","深康村保障性住房住宅区","020D","公共租赁住房出租(社会)","49.94","XZ-ZL2015132","姚羽","身份证","361223197412233862","江西省赣州市南康市","15805872853","2014-12-15 00:00:00",""
"133","市局","福田区地铁2号线","深康村保障性住房住宅区","013E","公共租赁住房出租(社会)","49.31","XZ-ZL2014133","尤欣琰","身份证","511415197101236687","四川省南充市阆中市","15907733842","2014-12-15 00:00:00",""
"134","南山","南山区茶文路","冠铭花园","1536","公共租赁住房出租(社会)","37.51","XZ-ZL2015134","贾竹","身份证","811823199107049623","新疆维吾尔族自治区石河子市","13207875917","2019-01-01 00:00:00",""
"135","南山","南山区茶文路","冠铭花园","1605","公共租赁住房出租(社会)","37.45","XZ-ZL2017135","祝坚杰","身份证","460213198012204181","海南省三亚市市辖区","13308167802","2019-01-01 00:00:00",""
"136","市局","贵湾三路","龙海家园","1408","公共租赁住房出租(社会)","43.18","XZ-ZL2014136","毕琴","身份证","150426198911059846","内蒙古自治区赤峰市翁牛特旗","15703285620","2015-06-01 00:00:00",""
"137","南山","南山区茶文路","冠铭花园","1805","公共租赁住房出租(社会)","69.5","XZ-ZL2014137","苗婵寒","身份证","811111199009074858","新疆维吾尔族自治区石河子市","13804672090","2019-01-01 00:00:00",""
"138","南山","南山区茶文路","冠铭花园","0408","公共租赁住房出租(社会)","69.65","XZ-ZL2015138","卫东松","身份证","641416197908156322","宁夏回族自治区吴忠市灵武市","15904377301","2019-01-01 00:00:00",""
"139","南山","南山区茶文路","冠铭花园","1904","公共租赁住房出租(社会)","69.5","XZ-ZL2017139","何琼","身份证","610622197003074860","陕西省延安市延川县","13607786570","2019-01-01 00:00:00",""
"140","南山","南山区茶文路","冠铭花园","0503","公共租赁住房出租(社会)","69.79","XZ-ZL2016140","齐震斌","身份证","640426197211034610","宁夏回族自治区吴忠市灵武市","15003722146","2019-01-01 00:00:00",""
"141","市局","贵湾三路","龙海家园","1607","公共租赁住房出租(社会)","43.2","XZ-ZL2016141","许国泽","身份证","130215199610018331","河北省唐山市新区","13702714879","2015-06-01 00:00:00",""
"142","市局","贵湾三路","龙海家园","2406","公共租赁住房出租(社会)","43.18","XZ-ZL2015142","凌琬巧","身份证","521411199309281563","贵州省遵义市仁怀市","13704987217","2015-06-01 00:00:00",""
"143","南山","南山区茶文路","冠铭花园","1806","公共租赁住房出租(社会)","69.59","XZ-ZL2017143","乐蓓菁","身份证","350809198502237024","福建省龙岩市新罗区","15600870652","2019-01-01 00:00:00",""
"144","市局","贵湾三路","龙海家园","1601","公共租赁住房出租(社会)","54.1","XZ-ZL2016144","管娜澜","身份证","641008198907269771","宁夏回族自治区吴忠市灵武市","13800515858","2015-06-01 00:00:00",""
"145","宝安","宝安区前进路","华强城市花园","2808","公共租赁住房出租(社会)","66.02","XZ-ZL2014145","毕宁","身份证","361306197805125661","江西省赣州市南康市","15303323804","2019-12-01 00:00:00",""
"146","市局","贵湾三路","龙海家园","1903","公共租赁住房出租(社会)","43.28","XZ-ZL2016146","季朗","身份证","330212198205149000","浙江省宁波市镇海区","13507884338","2015-06-01 00:00:00",""
"147","南山","南山区茶文路","冠铭花园","1905","公共租赁住房出租(社会)","69.5","XZ-ZL2018147","赵茂","身份证","450818197101102175","广西壮族自治区贵港市港南区","13308227056","2019-01-01 00:00:00",""
"148","市局","贵湾三路","龙海家园","2508","公共租赁住房出租(社会)","43.18","XZ-ZL2016148","包香慧","身份证","651615197107089014","新疆维吾尔族自治区克拉玛依市乌尔禾区","15500533514","2015-06-01 00:00:00",""
"149","南山","南山区茶文路","冠铭花园","1807","公共租赁住房出租(社会)","69.59","XZ-ZL2016149","舒彬","身份证","211522199212055433","辽宁省葫芦岛市兴城市","13800101558","2019-01-01 00:00:00",""
"150","宝安","宝安区前进路","华强城市花园","2806","公共租赁住房出租(社会)","66.5","XZ-ZL2017150","伏嘉娟","身份证","620821197711308343","甘肃省天水市张家川回族自治县","13507672038","2019-12-01 00:00:00",""
"151","南山","南山区茶文路","冠铭花园","1906","公共租赁住房出租(社会)","69.59","XZ-ZL2018151","苗邦","身份证","371212197311139661","山东省莱芜市钢城区","15003363870","2019-01-01 00:00:00",""
"152","南山","南山区茶文路","冠铭花园","1907","公共租赁住房出租(社会)","69.59","XZ-ZL2014152","娄馥薇","身份证","311814198201102620","上海市崇明县","15100507655","2019-01-01 00:00:00",""
"153","市局","贵湾三路","龙海家园","2404","公共租赁住房出租(社会)","27.53","XZ-ZL2018153","卫梁","身份证","440209199012216992","广东省韶关市浈江区","13507993755","2015-06-01 00:00:00",""
"154","市局","贵湾三路","龙海家园","1306","公共租赁住房出租(社会)","43.2","XZ-ZL2018154","吉辉","身份证","440816199210066741","广东省湛江市麻章区","13904065601","2015-06-01 00:00:00",""
"155","市局","贵湾三路","龙海家园","2710","公共租赁住房出租(社会)","44.68","XZ-ZL2016155","乔韵菲","身份证","130427197907306284","河北省邯郸市磁县","13408515796","2015-06-01 00:00:00",""
"156","南山","南山区茶文路","冠铭花园","2003","公共租赁住房出租(社会)","69.63","XZ-ZL2014156","姜利","身份证","631519197304294297","青海省西宁市大通回族土族自治县","13406340446","2019-01-01 00:00:00",""
"157","市局","贵湾三路","龙海家园","1803","公共租赁住房出租(社会)","44.68","XZ-ZL2017157","魏琛松","身份证","440220197808048388","广东省韶关市浈江区","13007335479","2015-06-01 00:00:00",""
"158","南山","南山区茶文路","冠铭花园","1808","公共租赁住房出租(社会)","69.5","XZ-ZL2018158","金爱","身份证","501110197510036793","重庆市南川市","15107642712","2019-01-01 00:00:00",""
"159","市局","贵湾三路","龙海家园","1607","公共租赁住房出租(社会)","43.28","XZ-ZL2018159","水巧","身份证","110923199512032604","北京市延庆县","15203648610","2015-06-01 00:00:00",""
"160","南山","南山区茶文路","冠铭花园","0504","公共租赁住房出租(社会)","69.65","XZ-ZL2016160","常萍","身份证","360805197306055770","江西省赣州市南康市","15204657254","2019-01-01 00:00:00",""
"161","南山","南山区茶文路","冠铭花园","0602","公共租赁住房出租(社会)","69.79","XZ-ZL2015161","水华彩","身份证","511003197609094054","四川省内江市市中区","15102926896","2019-01-01 00:00:00",""
"162","市局","贵湾三路","龙海家园","2301","公共租赁住房出租(社会)","54.17","XZ-ZL2018162","程坚","身份证","520602199603091121","贵州省遵义市仁怀市","15701557568","2015-06-01 00:00:00",""
"163","市局","坪山区坪山大道","富士锦园","3106","公共租赁住房出租(社会)","67.79","XZ-ZL2016163","丁栋","身份证","151625197401257029","内蒙古自治区赤峰市敖汉旗","13001386479","2019-09-01 00:00:00",""
"164","市局","福田区地铁2号线","深康村保障性住房住宅区","021E","公共租赁住房出租(社会)","59.81","XZ-ZL2018164","屈壮群","身份证","810509197812268737","新疆维吾尔族自治区石河子市","15702927674","2014-12-15 00:00:00",""
"165","光明","光明区松白路长春路交汇","宏发天汇城一期","2003","公共租赁住房出租(社会)","64.73","XZ-ZL2015165","齐滢","身份证","611314197802267953","陕西省汉中市佛坪县","13106968251","2019-06-01 00:00:00",""
"166","市局","贵湾三路","龙海家园","0409","公共租赁住房出租(社会)","54.1","XZ-ZL2016166","刘亮","身份证","450309198706028165","广西壮族自治区桂林市七星区","13900803508","2015-06-01 00:00:00",""
"167","宝安","宝安区新安二路","中粮紫云花园","2707","公共租赁住房出租(社会)","37.34","XZ-ZL2017167","安珠韵","身份证","610418198507264442","陕西省咸阳市渭城区","13804612644","2019-12-01 00:00:00",""
"168","光明","光明区松白路长春路交汇","宏发天汇城一期","2009","公共租赁住房出租(社会)","64.73","XZ-ZL2018168","白航","身份证","510118199007072918","四川省成都市青白江区","13600803439","2019-06-01 00:00:00",""
"169","市局","福田区地铁2号线","深康村保障性住房住宅区","031C","公共租赁住房出租(社会)","59.36","XZ-ZL2016169","廉生","身份证","131409198210134589","河北省衡水市深州市","15606342593","2014-12-15 00:00:00",""
"170","市局","福田区地铁2号线","深康村保障性住房住宅区","032G","公共租赁住房出租(社会)","59.62","XZ-ZL2016170","乐盛先","身份证","351606199412308798","福建省龙岩市漳平市","13603388041","2014-12-15 00:00:00",""
"171","宝安","宝安区新安二路","中粮紫云花园","2804","公共租赁住房出租(社会)","37.37","XZ-ZL2016171","成菁惠","身份证","611525197211026901","陕西省汉中市佛坪县","13502773543","2019-12-01 00:00:00",""
"172","市局","福田区地铁2号线","深康村保障性住房住宅区","026A","公共租赁住房出租(社会)","49.72","XZ-ZL2018172","周瑾","身份证","371826198401228717","山东省聊城市临清市","15101868334","2014-12-15 00:00:00",""
"173","市局","坪山区坪山大道","富士锦园","3207","公共租赁住房出租(社会)","66.7","XZ-ZL2015173","吴燕璧","身份证","211115199102227801","辽宁省盘锦市兴隆台区","13502806447","2019-09-01 00:00:00",""
"174","市局","福田区地铁2号线","深康村保障性住房住宅区","003A","公共租赁住房出租(社会)","59.7","XZ-ZL2016174","甄倩","身份证","521316199003205577","贵州省遵义市仁怀市","13106671622","2014-12-15 00:00:00",""
"175","市局","坪山区坪山大道","富士锦园","3306","公共租赁住房出租(社会)","67.79","XZ-ZL2018175","顾保盛","身份证","361307199102288934","江西省赣州市南康市","15803415759","2019-09-01 00:00:00",""
"176","市局","福田区地铁2号线","深康村保障性住房住宅区","006G","公共租赁住房出租(社会)","59.56","XZ-ZL2015176","邬婕","身份证","430116198407073932","湖南省长沙市雨花区","13508197890","2014-12-15 00:00:00",""
"177","市局","福田区地铁2号线","深康村保障性住房住宅区","029B","公共租赁住房出租(社会)","59.75","XZ-ZL2014177","贾蕊冰","身份证","541020199205053291","西藏自治区拉萨市墨竹工卡县","13800480272","2014-12-15 00:00:00",""
"178","南山","南山区茶文路","冠铭花园","0521","公共租赁住房出租(社会)","37.51","XZ-ZL2017178","邱刚","身份证","131106197904206299","河北省衡水市桃城区","13402605310","2019-01-01 00:00:00",""
"179","市局","坪山区坪山大道","富士锦园","3406","公共租赁住房出租(社会)","67.79","XZ-ZL2017179","蔡达钧","身份证","430905197211115703","湖南省益阳市赫山区","13200633051","2019-09-01 00:00:00",""
"180","市局","福田区地铁2号线","深康村保障性住房住宅区","022A","公共租赁住房出租(社会)","49.71","XZ-ZL2014180","卞梅菊","身份证","421620198311151045","湖北省咸宁市通山县","13504781080","2014-12-15 00:00:00",""
"181","市局","坪山区坪山大道","富士锦园","1706","公共租赁住房出租(社会)","67.79","XZ-ZL2018181","严琳影","身份证","500627198409022526","重庆市南川市","15301219016","2019-09-01 00:00:00",""
"182","市局","福田区地铁2号线","深康村保障性住房住宅区","013C","公共租赁住房出租(社会)","50","XZ-ZL2014182","戚荔","身份证","111328198610095717","北京市延庆县","13303613226","2014-12-15 00:00:00",""
"183","南山","南山区茶文路","冠铭花园","0605","公共租赁住房出租(社会)","37.45","XZ-ZL2014183","余家","身份证","151311198405243502","内蒙古自治区赤峰市敖汉旗","13208383982","2019-01-01 00:00:00",""
"184","南山","南山区茶文路","冠铭花园","0609","公共租赁住房出租(社会)","37.51","XZ-ZL2015184","章霞英","身份证","631808198109249170","青海省西宁市大通回族土族自治县","13502623245","2019-01-01 00:00:00",""
"185","市局","福田区地铁2号线","深康村保障性住房住宅区","029A","公共租赁住房出租(社会)","59.64","XZ-ZL2016185","邵君筠","身份证","221128199305089096","吉林省白城市大安市","13007432941","2014-12-15 00:00:00",""
"186","市局","福田区地铁2号线","深康村保障性住房住宅区","013C","公共租赁住房出租(社会)","59.6","XZ-ZL2016186","石之","身份证","111001198410254108","北京市延庆县","15708400771","2014-12-15 00:00:00",""
"187","南山","南山区茶文路","冠铭花园","0610","公共租赁住房出租(社会)","37.51","XZ-ZL2017187","梁全子","身份证","620213197504101076","甘肃省嘉峪关市市辖区","15808675586","2019-01-01 00:00:00",""
"188","市局","福田区地铁2号线","深康村保障性住房住宅区","022C","公共租赁住房出租(社会)","59.6","XZ-ZL2017188","时家","身份证","220913198611124800","吉林省白城市大安市","15307406061","2014-12-15 00:00:00",""
"189","市局","贵湾三路","龙海家园","1106","公共租赁住房出租(社会)","43.2","XZ-ZL2017189","奚武","身份证","210824197409046345","辽宁省营口市老边区","13805850147","2015-06-01 00:00:00",""
"190","宝安","宝安区新安二路","中粮紫云花园","3405","公共租赁住房出租(社会)","37.58","XZ-ZL2017190","卜坚泽","身份证","231311198901132406","黑龙江省黑河市五大连池市","15306828528","2019-12-01 00:00:00",""
"191","市局","贵湾三路","龙海家园","2111","公共租赁住房出租(社会)","44.74","XZ-ZL2015191","孙凡","身份证","651511197904288665","新疆维吾尔族自治区克拉玛依市乌尔禾区","13701716586","2015-06-01 00:00:00",""
"192","宝安","宝安区新安二路","中粮紫云花园","3207","公共租赁住房出租(社会)","37.34","XZ-ZL2015192","黄静","身份证","461311198402265316","海南省三亚市市辖区","15302205176","2019-12-01 00:00:00",""
"193","市局","福田区地铁2号线","深康村保障性住房住宅区","005E","公共租赁住房出租(社会)","49.91","XZ-ZL2018193","狄丹","身份证","410716199510122395","河南省新乡市郊区","13204386679","2014-12-15 00:00:00",""
"194","南山","南山区茶文路","冠铭花园","0708","公共租赁住房出租(社会)","69.65","XZ-ZL2016194","段雪","身份证","331617199301122482","浙江省台州市临海市","15001723365","2019-01-01 00:00:00",""
"195","南山","南山区茶文路","冠铭花园","0801","公共租赁住房出租(社会)","69.65","XZ-ZL2016195","邹东浩","身份证","640122198604045323","宁夏回族自治区银川市贺兰县","15005353908","2019-01-01 00:00:00",""
"196","市局","福田区地铁2号线","深康村保障性住房住宅区","008E","公共租赁住房出租(社会)","49.91","XZ-ZL2015196","邱菲","身份证","210428197807203177","辽宁省抚顺市清原满族自治县","15007907683","2014-12-15 00:00:00",""
"197","市局","福田区地铁2号线","深康村保障性住房住宅区","030E","公共租赁住房出租(社会)","49.91","XZ-ZL2016197","顾香","身份证","650119199009265201","新疆维吾尔族自治区乌鲁木齐市东山区","13906037296","2014-12-15 00:00:00",""
"198","市局","福田区地铁2号线","深康村保障性住房住宅区","027E","公共租赁住房出租(社会)","49.91","XZ-ZL2015198","安善","身份证","420211197603024218","湖北省黄石市铁山区","15808362587","2014-12-15 00:00:00",""
"199","宝安","宝安区新安二路","中粮紫云花园","3507","公共租赁住房出租(社会)","37.34","XZ-ZL2014199","毛君","身份证","441516199602273049","广东省汕尾市城区","15808682381","2019-12-01 00:00:00",""
