"94","深圳市龙岗区坂田上雪欢跃招待所","深圳市龙岗区坂田街道雪象社区雪象村上雪一巷一号2-3楼","私营","包群","460301197310042090","批发和零售","","粤卫公证字[2018]第0100C00034号","摩托车配件。                                            ","","广东省卫生计生委","2015-02-11","2021-03-08"
"95","深圳市百利佳餐饮管理有限公司","深圳市罗湖区宝安南路振业大厦905室","私营","苏华","130111197405243422","批发和零售","","粤卫公证字[2018]第0100C00035号","五金、建材零售＊（不含废品收购，不含易燃、易爆、危险品，不含国家专营、专控、专卖商品）；许可经营范围","","广东省卫生计生委","2015-06-05","2019-10-14"
"96","深圳市大鹏新区王子拉茶饮品店","深圳市大鹏新区葵涌街道葵新南路132号1楼","私营","左舒","221320196910202240","批发和零售","","粤卫公证字[2018]第0100C00036号","；许可经营范围：提供住宿服务。","","广东省卫生计生委","2015-11-18","2020-10-02"
"97","深圳市龙岗区南湾黄伟文电器店","深圳市龙岗区南湾街道下李朗市场18号一楼","私营","邓春","430426198609142791","批发和零售","","粤卫公证字[2018]第0100C00037号","餐饮管理、酒店管理、信息咨询（不含限制项目）；酒店设备、厨房设备的购销以及其它国内商业、物资供销业（","","广东省卫生计生委","2015-08-10","2021-03-26"
"98","深圳市彩美印刷有限公司","深圳市龙岗区坂田街道光雅园村二区5号A栋、B栋厂房","私营","冯育","361003198704065581","批发和零售","","粤卫公证字[2018]第0100C00038号","；许可经营范围：自制饮品制售、小吃制售。","","广东省卫生计生委","2015-07-30","2019-11-29"
"99","深圳市优宜多贸易有限责任公司","深圳市福田区沙头街道泰然七路泰然科技园204栋东座6层621","私营","蒋淑燕","621310197204201636","批发和零售","","粤卫公证字[2018]第0100C00039号","家用电器、五金；许可经营范围：","","广东省卫生计生委","2015-12-05","2021-03-05"
"100","深圳赛格电子市场宝吉盛展销柜","深圳市华强北路赛格广场5287号","私营","费莉","220715199202163958","批发和零售","","粤卫公证字[2018]第0100C00040号","企业形象设计；国内贸易（法律、行政法规、国务院决定规定在登记前须经批准的项目除外）；从事广告业务；货","","广东省卫生计生委","2015-11-11","2019-09-19"
"101","深圳市龙华新区彭达通泰电器商行","深圳市龙华新区观澜街道观澜大道75号福民电子城B012","私营","郭胜承","410309198610216593","批发和零售","","粤卫公证字[2018]第0100C00041号","电子产品、电脑设备及周边配件的技术研发及销售；计算机软件、五金建材、矿产品（不含煤矿）、机械设备、金","","广东省卫生计生委","2015-11-20","2020-02-29"
"102","深圳市新金山集邮市场惠深卡行","深圳市深南东路新金山集邮市场B20号","私营","纪才","711008198311165262","批发和零售","","粤卫公证字[2018]第0100C00042号","电子元器件。；许可经营范围：","","广东省卫生计生委","2017-06-05","2019-09-19"
"103","深圳市林宇中贸易有限公司","深圳市罗湖区书城路都市名园D栋14E","私营","屈群","230718199110114544","批发和零售","","粤卫公证字[2018]第0100C00043号","电子、电器、电子元器件的批发及零售＊；许可经营范围：","","广东省卫生计生委","2014-08-04","2020-01-07"
"104","深圳市龙华区华富市场洪志鸿猪肉档","深圳市龙华区龙华街道华富市场猪肉档8号","私营","严生发","420824196910307541","批发和零售","","粤卫公证字[2018]第0100C00044号","电脑卡。；许可经营范围：","","广东省卫生计生委","2015-12-17","2021-05-29"
"105","深圳市龙岗区京味餐饮店","深圳市龙岗区横岗街道横岗社区华西村富西街5号101","私营","韩清辰","120726197301257883","批发和零售","","粤卫公证字[2018]第0100C00045号","电子产品的购销及国内贸易（不含专营、专控、专卖商品）。；许可经营范围：","","广东省卫生计生委","2015-11-28","2019-12-26"
"106","深圳奢帆服装有限公司","深圳市南山区粤海街道高新南七道风华科技大厦六楼","私营","周河","321820197408245953","批发和零售","","粤卫公证字[2018]第0100C00046号","猪肉；许可经营范围：","","广东省卫生计生委","2016-10-28","2019-09-12"
"107","深圳市龙岗区大爱秀屋健康信息咨询服务部","深圳市龙岗区南湾街道布沙路132号C栋301","私营","喻利","230711197807242170","批发和零售","","粤卫公证字[2018]第0100C00047号","；许可经营范围：片皮烤鸭制售","","广东省卫生计生委","2017-05-24","2020-04-27"
"108","深圳市龙岗区依蕊百货商店","深圳市龙岗区宝龙街道龙东下井B-37号","私营","薛琰毓","331723197902072339","批发和零售","","粤卫公证字[2018]第0100C00048号","服装、服饰、鞋帽袜、箱包、首饰、纺织品、床上用品、工艺品、化妆品的设计、技术开发及销售；经营电子商务","","广东省卫生计生委","2016-08-25","2021-05-02"
"109","深圳市迅盈投资顾问有限公司","深圳市罗湖区南湖街道深南中路世界金融中心B座1910","私营","蒋山朋","501622198808222540","批发和零售","","粤卫公证字[2018]第0100C00049号","护肤品、化妆品零售;健康信息咨询；许可经营范围：","","广东省卫生计生委","2015-05-16","2020-06-28"
"110","深圳珺福珠宝有限公司","深圳市南山区粤海街道海王大厦A座24楼C","私营","戚伟","120512199510084111","批发和零售","","粤卫公证字[2018]第0100C00050号","；许可经营范围：日杂百货、糖烟酒零售。","","广东省卫生计生委","2014-10-29","2020-01-05"
"111","深圳市利龙汽车驾培有限公司坪山分公司","深圳市坪山区石井街道石井社区坪葵路264号添富厂第8栋107","私营","田钧","220604197902219266","批发和零售","","粤卫公证字[2018]第0100C00051号","投资兴办实业（具体项目另行申报）；投资顾问、信息咨询（根据法律、行政法规、国务院决定等规定需要审批的","","广东省卫生计生委","2016-03-17","2020-01-30"
"112","深圳市南山区峙云轩箱包商行","深圳市南山区蛇口街道蛇口老街102-3铺","私营","童澜茜","371801199301107938","批发和零售","","粤卫公证字[2018]第0100C00052号","金银首饰、钻石首饰、雕刻工艺品、花画工艺品、织制工艺品的销售；镶嵌首饰、珠宝玉石首饰、工艺品的设计、","","广东省卫生计生委","2016-06-05","2021-04-29"
"113","深圳市宝安区福永欧氏杂货店","福永街道和平同益新村西六巷3号首层103铺","私营","裴亮","430820198602175792","批发和零售","","粤卫公证字[2018]第0100C00053号","汽车租赁；代理客户向政府部门办理车辆过户、年审等车管业务；学车咨询、学车报名；提供汽车代驾服务。（法","","广东省卫生计生委","2016-03-31","2021-01-20"
"114","深圳市龙华区月亮空间时尚女装店","深圳市龙华区民治街道腾龙路与中梅路交汇处鹏润达环球服贸广场第1层C区北2街102号","私营","张友山","411508199110249813","批发和零售","","粤卫公证字[2018]第0100C00054号","箱包、皮具的批发零售。；许可经营范围：","","广东省卫生计生委","2016-12-20","2020-02-08"
"115","广东本草药业连锁有限公司深圳文锦渡分店","深圳市罗湖区锦联路9号边检站大门外右边九间铺面第07号","私营","卢柔黛","541126198002059470","批发和零售","","粤卫公证字[2018]第0100C00055号","杂货（不含专营、专控、专卖商品）；许可经营范围：","","广东省卫生计生委","2015-05-14","2020-01-28"
"116","深圳市金诺泰电子科技有限公司","深圳市宝安区松岗街道东方社区大田洋工业区田洋一路14号厂房二楼201","私营","范利贵","121326197508224659","批发和零售","","粤卫公证字[2018]第0100C00056号","服装的批发与零售。；许可经营范围：","","广东省卫生计生委","2014-10-20","2020-10-16"
"117","深圳市宝安区西乡惠鑫达商店","深圳市宝安区西乡街道57区宝安大道东侧碧海名园A栋033","私营","姜育菁","411124199802164664","批发和零售","","粤卫公证字[2018]第0100C00057号","中药材、中药饮片、中成药，化学药制剂、抗生素制剂、生化药品、生物制品（预防性生物制品除外）的零售（经","","广东省卫生计生委","2015-05-07","2020-11-07"
"118","深圳乔治王冠商贸有限公司","深圳市龙岗区坂田万科城二期B区15号楼复式125","私营","祝琛民","340122199511198779","批发和零售","","粤卫公证字[2018]第0100C00058号","电子产品、塑胶制品、模具、五金制品的销售；国内商业、物资供销业。（以上均不含法律、行政法规、国务院决","","广东省卫生计生委","2017-02-04","2021-04-06"
"119","深圳市宝安区新安自然美舞蹈用品店","深圳市宝安区新安街道二十五区二十栋二楼B029号","私营","钟谦超","230911199310184759","批发和零售","","粤卫公证字[2018]第0100C00059号","日用品购销；文具用品、体育用品、文体器材的销售；首饰、工艺品及收藏品的销售；工艺美术品的销售；；许可","","广东省卫生计生委","2014-12-17","2020-11-20"
"120","深圳市龙华新区康康润华中金礼品商行","深圳市龙华新区民治街道民治大道857-2号","私营","皮华","430418199203181163","批发和零售","","粤卫公证字[2018]第0100C00060号","国内贸易，货物及技术进出口。(法律、行政法规、国务院决定规定在登记前须经批准的项目除外）；许可经营范","","广东省卫生计生委","2015-03-06","2020-09-12"
"121","深圳市金博赛贸易有限公司","深圳市罗湖区春风路庐山花园B座21楼B","私营","卜颖","350721197605053683","批发和零售","","粤卫公证字[2018]第0100C00061号","舞蹈鞋、舞蹈服装的批发零售＊；许可经营范围：","","广东省卫生计生委","2016-11-06","2019-08-24"
"122","深圳火种展览展示科技有限公司","深圳市宝安区西乡街道宝源路1065号F518时尚创意园F3栋301-304","私营","成妹","441106198304282374","批发和零售","","粤卫公证字[2018]第0100C00062号","礼品、工艺品销售＊；许可经营范围：预包装食品的批发零售、烟草零售＊","","广东省卫生计生委","2015-09-27","2019-08-23"
"123","深圳市福田区欣达电源科技商行","深圳市福田区南园街道下步庙南区12栋702","私营","邹勤雁","131412198210023676","批发和零售","","粤卫公证字[2018]第0100C00063号","木制品、家具的购销及其它国内商业、物资供销业（不含专营、专控、专卖商品）；从事货物及技术的进出口业务","","广东省卫生计生委","2016-04-30","2021-04-19"
"124","深圳市罗湖区潮流干线服装店","深圳市罗湖区爱国路水库新村230号综合楼一楼18号铺","私营","包芝莲","360107199806091968","批发和零售","","粤卫公证字[2018]第0100C00064号","展览展示设备的技术开发；房地产开发；企业展示厅设计；展示设备软硬件研发、销售及上门安装；文化活动策划","","广东省卫生计生委","2014-10-27","2020-03-03"
"125","深圳逸酷柚科技有限公司","深圳市南山区粤海街道高新技术产业园南区W2-B栋4楼A08单元","私营","平香","420115197510094779","批发和零售","","粤卫公证字[2018]第0100C00065号","电子元器件的销售。；许可经营范围：","","广东省卫生计生委","2016-12-30","2019-07-24"
"126","深圳市龙岗区横岗邱惜强海鲜档","深圳市龙岗区横岗街道安良综合市场一楼","私营","彭素","610303198812074245","批发和零售","","粤卫公证字[2018]第0100C00066号","服装、饰品。；许可经营范围：","","广东省卫生计生委","2016-02-14","2020-08-11"
"127","深圳启明星金融服务有限公司","深圳市开放路113号南四层609室","私营","庞明泰","531823198609193844","批发和零售","","粤卫公证字[2018]第0100C00067号","计算机软硬件的技术开发、电脑图文设计、平面设计、企业形象策划；计算机软硬件的技术咨询（以上法律法规、","","广东省卫生计生委","2016-05-07","2021-06-09"
"128","深圳市宝安区沙井奇记饮料批发行","深圳市宝安区沙井街道新二庄村路7-7号","私营","潘竹羽","440922198707012909","批发和零售","","粤卫公证字[2018]第0100C00068号","海鲜（《市场营业执照》有效期至2022年01月17日）。；许可经营范围：","","广东省卫生计生委","2015-10-13","2019-09-27"
"129","深圳市德之青投资有限公司","深圳市福田区福田街道益田路卓越时代广场3806","私营","柯厚星","350102198707214444","批发和零售","","粤卫公证字[2018]第0100C00069号","接受金融机构委托从事金融信息技术外包，接受金融机构委托从事金融业务流程外包；商务信息咨询；投资管理；","","广东省卫生计生委","2015-01-24","2021-03-16"
"130","深圳市恒普蓝贸易有限公司","深圳市宝安区沙井街道民主大道千金方大厦302","私营","许梦婕","640622197606077621","批发和零售","","粤卫公证字[2018]第0100C00070号","；许可经营范围：包装饮料的批发零售，从事烟草零售业务。","","广东省卫生计生委","2016-01-03","2021-07-06"
"131","深圳市宝安区松岗阿春时装店","深圳市宝安区松岗街道办蚌岗村飞鸿时装城2楼15号","私营","邢毓蓉","810205197502241224","批发和零售","","粤卫公证字[2018]第0100C00071号","投资咨询（不含限制项目）；投资兴办实业（具体项目另行申报）；创业投资业务。（法律、行政法规、国务院决","","广东省卫生计生委","2014-09-28","2020-01-18"
"132","深圳市罗湖区天宝翠玉轩商店","深圳市罗湖区建设路1076号三岛中心三层2F-053号","私营","费凝","530308197005312092","批发和零售","","粤卫公证字[2018]第0100C00072号","电子产品、通讯设备、工艺礼品、工艺品、消防设备、劳保用品、安防设备、机械设备、五金建材、服饰材料、纺","","广东省卫生计生委","2016-12-22","2020-11-15"
"133","深圳市福田区香梅综合市场速武蔬菜档","深圳市福田区景田南路香梅综合市场一楼102号","私营","彭斌","110812198209019293","批发和零售","","粤卫公证字[2018]第0100C00073号","成衣。                                               ","","广东省卫生计生委","2017-01-16","2019-09-05"
"134","深圳市宝安区新安欧金胜服饰经营部","深圳市宝安区新安街道新安三路162号310A","私营","段馨贞","360513199410028792","批发和零售","","粤卫公证字[2018]第0100C00074号","工艺美术品。                                            ","","广东省卫生计生委","2017-06-25","2021-05-23"
"135","深圳市泰汉珠宝有限公司","深圳市罗湖区翠竹街道水贝工业区19栋彩宝城二楼B205","私营","樊晶","521827198512298622","批发和零售","","粤卫公证字[2018]第0100C00075号","蔬菜。；许可经营范围：","","广东省卫生计生委","2015-02-25","2020-05-17"
"136","深圳茜雅服装有限公司","深圳市南山区粤海街道科智西路1号科苑西23栋四层","私营","陈伯平","351612197609169077","批发和零售","","粤卫公证字[2018]第0100C00076号","鞋服的零售与批发。；许可经营范围：","","广东省卫生计生委","2015-04-19","2021-01-01"
"137","深圳市福田区竹子林文明照相馆","深圳市福田区益华市场综合楼一层50号门店","私营","俞江","811612197306198846","批发和零售","","粤卫公证字[2018]第0100C00077号","金、银、珠宝、首饰的技术开发与销售，国内贸易，经营进出口。；许可经营范围：","","广东省卫生计生委","2016-03-05","2019-10-10"
"138","深圳市龙岗区利鑫苑小吃店","深圳市龙岗区龙城街道爱联A区西段八巷六号","私营","舒山","451425199507247707","批发和零售","","粤卫公证字[2018]第0100C00078号","服饰、箱包、鞋子、饰品、生活用品、护肤品、化妆品、保健用品、电脑及周边产品、手机及周边产品、电子产品","","广东省卫生计生委","2015-02-20","2021-01-01"
"139","深圳市永桂投资发展有限公司","深圳市罗湖区沿河北路宁水花园碧波大厦五楼502室","私营","石武士","710308198205172290","批发和零售","","粤卫公证字[2018]第0100C00079号","照相。                                               ","","广东省卫生计生委","2014-10-18","2020-01-09"
"140","深圳市龙岗区布吉天一桂林米粉餐厅","深圳市龙岗区布吉街道西环路27号-8号","私营","成朋志","140903198703035115","批发和零售","","粤卫公证字[2018]第0100C00080号","；许可经营范围：小吃制售（不含须特别申报项目，《餐饮服务许可证》有效期至2014年07月19日止）","","广东省卫生计生委","2015-02-11","2019-12-16"
"141","深圳市龙岗区布吉阿刘汽车配件部","深圳市龙岗区布吉街道大靓花园东一巷3号一楼1-2号铺","私营","陶善","511318198402039573","批发和零售","","粤卫公证字[2018]第0100C00081号","投资兴办实体（具体项目另行申报）；国内商业、物资供销业、经济信息咨询（不含专营、专控、专卖商品及限制","","广东省卫生计生委","2016-08-03","2019-12-14"
"142","深圳市宝安金翔舜机电厂","深圳市宝安区公明镇塘家村","私营","诸轮","340626198207148271","批发和零售","","粤卫公证字[2018]第0100C00082号","；许可经营范围：小吃、快餐制售。","","广东省卫生计生委","2015-12-11","2021-07-16"
"143","深圳市丹芯光电科技有限公司","深圳市龙华新区龙华街道和平路金銮国际商务大厦906","私营","常倩馥","231615198411137329","批发和零售","","粤卫公证字[2018]第0100C00083号","汽车配件(不含专营专控专卖商品及其他限制项目）。；许可经营范围：","","广东省卫生计生委","2015-09-23","2021-02-03"
"144","深圳市罗湖区时尚依依服饰店","深圳市罗湖区东门街道新园路20号宝华楼白马服装批发城4楼A区26档","私营","宁琳","711508198408282656","批发和零售","","粤卫公证字[2018]第0100C00084号","点焊机、碰焊机、五金零配件。 ；许可经营范围：","","广东省卫生计生委","2015-02-06","2021-03-22"
"145","深圳市龙岗区兴秀汽车配件店","深圳市龙岗区吉华街道大靓五巷18A102","私营","周乐","461125198106229220","批发和零售","","粤卫公证字[2018]第0100C00085号","照明产品及设备的技术开发；LED光源 灯饰、节能设备、光源产品、工艺品、电子产品、五金制品的销售；国","","广东省卫生计生委","2015-08-11","2019-08-05"
"146","罗湖区菁菁时装商店","罗湖区东门中路九龙城广场三楼228A号","私营","张维","541502198412051879","批发和零售","","粤卫公证字[2018]第0100C00086号","服装、饰品的零售。；许可经营范围：","","广东省卫生计生委","2016-11-08","2019-08-11"
"147","深圳东南丝绸有限公司经销部","深圳市福田区华联大厦1711单元","私营","蒋力","230619198507132179","批发和零售","","粤卫公证字[2018]第0100C00087号","国产汽车配件。；许可经营范围：","","广东省卫生计生委","2014-12-12","2020-10-28"
"148","中融创投投资控股（深圳）有限公司","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","私营","魏雅黛","360110197804024980","批发和零售","","粤卫公证字[2018]第0100C00088号","服装。                                               ","","广东省卫生计生委","2017-02-26","2020-06-08"
"149","深圳市玉轩科技有限公司","深圳市宝安区西乡街道三围汇庭居汇福阁703号","私营","任天政","440323198612241717","批发和零售","","粤卫公证字[2018]第0100C00089号","经销本公司生产的各种真丝服装、面料以及各种辅料。；许可经营范围：","","广东省卫生计生委","2014-10-08","2020-10-14"
"150","深圳市宝安区福永家惠电器店","深圳市宝安区福永街道兴围社区兴围中七巷1号2号铺","私营","黄荣红","711316199306084707","批发和零售","","粤卫公证字[2018]第0100C00090号","受托管理股权投资基金（不得从事证券投资活动；不得以公开方式募集资金开展投资活动；不得从事公开募集基金","","广东省卫生计生委","2014-10-30","2020-06-14"
"151","深圳市百纳海电子科技有限公司","深圳市宝安区松岗街道潭头第三工业区B7栋2楼","私营","唐策克","151314197404231489","批发和零售","","粤卫公证字[2018]第0100C00091号","电子产品、数码产品、液晶显示屏、液晶显示模块、平板电脑、笔记本、智能设备的技术开发与销售；国内贸易；","","广东省卫生计生委","2015-01-23","2020-12-24"
"152","深圳市龙岗区顺好好百货店","深圳市龙岗区龙岗街道爱联社区爱南路40号","私营","管岚雁","351522199403291405","批发和零售","","粤卫公证字[2018]第0100C00092号","小电器（不含法律法规、国务院决定规定须事先取得行政许可的项目）；许可经营范围：","","广东省卫生计生委","2014-11-24","2020-10-17"
"153","深圳市捷一好电子有限公司","深圳市南山区南油第四工业区3栋5层西侧","私营","魏辉","131020197812141493","批发和零售","","粤卫公证字[2018]第0100C00093号","SMT设备的销售；电子产品的技术开发与销售；国内贸易，货物及技术进出口。(法律、行政法规、国务院决定","","广东省卫生计生委","2014-11-02","2020-02-07"
"154","深圳市宝安区观澜刘记保健品店","深圳市宝安区观澜镇新田村新樟路6号","私营","罗娜","521222197810155582","批发和零售","","粤卫公证字[2018]第0100C00094号","日用百货零售；许可经营范围：","","广东省卫生计生委","2016-05-06","2019-12-19"
"155","深圳市赞丰科技有限公司","深圳市福田区上步路上步大厦1709室","私营","郑顺栋","520305198906222550","批发和零售","","粤卫公证字[2018]第0100C00095号","印刷电路板的生产、销售。电子器件的购销（不含专营、专控、专卖商品）。 ；许可经营范围：","","广东省卫生计生委","2015-01-11","2020-05-23"
"156","深圳市宝安区沙井祥俊数码商行","深圳市宝安区沙井街道南亭路21-1号","私营","沈军达","430406197603154047","批发和零售","","粤卫公证字[2018]第0100C00096号","保健食品*                                             ","","广东省卫生计生委","2014-08-23","2020-04-11"
"157","福田区继忠商店","福田区上步向东围33号","私营","谢凡","231604198305247142","批发和零售","","粤卫公证字[2018]第0100C00097号","电子产品、电子仪器、机电设备、网络设备、通信设备、智能化系统及设备的技术开发与购销及其它国内商业、物","","广东省卫生计生委","2016-12-04","2019-07-26"
"158","深圳市必展电器有限公司","深圳市龙岗区坂田街道办坂田布龙公路坂田文化石后面磊义厂A栋二楼B区","私营","葛芸","511116199401195516","批发和零售","","粤卫公证字[2018]第0100C00098号","数码产品；许可经营范围：","","广东省卫生计生委","2015-04-24","2019-12-01"
"159","深圳市宝安区西乡陆兴电子商行","深圳市宝安区西乡街道劳动路78号北102铺","私营","裴策才","520123197802203561","批发和零售","","粤卫公证字[2018]第0100C00099号","副食品、日用杂货、封口饮料。                                    ","","广东省卫生计生委","2015-09-06","2019-07-24"
"160","深圳市美亚润丰科技有限公司","深圳市南山区蛇口爱榕路湾厦花园北座411号","私营","季飞","150613197004167568","批发和零售","","粤卫公证字[2018]第0100C00100号","马达绝缘片、五金制品、电器配件的生产加工（不含限制项目），国内商业、物资供销业（不含专营、专控、专卖","","广东省卫生计生委","2015-04-12","2020-10-12"
"161","深圳市立志创电子有限公司","深圳市福田区福田街道彩田路彩天名苑紫藤轩13E","私营","米静芳","130914198609158773","批发和零售","","粤卫公证字[2018]第0100C00101号","电子零配件批发零售；许可经营范围：","","广东省卫生计生委","2015-07-26","2020-09-09"
"162","深圳市罗湖区仕兴五金电器商行","深圳市罗湖区北斗路文华花园1栋101之一号","私营","霍良","520609198307048512","批发和零售","","粤卫公证字[2018]第0100C00102号","电子产品的技术开发、技术转让、技术培训、技术咨询服务；舞台灯光音响设备、会议系统设备；投影机等电子设","","广东省卫生计生委","2014-10-07","2019-08-25"
"163","深圳市斯洛奇科技有限公司","深圳市福田区园岭街道园岭五街园中花园A栋21E","私营","沈怡","500409199811308841","批发和零售","","粤卫公证字[2018]第0100C00103号","灯具、灯饰、家用电器、塑胶制品、五金制品、电子产品的销售；经营电子商务；国内贸易。；许可经营范围：照","","广东省卫生计生委","2017-02-26","2021-03-09"
"164","深圳市宝安区新安永宏电子科技经销部","深圳市宝安区宝城26区创业电子城1140号","私营","洪功发","450306199601057272","批发和零售","","粤卫公证字[2018]第0100C00104号","五金电器，配匙。；许可经营范围：","","广东省卫生计生委","2014-08-09","2019-12-04"
"165","深圳市南山区月亮湾花园市场利祥商店","深圳市南山区月亮湾花园市场门店A16号","私营","费纨","320124199811153399","批发和零售","","粤卫公证字[2018]第0100C00105号","电子元器件、集成电路、光电产品、半导体、太阳能产品、仪表配件、数字电视播放产品及通讯产品的技术开发及","","广东省卫生计生委","2015-01-11","2021-03-17"
"166","深圳市宝安区沙井可菲兔皮具店","深圳市宝安区沙井街道创新路与上星路交汇处裕富苑义乌商贸城1-3层2A015","私营","季洁菊","710319197110136028","批发和零售","","粤卫公证字[2018]第0100C00106号","电子产品（不含专营、专控、专卖商品）＊；许可经营范围：","","广东省卫生计生委","2015-07-20","2020-08-15"
"167","深圳市罗湖区大童乐纺织品市场雅森辅料行","深圳市罗湖区东门中路万达丰大厦第六层C16号商铺","私营","鲍蓓珊","141323199204196805","批发和零售","","粤卫公证字[2018]第0100C00107号","副食。                                               ","","广东省卫生计生委","2016-06-24","2020-11-09"
"168","福田区永安门窗加工店","福田区福明路28号","私营","齐蕊","441826197705034915","批发和零售","","粤卫公证字[2018]第0100C00108号","箱包，雨具。；许可经营范围：","","广东省卫生计生委","2017-06-09","2021-01-06"
"169","深圳市宝安区大浪凯利鸿皮革商店","深圳市宝安区大浪龙胜村A区14栋102","私营","吉璐琬","351628198606272261","批发和零售","","粤卫公证字[2018]第0100C00109号","服装辅料。（零售）；许可经营范围：","","广东省卫生计生委","2015-06-05","2021-04-03"
"170","深圳市宝安区民治万众城唯衣坊服装店","深圳市宝安区民治街道万众城时代市场二楼A344号","私营","萧锦欣","430801199612276010","批发和零售","","粤卫公证字[2018]第0100C00110号","五金制品加工。                                           ","","广东省卫生计生委","2017-04-08","2019-11-15"
"171","南山区丽都潮州菜酒家","南山区西丽大道中段丽岛公司对面1-10号","私营","乔和冠","230312198812294631","批发和零售","","粤卫公证字[2018]第0100C00111号","皮革、布料及辅料。；许可经营范围：","","广东省卫生计生委","2016-07-09","2020-12-11"
"172","深圳中科华海科技有限公司","深圳市龙岗区坂田街道布龙路坂田段633号和盛大厦202号","私营","韦武","211711198407016338","批发和零售","","粤卫公证字[2018]第0100C00112号","服装＊；许可经营范围：","","广东省卫生计生委","2016-10-27","2019-09-28"
"173","深圳市罗湖区新秀市场124号","深圳市罗湖区黄贝路新秀市场124号","私营","钱妍","461716198708023623","批发和零售","","粤卫公证字[2018]第0100C00113号","饮食。饮料、烟酒零售(凭证经营)。                                 ","","广东省卫生计生委","2017-03-23","2019-09-21"
"174","深圳市万莱德光电科技有限公司","深圳市宝安区福永街道塘尾社区和沙路6号503","私营","邱婵亚","420114198903062922","批发和零售","","粤卫公证字[2018]第0100C00114号","计算机软件、硬件的开发；计算机系统服务；计算机软、硬件及辅助设备销售；服装、鞋帽、皮革制品、针纺织品","","广东省卫生计生委","2015-12-13","2020-10-02"
"175","深圳市格斯凯达科技有限公司","深圳市宝安区西乡街道固戍航城大道光电研发总部大厦3幢1712室","私营","乔 ","110102197501036116","批发和零售","","粤卫公证字[2018]第0100C00115号","猪肉。                                               ","","广东省卫生计生委","2016-12-13","2020-01-24"
"176","深圳市宝安区福永多美面包店","深圳市宝安区福永塘尾十二区南七巷1号一楼","私营","孟仪","221518198001037102","批发和零售","","粤卫公证字[2018]第0100C00116号","LED、LED灯具的技术开发（不含生产加工）及销售；国内商业、物资供销业；货物及技术进出口。（以上均","","广东省卫生计生委","2015-06-04","2020-06-26"
"177","深圳市龙岗区紫莱轩养生会所","深圳市龙岗区横岗街道荣德国际雨馨公寓B座205-206商铺","私营","刘雄","431303198711168141","批发和零售","","粤卫公证字[2018]第0100C00117号","服装，饰品，眼镜的技术开发与销售；国内贸易，货物及技术进出口。（法律、行政法规、国务院决定禁止的项目","","广东省卫生计生委","2017-04-18","2021-02-20"
"178","深圳市宝安区西乡常鸿商行","深圳市宝安区西乡街道后瑞社区爱民路34号102","私营","颜艳","650602198701249532","批发和零售","","粤卫公证字[2018]第0100C00118号","食品零售（不含专营、专控、专卖商品）*                               ","","广东省卫生计生委","2014-11-25","2020-12-18"
"179","中国铁路对外服务深圳公司深南营业部","深圳市福田区华强集团厂区2号楼1层东南侧","私营","路梁","811310198505171087","批发和零售","","粤卫公证字[2018]第0100C00119号","经络保健按摩。；许可经营范围：无。","","广东省卫生计生委","2015-01-23","2020-07-03"
"180","福田区益华市场","福田区益华市场64号","私营","刘达承","350610198901169607","批发和零售","","粤卫公证字[2018]第0100C00120号","定型包装食品零售＊（凭食品流通许可证有效期限经营）；许可经营范围：","","广东省卫生计生委","2014-10-02","2021-07-07"
"181","深圳市龙岗区平湖中尚电子加工厂","深圳市龙岗区平湖街道新厦工业城168花园1栋2号一楼","私营","戴林刚","440703196912274782","批发和零售","","粤卫公证字[2018]第0100C00121号","铁路快运包裹业务( 不含信函 )；代售火车票。 ；许可经营范围：","","广东省卫生计生委","2016-06-23","2020-10-04"
"182","深圳市宝安区石岩国兴五金店","深圳市宝安区石岩街道宝源社区料坑新村东10巷3栋1号","私营","顾斌","510921198610315299","批发和零售","","粤卫公证字[2018]第0100C00122号","蔬菜                                                ","","广东省卫生计生委","2014-11-02","2021-03-30"
"183","深圳市思讯通实业有限公司","深圳市宝安区西乡街道62区安圣大厦4楼c417","私营","范力固","360501197805182369","批发和零售","","粤卫公证字[2018]第0100C00123号","；许可经营范围：电子产品加工.","","广东省卫生计生委","2015-02-19","2019-08-25"
"184","深圳市龙岗区龙岗强记恒益五金店","深圳市龙岗区龙岗黄龙坡龙园路78号壹层","私营","谭黛姣","620307197609295818","批发和零售","","粤卫公证字[2018]第0100C00124号","五金器材零售＊（不含专营专控专卖品）；许可经营范围：","","广东省卫生计生委","2016-03-22","2019-10-18"
"185","深圳市三人邦投资管理有限公司","深圳市宝安区西乡街道固戍航城大道福森科技园4栋三楼","私营","车顺","711401197011037495","批发和零售","","粤卫公证字[2018]第0100C00125号","投资兴办实业（具体项目另行申报）电子产品，电子元器件，机电设备，手机及配件，数码产品，塑胶产品，通讯","","广东省卫生计生委","2015-04-26","2020-09-23"
"186","深圳市德丰家居制品有限公司","深圳市南山区桃园路田厦国际中心B座1436室","私营","庞会山","410914198307271946","批发和零售","","粤卫公证字[2018]第0100C00126号","五金（凭许可证有效期经营）。                                    ","","广东省卫生计生委","2016-07-24","2020-09-13"
