"139","2213185981862260531061205","和平里街道","吉林省四平市和平里街道","政府和公用设施","砖混结构","1122","592111271503","贺海群","居民身份证","320706199604081556","诸嘉倩","居民身份证","141122198412197241","2016-09-07","抵押登记"
"140","4202227829368016943514239","后宰门街道","湖北省宜昌市后宰门街道","经营用房","砖混结构","919","569186410532","陶琰","居民身份证","131706198109091311","鲁刚","居民身份证","210707197501134820","2016-07-15","网上签约"
"141","2218079107731534321191139","八里庄街道","吉林省四平市八里庄街道","工业用途","钢结构","529","339360431627","韦奇山","居民身份证","331305199402075480","邱晓英","居民身份证","310428198512058279","2015-10-19","变更登记"
"142","3312254170553485037238517","陶然亭街道","浙江省丽水市陶然亭街道","工业用途","钢混结构","783","981336205869","唐燕","居民身份证","211718198802261011","诸怡青","居民身份证","510402196909277708","2012-09-02","变更登记"
"143","2315051470527969173058538","天坛街道","黑龙江省佳木斯市天坛街道","政府和公用设施","钢结构","323","550844737323","任思静","居民身份证","431516198805151384","喻琦","居民身份证","500111199112306810","2014-03-31","预售合同备案"
"144","6104025227764538804331989","牛街街道","陕西省咸阳市牛街街道","文体娱乐设施","钢混结构","622","114355910792","姜茂民","居民身份证","520806199706308569","何东","居民身份证","340502197205146310","2012-09-06","转移登记"
"145","3508164700782120293609446","东四街道","福建省漳州市东四街道","商业用房","砖混结构","273","480910865368","舒艳雁","居民身份证","130618197411045905","陆雁妍","居民身份证","411424197611141180","2014-05-11","变更登记"
"146","3611016193018289205049337","小关街道","江西省南昌市小关街道","商业用房","钢结构","402","341844637856","颜会明","居民身份证","230328198112155897","贾旭","居民身份证","460817197107142283","2017-06-28","预售合同备案"
"147","3707177291748624497033259","东四街道","山东省枣庄市东四街道","住宅","剪力墙结构","219","114966934896","萧雄","居民身份证","351326199602173781","邓馥芝","居民身份证","510508198611061530","2016-09-24","预售合同备案"
"148","4118049618915502301288658","阜康街道","河南省新乡市阜康街道","住宅","框架结构","165","944238359431","邵佳桂","居民身份证","610217199001067888","何星","居民身份证","501509197205206654","2013-04-15","变更登记"
"149","6105176762584400035908467","宁安街道","陕西省延安市宁安街道","政府和公用设施","剪力墙结构","463","319362861864","杜世","居民身份证","311607197905112640","白希兰","居民身份证","500704199106226901","2015-10-02","预售合同备案"
"150","3215134901354533067012496","新华路街道","江苏省无锡市新华路街道","政府和公用设施","钢混结构","476","950981174074","宋进","居民身份证","501204198806116855","章荷露","居民身份证","340914197312014498","2015-11-04","变更登记"
"151","5117098657031051041686571","胜北街道","四川省绵阳市胜北街道","政府和公用设施","钢混结构","1116","742246677378","邓颖","居民身份证","320118199801266900","高楠宏","居民身份证","440206197310266939","2012-10-26","网上签约"
"152","3116023388089155484257166","红旗街道","上海市红旗街道","工业用途","剪力墙结构","1044","612560931615","平绍","居民身份证","460913198808148981","田贵有","居民身份证","430211197910072563","2015-02-10","网上签约"
"153","5011146285165624889751309","潘家园街道","重庆市潘家园街道","经营用房","钢结构","329","612839178179","倪霄","居民身份证","460101198910198995","蒋明","居民身份证","211206197802256437","2016-10-31","抵押登记"
"154","2215073008313305506565883","建北街道","吉林省白城市建北街道","商业用房","砖混结构","716","497408457898","元鹏","居民身份证","121523197507092083","毛滢","居民身份证","111816198509294873","2015-02-24","预售合同备案"
"155","4314056161641346273546713","团结湖街道","湖南省株洲市团结湖街道","住宅","钢混结构","140","185435703954","沈心","居民身份证","110903198512035326","乔子冠","居民身份证","430221199308094660","2014-08-28","转移登记"
"156","3617256517001924347436922","小关街道","江西省上饶市小关街道","商业用房","钢混结构","325","107002546196","甘芬","居民身份证","460625198902254587","卢俊东","居民身份证","330510198602143558","2014-11-10","抵押登记"
"157","2318156125639660327683498","交道口街道","黑龙江省鸡西市交道口街道","政府和公用设施","框架结构","505","572737248401","袁毅","居民身份证","341103199611201668","左蓉蓓","居民身份证","501210199403125928","2017-02-02","网上签约"
"158","2118101332065080688075761","五七街道","辽宁省抚顺市五七街道","商业用房","框架结构","545","388863658919","钟宁民","居民身份证","521820199311124635","计芝","居民身份证","430422197302102123","2013-10-01","抵押登记"
"159","3701236732909630416361625","垡头街道","山东省东营市垡头街道","文体娱乐设施","钢结构","804","837611168521","邢达群","居民身份证","511813198902163819","吴江","居民身份证","370819199808188838","2013-10-29","变更登记"
"160","3717163678739731225841173","德胜街道","山东省枣庄市德胜街道","工业用途","钢结构","378","784969155108","姜香月","居民身份证","460402199902235616","孔莎","居民身份证","141807199102117122","2016-12-15","转移登记"
"161","6110166828943110801425652","德胜街道","陕西省宝鸡市德胜街道","文体娱乐设施","剪力墙结构","614","676082580318","郭康力","居民身份证","330923199709078941","韩松","居民身份证","511110198204046699","2015-04-07","预售合同备案"
"162","3713203265265267565110613","和平街街道","山东省枣庄市和平街街道","经营用房","剪力墙结构","1059","786321468300","成绍","居民身份证","340127196912242132","熊卿素","居民身份证","460418199708248800","2013-04-21","抵押登记"
"163","5201144749283697324364583","锁金村街道","贵州省遵义市锁金村街道","工业用途","钢混结构","728","532439383690","常杰","居民身份证","511602198706128624","吕嘉","居民身份证","610303197809094971","2017-04-18","预售合同备案"
"164","4104136248173527192331701","联盟街道","河南省安阳市联盟街道","政府和公用设施","钢混结构","921","770009980800","龚梅","居民身份证","320111199902197196","杜珊青","居民身份证","231415199202157596","2014-04-08","变更登记"
"165","2214049662171419407483372","城北街道","吉林省松原市城北街道","政府和公用设施","钢结构","220","410355802330","汪欢","居民身份证","221616197512069525","徐炎","居民身份证","230715198802101070","2016-07-06","抵押登记"
"166","3412244361441369683161832","呼家楼街道","安徽省阜阳市呼家楼街道","住宅","钢混结构","154","714715457123","金仪","居民身份证","361726199710233622","米龙彬","居民身份证","370416198011277000","2016-01-31","转移登记"
"167","5304199982996977012239922","新石街道","云南省丽江市新石街道","商业用房","砖混结构","408","833987951819","董梁","居民身份证","460205199303311007","董岩","居民身份证","530320199403231427","2017-07-12","转移登记"
"168","1113091278488329564674200","长丰街道","北京市长丰街道","经营用房","砖混结构","463","331131613924","彭清志","居民身份证","110328199008066684","平璐","居民身份证","411827198105159104","2014-05-02","转移登记"
"169","3707075966383665043025948","交道口街道","山东省东营市交道口街道","商业用房","钢结构","1043","892080252898","汪伊艺","居民身份证","311617199310314792","林才","居民身份证","331106197310057498","2015-05-20","变更登记"
"170","3304207598354020231144491","景山街道","浙江省绍兴市景山街道","文体娱乐设施","钢结构","321","332220902905","余行钧","居民身份证","341407199706301227","贾娴颖","居民身份证","370923199009258674","2011-07-18","变更登记"
"171","3416258818524158761820616","梅园街道","安徽省合肥市梅园街道","住宅","钢结构","160","128080283791","魏力群","居民身份证","140520198702232102","俞进","居民身份证","410324197702033363","2016-04-30","变更登记"
"172","5311226692227270484945271","呼家楼街道","云南省丽江市呼家楼街道","商业用房","砖混结构","205","258610126349","葛芳荷","居民身份证","611413199401014038","于珍","居民身份证","500325199008012432","2013-12-12","变更登记"
"173","1415249104036338355051906","青园街道","山西省忻州市青园街道","住宅","砖混结构","192","835276921707","钱婉悦","居民身份证","350118199903143634","薛红娴","居民身份证","440513197709206725","2016-06-07","网上签约"
"174","3603124488768573568453317","天苑街道","江西省南昌市天苑街道","文体娱乐设施","钢结构","442","455814432589","姜艺舒","居民身份证","421320198407279302","齐娅","居民身份证","510422197510184465","2016-05-05","抵押登记"
"175","6112107590332011019537318","梅园街道","陕西省咸阳市梅园街道","商业用房","砖混结构","1108","740520888046","罗婵艺","居民身份证","331711197304304023","柏辉家","居民身份证","411110199306155533","2013-08-23","抵押登记"
"176","1215186584741051297746797","东华街道","天津市东华街道","政府和公用设施","框架结构","982","999632422921","郝菁","居民身份证","431212197611294238","路盛","居民身份证","461123198909049888","2013-09-18","网上签约"
"177","4417207220584109639884981","湖南路街道","广东省佛山市湖南路街道","工业用途","钢混结构","999","463392400262","钟妍聪","居民身份证","110622197105287210","莫飞","居民身份证","231628198705286944","2012-08-15","抵押登记"
"178","3108249731838148666517512","大栅栏街道","上海市大栅栏街道","商业用房","剪力墙结构","1144","975740891806","祁娣","居民身份证","371523197110181761","郭波","居民身份证","371727199406142060","2015-07-24","网上签约"
"179","1209232350846693018002280","裕西街道","天津市裕西街道","住宅","钢结构","194","520285327359","甄纯爽","居民身份证","441108199206299797","诸悦","居民身份证","511427198011075903","2016-08-08","变更登记"
"180","1416243098778531429607876","城南街道","山西省忻州市城南街道","经营用房","剪力墙结构","212","161375537489","宋世心","居民身份证","531007199202118367","彭宜","居民身份证","461301197902214502","2014-05-11","抵押登记"
"181","4408223630785845497085201","永定门外街道","广东省汕头市永定门外街道","工业用途","框架结构","601","754509712317","倪慧","居民身份证","231809199605201840","萧朋","居民身份证","311423198405165852","2012-05-28","预售合同备案"
"182","4211142081383852412398839","小关街道","湖北省随州市小关街道","住宅","钢混结构","222","111288144478","安艳","居民身份证","230222197911069360","刘发","居民身份证","440626198511269594","2017-01-16","预售合同备案"
"183","3204025421195481426883600","湖南路街道","江苏省苏州市湖南路街道","政府和公用设施","剪力墙结构","849","229018708934","柏兴","居民身份证","120308199603126562","吴璧静","居民身份证","221102196909138612","2017-05-04","转移登记"
"184","3314262962007781954464362","永定门外街道","浙江省杭州市永定门外街道","政府和公用设施","砖混结构","981","360573663539","梁贞玉","居民身份证","360707197702132602","龚裕","居民身份证","140117198005023050","2015-03-11","网上签约"
"185","5016025663811742177242948","东湖街道","重庆市东湖街道","政府和公用设施","框架结构","902","638401475601","左才","居民身份证","360310199207177723","姜天信","居民身份证","431410197006142560","2015-07-08","抵押登记"
"186","4608083710768624437991652","广安门外街道","海南省三亚市广安门外街道","文体娱乐设施","框架结构","342","355818853443","史姬","居民身份证","510621198904253971","成亨","居民身份证","431813199510152119","2011-09-08","网上签约"
"187","1214178493968221478141412"," 广安街道","天津市 广安街道","工业用途","砖混结构","550","165137362585","夏琰梦","居民身份证","351319198103156155","樊悦","居民身份证","211027197206072037","2012-09-21","网上签约"
"188","4418198832957896001971658","东华街道","广东省珠海市东华街道","商业用房","砖混结构","237","239427137299","莫启固","居民身份证","230604197501126085","唐天承","居民身份证","221204198105226369","2012-12-10","抵押登记"
"189","5201173360006664425569749","红山街道","贵州省六盘水市红山街道","经营用房","砖混结构","492","706690688992","元芬昭","居民身份证","360103199003075748","纪雄","居民身份证","311813199906302606","2014-07-30","转移登记"
"190","4111211651235671982017898","香河园街道","河南省三门峡市香河园街道","商业用房","钢混结构","454","355743304154","吕璧","居民身份证","411510198908148461","彭言平","居民身份证","330802197512288509","2014-02-04","网上签约"
"191","3411181977477052236841640","彭后街道","安徽省淮南市彭后街道","文体娱乐设施","钢混结构","506","577397410666","常月莉","居民身份证","340102199801214683","毕弘昌","居民身份证","211704199301219028","2015-12-24","转移登记"
"192","3218248499312256871613380","白纸坊街道","江苏省苏州市白纸坊街道","经营用房","框架结构","294","821843376606","董家俊","居民身份证","131203198411179696","韩秀雅","居民身份证","351401198603246236","2015-12-03","抵押登记"
"193","6114035182107853043983152","夫子庙街道","陕西省咸阳市夫子庙街道","商业用房","剪力墙结构","880","294953898388","常国永","居民身份证","501216197812201267","乐家致","居民身份证","611525198011107337","2016-05-17","网上签约"
"194","3404152516969782725010201","建外街道","安徽省芜湖市建外街道","工业用途","钢结构","577","467502988025","洪平","居民身份证","231527198010296044","曹旭","居民身份证","370523199103056580","2014-11-15","抵押登记"
"195","3311069408363020967324845","双井街道","浙江省金华市双井街道","政府和公用设施","钢结构","561","337582726983","穆若伦","居民身份证","430213197304201875","钱春","居民身份证","321127198003174713","2013-07-14","预售合同备案"
"196","1305183586342701646788406","龙潭街道","河北省邢台市龙潭街道","政府和公用设施","砖混结构","617","757572517370","戴 ","居民身份证","130419197806022247","奚生","居民身份证","330617197904235543","2015-05-14","转移登记"
"197","4402151991828007238020328","前门街道","广东省广州市前门街道","住宅","钢混结构","228","736319609430","李学","居民身份证","521606199406073300","余纨","居民身份证","530725197408112265","2015-09-23","转移登记"
"198","3209204659523706388343737"," 广安街道","江苏省无锡市 广安街道","住宅","砖混结构","213","930669371956","项欣艳","居民身份证","350301199001135243","孔裕厚","居民身份证","420317198008198521","2016-03-24","网上签约"
"199","5118142511999938718801849","左家庄街道","四川省自贡市左家庄街道","工业用途","剪力墙结构","1137","385052263383","蔡瑗","居民身份证","321805197012111278","薛兰琼","居民身份证","521711197107104517","2016-09-16","转移登记"
"200","4612149661299034326671406","前门街道","海南省三亚市前门街道","政府和公用设施","框架结构","1064","117202830751","郭晨强","居民身份证","351219198304167891","周钧坚","居民身份证","221713197503098590","2012-03-25","变更登记"
