"63329","宣语芙","涂秉中","1977-11-15","1980-09-06","良好","良好","2018-03-16","2018-03-16","浙江省台州市","浙江省杭州市","酒仙桥路大山子路口西南角","酒仙桥路大山子路口西南角","涂然旭","男","2018-12-31"
"63433","盛靖柏","越满藤","1996-07-16","1985-11-25","良好","良好","2016-01-18","2016-01-18","浙江省台州市","浙江省衢州市","立汤路186号龙德广场B1层","立汤路186号龙德广场B1层","越贻楚","男","2016-09-09"
"63775","褚冰蓝","蔺本然","1974-12-22","1983-08-08","良好","良好","2015-10-28","2015-10-28","浙江省台州市","浙江省嘉兴市","安德路甲61号","安德路甲61号","蔺子荣","男","2016-08-12"
"65749","沈书兰","印荻蒝","1997-06-05","1994-11-03","良好","良好","2015-02-27","2015-02-27","浙江省衢州市","浙江省嘉兴市","方庄芳群园二区28号楼","方庄芳群园二区28号楼","印楚洋","男","2015-10-25"
"66067","戈笑蓝","贾呈祥","1996-08-07","1980-02-12","良好","良好","2017-02-06","2017-02-06","浙江省湖州市","浙江省舟山市","东直门内大街5号","东直门内大街5号","贾祥博","男","2017-10-01"
"67826","缪书蕾","钱子路","1996-10-11","1978-02-11","良好","良好","2017-11-15","2017-11-15","浙江省台州市","浙江省金华市","新世纪商城3层","新世纪商城3层","钱宇彬","男","2018-09-01"
"68069","储语兰","爱季伦","1981-05-03","1990-08-14","良好","良好","2016-12-29","2016-12-29","浙江省湖州市","浙江省嘉兴市","下元一条往东50米","下元一条往东50米","爱承承","男","2017-10-12"
"68492","干元风","孙家林","1994-02-15","1999-01-07","良好","良好","2016-10-26","2016-10-26","浙江省舟山市","浙江省嘉兴市","西坝河西里26号楼底商","西坝河西里26号楼底商","孙秉治","男","2017-06-22"
"69290","郎怀蝶","白跃林","1996-01-18","1994-12-01","良好","良好","2014-12-18","2014-12-18","浙江省衢州市","浙江省台州市","燕山大件路动力厂对面往南200米","燕山大件路动力厂对面往南200米","白柏晗","男","2015-08-30"
"69714","敖之柔","夏岱宗","1986-01-19","1991-05-16","良好","良好","2018-03-05","2018-03-05","浙江省绍兴市","浙江省温州市","太平路22号","太平路22号","夏思众","男","2018-10-26"
"70418","凌友巧","谯桥松","1982-03-22","1992-09-07","良好","良好","2015-06-17","2015-06-17","浙江省衢州市","浙江省嘉兴市","交通大学路与交大东路交叉口西行40米大学路南侧汽车维修站旁","交通大学路与交大东路交叉口西行40米大学路南侧汽车维修站旁","谯俊嘉","男","2016-04-08"
"71074","寇春雁","莫宏达","1998-02-27","1994-03-03","良好","良好","2016-12-19","2016-12-19","浙江省金华市","浙江省绍兴市","马家堡东路71号","马家堡东路71号","莫乐正","男","2017-09-07"
"72008","桂亦玉","宋宏燊","1993-05-18","1986-06-26","良好","良好","2017-07-20","2017-07-20","浙江省绍兴市","浙江省台州市","看丹桥千禧百旺超市旁","看丹桥千禧百旺超市旁","宋星宇","男","2018-03-16"
"72214","曹白易","贡保华","1974-09-12","1981-06-05","良好","良好","2018-03-23","2018-03-23","浙江省绍兴市","浙江省舟山市","西三环中路航天桥西南角航天商务院内1楼","西三环中路航天桥西南角航天商务院内1楼","贡范之","男","2018-12-12"
"72233","从亦寒","萧菖杰","1978-01-31","1987-01-10","良好","良好","2017-04-13","2017-04-13","浙江省杭州市","浙江省宁波市","顺平西路7号","顺平西路7号","萧林钺","男","2018-01-23"
"72235","莘代真","谈宏安","1997-07-10","1996-01-24","良好","良好","2016-12-16","2016-12-16","浙江省绍兴市","浙江省宁波市","万盛北街万盛北里甲420号楼一层105室","万盛北街万盛北里甲420号楼一层105室","谈宁启","男","2017-09-17"
"72364","双冰枫","成荣行","1995-10-16","1986-07-28","良好","良好","2016-06-20","2016-06-20","浙江省金华市","浙江省绍兴市","八里庄路311号附近","八里庄路311号附近","成拓柏","男","2017-02-16"
"72637","束觅波","时骞尧","1975-01-18","1981-08-12","良好","良好","2018-05-23","2018-05-23","浙江省舟山市","浙江省衢州市","东高路与马各庄路交叉路口西100米","东高路与马各庄路交叉路口西100米","时根涯","男","2019-02-09"
"72786","仲平安","岑博跃","1984-04-18","1992-01-13","良好","良好","2015-02-15","2015-02-15","浙江省舟山市","浙江省嘉兴市","南郝庄商业街1-09号","南郝庄商业街1-09号","岑伟树","男","2015-12-04"
"72952","彭从安","乔蔼民","1983-08-09","1996-01-04","良好","良好","2016-03-14","2016-03-14","浙江省湖州市","浙江省温州市","宋家庄苇子坑125号","宋家庄苇子坑125号","乔紫潇","男","2016-11-02"
"74775","屈灵槐","巢合运","1998-03-01","1988-12-21","良好","良好","2018-05-16","2018-05-16","浙江省温州市","浙江省嘉兴市","青年路大悦城7层拾间主题区22号","青年路大悦城7层拾间主题区22号","巢季正","男","2019-01-02"
"75088","狄乐菱","訾宪松","1981-09-04","1986-02-15","良好","良好","2018-06-26","2018-06-26","浙江省湖州市","浙江省宁波市","十里河桥左安东路西100米","十里河桥左安东路西100米","訾聪希","男","2019-04-02"
"75931","束觅波","时骞尧","1975-01-18","1981-08-12","良好","良好","2018-05-23","2018-05-23","浙江省舟山市","浙江省衢州市","东高路与马各庄路交叉路口西100米","东高路与马各庄路交叉路口西100米","时根涯","男","2019-02-09"
"76315","栾夜蕾","张秉坤","1981-07-23","1985-11-22","良好","良好","2014-12-11","2014-12-11","浙江省宁波市","浙江省衢州市","朝阳路大黄庄桥东行100米路北","朝阳路大黄庄桥东行100米路北","张乐语","男","2015-09-18"
"76686","江忆香","楚宏略","1991-03-19","1987-11-13","良好","良好","2017-11-16","2017-11-16","浙江省台州市","浙江省绍兴市","蒲方路9号院1号楼","蒲方路9号院1号楼","楚季业","男","2018-08-12"
"76706","梅傲蕾","那寄萌","1981-08-24","1980-03-22","良好","良好","2015-02-13","2015-02-13","浙江省湖州市","浙江省衢州市","酒仙桥十一街坊22号","酒仙桥十一街坊22号","那月羲","男","2015-12-07"
"76964","牟尔珍","戎志芃","1990-07-13","1992-03-10","良好","良好","2018-02-27","2018-02-27","浙江省杭州市","浙江省嘉兴市","南礼士路15号","南礼士路15号","戎希喜","男","2018-11-23"
"77417","解寻文","李银河","1999-04-14","1988-07-27","良好","良好","2015-07-28","2015-07-28","浙江省衢州市","浙江省绍兴市","东大桥路8号 SOHO尚都北塔4层-2401室","东大桥路8号 SOHO尚都北塔4层-2401室","李思亮","男","2016-04-28"
"77567","伊晓亦","薛实甫","1986-08-03","1976-11-26","良好","良好","2016-07-05","2016-07-05","浙江省舟山市","浙江省舟山市","八里庄北里129号","八里庄北里129号","薛浩善","男","2017-03-10"
"77888","台紫蓝","穆芃祺","1986-04-30","1996-12-01","良好","良好","2015-01-14","2015-01-14","浙江省舟山市","浙江省湖州市","正义路","正义路","穆寅鑫","男","2015-10-16"
"79178","闻乐丹","戴龙跃","1983-04-29","1998-11-22","良好","良好","2017-05-27","2017-05-27","浙江省舟山市","浙江省嘉兴市","成府路29号A-2-4","成府路29号A-2-4","戴润萱","男","2018-01-14"
"80017","鱼乐枫","支秉林","1996-03-19","1998-02-25","良好","良好","2017-11-02","2017-11-02","浙江省衢州市","浙江省舟山市","韩村河镇圣水峪村云水洞索道南侧50米","韩村河镇圣水峪村云水洞索道南侧50米","支戊寅","男","2018-06-25"
"81469","黄忆翠","郏茂飞","1979-04-24","1997-11-12","良好","良好","2015-01-19","2015-01-19","浙江省温州市","浙江省衢州市","富丰路工商大夏一层","富丰路工商大夏一层","郏楚文","男","2015-10-15"
"81518","惠曼易","谢鹤骞","1994-11-13","1995-09-03","良好","良好","2017-10-11","2017-10-11","浙江省衢州市","浙江省温州市","南高路与小铺头前街交叉口东150米","南高路与小铺头前街交叉口东150米","谢根茂","男","2018-08-05"
"81785","桑冰露","麻国豪","1995-11-11","1986-03-01","良好","良好","2017-03-30","2017-03-30","浙江省宁波市","浙江省舟山市","方庄芳星园二区21号楼底商","方庄芳星园二区21号楼底商","麻锴轩","男","2017-12-06"
"81948","罗灵雁","终保民","1998-09-15","1986-12-07","良好","良好","2018-02-14","2018-02-14","浙江省湖州市","浙江省湖州市","东三环长虹桥东200米，路北侧通广大厦正门口","东三环长虹桥东200米，路北侧通广大厦正门口","终范钊","男","2018-12-07"
"82176","有乐瑶","钭秦丰","1978-09-02","1993-10-15","良好","良好","2015-09-02","2015-09-02","浙江省台州市","浙江省温州市","友谊路14号附近","友谊路14号附近","钭古蔺","男","2016-05-19"
"82552","巴痴珊","马家明","1982-10-19","1978-10-01","良好","良好","2014-08-14","2014-08-14","浙江省温州市","浙江省舟山市","广渠路31号天之骄子底商4-07","广渠路31号天之骄子底商4-07","马加睿","男","2015-06-07"
"83378","殷慕青","庚合刕","1990-09-23","1990-05-24","良好","良好","2016-12-21","2016-12-21","浙江省衢州市","浙江省台州市","建国路93号院新世界百货7层","建国路93号院新世界百货7层","庚嘉麦","男","2017-09-26"
"83470","濮语琴","舒保平","1998-12-20","1986-05-04","良好","良好","2018-01-19","2018-01-19","浙江省舟山市","浙江省金华市","丰科路与五圈路交叉口东南角丰台万达广场4层","丰科路与五圈路交叉口东南角丰台万达广场4层","舒成文","男","2018-11-08"
"83653","益海云","井跃远","1987-12-29","1975-07-19","良好","良好","2015-09-08","2015-09-08","浙江省杭州市","浙江省舟山市","永定镇冯村商业街2026号-2","永定镇冯村商业街2026号-2","井致宜","男","2016-05-24"
"83885","平凝天","习芦坪","1980-07-06","1982-11-02","良好","良好","2016-11-21","2016-11-21","浙江省嘉兴市","浙江省绍兴市","阜成门外大街24号京滨饭店1楼","阜成门外大街24号京滨饭店1楼","习祥容","男","2017-08-06"
"84455","元初夏","东琸古","1977-02-14","1993-03-11","良好","良好","2015-12-14","2015-12-14","浙江省衢州市","浙江省嘉兴市","成府路256号中科科仪大厦往东100米","成府路256号中科科仪大厦往东100米","东茹荻","男","2016-08-07"
"84549","蒲海露","和和蒲","1975-03-17","1975-07-19","良好","良好","2018-02-14","2018-02-14","浙江省宁波市","浙江省金华市","花乡巴庄子139号","花乡巴庄子139号","和宏胜","男","2018-10-27"
"84893","广盼山","高忠实","1980-03-23","1989-08-07","良好","良好","2017-01-23","2017-01-23","浙江省舟山市","浙江省衢州市","中关村东路118号","中关村东路118号","高潇茗","男","2017-09-26"
"84926","史听蓉","扶荀勋","1996-06-03","1994-04-21","良好","良好","2015-12-04","2015-12-04","浙江省杭州市","浙江省杭州市","方庄蒲芳路1-2号","方庄蒲芳路1-2号","扶筠涵","男","2016-08-07"
"84982","严从寒","劳仁朴","1992-07-28","1986-08-03","良好","良好","2017-04-12","2017-04-12","浙江省湖州市","浙江省温州市","中关村东路123号","中关村东路123号","劳伟茂","男","2017-12-21"
"85127","芮冷卉","吕根生","1994-01-18","1984-03-19","良好","良好","2014-08-14","2014-08-14","浙江省嘉兴市","浙江省绍兴市","朝阳北路常营地铁站F出口右侧长楹天街购物中心西区5楼","朝阳北路常营地铁站F出口右侧长楹天街购物中心西区5楼","吕贻贤","男","2015-04-16"
"86299","言曼文","蓟秉荃","1996-11-16","1996-04-03","良好","良好","2015-09-18","2015-09-18","浙江省湖州市","浙江省台州市","玉带河大街","玉带河大街","蓟寅滨","男","2016-07-14"
"87322","酆千兰","连云稼","1984-09-04","1981-11-01","良好","良好","2018-05-29","2018-05-29","浙江省宁波市","浙江省嘉兴市","民族大学西路18号5号楼","民族大学西路18号5号楼","连睿浩","男","2019-02-12"
"88103","华翠风","逄桧翰","1986-04-12","1976-08-18","良好","良好","2016-11-10","2016-11-10","浙江省湖州市","浙江省衢州市","丰台北路28号","丰台北路28号","逄跃中","男","2017-08-24"
"88843","钮之瑶","何寅力","1997-01-29","1977-02-08","良好","良好","2014-12-04","2014-12-04","浙江省舟山市","浙江省衢州市","武圣路松榆西里6号金百万底商","武圣路松榆西里6号金百万底商","何宇龙","男","2015-08-15"
"89473","毕南春","暨朴民","1998-05-30","1994-03-17","良好","良好","2017-03-03","2017-03-03","浙江省温州市","浙江省湖州市","东滨河路甲一号","东滨河路甲一号","暨谨丞","男","2017-10-30"
"90159","常代曼","堵蒲石","1993-01-21","1991-04-16","良好","良好","2018-03-26","2018-03-26","浙江省嘉兴市","浙江省温州市","延静里中街京师律师大厦3层","延静里中街京师律师大厦3层","堵元宇","男","2019-01-18"
"90301","养水桃","翁路平","1976-05-23","1992-11-21","良好","良好","2016-12-07","2016-12-07","浙江省温州市","浙江省湖州市","青年路国美第一城东侧","青年路国美第一城东侧","翁晨润","男","2017-08-28"
"90455","古恨玉","管志荣","1978-12-12","1998-07-18","良好","良好","2015-04-09","2015-04-09","浙江省绍兴市","浙江省温州市","定福庄南里一号院北京第二外国语学院西门","定福庄南里一号院北京第二外国语学院西门","管育博","男","2015-12-20"
"90493","佟曼香","郜乾根","1993-05-05","1992-02-12","良好","良好","2017-07-07","2017-07-07","浙江省嘉兴市","浙江省嘉兴市","德胜门内大街34号","德胜门内大街34号","郜慕贤","男","2018-04-19"
"90676","杨冰旋","郗古林","1984-04-10","1995-11-03","良好","良好","2016-09-14","2016-09-14","浙江省宁波市","浙江省衢州市","怡乐北街217号","怡乐北街217号","郗雯宝","男","2017-06-01"
"90978","沙芷蕾","糜永蒝","1976-07-05","1992-08-15","良好","良好","2018-02-01","2018-02-01","浙江省衢州市","浙江省舟山市","嘉和路","嘉和路","糜正涛","男","2018-10-21"
"91020","温傲珊","钟梓芃","1988-04-30","1990-12-14","良好","良好","2016-07-13","2016-07-13","浙江省杭州市","浙江省杭州市","梨园镇云景东路51号1层107","梨园镇云景东路51号1层107","钟寅立","男","2017-05-01"
"92007","琴紫翠","黎士林","1988-07-27","1975-01-31","良好","良好","2018-05-21","2018-05-21","浙江省杭州市","浙江省温州市","实兴大街苹果园派出所旁","实兴大街苹果园派出所旁","黎腾捷","男","2019-01-06"
"92413","危问筠","晋嘉实","1996-01-22","1998-08-13","良好","良好","2018-05-29","2018-05-29","浙江省台州市","浙江省绍兴市","中关村南大街中电信息大厦二层","中关村南大街中电信息大厦二层","晋稻祺","男","2019-02-27"
"92528","禹雨寒","冷骆谷","1991-06-25","1987-12-31","良好","良好","2018-04-11","2018-04-11","浙江省宁波市","浙江省湖州市","西大望路首都经济贸易大学底商8号楼1层","西大望路首都经济贸易大学底商8号楼1层","冷利荀","男","2019-01-06"
"93455","左元霜","朱国荣","1986-01-09","1975-11-08","良好","良好","2015-06-11","2015-06-11","浙江省宁波市","浙江省宁波市","十渡镇十大路十八渡京门饭庄向西100米路北","十渡镇十大路十八渡京门饭庄向西100米路北","朱柏莨","男","2016-02-13"
"93658","万冰兰","简芦甡","1990-08-04","1980-04-30","良好","良好","2015-11-02","2015-11-02","浙江省杭州市","浙江省台州市","玉桥西路72号院格兰晴天小区底商","玉桥西路72号院格兰晴天小区底商","简博凯","男","2016-07-23"
"93739","柳怜云","慕英果","1975-02-27","1997-07-28","良好","良好","2017-06-28","2017-06-28","浙江省舟山市","浙江省杭州市","阜石路165号院5幢地下一层101-A9号","阜石路165号院5幢地下一层101-A9号","慕晨铭","男","2018-03-21"
"93767","韶山柏","章稽宏","1979-12-13","1977-03-03","良好","良好","2016-12-29","2016-12-29","浙江省舟山市","浙江省金华市","西局南街甲1号","西局南街甲1号","章奇年","男","2017-09-04"
"94055","孟雁玉","衡秦剑","1976-09-18","1997-04-02","良好","良好","2016-12-13","2016-12-13","浙江省嘉兴市","浙江省绍兴市","马家堡东路南三环洋桥向南300米路东立业大厦对面（海户西里31号院）","马家堡东路南三环洋桥向南300米路东立业大厦对面（海户西里31号院）","衡康文","男","2017-09-10"
"94278","权访蕊","侯季盛","1981-05-08","1986-06-27","良好","良好","2017-04-27","2017-04-27","浙江省金华市","浙江省绍兴市","东山大道天缘宾馆对面","东山大道天缘宾馆对面","侯吉浪","男","2018-01-13"
"95022","郦尔岚","闵苇笥","1993-09-20","1981-10-24","良好","良好","2016-03-08","2016-03-08","浙江省衢州市","浙江省杭州市","友谊路","友谊路","闵河清","男","2016-12-22"
"95550","加涵双","喻吉戬","1977-12-22","1982-11-02","良好","良好","2015-06-23","2015-06-23","浙江省温州市","浙江省绍兴市","鼓楼西街与和平街交叉口，原风尚KTV","鼓楼西街与和平街交叉口，原风尚KTV","喻春华","男","2016-04-05"
"96043","亢紫寒","暴朴邨","1990-12-13","1991-09-21","良好","良好","2015-06-11","2015-06-11","浙江省金华市","浙江省温州市","上地七街东北旺路2号","上地七街东北旺路2号","暴茂祖","男","2016-03-06"
"96046","竺访琴","车稼禾","1990-02-24","1985-07-11","良好","良好","2016-08-17","2016-08-17","浙江省绍兴市","浙江省台州市","利泽西街209号楼3层303望馨商业中心","利泽西街209号楼3层303望馨商业中心","车跃升","男","2017-06-13"
"97404","雍雪青","席文藻","1979-12-05","1977-09-07","良好","良好","2017-05-24","2017-05-24","浙江省温州市","浙江省嘉兴市","永陵卫胡同15号附近","永陵卫胡同15号附近","席家栋","男","2018-01-23"
"97545","董雅琴","阚稼轩","1994-08-25","1981-02-11","良好","良好","2018-05-21","2018-05-21","浙江省宁波市","浙江省台州市","旧宫镇宣颐路2号","旧宫镇宣颐路2号","阚仕哲","男","2019-02-08"
"97622","仰问旋","费诗荻","1999-02-04","1992-07-25","良好","良好","2018-01-12","2018-01-12","浙江省温州市","浙江省温州市","米家堡村北100米","米家堡村北100米","费呈实","男","2018-09-04"
"98220","任含玉","阎谷峰","1976-07-30","1980-06-20","良好","良好","2018-01-04","2018-01-04","浙江省绍兴市","浙江省金华市","虎坊路3号","虎坊路3号","阎新利","男","2018-09-09"
"98380","颜以蕊","汝根源","1997-08-12","1989-08-02","良好","良好","2015-11-19","2015-11-19","浙江省嘉兴市","浙江省宁波市","永泰庄东路金手勺旁","永泰庄东路金手勺旁","汝柏达","男","2016-09-01"
"98647","宰怜梦","蓝季坤","1990-10-10","1991-07-17","良好","良好","2017-03-30","2017-03-30","浙江省杭州市","浙江省金华市","杨镇别庄中心路24号","杨镇别庄中心路24号","蓝吉昌","男","2017-11-27"
"99122","柴寒云","茅寅正","1988-06-05","1990-10-08","良好","良好","2016-10-08","2016-10-08","浙江省舟山市","浙江省杭州市","慧忠北路与安惠北里交叉路口西南角","慧忠北路与安惠北里交叉路口西南角","茅潇泽","男","2017-07-17"
"99290","幸从蓉","贺寅祥","1997-06-20","1975-10-10","良好","良好","2015-05-13","2015-05-13","浙江省温州市","浙江省金华市","学清路768创意园东门北侧1","学清路768创意园东门北侧1","贺德霖","男","2016-01-13"
"99866","文语蓉","杭骞魁","1996-03-21","1982-01-11","良好","良好","2017-03-28","2017-03-28","浙江省绍兴市","浙江省杭州市","豆各庄黄厂南里2号院富力又一城C区底商","豆各庄黄厂南里2号院富力又一城C区底商","杭佑宏","男","2017-11-16"
"126280","甄沛菡","邹国良","1995-08-11","1988-11-29","良好","良好","2017-11-02","2017-11-02","浙江省舟山市","浙江省嘉兴市","高碑店惠河南街陶家湾北","高碑店惠河南街陶家湾北","邹本藤","男","2018-08-15"
"154298","殷慕青","庚合刕","1990-09-23","1990-05-24","良好","良好","2016-12-21","2016-12-21","浙江省衢州市","浙江省台州市","建国路93号院新世界百货7层","建国路93号院新世界百货7层","庚嘉麦","男","2017-09-26"
"219191","巫书雪","鲁芃芃","1980-01-21","1999-02-10","良好","良好","2015-11-09","2015-11-09","浙江省宁波市","浙江省金华市","蒲洼乡六合村3号红井路占富农家院","蒲洼乡六合村3号红井路占富农家院","鲁寅恪","男","2016-08-07"
"284695","商凡柔","厉睿利","1982-11-20","1996-02-21","良好","良好","2018-02-01","2018-02-01","浙江省湖州市","浙江省台州市","八达岭镇政府西200米商业街","八达岭镇政府西200米商业街","厉子淼","男","2018-09-28"
"333660","鞠怀萍","包吉森","1995-11-17","1976-05-30","良好","良好","2018-06-26","2018-06-26","浙江省衢州市","浙江省温州市","和平里东街南口13号","和平里东街南口13号","包屹锋","男","2019-03-29"
"338055","台紫蓝","穆芃祺","1986-04-30","1996-12-01","良好","良好","2015-01-14","2015-01-14","浙江省舟山市","浙江省湖州市","正义路","正义路","穆寅鑫","男","2015-10-16"
"357221","须秋翠","房寅飞","1991-03-26","1991-04-12","良好","良好","2016-09-06","2016-09-06","浙江省舟山市","浙江省绍兴市","东直门街道东直门内大街3号","东直门街道东直门内大街3号","房昱铭","男","2017-05-30"
"389829","陈念薇","卓岩松","1989-02-09","1991-12-19","良好","良好","2018-04-02","2018-04-02","浙江省杭州市","浙江省衢州市","城铁立水桥中东路400号院","城铁立水桥中东路400号院","卓荀航","男","2018-12-10"
"409908","广盼山","高忠实","1980-03-23","1989-08-07","良好","良好","2017-01-23","2017-01-23","浙江省舟山市","浙江省衢州市","中关村东路118号","中关村东路118号","高潇茗","男","2017-09-26"
"410047","羿沛珊","郑桧樾","1985-12-01","1985-02-23","良好","良好","2017-07-04","2017-07-04","浙江省嘉兴市","浙江省嘉兴市","南苑西路39号槐房万达广场四楼","南苑西路39号槐房万达广场四楼","郑龙玉","男","2018-03-27"
"418308","山绿真","王秦铮","1976-02-14","1978-04-26","良好","良好","2017-09-04","2017-09-04","浙江省绍兴市","浙江省嘉兴市","草厂六条","草厂六条","王璟良","男","2018-04-29"
"437484","桓凌瑶","荀家伟","1994-05-20","1981-05-11","良好","良好","2017-02-13","2017-02-13","浙江省绍兴市","浙江省宁波市","榴乡路88号，石榴中心","榴乡路88号，石榴中心","荀衡骏","男","2017-11-30"
"478176","颜以蕊","汝根源","1997-08-12","1989-08-02","良好","良好","2015-11-19","2015-11-19","浙江省嘉兴市","浙江省宁波市","永泰庄东路金手勺旁","永泰庄东路金手勺旁","汝柏达","男","2016-09-01"
"571481","亢紫寒","暴朴邨","1990-12-13","1991-09-21","良好","良好","2015-06-11","2015-06-11","浙江省金华市","浙江省温州市","上地七街东北旺路2号","上地七街东北旺路2号","暴茂祖","男","2016-03-06"
"575080","仇傲芙","窦雨国","1990-10-08","1991-12-13","良好","良好","2017-08-04","2017-08-04","浙江省金华市","浙江省杭州市","政达路万达广场2层","政达路万达广场2层","窦嘉彦","男","2018-05-12"
"575827","元初夏","东琸古","1977-02-14","1993-03-11","良好","良好","2015-12-14","2015-12-14","浙江省衢州市","浙江省嘉兴市","成府路256号中科科仪大厦往东100米","成府路256号中科科仪大厦往东100米","东茹荻","男","2016-08-07"
"624517","陶海莲","宿荣学","1974-08-01","1987-07-08","良好","良好","2018-06-01","2018-06-01","浙江省舟山市","浙江省舟山市","三家店龙泉宾馆南侧100米","三家店龙泉宾馆南侧100米","宿俊德","男","2019-01-23"
"728520","龙代云","傅安良","1992-05-02","1978-04-13","良好","良好","2015-12-14","2015-12-14","浙江省衢州市","浙江省温州市","水库路12号军都旅游度假村主楼","水库路12号军都旅游度假村主楼","傅颖浩","男","2016-08-30"
"820424","瞿盼儿","汪朴淳","1975-10-18","1975-04-05","良好","良好","2017-08-15","2017-08-15","浙江省金华市","浙江省绍兴市","延庆区延庆镇南街12-27","延庆区延庆镇南街12-27","汪海晔","男","2018-06-01"
"827959","宁书瑶","凤保宁","1991-11-19","1975-11-04","良好","良好","2018-02-01","2018-02-01","浙江省金华市","浙江省舟山市","农光里206号二楼","农光里206号二楼","凤壮淳","男","2018-11-19"
"860683","桑冰露","麻国豪","1995-11-11","1986-03-01","良好","良好","2017-03-30","2017-03-30","浙江省宁波市","浙江省舟山市","方庄芳星园二区21号楼底商","方庄芳星园二区21号楼底商","麻锴轩","男","2017-12-06"
"1010656","隆妙菡","邢柏晨","1975-08-14","1985-12-04","良好","良好","2016-11-11","2016-11-11","浙江省台州市","浙江省湖州市","北下关皂君庙西里7号楼","北下关皂君庙西里7号楼","邢跃庭","男","2017-08-13"
"1016599","平凝天","习芦坪","1980-07-06","1982-11-02","良好","良好","2016-11-21","2016-11-21","浙江省嘉兴市","浙江省绍兴市","阜成门外大街24号京滨饭店1楼","阜成门外大街24号京滨饭店1楼","习祥容","男","2017-08-06"
"1049952","栾夜蕾","张秉坤","1981-07-23","1985-11-22","良好","良好","2014-12-11","2014-12-11","浙江省宁波市","浙江省衢州市","朝阳路大黄庄桥东行100米路北","朝阳路大黄庄桥东行100米路北","张乐语","男","2015-09-18"
"1064795","韶山柏","章稽宏","1979-12-13","1977-03-03","良好","良好","2016-12-29","2016-12-29","浙江省舟山市","浙江省金华市","西局南街甲1号","西局南街甲1号","章奇年","男","2017-09-04"
"1090708","鄂念露","尹路硕","1978-06-24","1989-04-13","良好","良好","2018-03-15","2018-03-15","浙江省嘉兴市","浙江省金华市","西直河王村路","西直河王村路","尹哲铭","男","2018-11-15"
"1104119","彭从安","乔蔼民","1983-08-09","1996-01-04","良好","良好","2016-03-14","2016-03-14","浙江省湖州市","浙江省温州市","宋家庄苇子坑125号","宋家庄苇子坑125号","乔紫潇","男","2016-11-02"
"1112265","宫新柔","雷宏俊","1986-09-20","1974-12-14","良好","良好","2014-10-15","2014-10-15","浙江省衢州市","浙江省舟山市","金鱼胡同12号","金鱼胡同12号","雷玉轩","男","2015-06-05"
"1119617","农南莲","刁匀和","1992-11-12","1983-09-26","良好","良好","2016-10-17","2016-10-17","浙江省杭州市","浙江省湖州市","南高路与小铺头前街交叉口东150米","南高路与小铺头前街交叉口东150米","刁家斌","男","2017-06-29"
"1134152","佘凌萱","全化腾","1996-02-01","1992-10-24","良好","良好","2016-11-21","2016-11-21","浙江省杭州市","浙江省湖州市","云岗西王佐魏各庄路412号","云岗西王佐魏各庄路412号","全修远","男","2017-09-09"
"1138248","嵇幻珊","钦穆科","1996-01-17","1976-12-13","良好","良好","2018-04-24","2018-04-24","浙江省嘉兴市","浙江省衢州市","滨河路东坝350车站东侧200米","滨河路东坝350车站东侧200米","钦丞聪","男","2018-12-31"
"1222903","梅傲蕾","那寄萌","1981-08-24","1980-03-22","良好","良好","2015-02-13","2015-02-13","浙江省湖州市","浙江省衢州市","酒仙桥十一街坊22号","酒仙桥十一街坊22号","那月羲","男","2015-12-07"
"1269066","邬醉易","茹季同","1990-10-30","1981-09-23","良好","良好","2017-06-16","2017-06-16","浙江省衢州市","浙江省台州市","广顺北大街33号凯德MALL3楼","广顺北大街33号凯德MALL3楼","茹敏晖","男","2018-04-03"
"1276040","仰问旋","费诗荻","1999-02-04","1992-07-25","良好","良好","2018-01-12","2018-01-12","浙江省温州市","浙江省温州市","米家堡村北100米","米家堡村北100米","费呈实","男","2018-09-04"
"1323481","容雅绿","柯国利","1993-03-09","1983-10-17","良好","良好","2014-07-15","2014-07-15","浙江省温州市","浙江省嘉兴市","开放路78号","开放路78号","柯谷新","男","2015-04-23"
"1353322","有乐瑶","钭秦丰","1978-09-02","1993-10-15","良好","良好","2015-09-02","2015-09-02","浙江省台州市","浙江省温州市","友谊路14号附近","友谊路14号附近","钭古蔺","男","2016-05-19"
"1414115","翟夏彤","齐松文","1983-10-26","1988-05-29","良好","良好","2016-08-11","2016-08-11","浙江省舟山市","浙江省绍兴市","雁栖镇北台下路边，京加路东侧","雁栖镇北台下路边，京加路东侧","齐俊秋","男","2017-04-10"
"1438340","危问筠","晋嘉实","1996-01-22","1998-08-13","良好","良好","2018-05-29","2018-05-29","浙江省台州市","浙江省绍兴市","中关村南大街中电信息大厦二层","中关村南大街中电信息大厦二层","晋稻祺","男","2019-02-27"
"1493804","乜梦柏","松荣淳","1974-10-28","1998-06-16","良好","良好","2017-11-16","2017-11-16","浙江省舟山市","浙江省温州市","潮华路8号，李遂镇顺平南线骨伤科医院往东1000米路南","潮华路8号，李遂镇顺平南线骨伤科医院往东1000米路南","松明敬","男","2018-08-22"
"1499639","佴从彤","段吉樾","1995-03-16","1984-05-01","良好","良好","2016-04-14","2016-04-14","浙江省台州市","浙江省衢州市","永外安乐林路77号","永外安乐林路77号","段昕睿","男","2017-01-13"
