"连城居委会","穆琰","公民身份证","641412199408089694","篱笆房路帝凯乐ktv下面便民菜站内","15705297228","自由职业","华夏银行","6851034563163152504","五个月"
"东三居委会","伍兴","公民身份证","641510199412106281","黄徐路12号","15001025370","自雇型就业","中国银行","6732240563163153264","四个月"
"长清路第二居委会","李以","公民身份证","641615199612032533","十八里店老君堂老君堂中街甲5号","13205783515","自由职业","交通银行","6486319563163147034","五个月"
"上海市浦东新区敬老居委会","花素","公民身份证","641627199410201602","宋庄镇小堡村北街18号","15200026786","家庭小时工","中国银行","6763511563163147826","三年"
"川沙新镇北市居民委员会","乐之","公民身份证","641811199611182935","丰体南路丰体时代","15806305520","家庭小时工","中国农业发展银行","6204873563163151585","半年"
"上海市浦东新区金桥镇金葵路第二居民委员会","毕岚苑","公民身份证","650221199704293918","大井桥南202号","13407130174","其他类型的打零工者","中国农业银行","6245671563163150451","五年"
"金杨新村街道东方知音居民委员会","禹进","公民身份证","650515199805096835","科学院南路双榆树东里甲8号","15608588860","歌手","中国银行","6137022563163148591","四个月"
"浦东新区东明社区工作委员会","吕磊民","公民身份证","650616199507313904","杏石口路89号","13107338461","家庭小时工","中国农业发展银行","6443210563163151102","两年"
"长德居民委员会","云先","公民身份证","650907199802184897","莲花池东路51号","13002592573","街头小贩","中国农业银行","6621907563163151713","半年"
"沙新镇园西居民委员会","范明永","公民身份证","651602199507023579","东四北大街隆福寺东口537号（汉庭酒店底商）","13203041478","家庭小时工","中国人民银行","6481519563163153023","四个月"
"崂山东路居民委员会","郝诚先","公民身份证","651708199410057493","芍药居北里101号世奥国际中心A座B101北4","15303503644","歌手","国家开发银行","6597647563163147718","四个月"
"金鹏居委金口路第二居民委员会","元以","公民身份证","710204199602093467","青年湖西里4号附近","13405091471","自由撰稿人","国家开发银行","6788918563163152871","四年"
"浦东新区花木街道东城第一居民委员会","贝苑","公民身份证","710910199604249424","双清路85号","13005056966","其他类型的打零工者","中国光大银行","6882833563163153559","一年"
"御庭居委会","明霄","公民身份证","711326199412133288","朝阳门南小街大方家胡同芳嘉园11号","13608164055","家庭小时工","中国建设银行","6687187563163146004","五个月"
"潍坊十村二居民委员会","吕磊民","公民身份证","711506199704247212","安苑路安苑东里1区2号楼","13206365050","律师","中国农业发展银行","6888627563163153788","四年"
"云莲第一居委会","臧悦昭","公民身份证","711703199604279592","青年路西里国美餐饮街2号f9-2","13306731437","家庭作坊","中国工商银行","6487029563163147298","三个月"
"凌兆第六居民委员会","唐广志","公民身份证","711815199710113989","东四南大街111号","13306865462","街头小贩","中国建设银行","6528186563163146373","两年"
"杨思镇新华居民委员会","何学祥","公民身份证","810416199503052957","回龙观文华西路文华市场8号","13008041407","街头小贩","华夏银行","6976523563163146640","四年"
"上海市老龄工作委员会","廉政谦","公民身份证","810701199707118828","台湖镇铺西路益万方农贸市场旁","15306300572","微型企业","招商银行","6859834563163150065","五年"
"浦东新区东明社区工作委员会","项羽希","公民身份证","811107199802222938","大井桥南202号","13705783842","小型企业","中国人民银行","6512799563163152226","五年"
"中共浦东新区花木街道东城社区第二居民区总支部委员会","元静淑","公民身份证","811327199704168527","黄村镇黄马路42号","15301978374","自由撰稿人","中国民生银行","6307300563163147959","两年"
"高桥镇上炼新村第二居民委员会","华枝思","公民身份证","811409199601058340","青春路北口供电局对面","13408864314","家庭作坊","中国邮政储蓄银行","6859159563163150211","五年"
"七村居民委员会","昌良海","公民身份证","811514199603238728","团结路隆丰大街庞各庄众美城9号楼103室","13407237787","自由职业","中国工商银行","6877273563163152996","四个月"
