"竹杰","竹杰","220801195002184880","1950-02-18","女","汉族","湖南省琳市","湖南省琳市西峰天津路m座 456553","湖南省琳市","硕士研究生","已婚","党员","无","个体","广东省辉市","广东省辉市璧山汕尾街E座 327643","15027398891","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","SXRYID00000000000000000000002445","监狱转接","缓刑","抢劫","自杀史","涉赌","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","饶玉华","女","621227197606289531","1976-06-28","成员","嵊州市","13868512606","浙江省东郊监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"陈根耀","陈根耀","220821193912202802","1939-12-20","男","汉族","吉林省六安市","吉林省六安市平山潮州街p座 247200","吉林省六安市","博士研究生","未婚","团员","无","职工","河南省石家庄市","河南省石家庄市孝南台北路U座 346692","15163920289","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","29802000000000000000000000000000","监狱转接","暂予监外执行","抢劫","袭警史","涉赌","是","暂予监外执行","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","刘秀芳","男","542228198110170563","1981-10-17","组长","象山县","18911393046","浙江省第四监狱","0","差","差","0","无","暂无","全部纠正","无","无","否","无"
"施漂漂","施漂漂","222424199910056772","1999-10-05","女","汉族","四川省彬市","四川省彬市普陀杨街H座 873784","四川省彬市","专科","未婚","群众","无","个体","辽宁省沈阳市","辽宁省沈阳市高港武汉路n座 226901","13368735050","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","438bb2b7eef24ee8b250b520ad309efa","监狱转接","缓刑","盗窃","自杀史","涉毒","否","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","阎强","女","420281196504175870","1965-04-17","成员","宁海县","13049638474","浙江省第四监狱","0","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"柴三保","柴三保","222426193106174909","1931-06-17","男","汉族","广东省海口市","广东省海口市徐汇戚路L座 198064","广东省海口市","专科","离异","党员","无","无业","吉林省淮安市","吉林省淮安市南湖惠州街e座 463198","13145714091","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","ceef0cc2aa01415ea6a1b8bb5282b947","监狱转接","缓刑","抢劫","自杀史","涉赌","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","梁静","男","411722196507094757","1965-07-09","成员","新昌县","13983327278","浙江省乔司监狱","1","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"倪禹坤","倪禹坤","222426194610227201","1946-10-22","男","汉族","吉林省南昌市","吉林省南昌市沈河贺街f座 399984","吉林省南昌市","专科","已婚","群众","无","职工","甘肃省海门市","甘肃省海门市大东王路n座 258685","15501356441","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","JXKCID00000000000000000000002545","监狱转接","缓刑","盗窃","自杀史","涉毒","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","周伟","男","370705194711225073","1947-11-22","组长","桐乡市","14542769568","浙江省乔司监狱","1","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"胡明锦","胡明锦","230110199111098568","1991-11-09","女","汉族","湖南省海门市","湖南省海门市永川胡街W座 103950","湖南省海门市","硕士研究生","已婚","团员","无","无业","江西省婷婷市","江西省婷婷市平山周街i座 920179","15330049269","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","15d09fe4046f4761b24a093e7bd96fba","监狱转接","缓刑","抢劫","脱逃史","涉毒","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","杨桂芳","男","510503198007011849","1980-07-01","成员","德清县","13943743131","浙江省第六监狱","0","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"肖俊","肖俊","230129194208276946","1942-08-27","男","汉族","甘肃省鑫市","甘肃省鑫市房山乔街c座 988607","甘肃省鑫市","硕士研究生","离异","团员","无","职工","浙江省伟市","浙江省伟市普陀潜江街z座 789421","18667764512","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","e0c03252715541aaaad84e1b0062a975","监狱转接","缓刑","抢劫","脱逃史","涉毒","是","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","李杨","女","451121197001037563","1970-01-03","成员","浦江县","13919556446","浙江省南郊监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"路文磊","路文磊","230182193112214492","1931-12-21","女","汉族","四川省南京市","四川省南京市普陀北京街Y座 986826","四川省南京市","硕士研究生","已婚","群众","无","无业","四川省红霞市","四川省红霞市涪城香港路N座 646010","14570565612","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","5160b053d98649e29826f487bf48fea7","监狱转接","缓刑","抢劫","自杀史","涉黑","是","缓刑","五年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","王丽华","男","410781194504184079","1945-04-18","组长","湖州市","13280225232","浙江省乔司监狱","0","差","差","0","无","暂无","全部纠正","无","无","否","无"
"陈先景","陈先景","230231197901302058","1979-01-30","男","汉族","湖北省杰市","湖北省杰市丰都辛集路r座 220147","湖北省杰市","博士研究生","离异","群众","无","个体","湖南省波市","湖南省波市华龙杨路w座 685598","13576567180","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","98969c5fe55748c9a98a831cf235716d","监狱转接","缓刑","抢劫","袭警史","涉黑","否","缓刑","五年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","曾萍","男","610624194503108781","1945-03-10","成员","平阳县","13657700656","浙江省乔司监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"张景平","张景平","230302194508188703","1945-08-18","女","汉族","云南省琳市","云南省琳市璧山曾街a座 938857","云南省琳市","本科","离异","群众","无","无业","河南省潜江市","河南省潜江市清城福州路j座 619780","18296952430","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","JXKCID00000000000000000000002291","监狱转接","缓刑","盗窃","吸毒史","涉黑","是","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","戚林","男","513434196208253660","1962-08-25","成员","嘉善县","13122411203","浙江省第二监狱","1","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"林上尧","林上尧","230500199705229819","1997-05-22","男","汉族","山东省浩市","山东省浩市高坪巢湖街S座 301986","山东省浩市","本科","未婚","团员","无","职工","贵州省春梅市","贵州省春梅市西夏昆明路g座 125683","18033774885","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","50426362971440aab3d443ce273a8c46","监狱转接","缓刑","盗窃","袭警史","涉赌","否","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","吴宇","男","441302199905274632","1999-05-27","成员","瓯海区","18731966363","浙江省西郊监狱","1","差","差","0","无","暂无","全部纠正","无","无","否","无"
"蔡行福","蔡行福","230602199412286383","1994-12-28","女","汉族","四川省齐齐哈尔市","四川省齐齐哈尔市璧山杨街o座 562191","四川省齐齐哈尔市","专科","已婚","团员","无","职工","山西省北镇市","山西省北镇市花溪阜新路w座 588502","13275624486","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000002275","监狱转接","缓刑","盗窃","吸毒史","涉黑","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","殷辉","男","320831195104123335","1951-04-12","成员","黄岩区","13554218746","浙江省第六监狱","0","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"章赞勇","章赞勇","230606193505253853","1935-05-25","男","汉族","浙江省娜市","浙江省娜市海陵六盘水街r座 541418","浙江省娜市","专科","离异","群众","无","无业","吉林省秀荣市","吉林省秀荣市清河王街P座 987960","13110059940","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","4221401ac3344aa08ea383b62746cae7","监狱转接","缓刑","抢劫","袭警史","涉黑","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","汪玉珍","男","520626195812120253","1958-12-12","成员","莲都区","15162042504","浙江省第二监狱","0","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"曹峰","曹峰","230712195306114721","1953-06-11","女","汉族","山东省强市","山东省强市静安王路P座 764002","山东省强市","博士研究生","离异","群众","无","个体","江西省春梅市","江西省春梅市长寿海门路t座 923760","18146486050","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","8d3f2e5191d1400d8e096e44715dd13a","监狱转接","缓刑","抢劫","袭警史","涉黑","否","缓刑","五年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","庞红霞","女","621023194607304748","1946-07-30","成员","吴兴区","18002097873","浙江省东郊监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"吴祥春","吴祥春","230901193604093888","1936-04-09","男","汉族","云南省辛集市","云南省辛集市门头沟杨街a座 355474","云南省辛集市","本科","未婚","团员","无","无业","河北省宜都市","河北省宜都市平山曾街A座 190600","13740348615","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","352c6fcc053246feb2ec024f6abeeb0e","监狱转接","缓刑","抢劫","脱逃史","涉赌","是","缓刑","三年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","夏桂兰","男","230304193704198413","1937-04-19","成员","余姚市","15146416678","浙江省乔司监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"林华","林华","231004199904022303","1999-04-02","男","汉族","山东省呼和浩特市","山东省呼和浩特市花溪王街X座 951135","山东省呼和浩特市","本科","未婚","团员","无","无业","黑龍江省哈尔滨市","黑龍江省哈尔滨市山亭苏街B座 916329","13429174867","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","6d6548304e394045a60cc41d02f96829","监狱转接","缓刑","盗窃","脱逃史","涉赌","否","缓刑","五年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","夏想","男","440401200006022806","2000-06-02","组长","洞头区","13927051588","浙江省东郊监狱","0","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"朱金山","朱金山","310118196610284792","1966-10-28","男","汉族","安徽省欣市","安徽省欣市山亭罗路W座 817755","安徽省欣市","博士研究生","已婚","党员","无","职工","浙江省丹丹市","浙江省丹丹市璧山陈路a座 224290","18806291263","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","b77b7219b836425cb05b7eb12257edc5","监狱转接","缓刑","盗窃","吸毒史","涉黑","是","缓刑","五年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","杨明","男","530621194507054701","1945-07-05","组长","浦江县","13741196807","浙江省东郊监狱","0","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"游正方","游正方","320302196512070328","1965-12-07","男","汉族","福建省淑珍市","福建省淑珍市清浦许路W座 699653","福建省淑珍市","专科","未婚","团员","无","个体","江西省太原市","江西省太原市南长彭路V座 523250","18756768844","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","4a3cfc4305b5490d9a2d2e2cde47e1f0","监狱转接","缓刑","抢劫","吸毒史","涉黑","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","刘淑英","女","320707198801166742","1988-01-16","成员","金东区","14528495646","浙江省西郊监狱","0","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"戚德河","戚德河","320505199012302327","1990-12-30","男","汉族","安徽省澳门市","安徽省澳门市魏都六安路y座 700423","安徽省澳门市","专科","已婚","党员","无","职工","青海省北京市","青海省北京市淄川吴街h座 981638","13117382741","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","991baad4e36244e197722cd2ce6e0fcf","监狱转接","缓刑","抢劫","自杀史","涉毒","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","吕欢","男","230708194802222220","1948-02-22","组长","嵊州市","15674079042","浙江省第四监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"吴仍钿","吴仍钿","320623198206304615","1982-06-30","男","汉族","湖南省汕尾市","湖南省汕尾市普陀台北路r座 382904","湖南省汕尾市","硕士研究生","未婚","党员","无","个体","吉林省桂香市","吉林省桂香市普陀赵路E座 444553","18634616233","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","9dc5eb94dacf4013bb70eee0261fb814","监狱转接","缓刑","盗窃","脱逃史","涉黑","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","陈桂兰","女","152523193307085455","1933-07-08","组长","余姚市","18047121241","浙江省乔司监狱","1","差","差","0","无","暂无","全部纠正","无","无","否","无"
"楼锋波","楼锋波","320703197401161741","1974-01-16","男","汉族","河南省秀英市","河南省秀英市吉区滕路N座 381637","河南省秀英市","博士研究生","未婚","党员","无","职工","浙江省志强市","浙江省志强市海港王路F座 734725","13277328731","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","22219a475fcf44b8839549fa59e57c80","监狱转接","缓刑","盗窃","吸毒史","涉黑","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","江海燕","男","370705195604172812","1956-04-17","组长","萧山区","13855161291","浙江省乔司监狱","0","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"杨国元","杨国元","320921199201134619","1992-01-13","女","汉族","福建省欢市","福建省欢市大兴田街S座 237349","福建省欢市","专科","未婚","党员","无","个体","甘肃省兵市","甘肃省兵市翔安杨路f座 833546","15339961768","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","JXKCID00000000000000000000001075","监狱转接","缓刑","抢劫","脱逃史","涉毒","否","缓刑","五年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","辛金凤","男","520100194610188764","1946-10-18","组长","平湖市","18620876186","浙江省西郊监狱","0","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"朱天兴","朱天兴","321002196708152866","1967-08-15","女","汉族","广东省丹市","广东省丹市安次徐路n座 951316","广东省丹市","博士研究生","未婚","群众","无","个体","陕西省郑州市","陕西省郑州市双滦荆门街x座 646137","13558616355","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000004843","监狱转接","缓刑","抢劫","自杀史","涉赌","否","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","罗莉","男","320322197706104372","1977-06-10","成员","黄岩区","13698982362","浙江省东郊监狱","0","差","差","0","无","暂无","全部纠正","无","无","否","无"
"沈月星","沈月星","321002196812139913","1968-12-13","女","汉族","山西省六盘水县沙市","山西省六盘水县沙市李路i座 547252","山西省六盘水县沙市","本科","已婚","团员","无","个体","山东省武汉市","山东省武汉市高明奚路G座 442111","15993680420","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","fcb324d26402481883488b443cf77c0a","监狱转接","缓刑","盗窃","脱逃史","涉赌","是","缓刑","五年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","范云","男","370685195603144533","1956-03-14","成员","秀洲区","18797108806","浙江省东郊监狱","0","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"黄丽新","黄丽新","321181199701283825","1997-01-28","女","汉族","山西省兰州市","山西省兰州市翔安六盘水街p座 499110","山西省兰州市","本科","离异","群众","无","个体","四川省成市","四川省成市淄川重庆路W座 921442","18969655632","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000003825","监狱转接","缓刑","抢劫","脱逃史","涉毒","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","宁佳","女","445281198102269695","1981-02-26","组长","临海市","18119118330","浙江省南郊监狱","0","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"刘会营","刘会营","321183198808061227","1988-08-06","男","汉族","广东省张家港市","广东省张家港市丰都周路U座 131575","广东省张家港市","硕士研究生","未婚","党员","无","个体","四川省澳门市","四川省澳门市东城曾街S座 632252","15623625069","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","64b88071824f4356b824266d70be570f","监狱转接","缓刑","盗窃","脱逃史","涉赌","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","杨红霞","男","341202198011162160","1980-11-16","组长","岱山县","14545839014","浙江省西郊监狱","0","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"罗华","罗华","321203195205201120","1952-05-20","男","汉族","福建省哈尔滨市","福建省哈尔滨市门头沟马街g座 523677","福建省哈尔滨市","博士研究生","离异","党员","无","个体","辽宁省秀芳市","辽宁省秀芳市东丽张路G座 873494","18958904833","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000002347","监狱转接","缓刑","抢劫","自杀史","涉黑","是","缓刑","五年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","费军","男","211004196706150557","1967-06-15","成员","临海市","13628001385","浙江省乔司监狱","0","差","差","0","无","暂无","全部纠正","无","无","否","无"
"王家琳","王家琳","330185193706214684","1937-06-21","女","汉族","湖南省太原市","湖南省太原市孝南段街x座 128038","湖南省太原市","硕士研究生","未婚","党员","无","职工","云南省邯郸市","云南省邯郸市金平张街F座 668973","18722836603","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","9bba6844b1c84900b44dbc148413d962","监狱转接","缓刑","抢劫","吸毒史","涉黑","否","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","刘玲","男","360923195111103116","1951-11-10","组长","安吉县","15813387724","浙江省西郊监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"杨守祥","杨守祥","330326192910287975","1929-10-28","男","汉族","浙江省琴市","浙江省琴市花溪兴安盟街X座 377767","浙江省琴市","专科","已婚","团员","无","无业","安徽省海口市","安徽省海口市丰都六盘水路p座 454928","15832762018","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000002797","监狱转接","缓刑","盗窃","吸毒史","涉毒","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","郭旭","女","230903197911099922","1979-11-09","成员","仙居县","15147630116","浙江省乔司监狱","0","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"朱师灿","朱师灿","330800197911136737","1979-11-13","男","汉族","贵州省娜市","贵州省娜市锡山合山街P座 599554","贵州省娜市","专科","离异","党员","无","个体","湖北省建市","湖北省建市梁平哈尔滨路O座 644733","13164606267","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","JHKCID00000000000000000000000707","监狱转接","缓刑","抢劫","袭警史","涉毒","否","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","赖刚","女","542422193904300614","1939-04-30","成员","婺城区","18857024651","浙江省第二监狱","0","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"卢立平","卢立平","331121199406194841","1994-06-19","女","汉族","河北省深圳市","河北省深圳市友好吕路R座 603129","河北省深圳市","本科","未婚","团员","无","职工","陕西省昆明市","陕西省昆明市城北马鞍山路P座 800047","13316292458","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","f8dfa048af5f47f284ff615d57f7bad2","监狱转接","缓刑","盗窃","自杀史","涉毒","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","汪岩","女","150205195111088147","1951-11-08","成员","慈溪市","18991385817","浙江省西郊监狱","0","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"赵万忠","赵万忠","340103197205297536","1972-05-29","男","汉族","江苏省华市","江苏省华市安次太原街r座 378661","江苏省华市","专科","未婚","团员","无","无业","湖南省丹丹市","湖南省丹丹市吉区浦路Q座 380640","15675763269","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","HZJBXXB0000000000000000000001066","监狱转接","缓刑","抢劫","脱逃史","涉赌","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","吴红","女","420101197908284325","1979-08-28","组长","安吉县","15334569149","浙江省西郊监狱","0","差","差","0","无","暂无","全部纠正","无","无","否","无"
"张葵阳","张葵阳","340201196601235167","1966-01-23","男","汉族","云南省沈阳市","云南省沈阳市滨城宋路s座 965213","云南省沈阳市","博士研究生","已婚","群众","无","职工","山东省辽阳市","山东省辽阳市大兴顾街Q座 725736","13803417848","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","HZJBXXB0000000000000000000002008","监狱转接","缓刑","抢劫","吸毒史","涉毒","是","缓刑","五年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","岳俊","男","621122197911083057","1979-11-08","成员","安吉县","15962914387","浙江省南郊监狱","0","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"陈能周","陈能周","340208196604223270","1966-04-22","男","汉族","河北省佳市","河北省佳市长寿呼和浩特街u座 818736","河北省佳市","硕士研究生","已婚","群众","无","无业","甘肃省兰州市","甘肃省兰州市丰都陈路B座 287084","18942054977","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000002597","监狱转接","缓刑","抢劫","吸毒史","涉黑","否","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","吴淑英","女","140823196306034438","1963-06-03","组长","天台县","15371333035","浙江省东郊监狱","1","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"张胜军","张胜军","340703198308163829","1983-08-16","女","汉族","湖南省深圳市","湖南省深圳市秀英颜路M座 803280","湖南省深圳市","专科","已婚","团员","无","职工","河北省兴城市","河北省兴城市海陵刘路v座 202011","13225923230","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","JXKCID00000000000000000000001038","监狱转接","缓刑","盗窃","袭警史","涉毒","是","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","李秀梅","女","522600193202100502","1932-02-10","组长","海宁市","15355691534","浙江省第二监狱","1","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"姜建平","姜建平","340711194612175965","1946-12-17","女","汉族","吉林省宇市","吉林省宇市清浦吴街U座 506097","吉林省宇市","本科","离异","团员","无","个体","山西省汕尾市","山西省汕尾市兴山惠州路o座 942748","13745599656","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","JHKCID00000000000000000000002536","监狱转接","缓刑","盗窃","吸毒史","涉黑","否","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","唐云","女","410181195809262359","1958-09-26","成员","兰溪市","15862932015","浙江省第二监狱","0","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"张磊","张磊","340823195312163191","1953-12-16","女","汉族","山东省玉英市","山东省玉英市西峰西安路w座 797056","山东省玉英市","本科","已婚","党员","无","职工","云南省秀珍市","云南省秀珍市海陵李路h座 191399","13576251121","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","0fe75c8d24184ab68d05b78c8a4d39d3","监狱转接","缓刑","盗窃","脱逃史","涉毒","是","缓刑","三年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","刘凯","男","211324195706046793","1957-06-04","成员","安吉县","15239742958","浙江省南郊监狱","1","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"陈康平","陈康平","340828193102146943","1931-02-14","男","汉族","辽宁省丽市","辽宁省丽市双滦骆路v座 621321","辽宁省丽市","本科","未婚","党员","无","无业","江苏省志强市","江苏省志强市龙潭郑州路f座 710333","18298840872","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000003154","监狱转接","缓刑","抢劫","吸毒史","涉赌","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","李博","女","440281193804139580","1938-04-13","组长","温岭市","13380530379","浙江省东郊监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
