"125","9·5敲诈勒索事件","","亮甲店桥头亮甲店路美怡汽车服务有限公司亮甲店分公司隔壁","否","2011/9/5","卫清德","15606123119","韩广永","12","中","否","否","敲诈勒索","2011年9月5日在亮甲店桥头亮甲店路美怡汽车服务有限公司亮甲店分公司隔壁发生了敲诈勒索事件"
"126","4·14故意伤害事件","","礼贤街西口往东100米路北","否","2016/4/14","侯丹悦","13804580050","江强","16","小","是","否","故意伤害","2016年4月14日在礼贤街西口往东100米路北发生了故意伤害事件"
"127","5·20盗窃、损毁公共设施事件","","青年沟路西50米","否","2019/5/20","元进栋","15502427517","成咏","13","小","否","否","盗窃、损毁公共设施","2019年5月20日在青年沟路西50米发生了盗窃、损毁公共设施事件"
"128","1·8寻衅滋事事件","","成寿寺路136号中海城7号楼101-7室","否","2010/1/8","贾凤瑶","15504817536","樊伦","11","小","否","否","寻衅滋事","2010年1月8日在成寿寺路136号中海城7号楼101-7室发生了寻衅滋事事件"
"129","1·23故意伤害事件","","东北旺苗圃厂部一区平房23号","否","2016/1/23","曹平","13904076678","邱爽","6","中","否","否","故意伤害","2016年1月23日在东北旺苗圃厂部一区平房23号发生了故意伤害事件"
"130","9·30卖淫事件","","农业大学西校区","否","2012/9/30","计琴","13303337887","申美","8","中","是","否","卖淫","2012年9月30日在农业大学西校区发生了卖淫事件"
"131","2·18赌博事件","","河荫中路3号","是","2015/2/18","杜伦","13404173026","柏朋江","6","中","否","否","赌博","2015年2月18日在河荫中路3号发生了赌博事件"
"132","3·25诈骗事件","","望京小街望京商业中心F座","是","2017/3/25","杜国伟","13400950223","钱美","6","小","否","否","诈骗","2017年3月25日在望京小街望京商业中心F座发生了诈骗事件"
"133","6·15嫖娼事件","","双榆树北里榆苑公寓","否","2012/6/15","谈超旭","15300375820","武亚怡","6","小","否","是","嫖娼","2012年6月15日在双榆树北里榆苑公寓发生了嫖娼事件"
"134","7·19诈骗事件","","朝阳公园路好运街B12商铺","否","2010/7/19","安羽霞","15104436427","陶友顺","9","小","否","否","诈骗","2010年7月19日在朝阳公园路好运街B12商铺发生了诈骗事件"
"135","4·18诈骗事件","","望京商业中心中庭广场F座109","否","2012/4/18","邱馨荣","13603037362","项琦爽","16","小","否","否","诈骗","2012年4月18日在望京商业中心中庭广场F座109发生了诈骗事件"
"136","10·17抢夺事件","","来广营乡红军营村53号","否","2018/10/17","卢武","13004344155","贝珍","16","小","否","否","抢夺","2018年10月17日在来广营乡红军营村53号发生了抢夺事件"
"137","11·2违反危险物质管理规定事件","","黄寺大街佰隆大厦4层","否","2007/11/2","元广","13600335167","谢之绍","9","小","否","否","违反危险物质管理规定","2007年11月2日在黄寺大街佰隆大厦4层发生了违反危险物质管理规定事件"
"138","8·1扰乱单位秩序事件","","春泽路与临泓路交叉口南行80米路西","否","2008/8/1","裴贞婷","15002534625","贝海","2","中","是","否","扰乱单位秩序","2008年8月1日在春泽路与临泓路交叉口南行80米路西发生了扰乱单位秩序事件"
"139","5·16诈骗事件","","立汤路186号龙德广场5层","否","2018/5/16","朱世思","13304307615","刘学鹏","16","小","是","否","诈骗","2018年5月16日在立汤路186号龙德广场5层发生了诈骗事件"
"140","1·25扰乱单位秩序事件","","北洼西里48号宝联体育公园院内手抓龙虾","否","2012/1/25","任志","13706146088","申巧岚","3","中","是","否","扰乱单位秩序","2012年1月25日在北洼西里48号宝联体育公园院内手抓龙虾发生了扰乱单位秩序事件"
"141","2·7扰乱公共场所秩序事件","","万寿路君安写字楼","否","2009/2/7","马海","13901666670","郑群","11","小","否","否","扰乱公共场所秩序","2009年2月7日在万寿路君安写字楼发生了扰乱公共场所秩序事件"
"142","2·25敲诈勒索事件","","双花园南里三区23号楼103室","否","2007/2/25","卓腾平","13001702512","卫炎","2","中","否","否","敲诈勒索","2007年2月25日在双花园南里三区23号楼103室发生了敲诈勒索事件"
"143","11·29非法携带枪支、弹药、管制工具事件","","二拨子工业园区中路102号","否","2005/11/29","季瑞","13305286634","石竹静","14","中","否","否","非法携带枪支、弹药、管制工具","2005年11月29日在二拨子工业园区中路102号发生了非法携带枪支、弹药、管制工具事件"
"144","5·17殴打他人事件","","田村路京粮广场2楼","是","2005/5/17","冯学刚","15307820436","齐辉","8","小","否","否","殴打他人","2005年5月17日在田村路京粮广场2楼发生了殴打他人事件"
"145","5·29扰乱单位秩序事件","","建国路93号万达广场16号楼103室","否","2006/5/29","罗青嘉","15504744112","毕东","2","大","否","否","扰乱单位秩序","2006年5月29日在建国路93号万达广场16号楼103室发生了扰乱单位秩序事件"
"146","10·29阻碍执行职务事件","","礼贤街西口往东100米路北","是","2017/10/29","龚云","15205463628","萧霄","12","小","否","否","阻碍执行职务","2017年10月29日在礼贤街西口往东100米路北发生了阻碍执行职务事件"
"147","7·22扰乱公共场所秩序事件","","青年沟路西50米","是","2018/7/22","方钧才","13602857388","倪素思","4","小","否","是","扰乱公共场所秩序","2018年7月22日在青年沟路西50米发生了扰乱公共场所秩序事件"
"148","3·9寻衅滋事事件","","黄寺大街佰隆大厦4层","否","2011/3/9","闵旭庆","13808733498","石会","9","大","否","是","寻衅滋事","2011年3月9日在黄寺大街佰隆大厦4层发生了寻衅滋事事件"
"149","11·10敲诈勒索事件","","砖厂南里33号楼3层","否","2011/11/10","傅昭慧","15204871564","姚琛","10","小","否","否","敲诈勒索","2011年11月10日在砖厂南里33号楼3层发生了敲诈勒索事件"
"150","7·29敲诈勒索事件","","望京小街望京商业中心F座","是","2007/7/29","奚琳","15005817538","姚荣","6","小","否","是","敲诈勒索","2007年7月29日在望京小街望京商业中心F座发生了敲诈勒索事件"
"151","9·12毒品违法活动事件","","毛纺西小区旁","否","2018/9/12","魏进","13905694847","石露","2","小","否","否","毒品违法活动","2018年9月12日在毛纺西小区旁发生了毒品违法活动事件"
"152","4·28敲诈勒索事件","","石佛营路与朝阳北路交叉口西北角串通店内","否","2012/4/28","华筠君","13806275258","水舒娜","3","小","否","否","敲诈勒索","2012年4月28日在石佛营路与朝阳北路交叉口西北角串通店内发生了敲诈勒索事件"
"153","7·24阻碍执行职务事件","","站前街8号院","否","2006/7/24","沈强","15900143833","胡宜亚","12","大","否","否","阻碍执行职务","2006年7月24日在站前街8号院发生了阻碍执行职务事件"
"154","5·27寻衅滋事事件","","魏公村路近北京理工大学中央民族大学国家图书馆","否","2014/5/27","潘凡","13302692731","孙 环","7","小","是","否","寻衅滋事","2014年5月27日在魏公村路近北京理工大学中央民族大学国家图书馆发生了寻衅滋事事件"
"155","9·17嫖娼事件","","回龙观镇北清路1号院8号楼底商","否","2006/9/17","卞世宏","13502567119","唐永","3","小","否","否","嫖娼","2006年9月17日在回龙观镇北清路1号院8号楼底商发生了嫖娼事件"
"156","3·12抢夺事件","","回龙观新龙城北街北区15号龙虾33私房菜","否","2006/3/12","陶义","15600740960","蓝致航","7","小","否","否","抢夺","2006年3月12日在回龙观新龙城北街北区15号龙虾33私房菜发生了抢夺事件"
"157","12·22扰乱单位秩序事件","","东四北大街甲82-1号","是","2017/12/22","陈莲","15100420457","杜德","16","中","否","否","扰乱单位秩序","2017年12月22日在东四北大街甲82-1号发生了扰乱单位秩序事件"
"158","11·14盗窃、损毁公共设施事件","","望京商业中心中庭广场F座109","否","2006/11/14","甄岩友","13304926465","姚娜卿","12","小","否","否","盗窃、损毁公共设施","2006年11月14日在望京商业中心中庭广场F座109发生了盗窃、损毁公共设施事件"
"159","12·19故意伤害事件","","陈家林2号盈实大厦向西150米","否","2006/12/19","唐进发","13407282807","计卿昭","11","大","否","否","故意伤害","2006年12月19日在陈家林2号盈实大厦向西150米发生了故意伤害事件"
"160","1·15盗窃事件","","北京朝阳区光华路soho219","否","2014/1/15","程云","13305923407","戚佳荣","4","中","否","否","盗窃","2014年1月15日在北京朝阳区光华路soho219发生了盗窃事件"
"161","5·30敲诈勒索事件","","王府井大街277号平房30,31,32栋","否","2009/5/30","汤云冰","13500641121","葛达","9","小","是","否","敲诈勒索","2009年5月30日在王府井大街277号平房30,31,32栋发生了敲诈勒索事件"
"162","6·10违反危险物质管理规定事件","","双花园南里三区23号楼103室","否","2017/6/10","倪丹亚","13504790341","王影春","14","小","否","否","违反危险物质管理规定","2017年6月10日在双花园南里三区23号楼103室发生了违反危险物质管理规定事件"
"163","10·21盗窃、损毁公共设施事件","","欣宁街15号荟聚购物中心2楼","否","2018/10/21","伏娜婕","13506155954","孔韵融","12","中","是","否","盗窃、损毁公共设施","2018年10月21日在欣宁街15号荟聚购物中心2楼发生了盗窃、损毁公共设施事件"
"164","11·28诈骗事件","","百子湾路29号","否","2008/11/28","申和","15706834134","李成星","12","中","否","否","诈骗","2008年11月28日在百子湾路29号发生了诈骗事件"
"165","1·17寻衅滋事事件","","朝阳路八里庄东里1号莱锦a区3号楼03a","否","2007/1/17","鲁珊","13403400951","雷绍","12","小","否","否","寻衅滋事","2007年1月17日在朝阳路八里庄东里1号莱锦a区3号楼03a发生了寻衅滋事事件"
"166","7·21卖淫事件","","七星东街七星园11号","否","2006/7/21","洪琰艳","15101015017","平倩可","7","小","否","否","卖淫","2006年7月21日在七星东街七星园11号发生了卖淫事件"
"167","12·23盗窃、损毁公共设施事件","","民旺北胡同民旺园","否","2006/12/23","费敬彪","13100934979","朱兰","9","小","否","否","盗窃、损毁公共设施","2006年12月23日在民旺北胡同民旺园发生了盗窃、损毁公共设施事件"
"168","9·7赌博事件","","国贸附近","否","2015/9/7","毛生朗","13405704699","席燕","12","小","是","否","赌博","2015年9月7日在国贸附近发生了赌博事件"
"169","10·6盗窃事件","","文华西路赵记蜜制烤翅旁","否","2006/10/6","雷天清","15206246210","管伊","3","大","否","否","盗窃","2006年10月6日在文华西路赵记蜜制烤翅旁发生了盗窃事件"
"170","4·19诈骗事件","","垂杨柳中街6号楼西侧平房","否","2014/4/19","范时","15307766460","狄良","11","小","否","是","诈骗","2014年4月19日在垂杨柳中街6号楼西侧平房发生了诈骗事件"
"171","3·4故意伤害事件","","石景山路2号北京台湾街C01区3号楼首层","是","2011/3/4","邵泰","13002317556","贾澜","15","小","否","否","故意伤害","2011年3月4日在石景山路2号北京台湾街C01区3号楼首层发生了故意伤害事件"
"172","1·8盗窃事件","","甜水园东街道家园甲6号","否","2012/1/8","顾咏茜","15608506999","蓝梅","10","小","否","否","盗窃","2012年1月8日在甜水园东街道家园甲6号发生了盗窃事件"
"173","6·24寻衅滋事事件","","盘营沟路首城国际22号楼","否","2018/6/24","申丹","13803442566","裴辰","3","大","否","否","寻衅滋事","2018年6月24日在盘营沟路首城国际22号楼发生了寻衅滋事事件"
"174","4·30毒品违法活动事件","","神路街39号","否","2018/4/30","水贞娅","13208692750","颜岚","6","中","否","否","毒品违法活动","2018年4月30日在神路街39号发生了毒品违法活动事件"
"175","2·21抢夺事件","","陆港城商业步行街内104-105号","否","2013/2/21","傅姣霞","13904613180","刘梦","15","小","是","否","抢夺","2013年2月21日在陆港城商业步行街内104-105号发生了抢夺事件"
"176","12·29扰乱公共场所秩序事件","","田村路京粮广场2楼","否","2016/12/29","车蓓叶","13704142829","董岩维","11","小","否","否","扰乱公共场所秩序","2016年12月29日在田村路京粮广场2楼发生了扰乱公共场所秩序事件"
"177","6·6抢夺事件","","神路街39号","否","2014/6/6","姜茂勇","13200630781","卞才","3","小","否","否","抢夺","2014年6月6日在神路街39号发生了抢夺事件"
"178","11·16寻衅滋事事件","","民旺北胡同民旺园","否","2016/11/16","郭军林","13208797969","崔惠","6","小","否","否","寻衅滋事","2016年11月16日在民旺北胡同民旺园发生了寻衅滋事事件"
"179","8·25扰乱公共场所秩序事件","","毛纺西小区旁","否","2006/8/25","薛茗","15704661335","鲁莲瑾","2","中","否","是","扰乱公共场所秩序","2006年8月25日在毛纺西小区旁发生了扰乱公共场所秩序事件"
"180","9·16敲诈勒索事件","","朝阳北路青年汇104号楼底商102","否","2005/9/16","叶菁","13008331121","许博民","7","小","否","否","敲诈勒索","2005年9月16日在朝阳北路青年汇104号楼底商102发生了敲诈勒索事件"
"181","4·15抢夺事件","","红霞中路北京荣源兴业水站旁","否","2018/4/15","孔才","13407943237","席燕","7","中","否","否","抢夺","2018年4月15日在红霞中路北京荣源兴业水站旁发生了抢夺事件"
"182","3·3非法携带枪支、弹药、管制工具事件","","马连洼北路15号","否","2011/3/3","邵顺","13004495356","项光","5","小","否","否","非法携带枪支、弹药、管制工具","2011年3月3日在马连洼北路15号发生了非法携带枪支、弹药、管制工具事件"
"183","7·29敲诈勒索事件","","回龙观镇北清路1号院8号楼底商","否","2011/7/29","包荣薇","13202837302","诸翠瑞","14","中","否","否","敲诈勒索","2011年7月29日在回龙观镇北清路1号院8号楼底商发生了敲诈勒索事件"
"184","4·1卖淫事件","","东直门内大街10号楼-3号","否","2006/4/1","邬飞星","13508004532","邹素","11","大","否","否","卖淫","2006年4月1日在东直门内大街10号楼-3号发生了卖淫事件"
"185","8·17抢夺事件","","河荫中路3号","是","2017/8/17","袁梅影","15708747065","樊辉有","9","小","是","否","抢夺","2017年8月17日在河荫中路3号发生了抢夺事件"
"186","4·11故意伤害事件","","长辛店东三坡三里58号","否","2017/4/11","尹彬","15808152862","傅燕","5","小","否","否","故意伤害","2017年4月11日在长辛店东三坡三里58号发生了故意伤害事件"
"187","4·7毒品违法活动事件","","陆港城商业步行街内104-105号","否","2018/4/7","孟克","13408566728","童保","14","中","是","否","毒品违法活动","2018年4月7日在陆港城商业步行街内104-105号发生了毒品违法活动事件"
"188","12·24敲诈勒索事件","","二拨子工业园区中路102号","是","2009/12/24","黄爽洁","15706881648","管安","10","小","否","否","敲诈勒索","2009年12月24日在二拨子工业园区中路102号发生了敲诈勒索事件"
"189","9·13非法携带枪支、弹药、管制工具事件","","十八里店周庄嘉园C区4号院西门北200米","否","2004/9/13","崔腾","15701460336","梅玲珍","15","中","否","否","非法携带枪支、弹药、管制工具","2004年9月13日在十八里店周庄嘉园C区4号院西门北200米发生了非法携带枪支、弹药、管制工具事件"
"190","2·5故意伤害事件","","陆港城商业步行街内104-105号","否","2006/2/5","袁雅","15704820466","邱娣","2","大","否","否","故意伤害","2006年2月5日在陆港城商业步行街内104-105号发生了故意伤害事件"
"191","2·1抢夺事件","","回龙观新龙城北街北区15号龙虾33私房菜","否","2008/2/1","周生","15707616632","万枝","6","小","否","否","抢夺","2008年2月1日在回龙观新龙城北街北区15号龙虾33私房菜发生了抢夺事件"
"192","8·30抢夺事件","","花园路8号","是","2010/8/30","樊群武","13200713254","魏亨","15","小","否","否","抢夺","2010年8月30日在花园路8号发生了抢夺事件"
"193","11·5卖淫事件","","东北旺苗圃厂部一区平房23号","否","2015/11/5","吴志","13105010422","毕利元","13","小","否","否","卖淫","2015年11月5日在东北旺苗圃厂部一区平房23号发生了卖淫事件"
"194","2·1违反危险物质管理规定事件","","甜水园东街道家园甲6号","否","2014/2/1","丁斌震","15007053676","田彬维","12","小","否","否","违反危险物质管理规定","2014年2月1日在甜水园东街道家园甲6号发生了违反危险物质管理规定事件"
"195","7·12敲诈勒索事件","","回龙观龙禧三街东亚上北北侧底商14-19","否","2008/7/12","陆康","15707421159","钱舒荷","16","小","否","否","敲诈勒索","2008年7月12日在回龙观龙禧三街东亚上北北侧底商14-19发生了敲诈勒索事件"
"196","10·24诈骗事件","","东直门内大街5号楼（6）","否","2018/10/24","吴宁兰","13304065113","谭昌群","4","小","否","否","诈骗","2018年10月24日在东直门内大街5号楼（6）发生了诈骗事件"
"197","7·20违反危险物质管理规定事件","","华远好天地商业中心37号楼3层301室","否","2009/7/20","元功","15502451385","霍娜","4","大","否","否","违反危险物质管理规定","2009年7月20日在华远好天地商业中心37号楼3层301室发生了违反危险物质管理规定事件"
"198","7·5扰乱公共场所秩序事件","","青年路27号院华纺新天地底商3-3","否","2005/7/5","水德","13904407719","范芝珍","3","中","否","否","扰乱公共场所秩序","2005年7月5日在青年路27号院华纺新天地底商3-3发生了扰乱公共场所秩序事件"
"199","7·5阻碍执行职务事件","","黄村镇滨河街5号","否","2019/7/5","诸怡毓","15903221898","乐以","9","小","否","否","阻碍执行职务","2019年7月5日在黄村镇滨河街5号发生了阻碍执行职务事件"
