"浙江上风实业股份有限公司","天津天津市红桥区西于庄街道
","施松亚","14780659098","印铸刻字业","姜划时","18273350147","渝公特旅字第5659号","107857548012023","2022/7/30","17558127434","02187916198","无隐患","无"
"浙江利欧股份有限公司","北京北京市昌平区百善镇
","于呀期","13370788724","旧货业","柳全察","15384156106","沪公特典字第2162号","893525232437739","2021/1/24","13684159748","041131710833","无隐患","无"
"浙江南洋科技股份有限公司","河北石家庄市新乐市协神乡
","堪装致","15125398285","出入境服务行业","金后而","13814060718","豫公特印字第2849号","750142154420951","2021/7/27","15680698782","055177096474","有隐患","已整改"
"浙江巨化股份有限公司","河北石家庄市鹿泉市大河镇
","赵套","18088252011","拍卖业","吕采醒","13145254732","鲁公特旅字第2031号","610786893798308","2022/11/10","15920924221","01012949752","有隐患","已整改"
"浙江康盛股份有限公司","天津天津市河西区梅江街道
","贝除","15266743650","典当业","萧戴蒙","15129204702","吉公特收字第5172号","727572297834780","2021/6/1","15869722181","02999947769","有隐患","已整改"
"浙江新和成股份有限公司","河北石家庄市赞皇县院头镇
","祁乡跑","18659664718","拍卖业","袁餐十","14512707264","沪公特典字第5857号","266953359638656","2020/4/11","17136084380","02849880157","有隐患","已整改"
"浙江景兴纸业股份有限公司","北京北京市平谷区熊儿寨乡
","俞员充","13977674408","旅馆业","廉碃奇","18959592896","京公特收字第3325号","613787989055951","2021/5/31","13780209507","031384417185","有隐患","未整改"
"浙江苏泊尔股份有限公司","天津天津市北辰区双口镇
","史简带","14970380402","典当业","齐诺该","18777608905","琼公特旅字第2963号","712607154853522","2021/10/31","14914513406","01069089315","有隐患","已整改"
"浙江金洲管道科技股份有限公司","天津天津市北辰区曙光农场
","唐睛易","14517662616","旧货业","毛故洗","17666428462","琼公特拍字第5375号","797833023132448","2020/6/2","18747764793","02399815115","无隐患","无"
"浙江金鹰股份有限公司","天津天津市东丽区军粮城街道
","顾承玛","17349221719","旧货业","狄归奇","15796123395","琼公特典字第9526号","149494452621123","2020/2/9","17544824472","01011897109","有隐患","未整改"
"浙江龙盛集团股份有限公司","北京北京市东城区东华门街道
","陶车否","15027295733","旧货业","祝满","17349282376","渝公特印字第6472号","446807726374202","2020/7/29","15294660689","02834109654","无隐患","无"
"海南海药股份有限公司","河北石家庄市桥西区留营街道
","雷故代","17888883488","典当业","姚德琴","15946545793","桂公特典字第1565号","686429725992534","2021/7/1","17517486530","02880311211","有隐患","未整改"
"海南珠江控股股份有限公司","北京北京市门头沟区东辛房街道
","袁影高","14759836659","典当业","彭育选","18430118634","吉公特拍字第6417号","555439035016421","2020/12/7","14593567586","02324801827","有隐患","已整改"
"海虹企业(控股)股份有限公司","河北石家庄市无极县郝庄乡
","奚具毕","14593915500","拍卖业","邬沉未","13716216146","粤公特印字第6342号","638293728099997","2020/3/28","14513173498","02910289117","有隐患","已整改"
"海马投资集团股份有限公司","天津天津市津南区津南开发区东区
","邬位们","14780042583","拍卖业","庞卖顶","15093247238","京公特典字第7566号","790344231654257","2022/2/28","17692724424","02381454872","无隐患","无"
"深圳市国际企业股份有限公司","天津天津市静海县梁头镇
","臧花争","18066307280","信托寄卖业","庞社懂","14973070732","新公特旧字第9699号","442143552773004","2021/12/27","18786951571","02716031336","无隐患","无"
"深圳市天威视讯股份有限公司","天津天津市河北区江都路街道
","马内似","17014050253","旧货业","苗画吉","15888526377","闽公特旅字第8134号","796198399567092","2022/5/23","17220573079","02836203660","有隐患","已整改"
"深圳市桑达实业股份有限公司","天津天津市静海县梁头镇
","陶象们","14745597850","旅馆业","金忍巴","15389789107","鲁公特印字第5077号","296574775926014","2022/4/15","14788868761","055143355423","有隐患","未整改"
"深圳市特力(集团)股份有限公司","天津天津市津南区双林农场
","周福","14551737461","印铸刻字业","唐育较","14990952155","川公特收字第5258号","342071966770826","2022/2/11","15674932755","02262285171","无隐患","无"
"深圳石化工业集团股份有限公司","北京北京市密云县檀营
","秦祖悲","17543633061","旅馆业","姜观彩","14516127248","冀公特旅字第7542号","676148066081730","2022/7/11","17182106919","02267156619","有隐患","未整改"
"深圳立讯精密工业股份有限公司","北京北京市延庆县儒林街道
","薛广寻","14785758983","旧货业","袁师乎","18182732455","黑公特旅字第6917号","801571048824504","2022/1/26","14963772939","02953638303","有隐患","已整改"
"深圳顺络电子股份有限公司","河北石家庄市平山县杨家桥乡
","王童误","18799341131","印铸刻字业","殷伯该","18872356652","渝公特旅字第7236号","378690782141297","2020/4/24","13499439272","02921711781","无隐患","无"
"湖北沙隆达股份有限公司","河北石家庄市赵县谢庄乡
","熊科山","13317746756","拍卖业","葛当珍","15184830923","粤公特拍字第9034号","246166199414981","2022/8/10","14724688884","02120764248","无隐患","无"
"湖南天润实业发展股份有限公司","天津天津市宝坻区黄庄镇
","酆照势","17569211253","旧货业","宋求","18984101392","冀公特旅字第8886号","362379668328823","2021/1/12","17060975228","02194180125","有隐患","未整改"
"湖南江南红箭股份有限公司","天津天津市河北区新开河街道
","狄蒙土","13142159329","印铸刻字业","费美哭","14751380799","吉公特旅字第2998号","175696794116014","2022/11/16","15368896897","01099809481","无隐患","无"
"湖南金果实业股份有限公司","北京北京市门头沟区王平
","毕祖程","13039241439","典当业","蒋海旁","18294505601","琼公特旅字第8940号","426794247112753","2021/4/8","13556272889","02330473846","无隐患","无"
"滨化集团股份有限公司","河北石家庄市长安区广安街道
","戴蒙已","18824817737","印铸刻字业","堪背梦","17625589735","赣公特旅字第8204号","356784829385697","2022/1/2","18856481458","01062501685","无隐患","无"
"烟台园城企业集团股份有限公司","河北石家庄市元氏县南因镇
","常连北","13461627202","信托寄卖业","褚万发","17176905926","粤公特旅字第2422号","667022906055218","2022/3/28","14569642193","02983805190","无隐患","无"
"现代农装科技股份有限公司","北京北京市东城区建国门街道
","贺超确","13451397848","旅馆业","吴喝终","13676511920","吉公特旅字第4956号","138356114255073","2022/7/25","13584436469","02961627553","有隐患","未整改"
"珠海港股份有限公司","河北石家庄市桥东区彭后街道
","陈今脑","18498900116","旅馆业","伏能依","14576955348","黑公特旧字第7870号","855099405747742","2020/4/6","17656696951","02979438398","有隐患","未整改"
"甘肃皇台酒业股份有限公司","北京北京市密云县果园街道
","穆忍妇","17317907595","拍卖业","酆再女","18747309323","晋公特典字第9722号","867599123455659","2020/12/12","14587156073","02913828260","无隐患","无"
"福建九州集团股份有限公司","北京北京市东城区天坛街道
","秦批示","17323337031","典当业","齐付律","18631960952","琼公特典字第1722号","286594474398215","2022/12/5","18844718842","02316466882","无隐患","无"
"福建天广消防科技股份有限公司","天津天津市南开区广开街道
","汪式内","14520469397","旅馆业","孔七赛","14560354381","浙公特印字第1015号","268182556844090","2022/8/4","14974749925","01082287923","有隐患","已整改"
"科林环保装备股份有限公司","天津天津市滨海新区新北街道
","谈坦答","13996492888","出入境服务行业","张国再","13245534721","藏公特拍字第1370号","620635886752037","2021/5/1","18712151821","055188216213","有隐患","未整改"
"秦皇岛天业通联重工股份有限公司","天津天津市北辰区瑞景街道
","柏佛手","14516864782","旅馆业","鲍它玩","13383448669","黑公特收字第4150号","299312542333810","2021/12/26","14790801576","031365000434","无隐患","无"
"积成电子股份有限公司","河北石家庄市晋州市小樵镇
","韩烧承","15642688806","印铸刻字业","祝直登","15785533264","闽公特典字第2130号","423380959570048","2021/1/1","13851821432","031365999417","无隐患","无"
"紫光古汉集团股份有限公司","北京北京市密云县巨各庄镇
","章断窢","18384897852","旅馆业","祝随馆","18369272697","鲁公特旅字第5728号","504758251470647","2022/6/27","17035690797","02854793782","无隐患","无"
"美都控股股份有限公司","天津天津市北辰区瑞景街道
","奚窗雄","17253911121","旧货业","祝棋船","13160928275","黑公特典字第1942号","697925075707909","2022/8/7","17565301302","01045314160","有隐患","未整改"
"腾达建设集团股份有限公司","北京北京市东城区东花市街道
","和渐穿","14760952886","典当业","祁亮们","17510628399","鄂公特印字第3707号","328081561432307","2020/3/8","17753230566","031370390061","有隐患","已整改"
"航天晨光股份有限公司","河北石家庄市元氏县北正乡
","孙洛含","18969808333","信托寄卖业","李奶恐","18711593516","湘公特拍字第6600号","419242734388025","2022/7/11","18482211677","02112414569","无隐患","无"
"苏州海陆重工股份有限公司","天津天津市东丽区金钟街道
","宋菜友","14741939850","旧货业","萧难枪","17866674686","赣公特旅字第6694号","391546639853482","2021/6/9","14996988328","02248355529","有隐患","已整改"
"莱芜钢铁股份有限公司","天津天津市南开区广开街道
","陈普刚","18622242479","旅馆业","梁承日","13979585263","辽公特旧字第6092号","159610769013950","2022/10/9","18858000411","02356934376","无隐患","无"
"西安飞机国际航空制造股份有限公司","天津天津市武清区武清农场
","雷警责","14741188337","旅馆业","金汉问","18715337956","京公特典字第9564号","603148435005001","2022/1/5","14521695311","041113439152","无隐患","无"
"西藏城市发展投资股份有限公司","天津天津市东丽区新立街道
","伍高图","17527526890","印铸刻字业","韩妹望","13122726691","京公特旅字第8386号","391901954568544","2020/7/28","15917846910","02123067767","有隐患","已整改"
"西部金属材料股份有限公司","北京北京市朝阳区呼家楼街道
","纪因修","17558882817","典当业","金卖细","18339320923","川公特典字第9182号","509040370925529","2022/12/13","15949000563","031373494816","有隐患","未整改"
"贵州盘江精煤股份有限公司","天津天津市河西区陈塘庄街道
","和布气","17786636446","旅馆业","杨听","13659866693","闽公特旅字第3723号","801305422217048","2021/10/5","18610195779","031397067481","有隐患","未整改"
"贵研铂业股份有限公司","河北石家庄市新乐市木村乡
","薛职","13732191102","旧货业","蒋前味","15747695335","晋公特旧字第8476号","118423356724835","2021/3/12","14744939255","01083130777","有隐患","未整改"
"通化双龙化工股份有限公司","北京北京市房山区韩村河镇
","禹星午","14521068589","典当业","邹故那","13051879659","鄂公特典字第7179号","713031312267708","2022/3/9","15646537533","031391787303","无隐患","无"
"通化金马药业集团股份有限公司","北京北京市延庆县延庆镇
","邹典","13251351873","印铸刻字业","伏恋录","13791900095","粤公特拍字第5872号","625002411971054","2022/6/2","17136471847","02172174949","无隐患","无"
"邯郸钢铁股份有限公司","天津天津市宝坻区王卜庄镇
","魏景严","13154037410","典当业","狄立强","15964354832","琼公特典字第5791号","791707565374904","2022/7/7","17367238054","02375186520","无隐患","无"
"重庆宗申动力机械股份有限公司","北京北京市西城区展览路街道
","卜喝何","14952125191","旧货业","喻窗传","14717585855","青公特拍字第2565号","523477625825722","2021/10/11","14745893204","031398248601","有隐患","已整改"
"重庆渝开发股份有限公司","河北石家庄市辛集市新城镇
","薛陈堂","18993704485","印铸刻字业","花姆六","18273304100","闽公特旅字第1652号","647002890557650","2020/1/28","18916048242","02817128593","无隐患","无"
"金花企业(集团)股份有限公司","河北石家庄市井陉县南王庄乡
","雷忙感","18727693138","拍卖业","郑建个","17277888422","粤公特印字第9749号","862578999795088","2022/9/19","14991532719","041119489482","无隐患","无"
"金陵药业股份有限公司","北京北京市延庆县康庄镇
","屈紧着","18055039843","拍卖业","卫晚丽","14933959955","闽公特印字第3896号","212343524083457","2022/7/31","14579624992","02986120478","无隐患","无"
"锦州港股份有限公司","河北石家庄市栾城县西营乡
","戴呼天","13624767703","拍卖业","邬席卖","14545596673","晋公特旅字第4771号","320929160139484","2022/4/23","13316715297","01083785025","无隐患","无"
"长春一东离合器股份有限公司","天津天津市津南区长青办事处
","吴着闻","14712179777","出入境服务行业","谈王七","15881104262","鄂公特收字第1060号","894623547468553","2022/2/28","14532756313","02784400326","有隐患","已整改"
"长春北方五环实业股份有限公司","天津天津市津南区双林农场
","谈美项","13799185301","典当业","雷相席","18247150034","桂公特印字第8186号","741650936337376","2022/4/19","18334805902","031386641045","无隐患","无"
"长春高新技术产业(集团)股份有限公司","北京北京市海淀区学院路街道
","董康准","18831818315","拍卖业","孙停喝","13299297545","赣公特典字第6882号","212219553283539","2020/12/28","13513795144","01097271816","有隐患","已整改"
"闽东电机(集团)股份有限公司","天津天津市河北区鸿顺里街道
","孔微色","15814902612","印铸刻字业","费叶开","13980407038","苏公特印字第6253号","646116892848753","2021/5/30","14946881721","055116425471","无隐患","无"
"阳光城集团股份有限公司","北京北京市怀柔区长哨营满族乡
","孔拍说","14932702154","旅馆业","祁纳园","15631426025","沪公特拍字第6344号","508663253474125","2022/9/9","18364483389","02125250766","有隐患","未整改"
"际华集团股份有限公司","河北石家庄市井陉矿区凤山镇
","毛快趣","15847312261","旧货业","魏乾例","15220212732","青公特收字第7918号","234447056186408","2020/12/16","14548093418","02185232419","无隐患","无"
"陕西延长石油化建股份有限公司","北京北京市密云县大城子镇
","马却十","14983426984","旅馆业","何背明","13982876989","湘公特旧字第2191号","779784197080421","2021/4/19","15758385295","02720004318","有隐患","未整改"
"陕西金叶科教集团股份有限公司","天津天津市宁河县大北涧沽镇
","赵标精","13028141743","典当业","祝八系","14745244389","冀公特典字第4818号","696092109904706","2022/5/31","14526889979","02382426223","有隐患","未整改"
"黑牡丹(集团)股份有限公司","天津天津市东丽区万新街道
","朱只","14733983696","拍卖业","戚日营","18260231564","津公特收字第8064号","831789791554169","2022/3/14","15965192940","02157531994","有隐患","已整改"
"黑龙江天伦置业股份有限公司","北京北京市延庆县八达岭镇
","邹团功","18042692055","旅馆业","史您坤","13238663576","豫公特典字第2500号","807634763734875","2022/11/9","15366014171","031364324471","无隐患","无"
