"5666","聂菖蒲","男","2015/11/19","浙江省杭州市","39","良好","4","49","荣映易","20","中国","汉族","身份证","330703199601022016","聂禹泽","40","中国","汉族","身份证","330804197511195008","浙江省杭州市","浙江省妇幼保健院","449404875","2015-11-19","浙江省妇幼保健院"
"5716","彭蔼民","男","2016/11/2","浙江省杭州市","36","良好","4","51","乔从安","41","中国","汉族","身份证","330620197506252992","彭紫潇","33","中国","汉族","身份证","330121198404096000","浙江省杭州市","浙江省妇幼保健院","684435781","2016-11-02","浙江省妇幼保健院"
"5720","严仁朴","男","2017/12/21","浙江省杭州市","38","良好","2","55","劳从寒","32","中国","汉族","身份证","330626198604094016","严伟茂","25","中国","汉族","身份证","330520199212177984","浙江省杭州市","浙江省妇幼保健院","551166720","2017-12-21","浙江省妇幼保健院"
"5762","卜根晨","男","2017/8/7","浙江省杭州市","34","良好","5","46","殳含烟","35","中国","汉族","身份证","330908198211281984","卜书宇","30","中国","汉族","身份证","330720198802016000","浙江省杭州市","浙江省妇幼保健院","665788860","2017-08-07","浙江省妇幼保健院"
"5784","巩利文","男","2017/9/30","浙江省杭州市","34","良好","5","50","裴静曼","41","中国","汉族","身份证","330207197608100992","巩家彬","26","中国","汉族","身份证","330621199104217024","浙江省杭州市","浙江省妇幼保健院","631438729","2017-09-30","浙江省妇幼保健院"
"5824","柴寅正","男","2017/7/17","浙江省杭州市","42","良好","5","55","茅寒云","35","中国","汉族","身份证","331021198208296000","柴潇泽","28","中国","汉族","身份证","330522198912121984","浙江省杭州市","浙江省妇幼保健院","895894649","2017-07-17","浙江省妇幼保健院"
"5928","牛家树","男","2017/3/19","浙江省杭州市","43","良好","2","48","康又菱","34","中国","汉族","身份证","330621198302163008","牛天瑞","31","中国","汉族","身份证","330112198609081024","浙江省杭州市","浙江省妇幼保健院","331926399","2017-03-19","浙江省妇幼保健院"
"5970","伊实甫","男","2017/3/10","浙江省杭州市","38","良好","5","52","薛晓亦","20","中国","汉族","身份证","330814199706113984","伊浩善","40","中国","汉族","身份证","330408197704086976","浙江省杭州市","浙江省妇幼保健院","278218275","2017-03-10","浙江省妇幼保健院"
"5999","郝林樾","男","2015/2/13","浙江省杭州市","41","良好","6","51","居谷山","25","中国","汉族","身份证","330718198909251008","郝昱灿","25","中国","汉族","身份证","330205198911142016","浙江省杭州市","浙江省妇幼保健院","293975391","2015-02-13","浙江省妇幼保健院"
"6082","魏中苇","男","2017/5/21","浙江省杭州市","40","良好","3","50","池含蕾","39","中国","汉族","身份证","330121197807142016","魏泰鸿","41","中国","汉族","身份证","330817197602259008","浙江省杭州市","浙江省妇幼保健院","474746279","2017-05-21","浙江省妇幼保健院"
"6092","巴家明","男","2015/6/7","浙江省杭州市","34","良好","4","45","马痴珊","37","中国","汉族","身份证","330201197802036992","巴加睿","26","中国","汉族","身份证","330525198907208000","浙江省杭州市","浙江省妇幼保健院","234915643","2015-06-07","浙江省妇幼保健院"
"6148","史荀勋","男","2016/8/7","浙江省杭州市","41","良好","4","49","扶听蓉","26","中国","汉族","身份证","330407199003070976","史筠涵","34","中国","汉族","身份证","330515198206035008","浙江省杭州市","浙江省妇幼保健院","754525830","2016-08-07","浙江省妇幼保健院"
"6184","佟乾根","男","2018/4/19","浙江省杭州市","39","良好","2","55","郜曼香","33","中国","汉族","身份证","330321198506156992","佟慕贤","43","中国","汉族","身份证","330717197503086976","浙江省杭州市","浙江省妇幼保健院","390460399","2018-04-19","浙江省妇幼保健院"
"6277","翟松文","男","2017/4/10","浙江省杭州市","38","良好","6","49","齐夏彤","31","中国","汉族","身份证","330117198601156992","翟俊秋","25","中国","汉族","身份证","330817199205302976","浙江省杭州市","浙江省妇幼保健院","710440247","2017-04-10","浙江省妇幼保健院"
"6352","袁松浩","男","2016/4/5","浙江省杭州市","34","良好","6","51","充幻柏","21","中国","汉族","身份证","330914199503208000","袁孟荀","36","中国","汉族","身份证","330505198004291968","浙江省杭州市","浙江省妇幼保健院","211217630","2016-04-05","浙江省妇幼保健院"
"6404","谭海彬","男","2015/3/26","浙江省杭州市","35","良好","5","48","汤谷丝","26","中国","汉族","身份证","330702198901275008","谭健杰","22","中国","汉族","身份证","331005199303081024","浙江省杭州市","浙江省妇幼保健院","778380423","2015-03-26","浙江省妇幼保健院"
"6451","雍文藻","男","2018/1/23","浙江省杭州市","42","良好","4","46","席雪青","24","中国","汉族","身份证","330215199312152000","雍家栋","34","中国","汉族","身份证","330727198402254016","浙江省杭州市","浙江省妇幼保健院","160386223","2018-01-23","浙江省妇幼保健院"
"6516","解银河","男","2016/4/28","浙江省杭州市","37","良好","4","47","李寻文","27","中国","汉族","身份证","330304198811046976","解思亮","24","中国","汉族","身份证","331018199111302016","浙江省杭州市","浙江省妇幼保健院","718188516","2016-04-28","浙江省妇幼保健院"
"6619","晁国俊","男","2019/2/13","浙江省杭州市","34","良好","3","45","洪初丹","43","中国","汉族","身份证","330615197510121984","晁威泽","27","中国","汉族","身份证","330201199207041984","浙江省杭州市","浙江省妇幼保健院","142334669","2019-02-13","浙江省妇幼保健院"
"6642","韩蒲海","男","2018/5/24","浙江省杭州市","34","良好","5","55","祖千琴","34","中国","汉族","身份证","330612198312132992","韩炫传","39","中国","汉族","身份证","330527197901092992","浙江省杭州市","浙江省妇幼保健院","158168152","2018-05-24","浙江省妇幼保健院"
"6657","游律本","男","2018/4/21","浙江省杭州市","40","良好","2","46","谷之桃","36","中国","汉族","身份证","330126198201288000","游锦荣","22","中国","汉族","身份证","330521199606073984","浙江省杭州市","浙江省妇幼保健院","297491574","2018-04-21","浙江省妇幼保健院"
"6691","弘季春","男","2016/2/14","浙江省杭州市","41","良好","6","49","邓恨山","30","中国","汉族","身份证","330710198512246016","弘吉轩","41","中国","汉族","身份证","330818197501028992","浙江省杭州市","浙江省妇幼保健院","297052407","2016-02-14","浙江省妇幼保健院"
"6717","元琸古","男","2016/8/7","浙江省杭州市","39","良好","3","50","东初夏","24","中国","汉族","身份证","330405199208201984","元茹荻","42","中国","汉族","身份证","330912197501161984","浙江省杭州市","浙江省妇幼保健院","719954487","2016-08-07","浙江省妇幼保健院"
"6743","禹骆谷","男","2019/1/6","浙江省杭州市","39","良好","4","55","冷雨寒","26","中国","汉族","身份证","330918199305091968","禹利荀","20","中国","汉族","身份证","330502199905185024","浙江省杭州市","浙江省妇幼保健院","254005058","2019-01-06","浙江省妇幼保健院"
"6750","卫学稼","男","2019/2/27","浙江省杭州市","36","良好","3","46","屠若南","41","中国","汉族","身份证","330324197712035968","卫广跃","33","中国","汉族","身份证","330616198512148992","浙江省杭州市","浙江省妇幼保健院","291652347","2019-02-27","浙江省妇幼保健院"
"6796","温梓芃","男","2017/5/1","浙江省杭州市","39","良好","3","52","钟傲珊","40","中国","汉族","身份证","330305197709046976","温寅立","41","中国","汉族","身份证","330326197604113024","浙江省杭州市","浙江省妇幼保健院","503637246","2017-05-01","浙江省妇幼保健院"
"6866","宁保宁","男","2018/11/19","浙江省杭州市","41","良好","3","47","凤书瑶","22","中国","汉族","身份证","330615199609254976","宁壮淳","28","中国","汉族","身份证","330416199006121024","浙江省杭州市","浙江省妇幼保健院","874832442","2018-11-19","浙江省妇幼保健院"
"6870","屈合运","男","2019/1/2","浙江省杭州市","43","良好","6","45","巢灵槐","38","中国","汉族","身份证","331001198008265984","屈季正","34","中国","汉族","身份证","331023198407284992","浙江省杭州市","浙江省妇幼保健院","667797929","2019-01-02","浙江省妇幼保健院"
"6975","宗果昰","男","2015/4/25","浙江省杭州市","35","良好","2","48","笪孤岚","21","中国","汉族","身份证","330810199410046976","宗奕然","27","中国","汉族","身份证","330724198802291968","浙江省杭州市","浙江省妇幼保健院","760034084","2015-04-25","浙江省妇幼保健院"
"6995","霍黎斌","男","2018/7/31","浙江省杭州市","38","良好","2","45","鄢夜蓉","26","中国","汉族","身份证","330207199206254976","霍一维","35","中国","汉族","身份证","330517198306118016","浙江省杭州市","浙江省妇幼保健院","458793303","2018-07-31","浙江省妇幼保健院"
"7106","米旭果","男","2017/8/23","浙江省杭州市","43","良好","6","45","辛傲之","41","中国","汉族","身份证","330502197608110976","米锦航","28","中国","汉族","身份证","331005198908054976","浙江省杭州市","浙江省妇幼保健院","617320004","2017-08-23","浙江省妇幼保健院"
"7163","平芦坪","男","2017/8/6","浙江省杭州市","38","良好","2","48","习凝天","22","中国","汉族","身份证","330101199511225024","平祥容","40","中国","汉族","身份证","330117197706195008","浙江省杭州市","浙江省妇幼保健院","129464618","2017-08-06","浙江省妇幼保健院"
"7166","乌睿范","男","2017/11/18","浙江省杭州市","42","良好","3","54","韦半梦","35","中国","汉族","身份证","330714198210232000","乌宏林","30","中国","汉族","身份证","330608198803084032","浙江省杭州市","浙江省妇幼保健院","217192321","2017-11-18","浙江省妇幼保健院"
"7192","储季伦","男","2017/10/12","浙江省杭州市","41","良好","3","55","爱语兰","34","中国","汉族","身份证","330401198309164032","储承承","26","中国","汉族","身份证","330805199107155008","浙江省杭州市","浙江省妇幼保健院","987048111","2017-10-12","浙江省妇幼保健院"
"7325","佘化腾","男","2017/9/9","浙江省杭州市","34","良好","6","46","全凌萱","35","中国","汉族","身份证","330116198205206016","佘修远","36","中国","汉族","身份证","330628198104195968","浙江省杭州市","浙江省妇幼保健院","397821724","2017-09-09","浙江省妇幼保健院"
"7394","益跃远","男","2016/5/24","浙江省杭州市","35","良好","5","47","井海云","37","中国","汉族","身份证","330603197902032000","益致宜","38","中国","汉族","身份证","330618197808305024","浙江省杭州市","浙江省妇幼保健院","166461161","2016-05-24","浙江省妇幼保健院"
"7467","应保鸿","男","2019/4/6","浙江省杭州市","37","良好","3","54","周新波","32","中国","汉族","身份证","330923198704086016","应昕然","34","中国","汉族","身份证","330127198509068992","浙江省杭州市","浙江省妇幼保健院","516006002","2019-04-06","浙江省妇幼保健院"
"7589","羿桧樾","男","2018/3/27","浙江省杭州市","40","良好","2","50","郑沛珊","35","中国","汉族","身份证","330815198309224000","羿龙玉","43","中国","汉族","身份证","331014197501081984","浙江省杭州市","浙江省妇幼保健院","475280557","2018-03-27","浙江省妇幼保健院"
"7727","党金河","男","2019/2/7","浙江省杭州市","39","良好","5","46","邵笑霜","42","中国","汉族","身份证","330118197707230976","党宏蒙","26","中国","汉族","身份证","330503199212088000","浙江省杭州市","浙江省妇幼保健院","723448416","2019-02-07","浙江省妇幼保健院"
"7762","杜楼之","男","2016/11/19","浙江省杭州市","39","良好","2","51","蔚恨天","22","中国","汉族","身份证","330424199412243968","杜梓轩","41","中国","汉族","身份证","330601197604091008","浙江省杭州市","浙江省妇幼保健院","421954922","2016-11-19","浙江省妇幼保健院"
"7778","别菖键","男","2018/2/17","浙江省杭州市","36","良好","4","50","徐平蝶","36","中国","汉族","身份证","330408198204270976","别向笛","28","中国","汉族","身份证","330224198909148032","浙江省杭州市","浙江省妇幼保健院","833951722","2018-02-17","浙江省妇幼保健院"
"7788","臧睿蔼","男","2016/4/25","浙江省杭州市","36","良好","4","50","宦傲晴","30","中国","汉族","身份证","330417198511054976","臧梓坤","34","中国","汉族","身份证","330101198205152000","浙江省杭州市","浙江省妇幼保健院","906170652","2016-04-25","浙江省妇幼保健院"
"7827","牟志芃","男","2018/11/23","浙江省杭州市","39","良好","6","54","戎尔珍","41","中国","汉族","身份证","330313197707150976","牟希喜","36","中国","汉族","身份证","330217198208124992","浙江省杭州市","浙江省妇幼保健院","590719585","2018-11-23","浙江省妇幼保健院"
"7877","凌桥松","男","2016/4/8","浙江省杭州市","34","良好","2","55","谯友巧","36","中国","汉族","身份证","330723198006193984","凌俊嘉","29","中国","汉族","身份证","331025198709097024","浙江省杭州市","浙江省妇幼保健院","560139988","2016-04-08","浙江省妇幼保健院"
"7880","左国荣","男","2016/2/13","浙江省杭州市","34","良好","3","50","朱元霜","21","中国","汉族","身份证","330713199508124992","左柏莨","28","中国","汉族","身份证","330616198804033024","浙江省杭州市","浙江省妇幼保健院","821327593","2016-02-13","浙江省妇幼保健院"
"7894","柳英果","男","2018/3/21","浙江省杭州市","39","良好","5","52","慕怜云","35","中国","汉族","身份证","330619198308195968","柳晨铭","27","中国","汉族","身份证","330412199108193984","浙江省杭州市","浙江省妇幼保健院","932428936","2018-03-21","浙江省妇幼保健院"
"7931","沙永蒝","男","2018/10/21","浙江省杭州市","38","良好","3","50","糜芷蕾","40","中国","汉族","身份证","330215197902188992","沙正涛","34","中国","汉族","身份证","330823198407158976","浙江省杭州市","浙江省妇幼保健院","204228710","2018-10-21","浙江省妇幼保健院"
"7956","孟秦剑","男","2017/9/10","浙江省杭州市","36","良好","6","51","衡雁玉","24","中国","汉族","身份证","330124199401078016","孟康文","30","中国","汉族","身份证","330115198712281984","浙江省杭州市","浙江省妇幼保健院","665230700","2017-09-10","浙江省妇幼保健院"
"8050","程英稽","男","2016/6/21","浙江省杭州市","33","良好","4","49","年春儿","23","中国","汉族","身份证","330104199309139008","程泽欣","36","中国","汉族","身份证","330120198006076992","浙江省杭州市","浙江省妇幼保健院","780199249","2016-06-21","浙江省妇幼保健院"
"8053","鄂路硕","男","2018/11/15","浙江省杭州市","35","良好","4","51","尹念露","39","中国","汉族","身份证","330412197911011968","鄂哲铭","37","中国","汉族","身份证","331002198108028992","浙江省杭州市","浙江省妇幼保健院","943267622","2018-11-15","浙江省妇幼保健院"
"8070","宰季坤","男","2017/11/27","浙江省杭州市","38","良好","6","46","蓝怜梦","39","中国","汉族","身份证","330701197902211008","宰吉昌","34","中国","汉族","身份证","330813198401078976","浙江省杭州市","浙江省妇幼保健院","370904863","2017-11-27","浙江省妇幼保健院"
"8121","栾秉坤","男","2015/9/18","浙江省杭州市","41","良好","3","49","张夜蕾","37","中国","汉族","身份证","331017197807049024","栾乐语","27","中国","汉族","身份证","330305198811147008","浙江省杭州市","浙江省妇幼保健院","951030394","2015-09-18","浙江省妇幼保健院"
"8129","慎家叡","男","2016/8/9","浙江省杭州市","38","良好","2","46","骆涵菡","22","中国","汉族","身份证","330512199408206016","慎柏茂","34","中国","汉族","身份证","330314198210305984","浙江省杭州市","浙江省妇幼保健院","765639561","2016-08-09","浙江省妇幼保健院"
"8170","隆柏晨","男","2017/8/13","浙江省杭州市","39","良好","5","50","邢妙菡","28","中国","汉族","身份证","330709199001043008","隆跃庭","28","中国","汉族","身份证","330819198907169024","浙江省杭州市","浙江省妇幼保健院","877966448","2017-08-13","浙江省妇幼保健院"
"8265","瞿朴淳","男","2018/6/1","浙江省杭州市","41","良好","4","45","汪盼儿","32","中国","汉族","身份证","330716198601132992","瞿海晔","38","中国","汉族","身份证","330906198007166016","浙江省杭州市","浙江省妇幼保健院","416037907","2018-06-01","浙江省妇幼保健院"
"8336","贝秉东","男","2019/1/29","浙江省杭州市","39","良好","6","51","利谷雪","31","中国","汉族","身份证","330110198710134016","贝明坤","35","中国","汉族","身份证","330104198404249024","浙江省杭州市","浙江省妇幼保健院","762444481","2019-01-29","浙江省妇幼保健院"
"8337","蒲和蒲","男","2018/10/27","浙江省杭州市","41","良好","6","49","和海露","42","中国","汉族","身份证","330727197605211008","蒲宏胜","20","中国","汉族","身份证","330514199809177024","浙江省杭州市","浙江省妇幼保健院","431656609","2018-10-27","浙江省妇幼保健院"
"8345","毋利泰","男","2015/5/29","浙江省杭州市","36","良好","5","50","邴寒雁","35","中国","汉族","身份证","330311198004278976","毋谷涛","31","中国","汉族","身份证","330401198409022016","浙江省杭州市","浙江省妇幼保健院","512852248","2015-05-29","浙江省妇幼保健院"
"8347","闻龙跃","男","2018/1/14","浙江省杭州市","39","良好","2","51","戴乐丹","38","中国","汉族","身份证","330313198004305984","闻润萱","38","中国","汉族","身份证","330527198004288000","浙江省杭州市","浙江省妇幼保健院","190041368","2018-01-14","浙江省妇幼保健院"
"8386","双荣行","男","2017/2/16","浙江省杭州市","43","良好","4","48","成冰枫","24","中国","汉族","身份证","330518199212233984","双拓柏","36","中国","汉族","身份证","330524198010264000","浙江省杭州市","浙江省妇幼保健院","940966686","2017-02-16","浙江省妇幼保健院"
"8430","曾秉蘅","男","2015/5/12","浙江省杭州市","39","良好","4","46","汲晓巧","39","中国","汉族","身份证","330812197511308032","曾寅俊","33","中国","汉族","身份证","330725198202051008","浙江省杭州市","浙江省妇幼保健院","930279586","2015-05-12","浙江省妇幼保健院"
"8450","万芦甡","男","2016/7/23","浙江省杭州市","43","良好","6","49","简冰兰","27","中国","汉族","身份证","330411198912075008","万博凯","27","中国","汉族","身份证","330526198905104000","浙江省杭州市","浙江省妇幼保健院","335477938","2016-07-23","浙江省妇幼保健院"
"8495","秋荣星","男","2015/5/7","浙江省杭州市","36","良好","5","46","廉寻春","31","中国","汉族","身份证","330109198405273024","秋剑柏","36","中国","汉族","身份证","330324197910291008","浙江省杭州市","浙江省妇幼保健院","441001788","2015-05-07","浙江省妇幼保健院"
"8625","濮保平","男","2018/11/8","浙江省杭州市","34","良好","3","50","舒语琴","28","中国","汉族","身份证","330302199009171008","濮成文","44","中国","汉族","身份证","330607197410094976","浙江省杭州市","浙江省妇幼保健院","723807149","2018-11-08","浙江省妇幼保健院"
"8726","宣秉中","男","2018/12/31","浙江省杭州市","34","良好","2","52","涂语芙","31","中国","汉族","身份证","330718198710048000","宣然旭","33","中国","汉族","身份证","330317198507121984","浙江省杭州市","浙江省妇幼保健院","119353577","2018-12-31","浙江省妇幼保健院"
"8751","盖翰藻","男","2019/3/26","浙江省杭州市","39","良好","4","55","蓬新蕾","26","中国","汉族","身份证","330301199308316992","盖佳峰","31","中国","汉族","身份证","330521198710118976","浙江省杭州市","浙江省妇幼保健院","257215601","2019-03-26","浙江省妇幼保健院"
"8787","潘世根","男","2018/10/1","浙江省杭州市","37","良好","3","52","通丹珍","21","中国","汉族","身份证","330524199802198016","潘慕涵","36","中国","汉族","身份证","330422198211011968","浙江省杭州市","浙江省妇幼保健院","155308055","2018-10-01","浙江省妇幼保健院"
"8805","商睿利","男","2018/9/28","浙江省杭州市","35","良好","6","48","厉凡柔","41","中国","汉族","身份证","330706197711073984","商子淼","29","中国","汉族","身份证","330228199002172032","浙江省杭州市","浙江省妇幼保健院","585805943","2018-09-28","浙江省妇幼保健院"
"8864","江宏略","男","2018/8/12","浙江省杭州市","38","良好","6","47","楚忆香","41","中国","汉族","身份证","330916197702243968","江季业","28","中国","汉族","身份证","330507199003275008","浙江省杭州市","浙江省妇幼保健院","913755795","2018-08-12","浙江省妇幼保健院"
"8867","况桧炎","男","2016/12/11","浙江省杭州市","39","良好","5","47","甘元香","40","中国","汉族","身份证","330313197612248000","况跃峰","35","中国","汉族","身份证","330414198111268992","浙江省杭州市","浙江省妇幼保健院","486867162","2016-12-11","浙江省妇幼保健院"
"8889","颜根源","男","2016/9/1","浙江省杭州市","33","良好","4","48","汝以蕊","26","中国","汉族","身份证","330616199101283968","颜柏达","39","中国","汉族","身份证","330117197710038016","浙江省杭州市","浙江省妇幼保健院","151284095","2016-09-01","浙江省妇幼保健院"
"8891","鞠吉森","男","2019/3/29","浙江省杭州市","42","良好","5","48","包怀萍","23","中国","汉族","身份证","330919199511115008","鞠屹锋","40","中国","汉族","身份证","330218197909051008","浙江省杭州市","浙江省妇幼保健院","135069230","2019-03-29","浙江省妇幼保健院"
"8927","任谷峰","男","2018/9/9","浙江省杭州市","36","良好","4","53","阎含玉","31","中国","汉族","身份证","330801198709155008","任新利","31","中国","汉族","身份证","330305198711230976","浙江省杭州市","浙江省妇幼保健院","434651575","2018-09-09","浙江省妇幼保健院"
"8967","桓家伟","男","2017/11/30","浙江省杭州市","43","良好","4","48","荀凌瑶","40","中国","汉族","身份证","330708197709273984","桓衡骏","30","中国","汉族","身份证","330305198803217984","浙江省杭州市","浙江省妇幼保健院","145334367","2017-11-30","浙江省妇幼保健院"
"9018","咸呈华","男","2017/9/18","浙江省杭州市","40","良好","4","51","卞涵柏","43","中国","汉族","身份证","330310197412227008","咸浩宾","34","中国","汉族","身份证","331001198307166976","浙江省杭州市","浙江省妇幼保健院","452737564","2017-09-18","浙江省妇幼保健院"
"9043","虞敏秦","男","2017/2/4","浙江省杭州市","39","良好","3","50","查夏槐","31","中国","汉族","身份证","330515198602275968","虞祺铭","42","中国","汉族","身份证","330910197411220992","浙江省杭州市","浙江省妇幼保健院","975413638","2017-02-04","浙江省妇幼保健院"
"9148","詹菖茂","男","2017/7/14","浙江省杭州市","40","良好","4","49","于如霜","33","中国","汉族","身份证","330112198405211008","詹宗正","37","中国","汉族","身份证","330713198002041024","浙江省杭州市","浙江省妇幼保健院","958990271","2017-07-14","浙江省妇幼保健院"
"9158","罗保民","男","2018/12/7","浙江省杭州市","39","良好","5","45","终灵雁","42","中国","汉族","身份证","331027197608275968","罗范钊","23","中国","汉族","身份证","330712199508017024","浙江省杭州市","浙江省妇幼保健院","113024526","2018-12-07","浙江省妇幼保健院"
"9195","匡苇江","男","2018/7/14","浙江省杭州市","42","良好","2","50","郁书翠","28","中国","汉族","身份证","330826199005217984","匡蔺河","33","中国","汉族","身份证","330712198502110976","浙江省杭州市","浙江省妇幼保健院","787180026","2018-07-14","浙江省妇幼保健院"
"9288","仰诗荻","男","2018/9/4","浙江省杭州市","37","良好","5","46","费问旋","25","中国","汉族","身份证","330122199403033024","仰呈实","24","中国","汉族","身份证","330620199405252992","浙江省杭州市","浙江省妇幼保健院","129250159","2018-09-04","浙江省妇幼保健院"
"9305","苍荻塬","男","2017/5/10","浙江省杭州市","42","良好","3","49","伏听白","23","中国","汉族","身份证","330904199409104000","苍呈泽","32","中国","汉族","身份证","330813198504145984","浙江省杭州市","浙江省妇幼保健院","109035273","2017-05-10","浙江省妇幼保健院"
"9379","石跃苼","男","2016/11/7","浙江省杭州市","36","良好","4","50","秦问兰","25","中国","汉族","身份证","330325199202214016","石树彤","30","中国","汉族","身份证","330519198703211008","浙江省杭州市","浙江省妇幼保健院","862658589","2016-11-07","浙江省妇幼保健院"
"9439","琴士林","男","2019/1/6","浙江省杭州市","39","良好","3","53","黎紫翠","32","中国","汉族","身份证","330904198706017984","琴腾捷","38","中国","汉族","身份证","330914198011041024","浙江省杭州市","浙江省妇幼保健院","992810470","2019-01-06","浙江省妇幼保健院"
"9467","佴吉樾","男","2017/1/13","浙江省杭州市","37","良好","4","52","段从彤","39","中国","汉族","身份证","330828197806056000","佴昕睿","36","中国","汉族","身份证","330720198102108032","浙江省杭州市","浙江省妇幼保健院","277768759","2017-01-13","浙江省妇幼保健院"
"9479","甄国良","男","2018/8/15","浙江省杭州市","33","良好","2","52","邹沛菡","30","中国","汉族","身份证","330527198808068992","甄本藤","33","中国","汉族","身份证","330617198502284992","浙江省杭州市","浙江省妇幼保健院","652984295","2018-08-15","浙江省妇幼保健院"
"9554","唐腾霄","男","2018/8/7","浙江省杭州市","34","良好","5","47","阴易梦","28","中国","汉族","身份证","330912199006025024","唐惠卓","36","中国","汉族","身份证","330616198205112000","浙江省杭州市","浙江省妇幼保健院","367467415","2018-08-07","浙江省妇幼保健院"
"9636","戈呈祥","男","2017/10/1","浙江省杭州市","33","良好","2","49","贾笑蓝","42","中国","汉族","身份证","331010197505176000","戈祥博","25","中国","汉族","身份证","330406199211286976","浙江省杭州市","浙江省妇幼保健院","308357409","2017-10-01","浙江省妇幼保健院"
"9644","养路平","男","2017/8/28","浙江省杭州市","33","良好","6","53","翁水桃","22","中国","汉族","身份证","330315199511027008","养晨润","39","中国","汉族","身份证","330109197804193984","浙江省杭州市","浙江省妇幼保健院","878606519","2017-08-28","浙江省妇幼保健院"
"9673","顾斌彬","男","2017/11/4","浙江省杭州市","42","良好","2","54","沃安蕾","32","中国","汉族","身份证","330914198509142976","顾金锦","31","中国","汉族","身份证","330901198610275968","浙江省杭州市","浙江省妇幼保健院","517434191","2017-11-04","浙江省妇幼保健院"
"9737","华桧翰","男","2017/8/24","浙江省杭州市","37","良好","4","54","逄翠风","33","中国","汉族","身份证","330303198406046016","华跃中","40","中国","汉族","身份证","331016197801041024","浙江省杭州市","浙江省妇幼保健院","920426235","2017-08-24","浙江省妇幼保健院"
"9794","安子藤","男","2016/7/29","浙江省杭州市","38","良好","6","45","冀醉蓝","25","中国","汉族","身份证","330927199111246016","安若实","34","中国","汉族","身份证","330312198208041984","浙江省杭州市","浙江省妇幼保健院","323285078","2016-07-29","浙江省妇幼保健院"
"9867","郦苇笥","男","2016/12/22","浙江省杭州市","38","良好","5","53","闵尔岚","32","中国","汉族","身份证","330123198505308032","郦河清","40","中国","汉族","身份证","330925197703318016","浙江省杭州市","浙江省妇幼保健院","303553183","2016-12-22","浙江省妇幼保健院"
"9871","邬季同","男","2018/4/3","浙江省杭州市","42","良好","4","53","茹醉易","32","中国","汉族","身份证","330823198511164032","邬敏晖","41","中国","汉族","身份证","330128197612264000","浙江省杭州市","浙江省妇幼保健院","541338766","2018-04-03","浙江省妇幼保健院"
"9921","国韵藻","男","2018/9/21","浙江省杭州市","39","良好","6","49","单向珊","36","中国","汉族","身份证","330211198212038976","国俊驰","40","中国","汉族","身份证","331012197812096000","浙江省杭州市","浙江省妇幼保健院","666579754","2018-09-21","浙江省妇幼保健院"
"9927","容国利","男","2015/4/23","浙江省杭州市","39","良好","3","52","柯雅绿","23","中国","汉族","身份证","330906199209038976","容谷新","35","中国","汉族","身份证","330311198009187968","浙江省杭州市","浙江省妇幼保健院","345640965","2015-04-23","浙江省妇幼保健院"
"9944","封俊呈","男","2016/3/7","浙江省杭州市","42","良好","4","53","柏天荷","31","中国","汉族","身份证","331011198507244032","封潇天","27","中国","汉族","身份证","330113198901198976","浙江省杭州市","浙江省妇幼保健院","838936859","2016-03-07","浙江省妇幼保健院"
