"143","631428198605064882","孙束济","1986/5/6","女","回族","青海省西宁市大通回族土族自治县","朝阳路八里庄东里1号莱锦a区3号楼03a","初中","17630040448","河北石家庄市","河北石家庄市元氏县城区街道
","重大疾病","是"
"144","360422195305074377","祁些吸","1953/5/7","男","壮族","江西省九江市九江县","前孙公园胡同11号","小学","18431467652","天津天津市","天津天津市静海县杨成庄乡
","残疾","是"
"145","140916198503102193","项奥妇","1985/3/10","男","汉族","山西省晋城市怀仁县","砖厂南里33号楼3层","无","15015821416","天津天津市","天津天津市蓟县上仓镇
","生活困难","是"
"146","221508195102046603","廉校贵","1951/2/4","女","汉族","吉林省白城市大安市","回龙观镇北清路1号院8号楼底商","高中","14943785251","天津天津市","天津天津市河东区天津铁厂街道
","生活困难","是"
"147","640509195612287148","康根信","1956/12/28","女","土家族","宁夏回族自治区吴忠市灵武市","青年沟路西50米","小学","18790946523","天津天津市","天津天津市津南区津南开发区东区
","生活困难","是"
"148","230704196005305853","和莫样","1960/5/30","男","维吾尔族","黑龙江省伊春市友好区","红霞中路北京荣源兴业水站旁","初中","13144841892","河北石家庄市","河北石家庄市无极县郝庄乡
","残疾","是"
"149","141404196409131763","汪乾急","1964/9/13","女","汉族","山西省晋城市怀仁县","北七家镇燕城苑南区","无","13550526279","天津天津市","天津天津市西青区开发区西青微电子小区
","残疾","是"
"150","141801197604151525","韩灯告","1976/4/15","女","汉族","山西省晋城市怀仁县","百子湾桥西一百米路北","无","17585442879","天津天津市","天津天津市南开区广开街道
","重大疾病","是"
"151","130620195702186638","费死提","1957/2/18","男","汉族","河北省保定市南市区","青年路27号院华纺新天地底商3-3","小学","14774517453","北京北京市","北京北京市昌平区崔村镇
","重大疾病","是"
"152","410217196806083018","郑非完","1968/6/8","男","壮族","河南省开封市郊区","成寿寺路136号中海城7号楼101-7室","小学","18560704166","天津天津市","天津天津市静海县西翟庄镇
","生活困难","否"
"153","431124197104202195","邵文剧","1971/4/20","男","壮族","湖南省永州市道县","回龙观龙禧三街东亚上北北侧底商14-19","无","14930834088","河北石家庄市","河北石家庄市鹿泉市获鹿镇
","生活困难","否"
"154","410607196807122719","费质席","1968/7/12","男","汉族","河南省鹤壁市山城区","黄寺大街佰隆大厦4层","无","18193136887","河北石家庄市","河北石家庄市赞皇县西阳泽乡
","生活困难","否"
"155","431005197312167304","鲁常含","1973/12/16","女","土家族","湖南省郴州市苏仙区","十八里店周庄嘉园C区4号院西门北200米","小学","17299197821","河北石家庄市","河北石家庄市新华区五七街道
","生活困难","是"
"156","511514196509058127","卫受继","1965/9/5","女","汉族","四川省宜宾市翠屏区","吕家营餐饮街30号","大学","17883271906","天津天津市","天津天津市河北区望海楼街道
","残疾","否"
"157","461012198801317167","吕吃久","1988/1/31","女","汉族","海南省三亚市市辖区","十八里店周庄嘉园C区4号院西门北200米","初中","13998539369","天津天津市","天津天津市河东区富民路街道
","残疾","是"
"158","141803196306064418","穆臓际","1963/6/6","男","汉族","山西省晋城市怀仁县","田村路京粮广场2楼","无","13144459429","天津天津市","天津天津市宁河县大北涧沽镇
","残疾","否"
"159","521324197511086345","舒治雨","1975/11/8","女","蒙古族","贵州省遵义市仁怀市","百子湾桥西一百米路北","无","14951911410","天津天津市","天津天津市宝坻区黄庄农场
","残疾","是"
"160","531820197906207882","姜角遗","1979/6/20","女","回族","云南省玉溪市元江哈尼族彝族傣族自治县","马连洼北路15号","初中","13880987935","河北石家庄市","河北石家庄市赞皇县张楞乡
","重大疾病","是"
"161","710224195007097004","廉停支","1950/7/9","女","汉族","新疆维吾尔族自治区石河子市","望京商业中心中庭广场F座109","高中","17249066798","天津天津市","天津天津市和平区新兴街道
","重大疾病","是"
"162","140901198207292272","殷误","1982/7/29","男","土家族","山西省晋城市怀仁县","东四北大街甲82-1号","小学","13197481926","天津天津市","天津天津市北辰区小淀镇
","生活困难","是"
"163","411227198111148763","熊州悲","1981/11/14","女","汉族","河南省三门峡市卢氏县","百子湾后现代城门口环岛北50米","初中","18868287843","北京北京市","北京北京市昌平区崔村镇
","残疾","否"
"164","610706198603247381","何若克","1986/3/24","女","汉族","陕西省汉中市汉台区","北京丰台区临泓路1号","无","15018142756","北京北京市","北京北京市平谷区兴谷街道
","生活困难","是"
"165","311421198811187948","伍雷普","1988/11/18","女","汉族","上海市崇明县","古城小街8号","初中","18437649673","河北石家庄市","河北石家庄市高邑县中韩乡
","残疾","是"
"166","440402197009102217","殷光美","1970/9/10","男","汉族","广东省珠海市香洲区","朝阳路八里庄东里1号莱锦a区3号楼03a","小学","13861637958","天津天津市","天津天津市北辰区天津陆路港物流装备产业园
","残疾","是"
"167","640620195909305750","彭错著","1959/9/30","男","苗族","宁夏回族自治区吴忠市灵武市","望京小街望京商业中心F座","大学","14716377466","河北石家庄市","河北石家庄市无极县里城道乡
","生活困难","是"
"168","461205196306111035","施它球","1963/6/11","男","维吾尔族","海南省三亚市市辖区","垂杨柳中街6号楼西侧平房","硕士","18667080203","天津天津市","天津天津市河北区月牙河街道
","残疾","是"
"169","520803198904055496","谈掉希","1989/4/5","男","汉族","贵州省遵义市仁怀市","北京朝阳区光华路soho219","无","14922059762","河北石家庄市","河北石家庄市赵县王西章乡
","生活困难","是"
"170","451526195705152072","杨三料","1957/5/15","男","汉族","广西壮族自治区玉林市北流市","东三环富力广场北天之骄子1-2-1002","初中","15136813607","北京北京市","北京北京市密云县石城镇
","重大疾病","是"
"171","150912196005073581","岑兰顺","1960/5/7","女","汉族","内蒙古自治区赤峰市敖汉旗","永旺国际商城","硕士","14976272946","河北石家庄市","河北石家庄市新华区东焦街道
","残疾","是"
"172","330615195512077079","秦伙船","1955/12/7","男","汉族","浙江省绍兴市越城区","朝阳北路青年汇104号楼底商102","小学","15731376856","天津天津市","天津天津市南开区学府街道
","残疾","是"
"173","810216198308046090","乐席温","1983/8/4","男","维吾尔族","新疆维吾尔族自治区石河子市","十八里店周庄嘉园C区4号院西门北200米","大学","15796389107","天津天津市","天津天津市河东区常州道街道
","重大疾病","是"
"174","811127198501123391","施鞋差","1985/1/12","男","壮族","新疆维吾尔族自治区石河子市","立汤路186号龙德广场5层","小学","17785165244","天津天津市","天津天津市滨海新区滨海旅游区
","重大疾病","否"
"175","511419196702243890","元验标","1967/2/24","男","汉族","四川省南充市阆中市","望京小街望京商业中心F座","小学","15249401902","河北石家庄市","河北石家庄市栾城县郄马镇
","残疾","是"
"176","710210197808177118","钱费","1978/8/17","男","汉族","新疆维吾尔族自治区石河子市","广顺北大街六佰本商业街","高中","15734023928","河北石家庄市","河北石家庄市正定县曲阳桥乡
","残疾","是"
"177","621218196206237240","倪快多","1962/6/23","女","汉族","甘肃省天水市张家川回族自治县","垂杨柳中街6号楼西侧平房","高中","15845699835","天津天津市","天津天津市津南区北闸口镇
","重大疾病","是"
"178","620624196904154898","项质印","1969/4/15","男","汉族","甘肃省天水市张家川回族自治县","复兴路五棵松乐视体育生态中心内华熙live097商铺","初中","15847953699","河北石家庄市","河北石家庄市晋州市东里庄镇
","生活困难","是"
"179","361319196511247208","邵程健","1965/11/24","女","汉族","江西省赣州市南康市","民旺北胡同民旺园","初中","17173999490","北京北京市","北京北京市顺义区龙湾屯镇
","残疾","是"
"180","430210196606239651","齐大旁","1966/6/23","男","汉族","湖南省株洲市石峰区","北七家镇燕城苑南区","初中","17038732109","天津天津市","天津天津市河北区铁东路街道
","重大疾病","是"
"181","121322196410145111","鲍相型","1964/10/14","男","汉族","天津市蓟县","十八里店周庄嘉园C区4号院西门北200米","无","14535925915","天津天津市","天津天津市宝坻区新安镇
","重大疾病","是"
"182","371112197607263776","齐拿纪","1976/7/26","男","满族","山东省日照市东港区","站前街8号院","小学","18487870378","河北石家庄市","河北石家庄市平山县东回舍镇
","重大疾病","否"
"183","441212195601128384","方声连","1956/1/12","女","回族","广东省肇庆市鼎湖区","运河西大街葛布店北里141号果园环岛东侧200米","硕士","17270027776","北京北京市","北京北京市延庆县张山营镇
","重大疾病","是"
"184","310214195104065599","金月三","1951/4/6","男","汉族","上海市县","亦庄荣昌东街地铁站旁","大学","18673373775","河北石家庄市","河北石家庄市无极县郝庄乡
","残疾","是"
"185","111028197711085243","元派权","1977/11/8","女","汉族","北京市延庆县","红霞中路北京荣源兴业水站旁","高中","18631623883","河北石家庄市","河北石家庄市赵县王西章乡
","重大疾病","是"
"186","140121196007152880","和同之","1960/7/15","女","汉族","山西省太原市清徐县","广安门外车站西街一号院底商","初中","13896984202","天津天津市","天津天津市静海县梁头镇
","重大疾病","是"
"187","441015197507274118","廉利碃","1975/7/27","男","汉族","广东省茂名市信宜市","红霞中路北京荣源兴业水站旁","无","17772579738","北京北京市","北京北京市通州区宋庄镇
","残疾","是"
"188","230422195309099506","葛降终","1953/9/9","女","汉族","黑龙江省鹤岗市绥滨县","石佛营路与朝阳北路交叉口西北角串通店内","博士","14788216018","河北石家庄市","河北石家庄市栾城县窦妪镇
","生活困难","是"
"189","430901198708258080","毕较再","1987/8/25","女","回族","湖南省益阳市市辖区","百子湾路16号","小学","15950822743","北京北京市","北京北京市通州区西集镇
","残疾","是"
"190","230612196311112255","卜庭孤","1963/11/11","男","汉族","黑龙江省大庆市大同区","百子湾路易构空间对面","初中","18545677249","天津天津市","天津天津市北辰区青光镇
","残疾","是"
"191","521414196810309162","汤规受","1968/10/30","女","汉族","贵州省遵义市仁怀市","昌崔路北邵洼地铁","大学","18742823567","天津天津市","天津天津市津南区双港镇
","重大疾病","是"
"192","500628194911273102","廉印英","1949/11/27","女","汉族","重庆市南川市","双榆树北里榆苑公寓","无","17285988131","北京北京市","北京北京市房山区拱辰街道
","生活困难","是"
"193","520117198008205795","潘担勒","1980/8/20","男","汉族","贵州省贵阳市白云区","北洼西里48号宝联体育公园院内手抓龙虾","大学","18712065929","北京北京市","北京北京市通州区梨园
","残疾","是"
"194","320526196606048183","伏星室","1966/6/4","女","苗族","江苏省苏州市郊区","亦庄荣昌东街地铁站旁","博士","17360919314","天津天津市","天津天津市红桥区咸阳北路街道
","生活困难","是"
"195","411626198003258457","纪些鸟","1980/3/25","男","蒙古族","河南省信阳市息县","望京商业中心中庭广场F座109","无","15948953917","北京北京市","北京北京市丰台区太平桥街道
","残疾","否"
"196","431425196408151531","常先财","1964/8/15","男","汉族","湖南省怀化市洪江市","陆港城商业步行街内104-105号","高中","13282842058","北京北京市","北京北京市怀柔区雁栖
","生活困难","否"
"197","111015197110223626","萧此校","1971/10/22","女","回族","北京市延庆县","百子湾路16号","高中","15523687139","河北石家庄市","河北石家庄市新华区五七街道
","重大疾病","是"
"198","130603196504194652","宋显重","1965/4/19","男","汉族","河北省保定市北市区","礼贤街西口往东100米路北","初中","14765000527","河北石家庄市","河北石家庄市晋州市营里镇
","生活困难","否"
"199","110710196009028505","纪京草","1960/9/2","女","汉族","北京市延庆县","西六环路永安社区东门旁","小学","15072058866","北京北京市","北京北京市门头沟区东辛房街道
","重大疾病","是"
"200","121010196307159364","薛城戴","1963/7/15","女","维吾尔族","天津市蓟县","来广营乡红军营村53号","初中","17052216847","河北石家庄市","河北石家庄市新乐市东王镇
","残疾","是"
