"9494365","毛若烟","330407197504246016","浙江省嘉兴市","2017-11-21","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈淑芳"
"9500727","丁惜雪","331005199706291968","浙江省台州市","2017-01-03","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","钟建英"
"9561701","顾安蕾","330408199609196992","浙江省嘉兴市","2017-01-12","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","张定锐"
"9704890","潘丹珍","330409199510305024","浙江省嘉兴市","2018-02-01","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","颜飞"
"9732352","勾冬儿","330506199112056000","浙江省湖州市","2017-11-23","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","金少华"
"9793139","颜以蕊","330422199208124032","浙江省嘉兴市","2015-11-19","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","沈钢军"
"9795800","羿沛珊","330413198512017024","浙江省嘉兴市","2017-07-04","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","吴天明"
"9813389","桑冰露","330211199511116992","浙江省宁波市","2017-03-30","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","梁华跃"
"9835604","向如萱","330203197606131008","浙江省宁波市","2017-08-02","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","高旭笑"
"9844018","禄翠萱","330609199704222976","浙江省绍兴市","2016-01-20","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","丁士杰"
"9893728","农南莲","330118199211126976","浙江省杭州市","2016-10-17","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","金海兵"
"9942212","田痴梦","330904199403316992","浙江省舟山市","2016-07-12","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","娄恒"
"9946065","师半芹","330701199810268032","浙江省金华市","2018-04-28","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","郑孝君"
