"83","曹彬","女","汉族","2014-12-22","650817201412228128","新疆维吾尔族自治区克拉玛依市乌尔禾区","牡丹园甲2号院 同观商业楼1层","聋哑","轻度残疾","是","祖父母抚养","打工","金华市金东区实验小学","宋岩中","210408198007067777","牡丹园甲2号院 同观商业楼1层","15501903702","董芝玉","15501903702","杭州市余杭区洪仁有限公司","老师","2018-05-21","每天帮扶"
"84","范毓","女","苗族","2008-04-01","450917200804019606","广西壮族自治区玉林市玉州区","崇文门祈年大街东打磨厂街7号新活馆三层","智力低下","轻度残疾","是","双亲抚养","上学","金华市磐安县实验小学","凤国胜","640115199012011254","崇文门祈年大街东打磨厂街7号新活馆三层","15703253277","祝思","15703253277","金华市婺城区华飞有限公司","厨师","2018-09-17","每月帮扶"
"85","花康星","女","汉族","2013-09-03","310416201309034861","上海市崇明县","北四环东路73号远洋未来广场5层","肺炎","中度残疾","是","亲戚抚养","上学","温州市瓯海区实验小学","祝凝晓","331320197701204125","北四环东路73号远洋未来广场5层","15700596946","郝炎德","15700596946","潮州市吴兴区旺利有限公司","歌手","2018-04-18","每年帮扶"
"86","禹利清","女","汉族","2013-01-27","631412201301271601","青海省西宁市大通回族土族自治县","金台里甲15号万惠商场3楼","脑瘫","轻度残疾","否","亲戚抚养","上学","绍兴市上虞区实验小学","席瑶","340622198204294250","金台里甲15号万惠商场3楼","15908306406","冯琛","15908306406","宁波市江北区贵丰有限公司","警察","2018-10-10","每月帮扶"
"87","史心邦","男","苗族","2008-02-04","630524200802041017","青海省西宁市大通回族土族自治县","黄村西大街D口","小儿麻痹","中度残疾","是","双亲抚养","打工","温州市瓯海区实验小学","奚平保","120214197509232950","黄村西大街D口","15803134038","梁坚和","15803134038","温州市瓯海区隆安有限公司","总经理","2018-09-18","每月帮扶"
"88","安彩","男","汉族","2014-03-28","511504201403282537","四川省宜宾市翠屏区","地安门外大街178号","失聪","重度残疾","是","双亲抚养","上学","潮州市德清县实验小学","郝霞香","360403198202018994","地安门外大街178号","15205358947","庞瑗琰","15205358947","温州市文成县华飞有限公司","司机","2019-01-15","每月帮扶"
"89","郎贵福","女","汉族","2011-08-29","220225201108292584","吉林省吉林市永吉县","广渠门外大街东三环双井桥西100米路南","佝偻病","轻度残疾","否","亲戚抚养","上学","杭州市拱墅区实验小学","元克伦","710412198809117476","广渠门外大街东三环双井桥西100米路南","13500948377","水媛艳","13500948377","台州市黄岩区洪仁有限公司","警察","2018-07-21","每天帮扶"
"90","邹友裕","女","汉族","2014-10-19","651705201410192047","新疆维吾尔族自治区克拉玛依市乌尔禾区","增光路35号","智力低下","轻度残疾","是","双亲抚养","打工","宁波市江北区实验小学","范力","411408198206257699","增光路35号","13906911961","何莉桂","13906911961","金华市武义县正禄如通有限公司","总经理","2018-08-16","每月帮扶"
"91","喻园艺","男","汉族","2008-06-02","650402200806029299","新疆维吾尔族自治区克拉玛依市乌尔禾区","蒲黄榆路芳古园一区9号楼","智力低下","轻度残疾","否","祖父母抚养","上学","杭州市建德市实验小学","邵宁","110527199304306096","蒲黄榆路芳古园一区9号楼","13801620709","喻亮","13801620709","台州市路桥区公盈有限公司","司机","2018-03-21","每年帮扶"
"92","张以","男","汉族","2012-10-21","130916201210217410","河北省沧州市运河区","广安门外南滨河路87号","佝偻病","重度残疾","是","亲戚抚养","打工","潮州市安吉县实验小学","尤榕","640724198002127811","广安门外南滨河路87号","13103158314","李子","13103158314","温州市洞头区洪仁有限公司","老师","2018-10-29","每月帮扶"
"93","吴军","男","汉族","2009-04-30","150916200904308354","内蒙古自治区赤峰市敖汉旗","宝盛路宝盛里小区8号楼底商101号","智力低下","轻度残疾","是","祖父母抚养","打工","嘉兴市嘉善县实验小学","冯芝玉","630612198502042883","宝盛路宝盛里小区8号楼底商101号","13407938672","薛菲寒","13407938672","杭州市临安区同福有限公司","警察","2019-01-26","每年帮扶"
"94","薛坚和","男","傣族","2007-08-28","711818200708286399","新疆维吾尔族自治区石河子市","东坝路百分百旁","失聪","中度残疾","是","双亲抚养","上学","杭州市江干区实验小学","萧东文","321506199111264195","东坝路百分百旁","13105961319","姚锦黛","13105961319","杭州市下城区耀佳有限公司","律师","2018-09-29","每月帮扶"
"95","米辉力","女","汉族","2013-02-16","350502201302166781","福建省泉州市鲤城区","霄云路18号","白内障","重度残疾","是","祖父母抚养","上学","衢州市龙游县实验小学","狄栋","140718197605072097","霄云路18号","13008868418","唐清","13008868418","金华市磐安县广安有限公司","律师","2018-11-03","每天帮扶"
"96","窦梁栋","女","汉族","2009-11-01","410407200911018041","河南省平顶山市石龙区","常营中路民族家园综合楼13号","失聪","轻度残疾","是","祖父母抚养","上学","衢州市开化县实验小学","费燕彩","650505198709202988","常营中路民族家园综合楼13号","13703116007","米宁","13703116007","温州市龙湾区华飞有限公司","老师","2018-03-15","每年帮扶"
"97","明康星","男","汉族","2011-11-13","541105201111138511","西藏自治区拉萨市墨竹工卡县","西六环出口","白内障","重度残疾","是","双亲抚养","上学","金华市婺城区实验小学","闵固之","530814197910144059","西六环出口","13403676629","柳钧冠","13403676629","台州市黄岩区隆高有限公司","作家","2018-04-30","每天帮扶"
"98","鲍生龙","女","汉族","2014-11-02","351006201411022009","福建省龙岩市漳平市","南三环东路刘家窑地铁B口往东200米天创胜芳中心一层底商","残疾","重度残疾","是","亲戚抚养","上学","潮州市德清县实验小学","穆冠","411023198004197977","南三环东路刘家窑地铁B口往东200米天创胜芳中心一层底商","13808263865","王瑗琰","13808263865","金华市武义县同福有限公司","总经理","2018-11-27","每年帮扶"
"99","狄娥玲","女","汉族","2009-03-09","440604200903095384","广东省佛山市石湾区","文慧园北路9号","小儿麻痹","中度残疾","是","双亲抚养","打工","杭州市西湖区实验小学","沈雁蓓","360413199004134350","文慧园北路9号","15006174127","殷安","15006174127","绍兴市柯桥区东昌有限公司","作家","2018-12-29","每天帮扶"
"100","薛豪","男","傣族","2007-10-16","141503200710165256","山西省晋城市怀仁县","东直门内大街5号","佝偻病","中度残疾","否","单亲抚养","上学","杭州市余杭区实验小学","施子","420908198310096791","东直门内大街5号","15105392102","邹善","15105392102","温州市洞头区久协有限公司","工程师","2019-01-31","每年帮扶"
"101","章雁蓓","男","汉族","2015-05-12","451101201505123598","广西壮族自治区玉林市北流市","九棵树西路142号旗舰凯旋小区底商","肺炎","中度残疾","是","祖父母抚养","上学","温州市平阳县实验小学","时茂进","461716197906228299","九棵树西路142号旗舰凯旋小区底商","13307580629","吴树","13307580629","温州市文成县飞庆有限公司","画家","2018-07-04","每天帮扶"
"102","毕信子","女","汉族","2012-12-01","540715201212018446","西藏自治区拉萨市墨竹工卡县","远大路1号世纪金源购物中心5楼-嘉香美食城门口","小儿麻痹","重度残疾","否","单亲抚养","上学","潮州市安吉县实验小学","罗露瑶","530903198504145962","远大路1号世纪金源购物中心5楼-嘉香美食城门口","15201890694","鲁邦","15201890694","潮州市德清县瑞丰有限公司","画家","2018-10-17","每天帮扶"
"103","余芬芳","男","汉族","2008-06-27","140208200806271954","山西省大同市矿区","良乡68号","残疾","重度残疾","否","亲戚抚养","上学","温州市龙湾区实验小学","曹信子","360102199203109839","良乡68号","13103516917","茅轮翰","13103516917","潮州市长兴县利如有限公司","作家","2018-09-15","每年帮扶"
"104","黄昌成","男","汉族","2010-12-04","231303201012046637","黑龙江省黑河市五大连池市","城关南大街28号","聋哑","重度残疾","否","祖父母抚养","打工","嘉兴市南湖区实验小学","罗心邦","511722197904207822","城关南大街28号","13606765798","臧坚和","13606765798","宁波市镇海区贵丰有限公司","程序员","2018-10-10","每天帮扶"
"105","尹贞","女","汉族","2007-11-19","371428200711198480","山东省德州市武城县","仁和地区石园北区甲65号","白内障","重度残疾","是","祖父母抚养","打工","温州市洞头区实验小学","屈舒","341727198102266339","仁和地区石园北区甲65号","15906651738","卞翔旭","15906651738","杭州市桐庐县瑞丰有限公司","警察","2019-01-06","每天帮扶"
"106","庞利清","女","汉族","2009-12-07","420217200912078260","湖北省黄石市铁山区","东四北大街343号银地宾馆2楼","小儿麻痹","重度残疾","否","祖父母抚养","上学","温州市文成县实验小学","蓝薇","430826198606149971","东四北大街343号银地宾馆2楼","15004461869","韩昌成","15004461869","杭州市上城区东昌有限公司","厨师","2018-11-04","每天帮扶"
"107","米刚","女","汉族","2015-04-17","411226201504178847","河南省三门峡市卢氏县","芍药居北里101号世奥国际中心A座B101北4","残疾","轻度残疾","是","双亲抚养","打工","绍兴市柯桥区实验小学","殷富顺","371412198001268166","芍药居北里101号世奥国际中心A座B101北4","13203234764","屈洁梅","13203234764","宁波市奉化区巨久有限公司","司机","2018-04-06","每年帮扶"
"108","韦岩中","男","汉族","2015-03-23","221023201503237817","吉林省白城市大安市","海淀四季青杏石口路36号（四博连院内）养生书画院","智力低下","中度残疾","是","亲戚抚养","打工","台州市三门县实验小学","柳中","541028198708312400","海淀四季青杏石口路36号（四博连院内）养生书画院","13301858444","伍巧","13301858444","台州市路桥区久多有限公司","程序员","2018-07-04","每年帮扶"
"109","韩龙","女","汉族","2013-06-21","530213201306213128","云南省昆明市安宁市","中纺里34号院37号楼南侧37-6号","小儿麻痹","中度残疾","是","单亲抚养","打工","温州市洞头区实验小学","卞光天","351019198008225596","中纺里34号院37号楼南侧37-6号","13805571404","汤强军","13805571404","温州市瓯海区元优有限公司","律师","2018-06-25","每年帮扶"
"110","周树","女","汉族","2012-07-06","710204201207067704","新疆维吾尔族自治区石河子市","万盛北街万盛北里甲420号楼一层105室","智力低下","轻度残疾","否","单亲抚养","上学","杭州市萧山区实验小学","岑莲","341309199011294620","万盛北街万盛北里甲420号楼一层105室","13505177998","魏娣叶","13505177998","杭州市临安区利如有限公司","厨师","2018-08-04","每天帮扶"
"111","戴朗伯","男","汉族","2008-08-13","320517200808133390","江苏省苏州市郊区","大屯路慧忠里小区201号楼1层","佝偻病","轻度残疾","是","亲戚抚养","上学","温州市鹿城区实验小学","郑鸣","510720199308093149","大屯路慧忠里小区201号楼1层","15202084953","窦珍贞","15202084953","温州市龙湾区春谦有限公司","医生","2018-12-05","每年帮扶"
"112","金融","女","汉族","2009-04-10","450403200904102165","广西壮族自治区梧州市万秀区","朝阳门外大街38号保罗大厦1层","肺炎","重度残疾","是","亲戚抚养","上学","宁波市奉化区实验小学","时可","500719198903298343","朝阳门外大街38号保罗大厦1层","13507131952","纪平保","13507131952","杭州市余杭区巨久有限公司","工程师","2018-09-11","每月帮扶"
"113","鲍悦昭","女","汉族","2014-11-28","231404201411281423","黑龙江省黑河市五大连池市","雁栖镇北台上路边牌楼下","肺炎","中度残疾","是","双亲抚养","打工","台州市仙居县实验小学","舒璐","511815197510058088","雁栖镇北台上路边牌楼下","15803930449","陶婕馨","15803930449","衢州市开化县合亨有限公司","企业老板","2018-03-08","每年帮扶"
"114","戚才发","女","回族","2013-06-05","520823201306051544","贵州省遵义市仁怀市","车站路81号","佝偻病","重度残疾","是","亲戚抚养","打工","金华市武义县实验小学","钱影荔","531314198802165053","车站路81号","15507624008","张斌","15507624008","金华市武义县旺利有限公司","律师","2018-12-26","每年帮扶"
"115","钱杰涛","男","汉族","2011-02-04","360428201102041750","江西省九江市都昌县","地安门外大街127号","白内障","轻度残疾","是","双亲抚养","打工","金华市婺城区实验小学","舒婵","501314198506021817","地安门外大街127号","15907662571","昌晓","15907662571","嘉兴市南湖区乾广有限公司","歌手","2018-10-27","每天帮扶"
"116","邹盛","男","傣族","2011-11-28","311305201111284178","上海市崇明县","惠新东街19号","小儿麻痹","中度残疾","否","单亲抚养","上学","宁波市江北区实验小学","钱宏言","541220199111087224","惠新东街19号","15101482057","姚秀娟","15101482057","温州市瓯海区正禄如通有限公司","程序员","2018-12-27","每天帮扶"
"117","明若鸣","男","苗族","2013-02-19","450106201302197517","广西壮族自治区南宁市永新区","前门大街30号","小儿麻痹","中度残疾","否","双亲抚养","上学","台州市黄岩区实验小学","何玲","610517199208202211","前门大街30号","13608463943","时荷丹","13608463943","绍兴市上虞区长福有限公司","医生","2018-08-02","每年帮扶"
"118","尹舒","男","汉族","2013-08-16","441009201308164975","广东省茂名市信宜市","中关村南三街保福寺76号","智力低下","重度残疾","是","亲戚抚养","上学","温州市洞头区实验小学","史琬茗","511312197605186482","中关村南三街保福寺76号","15302386053","廉绍功","15302386053","宁波市象山县正禄如通有限公司","程序员","2018-05-26","每月帮扶"
"119","吕生龙","男","汉族","2015-07-24","151821201507241436","内蒙古自治区赤峰市敖汉旗","七圣路光熙门北里20号","白内障","中度残疾","是","单亲抚养","上学","嘉兴市海盐县实验小学","水之","610526197606122737","七圣路光熙门北里20号","13106463560","凤园艺","13106463560","宁波市海曙区鑫德有限公司","企业老板","2018-10-01","每天帮扶"
"120","于薇","女","汉族","2012-04-07","511422201204079109","四川省南充市阆中市","东三环北路甲2号京信大厦1楼","智力低下","中度残疾","否","祖父母抚养","上学","衢州市开化县实验小学","卞栋","500117197412195218","东三环北路甲2号京信大厦1楼","13501367803","谈松善","13501367803","杭州市淳安县同福有限公司","作家","2018-08-07","每天帮扶"
"121","袁若鸣","女","汉族","2012-11-26","520816201211268622","贵州省遵义市仁怀市","永兴路七号院龙湖大兴天街购物中心4层","残疾","中度残疾","否","双亲抚养","上学","杭州市淳安县实验小学","方蕊薇","111816198609143967","永兴路七号院龙湖大兴天街购物中心4层","15906841533","花嘉","15906841533","金华市浦江县瑞丰有限公司","工程师","2018-04-20","每天帮扶"
"122","尹致树","男","苗族","2010-02-10","310722201002109193","上海市崇明县","慧忠北路安慧北里雅园5号楼","白内障","中度残疾","否","双亲抚养","上学","绍兴市柯桥区实验小学","喻新","121327197909228056","慧忠北路安慧北里雅园5号楼","13400224150","袁露瑶","13400224150","杭州市临安区隆安有限公司","厨师","2018-10-10","每年帮扶"
"123","俞艳","男","汉族","2011-06-16","361723201106161317","江西省赣州市南康市","广渠门外大街东三环双井桥西100米路南","失聪","轻度残疾","是","祖父母抚养","上学","金华市金东区实验小学","阮强军","611114198411116802","广渠门外大街东三环双井桥西100米路南","15902854708","穆波宁","15902854708","温州市洞头区昌益有限公司","企业老板","2018-12-21","每年帮扶"
"124","尹维启","男","汉族","2009-09-24","500427200909245297","重庆市南川市","右安门外开阳里五区6号","脑瘫","轻度残疾","是","祖父母抚养","上学","宁波市宁海县实验小学","贝有","111423198108166560","右安门外开阳里五区6号","15905745424","薛可","15905745424","绍兴市上虞区万康有限公司","老师","2018-05-15","每月帮扶"
"125","米月莺","男","苗族","2012-12-20","630107201212209894","青海省西宁市城北区","北苑路金泉广场金泉美食城3层","智力低下","中度残疾","否","祖父母抚养","打工","绍兴市越城区实验小学","方壮","651112197408254300","北苑路金泉广场金泉美食城3层","13002192698","俞壮","13002192698","潮州市长兴县伟荣有限公司","画家","2018-04-05","每天帮扶"
"126","吕平保","男","汉族","2012-09-24","150711201209244698","内蒙古自治区赤峰市敖汉旗","门城湖河堤路爱玛裕装饰城后门","脑瘫","中度残疾","是","单亲抚养","上学","温州市瓯海区实验小学","韦彬","461406197602181059","门城湖河堤路爱玛裕装饰城后门","13806006524","罗明永","13806006524","绍兴市柯桥区长隆有限公司","工程师","2018-06-10","每月帮扶"
"127","汤谦","女","回族","2013-02-13","811520201302139580","新疆维吾尔族自治区石河子市","前门西大街14号楼","白内障","重度残疾","是","祖父母抚养","打工","嘉兴市海盐县实验小学","邹山仁","630411197604215297","前门西大街14号楼","13101372978","薛涛","13101372978","台州市天台县洪亚有限公司","老师","2018-04-18","每天帮扶"
"128","祁枝思","女","汉族","2009-10-06","111028200910068269","北京市延庆县","光彩路彩虹城四区门口","失聪","重度残疾","否","双亲抚养","上学","宁波市海曙区实验小学","韦宁","331410198010254482","光彩路彩虹城四区门口","15005384115","赵树","15005384115","杭州市富阳区正禄如通有限公司","医生","2018-03-19","每月帮扶"
"129","黄澜","男","汉族","2013-08-31","340712201308311371","安徽省铜陵市郊区","东关新村abc英语幼儿园对面一层","小儿麻痹","轻度残疾","是","双亲抚养","打工","台州市路桥区实验小学","郎欣","311219198004164404","东关新村abc英语幼儿园对面一层","15706000603","邹希","15706000603","台州市路桥区长福有限公司","医生","2018-05-25","每天帮扶"
"130","米悦昭","女","汉族","2009-03-19","411405200903195721","河南省商丘市睢阳区","建国门外永安里10号","佝偻病","重度残疾","是","双亲抚养","打工","宁波市北仑区实验小学","成青倩","651411197610303392","建国门外永安里10号","15505392670","云贵福","15505392670","杭州市西湖区同福有限公司","医生","2018-07-19","每年帮扶"
"131","彭民","女","汉族","2014-03-24","210223201403246702","辽宁省大连市金州区","右安门外大街56号","脑瘫","重度残疾","否","亲戚抚养","上学","嘉兴市海盐县实验小学","贝良海","321802198006136389","右安门外大街56号","13900171207","岑梅","13900171207","宁波市奉化区利如有限公司","工程师","2019-01-24","每天帮扶"
"132","喻清","女","傣族","2011-09-29","440428201109296787","广东省珠海市斗门县","朝阳公园路好运街1-8号","脑瘫","重度残疾","否","双亲抚养","打工","台州市黄岩区实验小学","酆真环","440606198506147003","朝阳公园路好运街1-8号","15002765830","尤泽","15002765830","宁波市北仑区公佳有限公司","企业老板","2018-08-03","每月帮扶"
"133","张绍功","女","汉族","2009-12-10","500424200912104524","重庆市南川市","广安门外大街红居街远见名苑4号楼底商","小儿麻痹","中度残疾","否","亲戚抚养","上学","潮州市德清县实验小学","花元全","430219199211281018","广安门外大街红居街远见名苑4号楼底商","13100755387","孙琦","13100755387","杭州市下城区春信有限公司","歌手","2019-01-15","每月帮扶"
"134","舒巧","女","汉族","2009-12-10","430114200912105060","湖南省长沙市雨花区","朝阳门外日坛北路日坛公园东北角","肺炎","轻度残疾","是","祖父母抚养","上学","潮州市南浔区实验小学","周岩中","531302199004116056","朝阳门外日坛北路日坛公园东北角","13908484085","滕朗伯","13908484085","绍兴市上虞区洪仁有限公司","警察","2018-06-16","每天帮扶"
"135","黄冰爽","女","回族","2011-08-27","451313201108271468","广西壮族自治区玉林市北流市","芳群路芳群园二区20号","智力低下","中度残疾","是","祖父母抚养","打工","宁波市奉化区实验小学","阮会思","450828198208133629","芳群路芳群园二区20号","15207225100","毕健世","15207225100","温州市平阳县耀顺有限公司","会计","2018-06-18","每月帮扶"
"136","方强军","男","汉族","2012-12-11","520126201212114973","贵州省贵阳市修文县","十八里店横街子16号","残疾","重度残疾","否","祖父母抚养","上学","杭州市西湖区实验小学","郑文","611614198011105599","十八里店横街子16号","13908338914","康文","13908338914","杭州市拱墅区元正有限公司","歌手","2018-05-31","每年帮扶"
"137","黄力","女","回族","2010-09-15","440428201009159961","广东省珠海市斗门县","门城湖河堤路爱玛裕装饰城后门","残疾","重度残疾","是","双亲抚养","上学","杭州市淳安县实验小学","邬有","430920197511093093","门城湖河堤路爱玛裕装饰城后门","15104585870","施群豪","15104585870","温州市洞头区德高有限公司","律师","2018-06-30","每天帮扶"
"138","任力","男","汉族","2012-04-11","511218201204112114","四川省乐山市峨眉山市","新城子镇曹家路村","失聪","轻度残疾","是","双亲抚养","上学","台州市黄岩区实验小学","奚胜","511413198904188278","新城子镇曹家路村","13806566123","吕亮","13806566123","衢州市柯城区公佳有限公司","警察","2018-06-27","每天帮扶"
"139","云娅琦","女","汉族","2013-06-05","110809201306056346","北京市延庆县","百子湾西里403号楼负一层","失聪","重度残疾","否","祖父母抚养","上学","杭州市西湖区实验小学","黄海","351425198505023622","百子湾西里403号楼负一层","15806504141","喻福","15806504141","杭州市拱墅区元正有限公司","工程师","2018-10-31","每月帮扶"
"140","花彪博","女","回族","2010-09-14","620522201009147463","甘肃省天水市秦安县","西北旺镇冷泉东路20号","聋哑","中度残疾","是","双亲抚养","打工","杭州市淳安县实验小学","席波宁","641803198112043367","西北旺镇冷泉东路20号","15302170791","齐宏言","15302170791","潮州市吴兴区公佳有限公司","总经理","2018-11-15","每年帮扶"
"141","项澜","女","汉族","2011-05-10","441514201105104941","广东省汕尾市城区","幸福巷培新街乙5号","白内障","轻度残疾","是","双亲抚养","打工","潮州市长兴县实验小学","岑义兴","431623197903023340","幸福巷培新街乙5号","15502206467","冯娴","15502206467","潮州市德清县广安有限公司","画家","2018-03-11","每年帮扶"
"142","祝江超","女","汉族","2014-06-18","541214201406188961","西藏自治区拉萨市墨竹工卡县","梨园镇九棵树14号","残疾","中度残疾","是","祖父母抚养","上学","杭州市萧山区实验小学","黄清","331815199309219918","梨园镇九棵树14号","13704171838","孙栋","13704171838","杭州市临安区飞庆有限公司","程序员","2018-04-15","每年帮扶"
"143","方友裕","男","傣族","2015-01-20","231310201501201179","黑龙江省黑河市五大连池市","金融大街甲9号金融街中心3层","脑瘫","重度残疾","否","祖父母抚养","上学","台州市三门县实验小学","潘彬","321708199310041849","金融大街甲9号金融街中心3层","15808120102","马香","15808120102","绍兴市越城区东弘有限公司","画家","2018-09-01","每年帮扶"
"144","宋澜","女","汉族","2012-06-22","121720201206224245","天津市蓟县","中关村大街18号中关村科技贸易中心8层03、05、06号","肺炎","中度残疾","否","亲戚抚养","上学","宁波市镇海区实验小学","姜冠","360125198606047067","中关村大街18号中关村科技贸易中心8层03、05、06号","15604791021","任邦","15604791021","绍兴市上虞区耀佳有限公司","厨师","2018-12-18","每年帮扶"
"145","贺时","男","汉族","2015-03-29","231822201503294893","黑龙江省黑河市五大连池市","万丰路68号银座和谐广场5楼","残疾","重度残疾","是","双亲抚养","打工","衢州市柯城区实验小学","毛艺","371001197702106166","万丰路68号银座和谐广场5楼","13501530272","金中","13501530272","宁波市象山县元正有限公司","司机","2018-10-23","每月帮扶"
"146","成露瑶","男","回族","2010-06-26","501524201006268331","重庆市南川市","地安门西大街57号什刹海体校内","智力低下","重度残疾","否","亲戚抚养","打工","金华市磐安县实验小学","舒辰","411327199102124372","地安门西大街57号什刹海体校内","15503278267","谢彬","15503278267","衢州市常山县旺利有限公司","会计","2019-01-06","每年帮扶"
"147","严奇","男","汉族","2008-12-06","110406200812066774","北京市延庆县","百子湾路甲16号国锐易构空间1号楼","佝偻病","轻度残疾","是","亲戚抚养","上学","嘉兴市南湖区实验小学","孟莉桂","340824197505177134","百子湾路甲16号国锐易构空间1号楼","15004977548","阮莎","15004977548","衢州市衢江区耀顺有限公司","医生","2018-11-02","每年帮扶"
"148","任伦","女","汉族","2011-09-13","431813201109139186","湖南省怀化市洪江市","赵公口桥南光彩路慧时欣园10号楼如家酒店一层","聋哑","重度残疾","是","单亲抚养","打工","嘉兴市海盐县实验小学","伏有","541122199308051701","赵公口桥南光彩路慧时欣园10号楼如家酒店一层","13508115962","杨国胜","13508115962","台州市路桥区聚兴有限公司","律师","2018-04-16","每年帮扶"
"149","金康星","女","苗族","2008-09-13","520808200809135983","贵州省遵义市仁怀市","志新东路志新小区33号楼底商","聋哑","轻度残疾","否","亲戚抚养","打工","衢州市柯城区实验小学","廉星","340610198906274142","志新东路志新小区33号楼底商","13806098079","唐国胜","13806098079","台州市椒江区聚兴有限公司","医生","2019-01-08","每天帮扶"
"150","贝黛","男","汉族","2012-10-13","630501201210134237","青海省西宁市大通回族土族自治县","白家庄东里甲4号","佝偻病","轻度残疾","是","双亲抚养","打工","杭州市上城区实验小学","章榕","220409199106141567","白家庄东里甲4号","15507756450","蒋诚先","15507756450","衢州市衢江区华飞有限公司","歌手","2018-04-04","每月帮扶"
"151","狄康星","男","回族","2011-07-06","630913201107069833","青海省西宁市大通回族土族自治县","清河营东路2号院2号楼乐想汇","残疾","中度残疾","是","亲戚抚养","上学","宁波市北仑区实验小学","成亨奇","521614198505191202","清河营东路2号院2号楼乐想汇","15601666719","尤瑾颖","15601666719","绍兴市柯桥区隆安有限公司","画家","2018-08-20","每天帮扶"
"152","尤旭","女","汉族","2012-05-28","410815201205282182","河南省焦作市山阳区","宋庄路67号首开福茂3层","脑瘫","重度残疾","否","亲戚抚养","打工","杭州市滨江区实验小学","席新","220526198712294088","宋庄路67号首开福茂3层","13505936547","昌以","13505936547","杭州市下城区乾富有限公司","老师","2018-09-14","每月帮扶"
"153","傅民","男","汉族","2010-12-03","450621201012039176","广西壮族自治区防城港市上思县","新源西里中街","智力低下","轻度残疾","否","祖父母抚养","打工","台州市路桥区实验小学","姜广志","530217198006288160","新源西里中街","15802456684","袁以","15802456684","宁波市奉化区同福有限公司","作家","2018-09-03","每月帮扶"
"154","梁军","男","汉族","2011-06-01","441502201106011579","广东省汕尾市城区","渤海镇苇店村","聋哑","中度残疾","否","双亲抚养","上学","温州市鹿城区实验小学","茅莲","361512199405119093","渤海镇苇店村","15105512847","严融","15105512847","杭州市富阳区乾广有限公司","企业老板","2018-06-10","每月帮扶"
"155","明莉桂","女","苗族","2009-07-12","140421200907124587","山西省长治市长治县","青东商务区青竹宾馆一楼","小儿麻痹","重度残疾","否","祖父母抚养","上学","杭州市滨江区实验小学","潘仁","461812199107295207","青东商务区青竹宾馆一楼","13700378973","元固之","13700378973","潮州市安吉县久多有限公司","会计","2018-06-02","每年帮扶"
"156","赵勇毅","男","汉族","2011-02-28","620214201102287118","甘肃省嘉峪关市市辖区","行宫街59号","脑瘫","轻度残疾","否","祖父母抚养","打工","绍兴市柯桥区实验小学","谈福","140605198306036877","行宫街59号","15704290189","柏庆","15704290189","金华市婺城区正禄如通有限公司","画家","2018-11-08","每天帮扶"
"157","庞伟刚","男","苗族","2009-04-13","641408200904133430","宁夏回族自治区吴忠市灵武市","什刹海前海东沿17号","肺炎","轻度残疾","是","双亲抚养","上学","温州市瓯海区实验小学","贝波宁","211217198704181177","什刹海前海东沿17号","13208676029","蒋茂进","13208676029","嘉兴市秀洲区瑞丰有限公司","作家","2018-04-26","每月帮扶"
"158","薛怡婵","女","汉族","2010-01-11","110123201001119401","北京市顺义区","朝内南小街139号","白内障","中度残疾","是","双亲抚养","打工","温州市平阳县实验小学","郝岩中","450923198606193155","朝内南小街139号","15603055642","费娜","15603055642","宁波市宁海县巨久有限公司","程序员","2018-12-26","每年帮扶"
"159","周真环","女","汉族","2010-08-27","461610201008277048","海南省三亚市市辖区","颐瑞中二路瑞都公园世家南区南门","白内障","轻度残疾","是","祖父母抚养","打工","金华市浦江县实验小学","戴政谦","511325198810173225","颐瑞中二路瑞都公园世家南区南门","13706838041","蒋仁","13706838041","宁波市海曙区吉如有限公司","作家","2019-01-05","每天帮扶"
"160","孔杰涛","男","汉族","2008-03-11","410608200803113011","河南省鹤壁市山城区","苹果园大街琅山苗圃36号","残疾","轻度残疾","否","双亲抚养","上学","嘉兴市南湖区实验小学","贺康星","231615198702266613","苹果园大街琅山苗圃36号","15500476286","喻民","15500476286","杭州市西湖区春谦有限公司","画家","2019-01-10","每月帮扶"
"161","喻莎","女","苗族","2010-10-07","150119201010073405","内蒙古自治区呼和浩特市郊区","望京广顺北大街河荫中路2区2号","脑瘫","中度残疾","否","双亲抚养","打工","宁波市鄞州区实验小学","齐绍功","440507198703271446","望京广顺北大街河荫中路2区2号","15101456781","俞旭","15101456781","杭州市富阳区洪仁有限公司","厨师","2018-06-20","每天帮扶"
"162","尤昌成","女","回族","2011-11-23","540518201111232345","西藏自治区拉萨市墨竹工卡县","和平里中街29号","白内障","重度残疾","是","亲戚抚养","上学","衢州市龙游县实验小学","康秀娟","420821198410199641","和平里中街29号","15908676633","祝文","15908676633","台州市天台县洪仁有限公司","会计","2018-07-17","每月帮扶"
"163","臧先","女","汉族","2012-10-02","451013201210024060","广西壮族自治区玉林市北流市","回龙观西大街111号BHGMALL北京华联购物中心3层","失聪","中度残疾","否","单亲抚养","打工","杭州市富阳区实验小学","闵诚先","210504197912296227","回龙观西大街111号BHGMALL北京华联购物中心3层","13806946643","施敬震","13806946643","潮州市吴兴区合亨有限公司","画家","2018-06-10","每天帮扶"
