"杭州市建德市慈善总会","社团","永定门内大街1号天桥乐汇百货商场B1层","云功","傅聪澜","330926198806162623","总工会","15205484028","672188350","做慈善","是","是","18","本组织合法存在，坚持党的领导","获市优秀组织奖"
"杭州市临安区生物学会","社团","慈云寺北里209号楼远洋未来汇购物中心F座1层","孔筠柔","尤胜","330318198307259192","文联","15301240397","678357889","研究生物","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"温州市文成县音乐协会","社团","青东商务区青竹宾馆一楼","章功","花冰爽","330616199304203306","社保局","15504387498","683431497","音乐交流","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"绍兴市上虞区音乐协会","社团","志新东路志新小区33号楼底商","穆菲寒","卫丹","330125199312063372","文联","15602128786","693962421","音乐交流","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"潮州市安吉县音乐协会","社团","宜居南路2号楼四元桥家乐福3楼","施惠珠","计谦","330423198102205162","政协","13105506723","695541785","音乐交流","是","是","32","本组织合法存在，坚持党的领导","获市优秀组织奖"
"温州市永嘉县气象学会","社团","南环路10号院1号楼悦荟万科广场5层","庞祥","孟武新","330520198102277775","政协","13103231036","718076207","研究气象","是","是","72","本组织合法存在，坚持党的领导","获市优秀组织奖"
"台州市路桥区气象学会","社团","地铁4号线西红门宜家荟聚购物中心三层","孔芬芳","祁强军","330903199804137169","委宣传部","13600484849","721212072","研究气象","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"温州市鹿城区桥牌爱好者团体","社团","楼梓庄路87号附近","吴旭","汪筠柔","330306198107231601","科协","15101830955","722978831","娱乐","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"潮州市长兴县收藏家协会","社团","五棵松金沟河路19号，玉泉路与永定路中间","范旭","禹达安","330402197407277694","社保局","15507902119","732638816","鉴宝","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"杭州市滨江区会计学会","社团","小红门二号路鸿博家园二期C区商业楼3号","冯兰凤","魏琦","330707199805318358","科协","15502904759","736756375","会计交流","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"潮州市吴兴区体育协会","社团","地安门西大街49号","苏咏卿","廉梦","331010198206261054","委宣传部","15000476818","741805467","体育交流","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"宁波市宁海县老战士联谊会","社团","旧鼓楼大街51号","穆达安","马泰盛","330509197511257314","工商局","13106336324","746592537","联谊战友","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"温州市苍南县体育协会","社团","咸宁候村启明星双语幼儿园对面","张泰盛","章广志","330204198808165714","教育局","13900161900","753155675","体育交流","是","是","98","本组织合法存在，坚持党的领导","获市优秀组织奖"
"衢州市柯城区生物学会","社团","东土城路14号建达大厦2楼","常腾","褚德","330410199604221782","总工会","15906708106","753205946","研究生物","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"衢州市衢江区天主教爱国会","社团","北太平庄路25号17栋豪威大厦B座首层","施义兴","项伯","330918197712215383","科协","13904011788","762952110","教徒群体","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"潮州市南浔区天主教爱国会","社团","西八里庄路恩济里小区27号楼底商","倪克伦","萧坚和","330919197005302912","政协","13602094307","764453915","教徒群体","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"宁波市鄞州区电子商会","社团","王府井小吃街西口","席友裕","穆平保","330921198711055791","工商局","15108387346","773483882","商务交流","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"潮州市长兴县气象学会","社团","新南路长城环岛西侧","柳康星","唐娥玲","330424198301104560","委宣传部","13807065704","798429840","研究气象","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"杭州市下城区会计学会","社团","安苑路与惠新北街交叉口西北角惠新北里3号楼","曹发","韩旭","330315198212117415","教育局","13100232276","801348148","会计交流","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"杭州市西湖区气象学会","社团","北河沿大街159-2号","元克伦","戴鹏泽","330701197309099298","科协","15108193350","803466867","研究气象","是","是","17","本组织合法存在，坚持党的领导","获市优秀组织奖"
"嘉兴市秀洲区计算机协会","社团","天坛路55-1号","汪树","苏贵福","330602198006062024","人民政府","13703137412","815108855","交流技术","是","是","20","本组织合法存在，坚持党的领导","获市优秀组织奖"
"潮州市安吉县天主教爱国会","社团","南锣鼓巷菊儿胡同105号","许保","姚旭","331023197712255900","总工会","13208335301","834781632","教徒群体","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"宁波市江北区天主教爱国会","社团","苹果园大街与苹果园路交叉口西北50米","贺宏言","毕策腾","330325199703247723","文联","15004038854","834852914","教徒群体","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"潮州市德清县气象学会","社团","阜成路101号永兴花园饭店内","孔才发","邬芸","330214198207148195","委宣传部","15104793270","840625108","研究气象","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"金华市婺城区慈善总会","社团","望京广顺北大街河荫中路2区2号","成红","费华","331026199809146430","科协","15503308954","841868522","做慈善","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"宁波市鄞州区桥牌爱好者团体","社团","五棵松西翠路","伏利清","伏之","330910197911119408","科协","15701886670","847111539","娱乐","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"宁波市海曙区书画协会","社团","田村路43号京粮广场南3层","时进","邬安","330111198712012008","人民政府","15106563510","847404642","书画交流","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"潮州市长兴县生物学会","社团","阜成路白堆子地铁口C口","和霄","邬利清","330223199503037682","文联","15901791045","848469031","研究生物","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"杭州市建德市生物学会","社团","建国路华贸中心东区四层","蓝锦黛","殷盛","330115198804061912","政协","15108422506","853157874","研究生物","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"杭州市建德市慈善总会","社团","鼓楼南大街东侧1号楼1-2层","曹炎德","喻克伦","330711199301251694","社保局","13200765365","854733375","做慈善","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"温州市龙湾区计算机协会","社团","丰台镇富丰路2号星火科技大厦2楼","袁娜","湛良海","330719199905197505","科协","15005982673","868182418","交流技术","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"杭州市建德市音乐协会","社团","金台里甲15号万惠商场3楼","卜欣","戚霭","330202198304214868","委宣传部","15005099040","872073220","音乐交流","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"绍兴市越城区老战士联谊会","社团","角门北路5号","俞强军","屈琛","330113199705044843","科协","15302410478","873885997","联谊战友","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"绍兴市柯桥区老战士联谊会","社团","鼓楼东大街311号","项琳素","阮春菊","330617199401131700","工商局","15607007857","875134980","联谊战友","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"温州市瓯海区生物学会","社团","新源西里中街18号临1号","湛全","禹哲","330613198206038115","教育局","13507517107","877677654","研究生物","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"温州市洞头区慈善总会","社团","朝阳路69号财满街一期1号楼","韩林有","卞善","330918198412213258","委宣传部","15001097556","878520110","做慈善","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"金华市金东区收藏家协会","社团","阜石路159号首钢篮球中心1层西侧","贝峰","窦善","330622197608071569","人民政府","13402746143","880432952","鉴宝","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"嘉兴市嘉善县会计学会","社团","西三旗桥东1500米路南","伍致树","陈洁梅","330319199410153783","工商局","13503085474","880678440","会计交流","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"温州市永嘉县体育协会","社团","秋实街1号世代百货2层","喻辉力","凤广志","330127197301019792","政协","13108754615","884476400","体育交流","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"潮州市吴兴区计算机协会","社团","新源街18号京客隆北","伍涛","于旭","331003197709058687","社保局","15200166960","897525372","交流技术","是","是","29","本组织合法存在，坚持党的领导","获市优秀组织奖"
"宁波市象山县慈善总会","社团","雁栖镇莲花池村158号巴克公社内","梁民","鲁磊民","330221199204198617","总工会","13503360237","897785867","做慈善","是","是","72","本组织合法存在，坚持党的领导","获市优秀组织奖"
"温州市瓯海区电子商会","社团","长陵镇康陵村26号院","平全","祝婵","330623199605124027","科协","13105640567","898037744","商务交流","是","是","51","本组织合法存在，坚持党的领导","获市优秀组织奖"
"金华市婺城区生物学会","社团","板井路金源不夜城地下","方洁梅","和峰","330203198709185859","社保局","13406132701","901987680","研究生物","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"杭州市淳安县体育协会","社团","六道口清华东路25号","杜发","邵维启","330413197208221609","文联","15804870792","912389961","体育交流","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"金华市磐安县音乐协会","社团","望京西园3区","昌叶","郎达安","330516199003144339","政协","13601897609","920413833","音乐交流","是","是","43","本组织合法存在，坚持党的领导","获市优秀组织奖"
"台州市仙居县书画协会","社团","黄松峪乡刁窝村36号","茅学祥","朱鸣","330818199901159529","委宣传部","13508683264","927981270","书画交流","是","是","76","本组织合法存在，坚持党的领导","获市优秀组织奖"
"温州市永嘉县计算机协会","社团","景明路8号院1号楼","谈力","俞楠榕","330727197206275337","社保局","13504140388","941205493","交流技术","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"金华市武义县体育协会","社团","霄云路18号","岑华","孟信子","330304198902173223","工商局","15606605881","947269853","体育交流","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"杭州市萧山区会计学会","社团","广外大街马连道胡同内","安峰","阮荷丹","330801198905074638","委宣传部","15707287885","953142724","会计交流","是","是","99","本组织合法存在，坚持党的领导","获市优秀组织奖"
"潮州市德清县桥牌爱好者团体","社团","西八里庄路恩济里小区27号楼底商","郝旭","水冠","330615199905286403","教育局","13204221338","955880750","娱乐","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"金华市婺城区会计学会","社团","北房镇南房村西100米","乐先","花竹霭","330902198409309055","委宣传部","13301846542","960585833","会计交流","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"嘉兴市南湖区生物学会","社团","吴家场路1号悦邻购物西侧底商","禹晨辰","屈坚和","331018197705051988","文联","15806278118","960797181","研究生物","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"衢州市柯城区会计学会","社团","亦庄开发区小羊坊中路1号2层","熊东文","鲍博","330817197009167055","文联","13005923807","966241756","会计交流","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"台州市仙居县书画协会","社团","北房镇南房村西100米","苏进","明浩亮","330806197107173908","委宣传部","15508070124","966803124","书画交流","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"绍兴市上虞区桥牌爱好者团体","社团","东直门内大街282号","元仁","尤乐","331017199309072541","科协","15604577828","972753258","娱乐","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"杭州市拱墅区会计学会","社团","万泉庄人大西门，紫金大厦北侧，城乡仓储大超市对面","柳山仁","皮荣","330906199308189569","文联","15806846336","976928262","会计交流","是","是","32","本组织合法存在，坚持党的领导","获市优秀组织奖"
"绍兴市越城区会计学会","社团","苹果园二区西门","酆惠珠","赵绍功","330904198107314310","文联","15003288599","977219778","会计交流","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"宁波市海曙区老战士联谊会","社团","杨庄路70号院内（公社1958创意园内）杨庄医院丁字路口东南角","安晨辰","萧柔","330425199707309666","人民政府","13506221766","977989513","联谊战友","是","是","68","本组织合法存在，坚持党的领导","获市优秀组织奖"
"台州市三门县慈善总会","社团","后沙峪镇（速8酒店西）裕民大街32号","安成","褚朋斌","330124198206268419","科协","15305425516","985332082","做慈善","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"杭州市拱墅区收藏家协会","社团","金宝街88号金宝汇购物中心5层","邬志","孟和","330322198909276171","社保局","13902032597","989146282","鉴宝","是","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"宁波市海曙区慈善总会","社团","北杨庄路双龙南里138号楼","茅顺","方永","330215199611295939","人民政府","15006640785","990164516","做慈善","否","是","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
"温州市文成县会计学会","社团","湖北小区32号楼","唐璧璐","钱义兴","330827199805034233","人民政府","15001534669","993788406","会计交流","否","否","0","本组织合法存在，坚持党的领导","获市优秀组织奖"
