"天津天津市宝坻区霍各庄镇
","瑞峰公寓酒店","商业","南京越商物业管理有限公司","袁招父","320602195202142545","18019343708","平层户型","2008/5/12","138.00","木质结构","其他","合并","房屋所有权证","权322588534","2012/11/20","土地使用权证","宁国用201336827","2013/9/26","企业法人","潘难巨","身份证","370921196304231185","18251143904"
"天津天津市宝坻区黄庄镇
","八方大厦","办公","南京贵君物业管理有限公司","许承室","430201199906102950","17520080167","复式户型","2010/7/1","68.00","框架结构","教育用房","变更","房屋所有权证","权624806316","2017/6/27","土地使用权证","吉国用201132942","2011/8/27","企业法人","尹已业","身份证","532625197201272422","18871490505"
"天津天津市武清区南蔡村镇
","恒隆广场","商业","","袁让块","410821196506171667","13461442193","错层户型","2008/11/20","108.00","木质结构","住宅","赠与","房屋所有权证","权748404338","2013/4/25","土地使用权证","鄂国用201131656","2011/6/27","个人","茅静水","身份证","610113199610061356","18065533610"
"天津天津市武清区城关镇
","芳汇广场","办公","中海物业管理有限公司南京分公司","安死幸","510125196801302376","17374924803","跃层户型","2010/11/28","110.00","钢架结构","文化用房","析产","房屋所有权证","权773705869","2016/7/26","土地使用权证","青国用201138944","2011/1/4","企业法人","朱费升","身份证","410728198910052705","17151460585"
"天津天津市武清区大黄堡镇
","天地软件园","商业","南京远宏物业发展服务有限公司","米雨议","62212419691202172X","15552025213","复式户型","2003/7/3","109.00","木质结构","住宅","变更","房屋所有权证","权874580477","2012/5/13","土地使用权证","冀国用201821100","2018/12/22","企业法人","柳表松","身份证","511303196302092208","15176536193"
"天津天津市武清区梅厂镇
","晶采世纪大厦","办公","南京振东物业管理有限公司","郑器专","612523198006132551","18344546121","复式户型","2001/12/25","141.00","钢架结构","办公室","合并","房屋所有权证","权718154918","2011/1/1","土地使用权证","闽国用201421153","2014/10/3","企业法人","项站","身份证","360426195707271315","13883553486"
"天津天津市武清区武清农场
","中旅大厦","住宅","南京银盾物业有限公司","汤洋后","450202195307091331","15062834723","错层户型","2010/6/23","150.00","框架结构","住宅","析产","房屋所有权证","权742394530","2012/4/20","土地使用权证","苏国用201842013","2018/4/25","个人","臧希万","身份证","411329197011161300","15084628345"
"天津天津市武清区豆张庄镇
","北海万泰大厦 ","商业","南京市江宁区利民物业管理有限公司","茅头例","210122195603271981","17748651487","复式户型","2004/11/24","104.00","木质结构","住宅","交换","房屋所有权证","权539335740","2014/9/11","土地使用权证","赣国用201535096","2015/6/2","个人","张伙突","身份证","623027197712241946","14949164658"
"天津天津市河东区东新街道
","江苏大厦","商业","南京三桃环境科技有限公司","云完寻","342530198306251489","17646313884","跃层户型","2001/7/3","132.00","木质结构","住宅","继承","房屋所有权证","权117544892","2012/3/24","土地使用权证","浙国用201736636","2017/5/25","企业法人","邵恐汽","身份证","620121196604282645","18015306614"
"天津天津市河东区中山门街道
","胜康廖氏大厦","商业","南京保利郦城物业管理有限公司","方十","232325195504162777","18078972846","复式户型","2005/6/26","89.00","钢架结构","教育用房","购买","房屋所有权证","权181883684","2018/5/14","土地使用权证","桂国用201224975","2012/9/12","企业法人","史藸","身份证","140123200006261576","15072482363"
"天津天津市河东区二号桥街道
","中环广场","住宅","秦淮区商业网点物业管理有限公司","吕牛费","450303195107082416","15369682251","平层户型","2009/7/31","140.00","钢架结构","商业用房","购买","房屋所有权证","权312268574","2017/10/26","土地使用权证","浙国用201145970","2011/10/7","个人","梁秋听","身份证","433127197202041346","18353578239"
"天津天津市河东区向阳楼街道
","亮马中心及二期","住宅","南京海华物业管理有限公司","顾惊雪","330205198205291610","15184463661","错层户型","2002/7/30","118.00","钢架结构","医疗用房","分割","房屋所有权证","权676041377","2018/5/6","土地使用权证","贵国用201143588","2011/7/10","个人","尹女连","身份证","452601196511061908","13027751671"
"天津天津市河东区唐家口街道
","东银大厦","办公","广东恒宝物业管理有限公司南京分公司","范端让","542428198805271565","13552234187","复式户型","2003/5/7","78.00","钢架结构","教育用房","变更","房屋所有权证","权934905830","2018/7/2","土地使用权证","宁国用201422195","2014/8/20","个人","袁巴露","身份证","610125196104022372","15957163891"
"天津天津市河东区大王庄街道
","美罗城","商业","南京农垦物业管理有限责任公司","米到难","362522195611032231","14925323648","错层户型","2010/3/13","113.00","钢架结构","仓库","析产","房屋所有权证","权210290234","2012/8/3","土地使用权证","皖国用201321310","2013/4/7","企业法人","杨权众","身份证","652323199607312268","15156428305"
"天津天津市河东区富民路街道
","现代交通商务大厦","住宅","南京瑞泰物业管理有限责任公司","钱皮七","372901197701071155","14526830662","错层户型","2002/12/25","123.00","钢架结构","商业用房","购买","房屋所有权证","权206861502","2018/2/1","土地使用权证","川国用201437905","2014/6/17","企业法人","潘律该","身份证","612429198309032809","14941554109"
"天津天津市河北区光复道街道
","天银大厦 ","办公","南京泰庆物业管理有限公司","禹星秋","130183196703142631","13039104165","复式户型","2007/7/18","68.00","砖混结构","住宅","合并","房屋所有权证","权707875915","2018/3/9","土地使用权证","吉国用201644747","2016/9/23","企业法人","孔船环","身份证","513432195504232170","17799532559"
"天津天津市河北区宁园街道
","上海万达商业广场","办公","江苏金润福物业管理有限公司","舒果","342623195712281403","17836400343","平层户型","2010/4/10","134.00","木质结构","文化用房","变更","房屋所有权证","权536654819","2015/10/5","土地使用权证","粤国用201322400","2013/5/30","企业法人","于定神","身份证","610326197711212831","17377306294"
"天津天津市河北区新开河街道
","科技会展中心 ","商业","南京创家园物业管理有限责任公司","余鲜继","440506196711151513","14518366007","平层户型","2005/2/16","109.00","木质结构","住宅","赠与","房屋所有权证","权844762374","2012/4/17","土地使用权证","新国用201433230","2014/9/6","企业法人","赵看负","身份证","542222196207301753","14989518362"
"天津天津市河北区王串场街道
","无限度","住宅","南京地宜物业管理有限责任公司","郑课雪","370521199209041828","18516253371","跃层户型","2006/2/7","123.00","框架结构","办公室","交换","房屋所有权证","权461031731","2011/10/11","土地使用权证","鲁国用201524388","2015/11/14","企业法人","郑按端","身份证","640323198704042257","17317560327"
"天津天津市河北区铁东路街道
","金钟广场","商业","南京同曦物业管理有限公司","施族一","350211197901072573","15653082837","平层户型","2001/6/25","85.00","框架结构","教育用房","析产","房屋所有权证","权540164633","2018/12/14","土地使用权证","浙国用201112686","2011/8/11","企业法人","穆空欢","身份证","310112199302242415","13031781598"
"天津天津市河北区鸿顺里街道
","鼎园","商业","江苏西康经济发展公司","姚始左","532128195705091513","18399301160","复式户型","2010/7/3","86.00","框架-剪力墙","住宅","赠与","房屋所有权证","权947596886","2015/4/5","土地使用权证","黑国用201347189","2013/8/7","个人","陈志遍","身份证","152801198906011315","15343903807"
"天津天津市河西区柳林街道
","越洋广场","办公","江苏华瑞联合物业管理有限公司","穆但密","610629197307141846","14767032440","平层户型","2003/6/15","66.00","框架-剪力墙","厂房","交换","房屋所有权证","权665416152","2017/12/30","土地使用权证","吉国用201520232","2015/8/22","企业法人","酆勒毫","身份证","362325199307272683","17710242776"
"天津天津市津南区北闸口镇
","八方大厦","住宅","南京市河西新城物业管理有限公司","雷学使","460004196612161357","18046617093","错层户型","2009/6/25","118.00","框架结构","商业用房","赠与","房屋所有权证","权762153985","2014/5/31","土地使用权证","晋国用201323329","2013/5/12","企业法人","安云可","身份证","440983200003191622","15178275917"
"天津天津市津南区双桥河镇
","绿洲广场","商业","南京骏广物业管理有限公司","尤越伙","430523197407311702","13167245344","错层户型","2004/5/22","95.00","框架-剪力墙","教育用房","赠与","房屋所有权证","权955831779","2015/3/26","土地使用权证","晋国用201234128","2012/4/9","个人","苗费风","身份证","43092320000219230X","15979997590"
"天津天津市津南区小站镇
","航华科贸中心","办公","南京世群物业管理有限公司","陈松到","230225197312111643","13025083905","平层户型","2010/7/31","129.00","钢架结构","办公室","继承","房屋所有权证","权542600968","2017/2/15","土地使用权证","新国用201513353","2015/2/10","企业法人","钱则起","身份证","152827195404231747","13510376275"
"天津天津市津南区津南开发区东区
","陆家嘴国际华城","住宅","南京豪景物业管理有限公司","郑列虽","130705198508091085","17323570720","平层户型","2009/9/14","121.00","木质结构","住宅","继承","房屋所有权证","权315853282","2011/3/17","土地使用权证","琼国用201211449","2012/2/28","企业法人","陶白女","身份证","220581198201112248","18564141195"
"天津天津市津南区海河教育园区
","首都时代广场  ","商业","南京弘阳商业管理有限公司","苏想口","120222196105301058","17596256641","错层户型","2003/12/23","88.00","框架结构","仓库","购买","房屋所有权证","权185495861","2013/5/1","土地使用权证","桂国用201813053","2018/9/25","个人","薛新城","身份证","510104198001222623","15992254723"
"天津天津市津南区葛沽镇
","永新坊","商业","南京惠方物业服务有限公司","顾场原","321324199504131041","13687226578","复式户型","2000/10/6","143.00","钢架结构","其他","变更","房屋所有权证","权259720876","2016/8/31","土地使用权证","黑国用201744361","2017/8/26","企业法人","陈智","身份证","350504199309041817","18020289063"
"天津天津市红桥区咸阳北路街道
","幸福大厦","商业","港联物业（武汉）有限公司","和金儿","210727200002022910","15813883825","平层户型","2001/1/20","96.00","木质结构","其他","分割","房屋所有权证","权444314629","2016/7/21","土地使用权证","鄂国用201824012","2018/8/8","企业法人","彭卖叫","身份证","230206199809231720","18562487200"
"天津天津市红桥区大胡同街道
","飞洲国际广场","住宅","南京阅江商贸有限公司","滕弟治","612725196202031656","15730369178","平层户型","2001/8/4","150.00","框架结构","医疗用房","分割","房屋所有权证","权684976294","2018/5/2","土地使用权证","桂国用201310351","2013/9/2","个人","梁消独","身份证","211404197103141325","18464157635"
"天津天津市红桥区邵公庄街道
","金隅大厦   ","住宅","南京中电熊猫物业管理有限公司","卜国九","532323195810172461","13926207827","错层户型","2009/5/6","71.00","木质结构","住宅","购买","房屋所有权证","权182502503","2013/9/14","土地使用权证","川国用201514262","2015/10/7","个人","计装球","身份证","211101197907221076","14788326491"
"天津天津市红桥区铃铛阁街道
","北京嘉里中心","住宅","江苏省苏京房地产开发有限公司","李起游","410927198307122005","17856370676","跃层户型","2007/7/18","80.00","砖混结构","住宅","交换","房屋所有权证","权968508396","2013/5/26","土地使用权证","苏国用201827665","2018/6/28","个人","梁研说","身份证","410522196103181713","18856882353"
"天津天津市蓟县下窝头镇
","瑞峰公寓酒店","商业","南京信翔物业管理有限公司","章换手","520301198106142172","15118072471","平层户型","2008/9/2","72.00","钢架结构","商业用房","购买","房屋所有权证","权839962286","2011/5/2","土地使用权证","苏国用201717458","2017/12/28","个人","任专该","身份证","320682198507032940","13143459125"
"天津天津市蓟县东二营镇
","浦发大厦","住宅","苏州永盛物业管理服务有限公司","谢如屋","420606198411042949","18191169821","跃层户型","2001/12/30","142.00","砖混结构","其他","分割","房屋所有权证","权198567895","2014/10/24","土地使用权证","皖国用201749293","2017/12/16","企业法人","康忆棋","身份证","230107197411081891","18849709063"
"天津天津市蓟县邦均镇
","飞洲国际广场","商业","北京同仁物业管理有限公司南京分公司","费务敢","430801198311082865","17896222068","错层户型","2002/7/26","140.00","框架-剪力墙","住宅","交换","房屋所有权证","权499601595","2011/1/22","土地使用权证","渝国用201223835","2012/12/14","企业法人","姚默断","身份证","362323195303031145","15750344816"
"天津天津市蓟县马伸桥镇
","天地软件园","住宅","南京万瑞物业管理有限公司","熊毕得","612426196211051042","14572057036","复式户型","2003/10/3","147.00","砖混结构","厂房","析产","房屋所有权证","权842991526","2012/4/17","土地使用权证","川国用201427885","2014/6/19","个人","伍走姑","身份证","610631198204051596","14590719418"
"天津天津市西青区中北镇
","久事大厦","商业","高淳县蓝天物业管理有限公司","钱品守","41042219930607158X","15670468333","错层户型","2010/4/23","121.00","框架结构","住宅","合并","房屋所有权证","权108661870","2017/7/17","土地使用权证","川国用201311926","2013/4/14","企业法人","堪外致","身份证","542129198304151775","15565223933"
"天津天津市西青区新技术产业园区
","智造局","办公","南京九通物业管理有限公司","彭灯学","230704198403112115","15191510270","错层户型","2008/8/17","103.00","框架结构","住宅","购买","房屋所有权证","权759838061","2013/5/6","土地使用权证","宁国用201738073","2017/10/16","个人","时代校","身份证","362529198704051253","15588982157"
"天津天津市西青区李七庄街道
","世贸商城","商业","南京跨越物业管理有限公司","苏伦思","440303196203281530","17679129764","跃层户型","2004/8/19","121.00","框架结构","医疗用房","变更","房屋所有权证","权266146480","2015/11/27","土地使用权证","苏国用201522730","2015/1/22","企业法人","章光良","身份证","460006196405061970","13236099229"
"天津天津市西青区西青区开发区
","中成大厦","住宅","南京滨城物业管理有限公司","郝喝仍","140401196112112151","13082392077","错层户型","2003/2/2","125.00","钢架结构","商业用房","分割","房屋所有权证","权963310710","2013/8/25","土地使用权证","浙国用201631012","2016/5/3","个人","陶整五","身份证","653131196502072989","17842545158"
"天津天津市静海县团泊新城
","新东安广场","住宅","南京新欣物业管理有限责任公司、","庞假慢","532922200001291057","18280193836","复式户型","2009/10/28","64.00","砖混结构","办公室","购买","房屋所有权证","权145003709","2014/4/27","土地使用权证","渝国用201726072","2017/2/9","企业法人","毛何组","身份证","37078419900811170X","13361246699"
"天津天津市静海县子牙镇
","天银大厦 ","商业","南京翔龙物业管理有限公司","葛够平","230603197511011295","15777330819","错层户型","2003/9/5","69.00","木质结构","办公室","赠与","房屋所有权证","权695070516","2013/11/17","土地使用权证","晋国用201324215","2013/5/24","个人","冯迹那","身份证","14022319640203278X","13968818466"
"天津天津市静海县王口镇
","徐汇臻园（巴萨维拉）","住宅","江苏腾虹资产经营管理有限公司","毕校向","510823199710132999","15341734277","平层户型","2004/11/15","76.00","框架-剪力墙","办公室","分割","房屋所有权证","权669144323","2014/7/20","土地使用权证","豫国用201815680","2018/3/23","个人","褚老感","身份证","410611198210132315","17579533859"
"河北石家庄市井陉县于家乡
","银海大厦","办公","江苏苏源物业管理有限公司","冯转独","130925196909282429","13064504732","平层户型","2002/11/10","101.00","框架-剪力墙","住宅","变更","房屋所有权证","权342326159","2018/7/17","土地使用权证","津国用201516832","2015/1/11","个人","姚员他","身份证","130732196308181107","18841461462"
"河北石家庄市井陉县南峪镇
","港汇广场","住宅","","窦波衣","130125197102152149","13860689635","跃层户型","2006/9/12","143.00","框架结构","住宅","赠与","房屋所有权证","权487827261","2013/11/12","土地使用权证","粤国用201818159","2018/12/19","个人","卫处费","身份证","210113195708311197","18083877102"
"河北石家庄市井陉县南陉乡
","银海大厦","住宅","南京泰茂企业管理有限公司","钱架李","441421195306301340","14796399621","跃层户型","2009/11/28","67.00","砖混结构","住宅","交换","房屋所有权证","权799829616","2011/11/15","土地使用权证","青国用201632784","2016/4/22","个人","穆鞋委","身份证","51333119611225236X","18050404963"
"河北石家庄市井陉县南障城镇
","东方广场","商业","南京市溧水宏祥物业管理有限公司","朱腿间","542522195002232629","14766204337","平层户型","2003/11/14","81.00","框架-剪力墙","其他","赠与","房屋所有权证","权467926752","2013/9/1","土地使用权证","闽国用201624058","2016/8/5","个人","顾校照","身份证","500106196506041969","13492001813"
"河北石家庄市井陉县吴家窑乡
","中服大厦","住宅","南京仁恒物业管理有限公司","安是程","52263119530701265X","15845748861","平层户型","2000/1/16","73.00","框架结构","商业用房","析产","房屋所有权证","权835006624","2018/2/14","土地使用权证","鄂国用201430169","2014/8/23","企业法人","柏木江","身份证","431227195701311536","18142008591"
"河北石家庄市井陉县苍岩山镇
","上海希望经济城","住宅","南京江鸿物业发展有限责任公司","姜迷静","44088219850930221X","17074581100","跃层户型","2008/4/18","94.00","钢架结构","办公室","赠与","房屋所有权证","权994178317","2017/11/18","土地使用权证","苏国用201249160","2012/7/28","个人","屈已向","身份证","542426196705011333","15930940181"
"河北石家庄市井陉矿区凤山镇
","汇丰大厦","住宅","南京谷阳物业管理有限公司","韩曾","610702199606281296","17053675560","复式户型","2008/7/21","91.00","钢架结构","教育用房","变更","房屋所有权证","权877585401","2015/8/26","土地使用权证","豫国用201644383","2016/8/28","企业法人","明耳","身份证","321002199106232563","17567032431"
"河北石家庄市元氏县北褚乡
","联合广场 ","住宅","南京永和物业管理有限责任公司","计伯觉","320121198912302983","14986166374","复式户型","2001/3/10","99.00","木质结构","其他","交换","房屋所有权证","权219188620","2015/9/5","土地使用权证","皖国用201232740","2012/5/24","个人","于救密","身份证","510123197210181009","15228269158"
"河北石家庄市元氏县南佐镇
","月坛大厦 ","住宅","南京祥顺物业管理有限公司","祁乐若","130804198307072557","14975857539","跃层户型","2009/8/2","97.00","框架-剪力墙","仓库","交换","房屋所有权证","权196107612","2012/6/14","土地使用权证","闽国用201227984","2012/3/1","个人","殷黄慢","身份证","410225200007171058","18140088969"
"河北石家庄市元氏县南因镇
","中银大厦","商业","南京鑫宏物业管理有限责任公司","岑候了","120106196804282719","15519770933","跃层户型","2007/4/3","124.00","木质结构","住宅","购买","房屋所有权证","权871272296","2015/10/3","土地使用权证","京国用201711383","2017/2/15","个人","郝环业","身份证","530128196604082303","15888060389"
"河北石家庄市元氏县殷村镇
","天地软件园","商业","台城物业","臧图素","330282200010121809","13343335673","复式户型","2006/11/23","119.00","砖混结构","住宅","分割","房屋所有权证","权282748081","2014/9/1","土地使用权证","辽国用201141256","2011/12/25","企业法人","常张划","身份证","140107196006231167","15242664082"
"河北石家庄市元氏县赵同乡
","投资广场  ","商业","南京永一物业管理有限公司","狄根","421022196211102950","18927497228","跃层户型","2002/2/3","92.00","框架-剪力墙","厂房","变更","房屋所有权证","权548612647","2016/9/15","土地使用权证","闽国用201524011","2015/12/13","个人","和义招","身份证","452223198307052081","14596785359"
"河北石家庄市元氏县马村乡
","证大立方大厦","住宅","南京鸿利物业管理有限公司","史电","320501198507241175","15134591940","跃层户型","2007/8/6","82.00","砖混结构","办公室","合并","房屋所有权证","权884266283","2012/1/20","土地使用权证","鲁国用201625769","2016/5/26","企业法人","卜则托","身份证","533422197609251431","15697801070"
"河北石家庄市元氏县黑水河乡
","东海商业中心","商业","南京龙辰物业管理有限公司","尹露丽","610622199903061505","15999368485","跃层户型","2008/3/17","124.00","木质结构","住宅","分割","房屋所有权证","权464067557","2016/4/30","土地使用权证","浙国用201847068","2018/5/19","企业法人","朱法遇","身份证","330227197101042162","15538219261"
"河北石家庄市平山县上三汲乡
","碧云体育休闲中心","商业","南京市祥和物业管理有限公司","苏表安","420982198208251959","14597227122","复式户型","2005/1/9","95.00","框架结构","办公室","析产","房屋所有权证","权949139099","2015/4/3","土地使用权证","苏国用201238894","2012/4/13","企业法人","安形须","身份证","371401199111142751","17327583985"
"河北石家庄市平山县北冶乡
","越洋广场","住宅","南京春江物业管理有限公司","常拥塞","450103196512242149","18474764011","复式户型","2008/9/2","93.00","木质结构","住宅","继承","房屋所有权证","权796415150","2015/8/6","土地使用权证","京国用201412477","2014/3/22","企业法人","何臓农","身份证","44138119701025205X","15732899318"
"河北石家庄市平山县古月镇
","证大立方大厦","商业","扬子石化金扬实业公司","吕坚结","360313198512051036","14911458757","错层户型","2006/6/14","111.00","框架-剪力墙","住宅","继承","房屋所有权证","权197896408","2017/12/4","土地使用权证","藏国用201629070","2016/6/18","个人","安使六","身份证","420625198506292480","15617677133"
"河北石家庄市平山县孟家庄镇
","中环凯旋宫","办公","南京新鸿运物业管理有限公司","张满的","320801197811132207","14518509031","错层户型","2009/7/2","93.00","木质结构","住宅","析产","房屋所有权证","权469474136","2014/10/23","土地使用权证","冀国用201836557","2018/4/20","个人","孟面妇","身份证","130724199103052460","14986759247"
"河北石家庄市平山县营里乡
","晶采世纪大厦","商业","南京宁设物业管理有限责任公司","邹泪论","320922195710071685","14717739156","跃层户型","2009/10/1","122.00","木质结构","教育用房","析产","房屋所有权证","权840003941","2018/1/9","土地使用权证","豫国用201244341","2012/12/15","个人","姜是江","身份证","130227197805052847","18158830377"
"河北石家庄市新乐市邯邰镇
","证大立方大厦","办公","南京至通物业管理有限公司","严没支","430602199910202979","13056423891","跃层户型","2003/4/30","91.00","钢架结构","厂房","继承","房屋所有权证","权972397780","2014/3/21","土地使用权证","川国用201642146","2016/3/30","个人","施医浪","身份证","510901197910242189","17271657338"
"河北石家庄市新华区大郭镇
","碧云体育休闲中心","住宅","南京栖霞建设集团物业有限公司","喻伴伴","653130195312132361","13549796227","复式户型","2004/6/29","111.00","木质结构","住宅","赠与","房屋所有权证","权866743276","2016/10/17","土地使用权证","粤国用201436692","2014/11/23","个人","葛从弄","身份证","430626196101021796","14522250043"
"河北石家庄市新华区天苑街道
","富力中心","商业","南京一江物业管理有限公司","贺哪妹","632725197509272380","13512607411","跃层户型","2004/1/6","79.00","木质结构","住宅","析产","房屋所有权证","权264557280","2011/5/6","土地使用权证","川国用201349977","2013/6/8","企业法人","严光水","身份证","130729198607311283","17348339671"
"河北石家庄市新华区杜北乡
","梅龙镇广场","住宅","南京秦环物业管理有限公司","顾月","450323195910081952","17766675206","跃层户型","2005/8/23","105.00","框架-剪力墙","住宅","析产","房屋所有权证","权684086161","2012/7/12","土地使用权证","湘国用201224593","2012/9/24","个人","葛商故","身份证","421023197606282459","17869864855"
"河北石家庄市无极县东侯坊乡
","建威大厦 ","商业","南京至诚物业管理服务有限公司","岑含食","37070119900127285X","15349601441","复式户型","2000/4/17","85.00","木质结构","住宅","析产","房屋所有权证","权360558297","2014/5/29","土地使用权证","闽国用201310106","2013/4/15","企业法人","郎弹有","身份证","370681198111202029","18026647452"
"河北石家庄市无极县北苏镇
","上海均瑶国际广场","商业","江苏同达物业管理有限公司","姚自离","420504195709261237","13784473074","跃层户型","2000/9/21","67.00","木质结构","办公室","合并","房屋所有权证","权354291462","2014/10/16","土地使用权证","湘国用201810386","2018/3/23","个人","乐边状","身份证","130725198702031575","14998881356"
"河北石家庄市无极县张段固镇
","友谊时代大厦","住宅","深圳市莲花物业管理有限公司南京分公司","姜别联","452731196712312405","18049945810","平层户型","2010/6/14","84.00","砖混结构","厂房","购买","房屋所有权证","权708837373","2012/6/4","土地使用权证","宁国用201423079","2014/6/6","企业法人","褚尽姐","身份证","370634197710052415","17131737805"
"河北石家庄市无极县高头回族乡
","新黄浦金融大厦","办公","南京顺宝物业管理服务有限公司","鲍批烟","310105195103131197","18262106887","跃层户型","2002/5/9","140.00","钢架结构","办公室","交换","房屋所有权证","权669041345","2011/9/27","土地使用权证","桂国用201422522","2014/11/8","个人","项承美","身份证","441802196311271913","13587806776"
"河北石家庄市晋州市总十庄镇
","嘉利大厦 ","商业","南京中南物业管理有限公司","倪影静","142225195510082005","14524415255","跃层户型","2006/3/27","109.00","钢架结构","住宅","析产","房屋所有权证","权967561597","2018/12/9","土地使用权证","琼国用201838330","2018/9/25","个人","沈消敢","身份证","210304195704082942","15041261184"
"河北石家庄市晋州市晋州镇
","新黄浦金融大厦","办公","南京国豪物业管理服务有限公司","苗阿午","210304199701131671","13872157705","错层户型","2005/10/9","88.00","砖混结构","住宅","赠与","房屋所有权证","权235108795","2014/8/10","土地使用权证","桂国用201735505","2017/5/11","个人","任以究","身份证","230903196107232839","18026303479"
"河北石家庄市晋州市桃园镇
","平安大厦  ","住宅","江苏华门集团物业管理有限公司","卞北西","350581196010262390","17851595311","平层户型","2002/7/5","102.00","木质结构","办公室","继承","房屋所有权证","权878117972","2013/5/6","土地使用权证","新国用201830062","2018/12/23","企业法人","范脱内","身份证","520101197908282809","17818542368"
"河北石家庄市栾城县南高乡
","上海久光百货","商业","南京心贴心物业管理有限公司","俞压碃","410601196507272930","14534185586","错层户型","2001/9/3","90.00","框架-剪力墙","住宅","变更","房屋所有权证","权608290773","2018/6/17","土地使用权证","辽国用201625633","2016/1/30","个人","于遗间","身份证","320585199501192386","18381745954"
"河北石家庄市栾城县楼底镇
","百联西郊购物中心","办公","南京秦房物业管理有限责任公司","葛条业","230781197208041700","17136941555","错层户型","2007/1/15","107.00","砖混结构","办公室","交换","房屋所有权证","权456914448","2015/8/29","土地使用权证","青国用201148065","2011/3/7","个人","毕尽完","身份证","520323196606232705","15364625878"
"河北石家庄市栾城县西营乡
","汤臣金融大厦","商业","南京苏扬劳动服务有限公司","凤艺顶","450205197905141050","15660456065","错层户型","2001/10/17","102.00","木质结构","住宅","合并","房屋所有权证","权530067213","2014/12/16","土地使用权证","琼国用201822941","2018/2/15","个人","尤圣怪","身份证","342502195803102960","17720685804"
"河北石家庄市桥东区建安街道
","金玉大厦  ","住宅","南京开元物业服务有限公司","魏压党","140525199208222195","18344171449","平层户型","2010/9/30","68.00","木质结构","仓库","购买","房屋所有权证","权606349775","2013/5/8","土地使用权证","琼国用201821879","2018/7/26","个人","郝否德","身份证","542430196108101475","15814500332"
"河北石家庄市桥东区汇通街道
","华润大厦 ","住宅","南京宏平物业管理有限公司","孙战木","13082320001212163X","15934605730","复式户型","2006/8/23","150.00","木质结构","住宅","交换","房屋所有权证","权281899747","2015/3/13","土地使用权证","京国用201742673","2017/4/23","企业法人","苗英跟","身份证","310226199006102825","14547251976"
"河北石家庄市桥西区中山街道
","港汇广场","住宅","南京瀚澜物业管理有限公司","纪吃架","340301196608241717","18483598508","错层户型","2005/5/13","124.00","框架结构","厂房","购买","房屋所有权证","权759546230","2015/4/15","土地使用权证","辽国用201811614","2018/8/15","企业法人","贺相不","身份证","341101197810081029","18827110682"
"河北石家庄市桥西区友谊街道
","发展大厦 ","办公","南京新风百城物业管理有限公司、","狄全西","220524195905121627","15849604982","错层户型","2005/2/15","136.00","钢架结构","住宅","变更","房屋所有权证","权719843033","2018/5/8","土地使用权证","京国用201831273","2018/6/22","企业法人","葛药胡","身份证","513002198301172108","15233844294"
"河北石家庄市桥西区留营街道
","金中环商务大厦","办公","南京德仁物业管理有限公司","韦基头","530381197201142903","14589283584","跃层户型","2007/8/10","121.00","框架结构","办公室","交换","房屋所有权证","权301648032","2015/8/16","土地使用权证","闽国用201510697","2015/5/15","个人","华极莱","身份证","441423195307301687","14711647075"
"河北石家庄市桥西区维明街道
","国际金融广场","住宅","南京通洲物业公司","陈乾根","510321196707221399","18218190258","错层户型","2010/12/30","65.00","砖混结构","办公室","赠与","房屋所有权证","权685216615","2014/2/22","土地使用权证","京国用201729234","2017/11/14","企业法人","元健熟","身份证","130529199103052728","14785290015"
"河北石家庄市桥西区西里街道
","星游城","商业","南京银城物业管理有限公司","熊领杰","412826199503261031","17019418324","错层户型","2006/1/18","129.00","钢架结构","住宅","购买","房屋所有权证","权472588068","2011/7/22","土地使用权证","辽国用201327281","2013/1/25","企业法人","廉画步","身份证","440107195901262135","15176261235"
"河北石家庄市正定县南牛乡
","畅园","住宅","深圳市银典物业管理服务有限责任公司(南京分公司)","狄站写","530101198101191646","13274299866","跃层户型","2006/1/7","98.00","框架-剪力墙","住宅","变更","房屋所有权证","权803626875","2018/11/3","土地使用权证","苏国用201134314","2011/7/2","企业法人","孙境创","身份证","140181199708102405","18064360153"
"河北石家庄市正定县曲阳桥乡
","三立大厦","办公","南京绿岛劳务有限公司","秦毛谁","620423195606212580","13936400209","复式户型","2009/3/23","113.00","木质结构","教育用房","赠与","房屋所有权证","权598028101","2014/5/26","土地使用权证","湘国用201719046","2017/11/4","企业法人","史判机","身份证","330102195409293003","18666923294"
"河北石家庄市深泽县深泽镇
","新世界城","办公","南京谷阳物业管理有限公司","宋巨","370685197505092396","15713940424","复式户型","2003/7/18","115.00","框架结构","住宅","赠与","房屋所有权证","权176219171","2012/2/20","土地使用权证","湘国用201825213","2018/7/13","个人","杨办破","身份证","532621199305142132","17758809888"
"河北石家庄市深泽县留村乡
","平安大厦  ","住宅","上海路利物业管理有限公司","成用然","420505197303021685","18169581110","平层户型","2008/9/20","148.00","木质结构","住宅","析产","房屋所有权证","权314796789","2011/7/21","土地使用权证","藏国用201126898","2011/12/9","企业法人","谢随钟","身份证","622125196804271883","17244112814"
"河北石家庄市深泽县白庄乡
","华鼎大厦","办公","南京清岱物业管理有限公司","岑散九","610528198907071426","18997118454","平层户型","2005/11/19","111.00","砖混结构","医疗用房","变更","房屋所有权证","权957086884","2013/2/2","土地使用权证","沪国用201224579","2012/11/19","个人","孔言强","身份证","532729197209242747","15825202342"
